10_48,11_46,1_57,1_32,10_50,11_44,1_35,11_60,11_63,1_71,10_73,1_50,10_52,10_87
0.5490196078431373,0.3294117647058823,1.712609971,1.699902248,0.5450980392156862,0.3803921568627451,2.120234604,0.4705882352941176,0.6705882352941176,1.063538612,0.3725490196078431,1.035190616,0.4431372549019607,0.596078431372549
0.5568627450980392,0.3411764705882353,1.862170088,1.694037146,0.5490196078431373,0.3764705882352941,2.099706745,0.4666666666666667,0.6666666666666666,1.022482893,0.3803921568627451,1.029325513,0.4588235294117647,0.6
0.5607843137254902,0.3490196078431372,2.008797654,1.68914956,0.5568627450980392,0.3764705882352941,2.084066471,0.4666666666666667,0.6627450980392157,0.986314761,0.388235294117647,1.020527859,0.4705882352941176,0.6
0.5647058823529412,0.3647058823529411,2.147605083,1.68230694,0.5607843137254902,0.3764705882352941,2.072336266,0.4666666666666667,0.6549019607843137,0.954056696,0.396078431372549,1.008797654,0.4823529411764706,0.6
0.5647058823529412,0.3764705882352941,2.275659824,1.672531769,0.5686274509803921,0.3764705882352941,2.065493646,0.4666666666666667,0.6509803921568628,0.933528837,0.4117647058823529,0.997067449,0.4901960784313725,0.596078431372549
0.5647058823529412,0.396078431372549,2.389051808,1.662756598,0.5725490196078431,0.3686274509803922,2.062561095,0.4705882352941176,0.6470588235294118,0.919843597,0.4274509803921568,0.987292278,0.5019607843137255,0.596078431372549
0.5607843137254902,0.4117647058823529,2.488758553,1.65200391,0.5764705882352941,0.3686274509803922,2.060606061,0.4705882352941176,0.6392156862745098,0.904203324,0.4470588235294118,0.978494624,0.5098039215686274,0.592156862745098
0.5607843137254902,0.4352941176470588,2.572825024,1.639296188,0.5843137254901961,0.3647058823529411,2.060606061,0.4784313725490196,0.6352941176470588,0.891495601,0.4666666666666667,0.972629521,0.5176470588235295,0.5882352941176471
0.5568627450980392,0.4627450980392157,2.632453568,1.624633431,0.5882352941176471,0.3647058823529411,2.060606061,0.4823529411764706,0.6235294117647059,0.885630499,0.4862745098039215,0.96969697,0.5215686274509804,0.5803921568627451
0.5568627450980392,0.4862745098039215,2.675464321,1.606060606,0.5882352941176471,0.3607843137254902,2.058651026,0.4862745098039215,0.615686274509804,0.890518084,0.5058823529411764,0.968719453,0.5254901960784314,0.5764705882352941
0.5529411764705883,0.5098039215686274,2.716520039,1.588465298,0.592156862745098,0.3529411764705882,2.055718475,0.4941176470588235,0.611764705882353,0.907135875,0.5254901960784314,0.967741935,0.5294117647058824,0.5686274509803921
0.5490196078431373,0.5372549019607843,2.753665689,1.571847507,0.592156862745098,0.3490196078431372,2.049853372,0.5019607843137255,0.6039215686274509,0.936461388,0.5411764705882353,0.967741935,0.5294117647058824,0.5647058823529412
0.5411764705882353,0.5647058823529412,2.782013685,1.551319648,0.592156862745098,0.3411764705882353,2.041055718,0.5098039215686274,0.596078431372549,0.978494624,0.5568627450980392,0.96969697,0.5333333333333333,0.5568627450980392
0.5372549019607843,0.592156862745098,2.801564027,1.529814272,0.592156862745098,0.3333333333333333,2.03030303,0.5176470588235295,0.5882352941176471,1.03030303,0.5686274509803921,0.971652004,0.5333333333333333,0.5529411764705883
0.5372549019607843,0.6196078431372549,2.815249267,1.508308895,0.592156862745098,0.3254901960784314,2.016617791,0.5254901960784314,0.5803921568627451,1.090909091,0.5803921568627451,0.970674487,0.5294117647058824,0.5450980392156862
0.5333333333333333,0.6431372549019608,2.824046921,1.48973607,0.592156862745098,0.3137254901960784,2.000977517,0.5372549019607843,0.5725490196078431,1.159335288,0.592156862745098,0.967741935,0.5294117647058824,0.5411764705882353
0.5294117647058824,0.6627450980392157,2.827956989,1.474095797,0.592156862745098,0.3098039215686274,1.982404692,0.5450980392156862,0.5607843137254902,1.232649071,0.6039215686274509,0.96285435,0.5254901960784314,0.5372549019607843
0.5294117647058824,0.6862745098039216,2.827956989,1.45943304,0.5882352941176471,0.2980392156862745,1.959921799,0.5529411764705883,0.5529411764705883,1.301075269,0.611764705882353,0.95601173,0.5254901960784314,0.5372549019607843
0.5254901960784314,0.7098039215686275,2.824046921,1.445747801,0.5882352941176471,0.2941176470588235,1.938416422,0.5607843137254902,0.5450980392156862,1.365591398,0.6196078431372549,0.948191593,0.5215686274509804,0.5333333333333333
0.5215686274509804,0.7294117647058823,2.816226784,1.432062561,0.5843137254901961,0.2901960784313726,1.917888563,0.5686274509803921,0.5372549019607843,1.43597263,0.6274509803921569,0.942326491,0.5176470588235295,0.5294117647058824
0.5176470588235295,0.7450980392156863,2.80742913,1.419354839,0.5803921568627451,0.2823529411764706,1.894428152,0.5725490196078431,0.5294117647058824,1.509286413,0.6313725490196078,0.938416422,0.5176470588235295,0.5294117647058824
0.5098039215686274,0.7607843137254902,2.794721408,1.409579668,0.5725490196078431,0.2823529411764706,1.865102639,0.5803921568627451,0.5215686274509804,1.583577713,0.6352941176470588,0.933528837,0.5137254901960784,0.5254901960784314
0.5058823529411764,0.7725490196078432,2.779081134,1.399804497,0.5647058823529412,0.2823529411764706,1.830889541,0.5882352941176471,0.5137254901960784,1.656891496,0.6352941176470588,0.928641251,0.5098039215686274,0.5215686274509804
0.4980392156862745,0.788235294117647,2.764418377,1.392961877,0.5529411764705883,0.2901960784313726,1.793743891,0.592156862745098,0.5058823529411764,1.727272727,0.6274509803921569,0.923753666,0.5019607843137255,0.5215686274509804
0.4941176470588235,0.796078431372549,2.747800587,1.389051808,0.5490196078431373,0.2941176470588235,1.754643206,0.596078431372549,0.5019607843137255,1.794721408,0.6235294117647059,0.919843597,0.4941176470588235,0.5176470588235295
0.4901960784313725,0.803921568627451,2.729227761,1.383186706,0.5411764705882353,0.3058823529411765,1.713587488,0.596078431372549,0.4862745098039215,1.859237537,0.615686274509804,0.920821114,0.4901960784313725,0.5176470588235295
0.4901960784313725,0.8117647058823529,2.707722385,1.373411535,0.5372549019607843,0.3176470588235294,1.672531769,0.6,0.4784313725490196,1.919843597,0.6078431372549019,0.927663734,0.4862745098039215,0.5176470588235295
0.4901960784313725,0.8156862745098039,2.681329423,1.362658847,0.5294117647058824,0.3333333333333333,1.633431085,0.6039215686274509,0.4705882352941176,1.975562072,0.6,0.939393939,0.4823529411764706,0.5137254901960784
0.4901960784313725,0.8156862745098039,2.648093842,1.35483871,0.5215686274509804,0.3529411764705882,1.596285435,0.6039215686274509,0.4627450980392157,2.027370479,0.592156862745098,0.96285435,0.4784313725490196,0.5137254901960784
0.4901960784313725,0.8156862745098039,2.607038123,1.349951124,0.5176470588235295,0.3764705882352941,1.560117302,0.6078431372549019,0.4549019607843137,2.072336266,0.5803921568627451,1.003910068,0.4745098039215686,0.5137254901960784
0.4901960784313725,0.8117647058823529,2.557184751,1.347018573,0.5137254901960784,0.4,1.530791789,0.6078431372549019,0.4470588235294118,2.11143695,0.5725490196078431,1.064516129,0.4705882352941176,0.5137254901960784
0.4901960784313725,0.803921568627451,2.499511241,1.345063539,0.5098039215686274,0.4235294117647059,1.507331378,0.6078431372549019,0.4392156862745098,2.151515152,0.5607843137254902,1.145650049,0.4666666666666667,0.5098039215686274
0.4862745098039215,0.8,2.436950147,1.344086022,0.5098039215686274,0.4509803921568627,1.482893451,0.6078431372549019,0.4235294117647059,2.190615836,0.5529411764705883,1.246334311,0.4627450980392157,0.5098039215686274
0.4862745098039215,0.792156862745098,2.376344086,1.342130987,0.5098039215686274,0.4784313725490196,1.457478006,0.6078431372549019,0.4156862745098039,2.228739003,0.5411764705882353,1.364613881,0.4627450980392157,0.5058823529411764
0.4823529411764706,0.7843137254901961,2.316715543,1.340175953,0.5098039215686274,0.5019607843137255,1.431085044,0.6078431372549019,0.4078431372549019,2.264907136,0.5294117647058824,1.49657869,0.4588235294117647,0.5058823529411764
0.4823529411764706,0.7725490196078432,2.255131965,1.34115347,0.5098039215686274,0.5254901960784314,1.405669599,0.6078431372549019,0.4,2.2971652,0.5176470588235295,1.637341153,0.4588235294117647,0.5019607843137255
0.4784313725490196,0.7607843137254902,2.193548387,1.344086022,0.5098039215686274,0.5490196078431373,1.380254154,0.6039215686274509,0.392156862745098,2.327468231,0.5098039215686274,1.780058651,0.4588235294117647,0.5019607843137255
0.4784313725490196,0.7490196078431373,2.135874878,1.346041056,0.5098039215686274,0.5764705882352941,1.358748778,0.6039215686274509,0.3843137254901961,2.355816227,0.5019607843137255,1.903225806,0.4549019607843137,0.4980392156862745
0.4745098039215686,0.7372549019607844,2.084066471,1.346041056,0.5098039215686274,0.6,1.342130987,0.6039215686274509,0.3764705882352941,2.380254154,0.4901960784313725,2.011730205,0.4549019607843137,0.4980392156862745
0.4745098039215686,0.7294117647058823,2.03714565,1.345063539,0.5098039215686274,0.6196078431372549,1.327468231,0.6,0.3647058823529411,2.400782014,0.4823529411764706,2.124144673,0.4549019607843137,0.4980392156862745
0.4705882352941176,0.7176470588235294,1.998044966,1.343108504,0.5098039215686274,0.6352941176470588,1.312805474,0.596078431372549,0.3568627450980392,2.418377322,0.4745098039215686,2.231671554,0.4549019607843137,0.4980392156862745
0.4705882352941176,0.7098039215686275,1.966764418,1.34115347,0.5098039215686274,0.6549019607843137,1.299120235,0.596078431372549,0.3490196078431372,2.432062561,0.4666666666666667,2.327468231,0.4549019607843137,0.4941176470588235
0.4666666666666667,0.7019607843137254,1.940371457,1.338220919,0.5098039215686274,0.6705882352941176,1.285434995,0.592156862745098,0.3411764705882353,2.438905181,0.4588235294117647,2.409579668,0.4549019607843137,0.4941176470588235
0.4627450980392157,0.6901960784313725,1.91886608,1.335288368,0.5058823529411764,0.6862745098039216,1.275659824,0.5882352941176471,0.3333333333333333,2.441837732,0.4549019607843137,2.478005865,0.4509803921568627,0.4941176470588235
0.4588235294117647,0.6862745098039216,1.900293255,1.331378299,0.5058823529411764,0.7019607843137254,1.26686217,0.5843137254901961,0.3254901960784314,2.442815249,0.4470588235294118,2.532746823,0.4509803921568627,0.4901960784313725
0.4549019607843137,0.6823529411764706,1.884652981,1.327468231,0.5019607843137255,0.7098039215686275,1.254154448,0.5803921568627451,0.3215686274509804,2.438905181,0.4470588235294118,2.572825024,0.4470588235294118,0.4901960784313725
0.4509803921568627,0.6784313725490196,1.872922776,1.321603128,0.5019607843137255,0.7215686274509804,1.241446725,0.5803921568627451,0.3137254901960784,2.430107527,0.4431372549019607,2.601173021,0.4431372549019607,0.4901960784313725
0.4470588235294118,0.6745098039215687,1.862170088,1.316715543,0.4980392156862745,0.7294117647058823,1.228739003,0.5764705882352941,0.3019607843137254,2.416422287,0.4392156862745098,2.62170088,0.4431372549019607,0.4901960784313725
0.4431372549019607,0.6705882352941176,1.852394917,1.316715543,0.4941176470588235,0.7411764705882353,1.217008798,0.5725490196078431,0.2980392156862745,2.398826979,0.4392156862745098,2.636363636,0.4431372549019607,0.4901960784313725
0.4431372549019607,0.6392156862745098,1.84457478,1.31769306,0.4901960784313725,0.7450980392156863,1.206256109,0.5725490196078431,0.2901960784313726,2.376344086,0.4352941176470588,2.646138807,0.4431372549019607,0.4901960784313725
0.4392156862745098,0.6392156862745098,1.83773216,1.316715543,0.4862745098039215,0.7568627450980392,1.194525904,0.5686274509803921,0.2862745098039215,2.352883675,0.4313725490196078,2.647116325,0.4431372549019607,0.4862745098039215
0.4392156862745098,0.6352941176470588,1.830889541,1.31769306,0.4823529411764706,0.7607843137254902,1.181818182,0.5686274509803921,0.2823529411764706,2.331378299,0.4274509803921568,2.644183773,0.4431372549019607,0.4862745098039215
0.4352941176470588,0.6313725490196078,1.822091887,1.322580645,0.4784313725490196,0.7607843137254902,1.170087977,0.5647058823529412,0.2784313725490196,2.311827957,0.4235294117647059,2.643206256,0.4392156862745098,0.4862745098039215
0.4352941176470588,0.6274509803921569,1.811339198,1.336265885,0.4784313725490196,0.7647058823529411,1.158357771,0.5647058823529412,0.2745098039215686,2.292277615,0.4156862745098039,2.641251222,0.4392156862745098,0.4862745098039215
0.4313725490196078,0.6235294117647059,1.798631476,1.365591398,0.4784313725490196,0.7647058823529411,1.144672532,0.5607843137254902,0.2705882352941176,2.274682307,0.4117647058823529,2.636363636,0.4352941176470588,0.4862745098039215
0.4313725490196078,0.6196078431372549,1.784946237,1.41544477,0.4862745098039215,0.7647058823529411,1.135874878,0.5607843137254902,0.2705882352941176,2.259042033,0.4078431372549019,2.629521017,0.4313725490196078,0.4823529411764706
0.4274509803921568,0.611764705882353,1.767350929,1.487781036,0.4941176470588235,0.7607843137254902,1.130987292,0.5568627450980392,0.2745098039215686,2.244379277,0.4,2.62170088,0.4274509803921568,0.4823529411764706
0.4274509803921568,0.6078431372549019,1.747800587,1.58455523,0.5098039215686274,0.7568627450980392,1.124144673,0.5568627450980392,0.2784313725490196,2.231671554,0.396078431372549,2.612903226,0.4235294117647059,0.4823529411764706
0.4235294117647059,0.6039215686274509,1.728250244,1.707722385,0.5254901960784314,0.7450980392156863,1.120234604,0.5568627450980392,0.2862745098039215,2.2228739,0.392156862745098,2.603128055,0.4235294117647059,0.4823529411764706
0.4235294117647059,0.596078431372549,1.706744868,1.8514174,0.5450980392156862,0.7411764705882353,1.124144673,0.5529411764705883,0.2941176470588235,2.216031281,0.388235294117647,2.594330401,0.4196078431372549,0.4823529411764706
0.4235294117647059,0.592156862745098,1.68230694,1.987292278,0.5568627450980392,0.7294117647058823,1.14173998,0.5529411764705883,0.3137254901960784,2.211143695,0.3843137254901961,2.583577713,0.4196078431372549,0.4823529411764706
0.4235294117647059,0.5843137254901961,1.654936461,2.121212121,0.5647058823529412,0.7176470588235294,1.175953079,0.5490196078431373,0.3294117647058823,2.207233627,0.3803921568627451,2.569892473,0.4156862745098039,0.4862745098039215
0.4235294117647059,0.5803921568627451,1.622678397,2.276637341,0.5686274509803921,0.7019607843137254,1.22971652,0.5490196078431373,0.3490196078431372,2.204301075,0.3764705882352941,2.552297165,0.4156862745098039,0.4862745098039215
0.4196078431372549,0.5725490196078431,1.590420332,2.438905181,0.5725490196078431,0.6901960784313725,1.306940371,0.5490196078431373,0.3803921568627451,2.201368524,0.3686274509803922,2.530791789,0.4156862745098039,0.4862745098039215
0.4156862745098039,0.5686274509803921,1.559139785,2.597262952,0.5686274509803921,0.6745098039215687,1.407624633,0.5450980392156862,0.403921568627451,2.196480938,0.3686274509803922,2.50342131,0.4156862745098039,0.4862745098039215
0.4156862745098039,0.5647058823529412,1.527859238,2.746823069,0.5686274509803921,0.6588235294117647,1.529814272,0.5450980392156862,0.4313725490196078,2.190615836,0.3647058823529411,2.468230694,0.4117647058823529,0.4862745098039215
0.4117647058823529,0.5568627450980392,1.49657869,2.880742913,0.5647058823529412,0.6470588235294118,1.669599218,0.5411764705882353,0.4666666666666667,2.184750733,0.3647058823529411,2.425219941,0.4117647058823529,0.4862745098039215
0.4117647058823529,0.5529411764705883,1.465298143,2.997067449,0.5607843137254902,0.6352941176470588,1.820136852,0.5411764705882353,0.4941176470588235,2.17888563,0.3607843137254902,2.372434018,0.4117647058823529,0.4862745098039215
0.4117647058823529,0.5490196078431373,1.434995112,3.095796676,0.5568627450980392,0.6196078431372549,1.955034213,0.5372549019607843,0.5254901960784314,2.173998045,0.3607843137254902,2.311827957,0.4117647058823529,0.4862745098039215
0.4117647058823529,0.5450980392156862,1.403714565,3.177908113,0.5529411764705883,0.611764705882353,2.08113392,0.5372549019607843,0.5529411764705883,2.167155425,0.3568627450980392,2.246334311,0.4117647058823529,0.4862745098039215
0.4117647058823529,0.5411764705882353,1.372434018,3.244379277,0.5490196078431373,0.6,2.218963832,0.5333333333333333,0.5882352941176471,2.159335288,0.3568627450980392,2.176930596,0.4117647058823529,0.4901960784313725
0.4117647058823529,0.5333333333333333,1.347018573,3.295210166,0.5490196078431373,0.592156862745098,2.357771261,0.5333333333333333,0.611764705882353,2.151515152,0.3568627450980392,2.106549365,0.4117647058823529,0.4941176470588235
0.4117647058823529,0.5294117647058824,1.322580645,3.33431085,0.5450980392156862,0.5803921568627451,2.490713587,0.5333333333333333,0.6431372549019608,2.142717498,0.3529411764705882,2.040078201,0.4117647058823529,0.4980392156862745
0.4117647058823529,0.5254901960784314,1.2971652,3.355816227,0.5450980392156862,0.5686274509803921,2.611925709,0.5294117647058824,0.6627450980392157,2.132942326,0.3529411764705882,1.979472141,0.4117647058823529,0.5019607843137255
0.4078431372549019,0.5215686274509804,1.272727273,3.365591398,0.5411764705882353,0.5647058823529412,2.71945259,0.5294117647058824,0.6862745098039216,2.122189638,0.3529411764705882,1.9257087,0.4078431372549019,0.5098039215686274
0.4078431372549019,0.5137254901960784,1.249266862,3.374389052,0.5372549019607843,0.5568627450980392,2.812316716,0.5254901960784314,0.7098039215686275,2.110459433,0.3490196078431372,1.883675464,0.4078431372549019,0.5137254901960784
0.4117647058823529,0.5098039215686274,1.226783969,3.379276637,0.5333333333333333,0.5490196078431373,2.890518084,0.5254901960784314,0.7254901960784313,2.14173998,0.3490196078431372,1.849462366,0.403921568627451,0.5215686274509804
0.4078431372549019,0.5058823529411764,1.204301075,3.381231672,0.5254901960784314,0.5411764705882353,2.955034213,0.5215686274509804,0.7372549019607844,2.193548387,0.3490196078431372,1.817204301,0.403921568627451,0.5294117647058824
0.4078431372549019,0.5019607843137255,1.181818182,3.377321603,0.5176470588235295,0.5333333333333333,3.008797654,0.5176470588235295,0.7568627450980392,2.210166178,0.3450980392156862,1.787878788,0.4,0.5333333333333333
0.4078431372549019,0.4980392156862745,1.160312805,3.368523949,0.5137254901960784,0.5254901960784314,3.051808407,0.5176470588235295,0.7647058823529411,2.212121212,0.3450980392156862,1.762463343,0.396078431372549,0.5411764705882353
0.4117647058823529,0.4941176470588235,1.14173998,3.357771261,0.5098039215686274,0.5215686274509804,3.080156403,0.5137254901960784,0.7764705882352941,2.208211144,0.3450980392156862,1.741935484,0.396078431372549,0.5450980392156862
0.4117647058823529,0.4862745098039215,1.124144673,3.345063539,0.5058823529411764,0.5098039215686274,3.097751711,0.5137254901960784,0.7843137254901961,2.197458456,0.3411764705882353,1.725317693,0.392156862745098,0.5490196078431373
0.4117647058823529,0.4784313725490196,1.106549365,3.332355816,0.5019607843137255,0.5019607843137255,3.113391984,0.5098039215686274,0.792156862745098,2.184750733,0.3411764705882353,1.713587488,0.388235294117647,0.5568627450980392
0.4117647058823529,0.4745098039215686,1.094819159,3.31769306,0.4980392156862745,0.5019607843137255,3.126099707,0.5058823529411764,0.796078431372549,2.170087977,0.3450980392156862,1.705767351,0.388235294117647,0.5607843137254902
0.4196078431372549,0.4666666666666667,1.086999022,3.302052786,0.4980392156862745,0.4901960784313725,3.134897361,0.5058823529411764,0.796078431372549,2.154447703,0.3450980392156862,1.699902248,0.388235294117647,0.5647058823529412
0.4235294117647059,0.4588235294117647,1.0742913,3.282502444,0.4980392156862745,0.4784313725490196,3.139784946,0.5019607843137255,0.8,2.138807429,0.3450980392156862,1.693059629,0.388235294117647,0.5686274509803921
0.4352941176470588,0.4509803921568627,1.089931574,3.260997067,0.4980392156862745,0.4705882352941176,3.14173998,0.5019607843137255,0.8,2.122189638,0.3450980392156862,1.684261975,0.388235294117647,0.5725490196078431
0.4470588235294118,0.4470588235294118,1.122189638,3.239491691,0.5019607843137255,0.4666666666666667,3.139784946,0.4980392156862745,0.796078431372549,2.10459433,0.3450980392156862,1.674486804,0.388235294117647,0.5725490196078431
0.4588235294117647,0.4392156862745098,1.131964809,3.214076246,0.5058823529411764,0.4549019607843137,3.135874878,0.4941176470588235,0.792156862745098,2.08797654,0.3450980392156862,1.664711632,0.388235294117647,0.5764705882352941
0.4745098039215686,0.4352941176470588,1.130987292,3.18572825,0.5137254901960784,0.4431372549019607,3.129032258,0.4941176470588235,0.788235294117647,2.071358749,0.3450980392156862,1.652981427,0.388235294117647,0.5764705882352941
0.4862745098039215,0.4274509803921568,1.126099707,3.154447703,0.5215686274509804,0.4392156862745098,3.121212121,0.4901960784313725,0.7803921568627451,2.054740958,0.3450980392156862,1.640273705,0.392156862745098,0.5764705882352941
0.4941176470588235,0.4235294117647059,1.117302053,3.117302053,0.5333333333333333,0.4313725490196078,3.112414467,0.4901960784313725,0.7686274509803922,2.042033236,0.3490196078431372,1.626588465,0.396078431372549,0.5764705882352941
0.5019607843137255,0.4196078431372549,1.106549365,3.0742913,0.5450980392156862,0.4235294117647059,3.100684262,0.4862745098039215,0.7568627450980392,2.03030303,0.3529411764705882,1.612903226,0.4,0.5764705882352941
0.5098039215686274,0.4117647058823529,1.094819159,3.025415445,0.5568627450980392,0.4196078431372549,3.082111437,0.4431372549019607,0.7411764705882353,2.017595308,0.3568627450980392,1.596285435,0.4078431372549019,0.5725490196078431
0.5176470588235295,0.4078431372549019,1.082111437,2.970674487,0.5647058823529412,0.4156862745098039,3.057673509,0.4392156862745098,0.7254901960784313,2.004887586,0.3647058823529411,1.57771261,0.4156862745098039,0.5725490196078431
0.5254901960784314,0.403921568627451,1.069403715,2.910068426,0.5725490196078431,0.403921568627451,3.029325513,0.4313725490196078,0.7098039215686275,1.992179863,0.3764705882352941,1.557184751,0.4274509803921568,0.5686274509803921
0.5333333333333333,0.4,1.060606061,2.847507331,0.5803921568627451,0.4,2.995112414,0.4196078431372549,0.6941176470588235,1.980449658,0.392156862745098,1.536656891,0.4392156862745098,0.5686274509803921
0.5411764705882353,0.396078431372549,1.053763441,2.785923754,0.5843137254901961,0.396078431372549,2.953079179,0.4156862745098039,0.6745098039215687,1.968719453,0.4078431372549019,1.514173998,0.4470588235294118,0.5647058823529412
0.5490196078431373,0.392156862745098,1.04398827,2.731182796,0.5882352941176471,0.388235294117647,2.904203324,0.403921568627451,0.6549019607843137,1.956989247,0.4274509803921568,1.490713587,0.4588235294117647,0.5647058823529412
0.5568627450980392,0.3843137254901961,1.032258065,2.68230694,0.592156862745098,0.3843137254901961,2.847507331,0.396078431372549,0.6392156862745098,1.943304008,0.4470588235294118,1.467253177,0.4666666666666667,0.5607843137254902
0.5607843137254902,0.3803921568627451,1.020527859,2.634408602,0.596078431372549,0.3803921568627451,2.783968719,0.3843137254901961,0.615686274509804,1.929618768,0.4666666666666667,1.446725318,0.4784313725490196,0.5568627450980392
0.5607843137254902,0.3803921568627451,1.008797654,2.589442815,0.6,0.3764705882352941,2.714565005,0.3803921568627451,0.6,1.915933529,0.4862745098039215,1.428152493,0.4862745098039215,0.5529411764705883
0.5647058823529412,0.3764705882352941,0.997067449,2.546432063,0.6039215686274509,0.3686274509803922,2.643206256,0.3686274509803922,0.5843137254901961,1.903225806,0.5019607843137255,1.406647116,0.4941176470588235,0.5529411764705883
0.5647058823529412,0.3725490196078431,0.986314761,2.508308895,0.6039215686274509,0.3607843137254902,2.57086999,0.3647058823529411,0.5686274509803921,1.890518084,0.5215686274509804,1.382209189,0.5019607843137255,0.5490196078431373
0.5607843137254902,0.3725490196078431,0.976539589,2.475073314,0.6078431372549019,0.3529411764705882,2.502443793,0.3529411764705882,0.5529411764705883,1.880742913,0.5372549019607843,1.353861193,0.5058823529411764,0.5450980392156862
0.5607843137254902,0.3725490196078431,0.966764418,2.447702835,0.6078431372549019,0.3450980392156862,2.445747801,0.3490196078431372,0.5372549019607843,1.872922776,0.5529411764705883,1.322580645,0.5098039215686274,0.5411764705882353
0.5568627450980392,0.3725490196078431,0.958944282,2.424242424,0.6078431372549019,0.3411764705882353,2.396871945,0.3450980392156862,0.5254901960784314,1.862170088,0.5686274509803921,1.291300098,0.5137254901960784,0.5411764705882353
0.5568627450980392,0.3725490196078431,0.955034213,2.403714565,0.6078431372549019,0.3294117647058823,2.350928641,0.3411764705882353,0.5137254901960784,1.850439883,0.5803921568627451,1.261974585,0.5176470588235295,0.5372549019607843
0.5568627450980392,0.3803921568627451,0.959921799,2.386119257,0.6078431372549019,0.3176470588235294,2.311827957,0.3333333333333333,0.5058823529411764,1.83773216,0.592156862745098,1.232649071,0.5176470588235295,0.5333333333333333
0.5529411764705883,0.3843137254901961,0.973607038,2.3714565,0.6078431372549019,0.3137254901960784,2.279569892,0.3333333333333333,0.4941176470588235,1.826001955,0.6,1.204301075,0.5215686274509804,0.5294117647058824
