0_61,1_29,10_88
0.5483870967741935,1.560117302,0.4705882352941176
0.5874877810361682,1.548387097,0.4705882352941176
0.6226783968719453,1.541544477,0.4705882352941176
0.6539589442815249,1.536656891,0.4666666666666667
0.6803519061583577,1.420332356,0.4666666666666667
0.7018572825024438,1.247311828,0.4627450980392157
0.718475073313783,1.15542522,0.4627450980392157
0.7311827956989247,1.10459433,0.4588235294117647
0.7380254154447703,1.073313783,0.4588235294117647
0.7419354838709677,1.052785924,0.4588235294117647
0.7419354838709677,1.038123167,0.4588235294117647
0.7380254154447703,1.025415445,0.4588235294117647
0.7311827956989247,1.014662757,0.4588235294117647
0.7223851417399805,1.005865103,0.4588235294117647
0.7106549364613881,1.002932551,0.4549019607843137
0.6959921798631477,1.007820137,0.4509803921568627
0.6793743890518084,1.018572825,0.4470588235294118
0.6608015640273704,1.041055718,0.4431372549019607
0.6402737047898338,1.080156403,0.4431372549019607
0.6197458455522972,1.138807429,0.4431372549019607
0.5982404692082112,1.217986315,0.4431372549019607
0.5767350928641252,1.316715543,0.4431372549019607
0.5581622678396871,1.434995112,0.4392156862745098
0.541544477028348,1.566959922,0.4392156862745098
0.5239491691104594,1.706744868,0.4392156862745098
0.5073313782991202,1.852394917,0.4352941176470588
0.4916911045943304,1.997067449,0.4352941176470588
0.4780058651026393,2.119257087,0.4313725490196078
0.4662756598240469,2.225806452,0.4313725490196078
0.4565004887585532,2.336265885,0.4313725490196078
0.447702834799609,2.441837732,0.4313725490196078
0.4418377321603128,2.538611926,0.4313725490196078
0.436950146627566,2.62170088,0.4352941176470588
0.4330400782013685,2.690127077,0.4392156862745098
0.4301075268817204,2.743890518,0.4431372549019607
0.4281524926686217,2.786901271,0.4470588235294118
0.426197458455523,2.820136852,0.4549019607843137
0.4232649071358749,2.84457478,0.4666666666666667
0.4213098729227761,2.863147605,0.4784313725490196
0.4193548387096774,2.871945259,0.4941176470588235
0.4173998044965787,2.872922776,0.5137254901960784
0.4144672531769306,2.87487781,0.5294117647058824
0.4105571847507331,2.873900293,0.5490196078431373
0.407624633431085,2.869990225,0.5686274509803921
0.4037145650048875,2.864125122,0.5803921568627451
0.3988269794721407,2.85826002,0.592156862745098
0.3939393939393939,2.850439883,0.6
0.3900293255131964,2.838709677,0.611764705882353
0.3870967741935484,2.824046921,0.6196078431372549
0.3831867057673509,2.808406647,0.6313725490196078
0.3792766373411534,2.790811339,0.6392156862745098
0.3743890518084066,2.767350929,0.6470588235294118
0.3695014662756598,2.73998045,0.6509803921568628
0.364613880742913,2.709677419,0.6588235294117647
0.3587487781036168,2.673509286,0.6627450980392157
0.35386119257087,2.632453568,0.6627450980392157
0.3489736070381232,2.587487781,0.6627450980392157
0.3431085043988269,2.538611926,0.6588235294117647
0.3382209188660801,2.487781036,0.6549019607843137
0.3333333333333333,2.436950147,0.6509803921568628
0.3294232649071358,2.388074291,0.6431372549019608
0.3255131964809384,2.343108504,0.6392156862745098
0.3216031280547409,2.300097752,0.6313725490196078
0.3167155425219941,2.26001955,0.6274509803921569
0.3118279569892473,2.226783969,0.6196078431372549
0.3069403714565005,2.197458456,0.6078431372549019
0.3020527859237537,2.169110459,0.592156862745098
0.2971652003910068,2.143695015,0.5803921568627451
0.2932551319648094,2.122189638,0.5686274509803921
0.29227761485826,2.10459433,0.5568627450980392
0.2942326490713587,2.090909091,0.5490196078431373
0.3020527859237537,2.08113392,0.5411764705882353
0.313782991202346,2.072336266,0.5333333333333333
0.3304007820136852,2.065493646,0.5294117647058824
0.3567937438905181,2.058651026,0.5254901960784314
0.3900293255131964,2.051808407,0.5215686274509804
0.4301075268817204,2.043010753,0.5176470588235295
0.4721407624633431,2.033235582,0.5098039215686274
0.5161290322580645,2.023460411,0.5058823529411764
0.5591397849462365,2.011730205,0.4980392156862745
0.5992179863147605,1.999022483,0.4901960784313725
0.635386119257087,1.985337243,0.4862745098039215
0.667644183773216,1.96969697,0.4823529411764706
0.6940371456500489,1.953079179,0.4784313725490196
0.7155425219941349,1.933528837,0.4745098039215686
0.7302052785923754,1.910068426,0.4705882352941176
0.739980449657869,1.884652981,0.4666666666666667
0.7478005865102639,1.85826002,0.4666666666666667
0.7526881720430108,1.829912023,0.4666666666666667
0.7556207233626588,1.805474096,0.4666666666666667
0.7536656891495601,1.782991202,0.4666666666666667
0.7497556207233627,1.758553275,0.4627450980392157
0.7419354838709677,1.732160313,0.4588235294117647
0.7321603128054741,1.704789834,0.4588235294117647
0.7194525904203324,1.677419355,0.4549019607843137
0.7038123167155426,1.650048876,0.4509803921568627
0.6862170087976539,1.622678397,0.4509803921568627
0.6686217008797654,1.596285435,0.4470588235294118
0.6520039100684262,1.571847507,0.4431372549019607
0.6324535679374389,1.550342131,0.4431372549019607
0.6119257086999023,1.528836755,0.4392156862745098
0.5913978494623656,1.511241447,0.4392156862745098
0.570869990224829,1.495601173,0.4352941176470588
0.552297165200391,1.478005865,0.4352941176470588
0.533724340175953,1.45943304,0.4352941176470588
0.5171065493646139,1.439882698,0.4313725490196078
0.5024437927663734,1.419354839,0.4274509803921568
0.4897360703812317,1.398826979,0.4235294117647059
0.4789833822091887,1.379276637,0.4196078431372549
0.469208211143695,1.361681329,0.4117647058823529
0.4623655913978494,1.346041056,0.4078431372549019
0.4574780058651026,1.331378299,0.4
0.4525904203323558,1.318670577,0.392156862745098
0.447702834799609,1.307917889,0.388235294117647
0.4437927663734115,1.300097752,0.3843137254901961
0.4408602150537634,1.293255132,0.3803921568627451
0.4379276637341153,1.282502444,0.3803921568627451
0.4349951124144672,1.268817204,0.3803921568627451
0.4320625610948191,1.255131965,0.3764705882352941
0.4281524926686217,1.241446725,0.3764705882352941
0.4242424242424242,1.228739003,0.3764705882352941
0.4203323558162268,1.216031281,0.3764705882352941
0.4164222873900293,1.204301075,0.3764705882352941
0.4125122189638319,1.19257087,0.3725490196078431
0.4086021505376344,1.181818182,0.3725490196078431
0.4037145650048875,1.171065494,0.3725490196078431
0.3978494623655914,1.164222874,0.3764705882352941
0.3929618768328445,1.158357771,0.388235294117647
0.3870967741935484,1.149560117,0.4
0.3812316715542522,1.139784946,0.4156862745098039
0.375366568914956,1.130009775,0.4352941176470588
0.3695014662756598,1.120234604,0.4549019607843137
0.3636363636363636,1.110459433,0.4745098039215686
0.3587487781036168,1.100684262,0.4901960784313725
0.3528836754643206,1.092864125,0.5058823529411764
0.3489736070381232,1.090909091,0.5254901960784314
0.3440860215053763,1.097751711,0.5450980392156862
0.3391984359726295,1.117302053,0.5647058823529412
0.3343108504398827,1.15542522,0.5803921568627451
0.3294232649071358,1.204301075,0.596078431372549
0.3235581622678397,1.26686217,0.6078431372549019
0.3186705767350928,1.352883675,0.6196078431372549
0.3128054740957967,1.460410557,0.6274509803921569
0.3069403714565005,1.58455523,0.6352941176470588
0.3020527859237537,1.720430108,0.6431372549019608
0.2971652003910068,1.865102639,0.6470588235294118
0.2913000977517107,2.011730205,0.6509803921568628
0.2883675464320626,2.154447703,0.6509803921568628
0.2873900293255132,2.291300098,0.6509803921568628
0.2864125122189638,2.418377322,0.6431372549019608
0.2903225806451613,2.532746823,0.6392156862745098
0.2991202346041056,2.62170088,0.6313725490196078
0.3147605083088954,2.691104594,0.6235294117647059
0.3391984359726295,2.760508309,0.615686274509804
0.3704789833822092,2.823069404,0.611764705882353
0.407624633431085,2.878787879,0.6039215686274509
0.4496578690127077,2.924731183,0.596078431372549
0.4936461388074291,2.96285435,0.5882352941176471
0.5376344086021505,2.994134897,0.5803921568627451
0.5777126099706745,3.018572825,0.5725490196078431
0.6109481915933529,3.039100684,0.5647058823529412
0.6373411534701857,3.055718475,0.5568627450980392
0.6627565982404692,3.069403715,0.5450980392156862
0.6862170087976539,3.079178886,0.5372549019607843
0.7047898338220919,3.082111437,0.5294117647058824
0.7194525904203324,3.079178886,0.5215686274509804
0.7302052785923754,3.077223851,0.5176470588235295
0.7360703812316716,3.075268817,0.5098039215686274
0.7380254154447703,3.072336266,0.5019607843137255
0.7370478983382209,3.066471163,0.4941176470588235
0.7331378299120235,3.057673509,0.4901960784313725
0.7253176930596286,3.045943304,0.4823529411764706
0.7155425219941349,3.03030303,0.4784313725490196
0.7038123167155426,3.010752688,0.4705882352941176
0.6901270772238515,2.985337243,0.4666666666666667
0.6735092864125122,2.953079179,0.4627450980392157
0.6549364613880743,2.915933529,0.4588235294117647
0.6344086021505376,2.875855327,0.4549019607843137
0.613880742913001,2.829912023,0.4509803921568627
0.5933528836754643,2.780058651,0.4509803921568627
0.5718475073313783,2.72629521,0.4470588235294118
0.5513196480938416,2.670576735,0.4431372549019607
0.5327468230694037,2.615835777,0.4392156862745098
0.5141739980449658,2.563049853,0.4352941176470588
0.4985337243401759,2.513196481,0.4352941176470588
0.4848484848484848,2.465298143,0.4313725490196078
0.4740957966764418,2.421309873,0.4274509803921568
0.4643206256109481,2.381231672,0.4235294117647059
0.4555229716520039,2.345063539,0.4235294117647059
0.447702834799609,2.314760508,0.4235294117647059
0.4408602150537634,2.289345064,0.4235294117647059
0.4359726295210166,2.26686217,0.4235294117647059
0.4320625610948191,2.245356794,0.4235294117647059
0.4281524926686217,2.223851417,0.4235294117647059
0.4242424242424242,2.204301075,0.4235294117647059
0.4222873900293255,2.18572825,0.4235294117647059
0.4193548387096774,2.168132942,0.4235294117647059
0.4164222873900293,2.150537634,0.4235294117647059
0.4144672531769306,2.130987292,0.4235294117647059
0.4115347018572825,2.109481916,0.4235294117647059
0.4086021505376344,2.088954057,0.4235294117647059
0.4056695992179863,2.070381232,0.4235294117647059
0.4017595307917888,2.051808407,0.4196078431372549
0.3978494623655914,2.033235582,0.4156862745098039
0.3939393939393939,2.012707722,0.4078431372549019
0.3890518084066471,1.990224829,0.403921568627451
0.3841642228739003,1.967741935,0.396078431372549
0.3792766373411534,1.942326491,0.392156862745098
0.375366568914956,1.914956012,0.388235294117647
0.3704789833822092,1.886608016,0.388235294117647
0.3665689149560117,1.857282502,0.3843137254901961
0.3626588465298143,1.826001955,0.3843137254901961
0.3587487781036168,1.794721408,0.3803921568627451
0.3548387096774194,1.76344086,0.3725490196078431
0.3499511241446725,1.737047898,0.3607843137254902
0.3450635386119257,1.712609971,0.3529411764705882
0.3401759530791788,1.686217009,0.3490196078431372
0.3343108504398827,1.659824047,0.3529411764705882
0.3294232649071358,1.632453568,0.3568627450980392
0.324535679374389,1.606060606,0.3686274509803922
0.3186705767350928,1.579667644,0.3803921568627451
0.313782991202346,1.555229717,0.396078431372549
0.3069403714565005,1.530791789,0.4117647058823529
0.3000977517106549,1.506353861,0.4313725490196078
0.2942326490713587,1.482893451,0.4470588235294118
0.2883675464320626,1.461388074,0.4666666666666667
0.2834799608993157,1.444770283,0.4862745098039215
0.2785923753665689,1.430107527,0.5058823529411764
0.2756598240469208,1.410557185,0.5254901960784314
0.2746823069403714,1.390029326,0.5411764705882353
0.2785923753665689,1.370478983,0.5607843137254902
0.2893450635386119,1.351906158,0.5764705882352941
0.3059628543499511,1.33431085,0.5882352941176471
0.3313782991202346,1.316715543,0.596078431372549
0.364613880742913,1.300097752,0.6039215686274509
0.3978494623655914,1.282502444,0.6078431372549019
0.4310850439882698,1.264907136,0.611764705882353
0.4711632453567937,1.249266862,0.615686274509804
0.5131964809384164,1.234604106,0.615686274509804
0.5542521994134897,1.224828935,0.615686274509804
0.592375366568915,1.217986315,0.611764705882353
0.6256109481915934,1.206256109,0.6039215686274509
0.6539589442815249,1.193548387,0.6
0.6774193548387096,1.179863148,0.592156862745098
0.6950146627565983,1.165200391,0.5843137254901961
0.7086999022482894,1.151515152,0.5803921568627451
0.7165200391006843,1.139784946,0.5764705882352941
0.7204301075268817,1.128054741,0.5725490196078431
0.7204301075268817,1.117302053,0.5686274509803921
0.7174975562072337,1.106549365,0.5568627450980392
0.7126099706744868,1.092864125,0.5490196078431373
0.7038123167155426,1.083088954,0.5333333333333333
0.6930596285434996,1.0742913,0.5176470588235295
0.6793743890518084,1.061583578,0.5058823529411764
0.6637341153470185,1.048875855,0.4901960784313725
0.6451612903225806,1.038123167,0.4784313725490196
0.624633431085044,1.029325513,0.4705882352941176
0.6041055718475073,1.021505376,0.4627450980392157
0.5826001955034213,1.016617791,0.4627450980392157
0.5630498533724341,1.015640274,0.4588235294117647
0.5454545454545454,1.022482893,0.4549019607843137
0.5268817204301075,1.041055718,0.4509803921568627
0.509286412512219,1.0742913,0.4431372549019607
0.4926686217008797,1.128054741,0.4392156862745098
0.4770283479960899,1.189638319,0.4352941176470588
0.4623655913978494,1.262952102,0.4313725490196078
0.4506353861192571,1.359726295,0.4313725490196078
0.4408602150537634,1.477028348,0.4313725490196078
0.4320625610948191,1.60801564,0.4274509803921568
0.426197458455523,1.746823069,0.4274509803921568
0.4203323558162268,1.88856305,0.4274509803921568
0.4164222873900293,2.029325513,0.4274509803921568
0.4134897360703812,2.163245357,0.4274509803921568
0.4125122189638319,2.287390029,0.4274509803921568
0.4105571847507331,2.399804497,0.4274509803921568
0.4095796676441838,2.499511241,0.4274509803921568
0.407624633431085,2.572825024,0.4274509803921568
0.4056695992179863,2.630498534,0.4274509803921568
0.4037145650048875,2.688172043,0.4274509803921568
0.4017595307917888,2.739002933,0.4274509803921568
0.3998044965786901,2.782013685,0.4274509803921568
0.396871945259042,2.817204301,0.4235294117647059
0.3939393939393939,2.846529814,0.4196078431372549
0.3910068426197458,2.869990225,0.4156862745098039
0.3880742913000977,2.88856305,0.4078431372549019
0.386119257086999,2.904203324,0.403921568627451
0.3831867057673509,2.916911046,0.396078431372549
0.3792766373411534,2.926686217,0.388235294117647
0.375366568914956,2.933528837,0.3843137254901961
0.3714565004887585,2.93255132,0.3803921568627451
0.3665689149560117,2.929618768,0.3725490196078431
0.3626588465298143,2.930596285,0.3647058823529411
0.3587487781036168,2.93255132,0.3607843137254902
0.3548387096774194,2.933528837,0.3568627450980392
0.3499511241446725,2.931573803,0.3529411764705882
0.3460410557184751,2.9257087,0.3490196078431372
0.3411534701857282,2.914956012,0.3490196078431372
0.3372434017595307,2.898338221,0.3490196078431372
0.3343108504398827,2.875855327,0.3490196078431372
0.3304007820136852,2.847507331,0.3490196078431372
0.3264907135874877,2.813294233,0.3490196078431372
0.3216031280547409,2.775171065,0.3450980392156862
0.3176930596285435,2.73313783,0.3411764705882353
0.3128054740957967,2.687194526,0.3411764705882353
0.3088954056695992,2.636363636,0.3411764705882353
0.3049853372434017,2.582600196,0.3411764705882353
0.3010752688172043,2.528836755,0.3411764705882353
0.2981427174975562,2.475073314,0.3450980392156862
0.2971652003910068,2.423264907,0.3490196078431372
0.2991202346041056,2.374389052,0.3529411764705882
0.3049853372434017,2.330400782,0.3607843137254902
0.3157380254154447,2.290322581,0.3686274509803922
0.3333333333333333,2.256109482,0.3843137254901961
0.3587487781036168,2.225806452,0.403921568627451
0.3900293255131964,2.19941349,0.4235294117647059
0.426197458455523,2.175953079,0.4431372549019607
0.4672531769305962,2.154447703,0.4588235294117647
0.509286412512219,2.135874878,0.4784313725490196
0.5503421309872922,2.120234604,0.4980392156862745
0.5884652981427175,2.106549365,0.5137254901960784
0.6236559139784946,2.092864125,0.5294117647058824
0.6529814271749755,2.079178886,0.5450980392156862
0.6754643206256109,2.063538612,0.5607843137254902
0.6911045943304008,2.048875855,0.5764705882352941
0.7047898338220919,2.035190616,0.5882352941176471
0.7155425219941349,2.020527859,0.6
0.7223851417399805,2.004887586,0.611764705882353
0.7253176930596286,1.989247312,0.6196078431372549
0.7243401759530792,1.970674487,0.6235294117647059
0.7194525904203324,1.950146628,0.6235294117647059
0.7116324535679375,1.928641251,0.6196078431372549
0.7008797653958945,1.905180841,0.615686274509804
0.6871945259042033,1.878787879,0.6078431372549019
0.6705767350928641,1.8514174,0.6
0.6539589442815249,1.822091887,0.592156862745098
0.6363636363636364,1.790811339,0.5843137254901961
0.6177908113391984,1.760508309,0.5764705882352941
0.5972629521016618,1.731182796,0.5647058823529412
0.5767350928641252,1.704789834,0.5568627450980392
0.5562072336265884,1.679374389,0.5450980392156862
0.5366568914956011,1.652981427,0.5372549019607843
0.5180840664711632,1.624633431,0.5254901960784314
0.5004887585532747,1.594330401,0.5137254901960784
0.4848484848484848,1.565004888,0.5058823529411764
0.4721407624633431,1.537634409,0.4941176470588235
0.4604105571847507,1.51026393,0.4862745098039215
0.4506353861192571,1.481915934,0.4784313725490196
0.4428152492668621,1.455522972,0.4745098039215686
0.436950146627566,1.432062561,0.4666666666666667
0.4320625610948191,1.409579668,0.4627450980392157
0.4281524926686217,1.389051808,0.4627450980392157
0.4252199413489736,1.372434018,0.4627450980392157
0.4222873900293255,1.357771261,0.4588235294117647
0.4203323558162268,1.34115347,0.4549019607843137
0.418377321603128,1.323558162,0.4549019607843137
0.4164222873900293,1.305962854,0.4549019607843137
0.4144672531769306,1.287390029,0.4549019607843137
0.4125122189638319,1.270772239,0.4549019607843137
0.4105571847507331,1.255131965,0.4549019607843137
0.407624633431085,1.239491691,0.4549019607843137
0.4056695992179863,1.224828935,0.4549019607843137
0.4027370478983382,1.210166178,0.4509803921568627
0.3988269794721407,1.195503421,0.4509803921568627
0.3949169110459433,1.18572825,0.4470588235294118
0.3900293255131964,1.17888563,0.4431372549019607
0.386119257086999,1.168132942,0.4431372549019607
0.3812316715542522,1.156402737,0.4392156862745098
0.3763440860215054,1.145650049,0.4352941176470588
0.3714565004887585,1.134897361,0.4313725490196078
0.3675464320625611,1.12512219,0.4274509803921568
0.3626588465298143,1.115347019,0.4235294117647059
0.3577712609970674,1.105571848,0.4156862745098039
0.35386119257087,1.094819159,0.4078431372549019
0.3499511241446725,1.083088954,0.4
0.3460410557184751,1.070381232,0.388235294117647
0.3411534701857282,1.058651026,0.3803921568627451
0.3362658846529814,1.05083089,0.3764705882352941
0.3304007820136852,1.044965787,0.3803921568627451
0.3255131964809384,1.03714565,0.3843137254901961
0.3196480938416422,1.028347996,0.396078431372549
0.3147605083088954,1.018572825,0.4078431372549019
0.3088954056695992,1.009775171,0.4196078431372549
0.303030303030303,1.001955034,0.4313725490196078
0.2981427174975562,0.996089932,0.4352941176470588
0.2942326490713587,0.997067449,0.4352941176470588
0.29227761485826,1.007820137,0.4313725490196078
0.2883675464320626,1.032258065,0.4235294117647059
0.2864125122189638,1.0742913,0.4117647058823529
0.2864125122189638,1.127077224,0.4
0.2913000977517107,1.193548387,0.388235294117647
0.3020527859237537,1.284457478,0.3764705882352941
0.3196480938416422,1.393939394,0.3647058823529411
0.3440860215053763,1.518084066,0.3568627450980392
0.3763440860215054,1.65200391,0.3450980392156862
0.4144672531769306,1.789833822,0.3333333333333333
0.4565004887585532,1.927663734,0.3294117647058823
0.4995112414467253,2.058651026,0.3254901960784314
0.5356793743890518,2.179863148,0.3215686274509804
0.5669599217986315,2.289345064,0.3176470588235294
0.5992179863147605,2.386119257,0.3137254901960784
0.6295210166177908,2.470185728,0.3098039215686274
0.6559139784946236,2.53372434,0.3098039215686274
0.678396871945259,2.582600196,0.3137254901960784
0.6950146627565983,2.629521017,0.3176470588235294
0.70772238514174,2.672531769,0.3215686274509804
0.7145650048875856,2.709677419,0.3254901960784314
0.718475073313783,2.740957967,0.3333333333333333
0.7174975562072337,2.768328446,0.3411764705882353
0.7126099706744868,2.791788856,0.3529411764705882
0.7047898338220919,2.811339198,0.3686274509803922
0.6959921798631477,2.826979472,0.3843137254901961
0.6832844574780058,2.838709677,0.403921568627451
0.6686217008797654,2.846529814,0.4196078431372549
0.6510263929618768,2.847507331,0.4352941176470588
0.6324535679374389,2.843597263,0.4509803921568627
0.6119257086999023,2.840664712,0.4627450980392157
0.5904203323558163,2.838709677,0.4705882352941176
0.5679374389051809,2.835777126,0.4745098039215686
0.5454545454545454,2.831867058,0.4784313725490196
0.5239491691104594,2.826001955,0.4784313725490196
0.5024437927663734,2.816226784,0.4745098039215686
0.4828934506353861,2.801564027,0.4745098039215686
0.4662756598240469,2.781036168,0.4705882352941176
0.4525904203323558,2.754643206,0.4705882352941176
0.4398826979472141,2.721407625,0.4705882352941176
0.4281524926686217,2.681329423,0.4705882352941176
0.4173998044965787,2.640273705,0.4705882352941176
0.4086021505376344,2.596285435,0.4705882352941176
0.4017595307917888,2.548387097,0.4705882352941176
0.3949169110459433,2.495601173,0.4705882352941176
0.3900293255131964,2.440860215,0.4705882352941176
0.386119257086999,2.387096774,0.4666666666666667
0.3831867057673509,2.335288368,0.4627450980392157
0.3802541544477028,2.286412512,0.4588235294117647
0.3763440860215054,2.240469208,0.4549019607843137
0.3743890518084066,2.197458456,0.4470588235294118
0.3724340175953079,2.160312805,0.4392156862745098
0.3704789833822092,2.129032258,0.4313725490196078
0.3675464320625611,2.103616813,0.4274509803921568
0.3636363636363636,2.08113392,0.4196078431372549
0.3597262952101662,2.060606061,0.4156862745098039
0.3558162267839687,2.04398827,0.4156862745098039
0.3509286412512219,2.029325513,0.4156862745098039
0.3460410557184751,2.015640274,0.4156862745098039
0.3411534701857282,2.001955034,0.4156862745098039
0.3362658846529814,1.989247312,0.4156862745098039
0.3313782991202346,1.975562072,0.4156862745098039
0.3274682306940371,1.960899316,0.4156862745098039
0.3235581622678397,1.945259042,0.4156862745098039
0.3196480938416422,1.929618768,0.4156862745098039
0.313782991202346,1.913000978,0.4117647058823529
0.3079178885630498,1.896383187,0.4078431372549019
0.3010752688172043,1.878787879,0.403921568627451
0.2952101661779081,1.860215054,0.396078431372549
0.2883675464320626,1.840664712,0.388235294117647
0.281524926686217,1.820136852,0.3803921568627451
0.2756598240469208,1.798631476,0.3764705882352941
0.2697947214076246,1.775171065,0.3686274509803922
0.2639296187683284,1.750733138,0.3647058823529411
0.260019550342131,1.724340176,0.3607843137254902
0.2561094819159335,1.696969697,0.3607843137254902
0.252199413489736,1.669599218,0.3568627450980392
0.2463343108504398,1.643206256,0.3568627450980392
0.241446725317693,1.620723363,0.3568627450980392
0.2355816226783968,1.600195503,0.3568627450980392
0.2297165200391006,1.574780059,0.3568627450980392
0.2248289345063538,1.549364614,0.3568627450980392
0.2238514173998045,1.523949169,0.3568627450980392
0.2267839687194525,1.497556207,0.3568627450980392
0.2355816226783968,1.472140762,0.3568627450980392
