0_80,10_93,12_21,12_22,11_10,1_97,1_39,10_40,12_14
0.4232649071358749,0.4941176470588235,0.4705882352941176,0.5764705882352941,0.3294117647058823,2.115347019,1.739002933,0.4980392156862745,0.6941176470588235
0.4379276637341153,0.4901960784313725,0.4745098039215686,0.5725490196078431,0.3215686274509804,2.090909091,1.745845552,0.4980392156862745,0.6980392156862745
0.4574780058651026,0.4901960784313725,0.4784313725490196,0.5686274509803921,0.3176470588235294,2.085043988,1.744868035,0.4980392156862745,0.7019607843137254
0.4780058651026393,0.4862745098039215,0.4823529411764706,0.5686274509803921,0.3137254901960784,2.084066471,1.737047898,0.4980392156862745,0.7019607843137254
0.4985337243401759,0.4862745098039215,0.4823529411764706,0.5647058823529412,0.3058823529411765,2.082111437,1.742913001,0.4980392156862745,0.7058823529411765
0.5161290322580645,0.4823529411764706,0.4862745098039215,0.5647058823529412,0.3019607843137254,2.080156403,1.753665689,0.4980392156862745,0.7058823529411765
0.5366568914956011,0.4823529411764706,0.4901960784313725,0.5647058823529412,0.2941176470588235,2.078201369,1.746823069,0.4980392156862745,0.7058823529411765
0.5562072336265884,0.4823529411764706,0.4901960784313725,0.5647058823529412,0.2901960784313726,2.073313783,1.731182796,0.4980392156862745,0.7058823529411765
0.5747800586510264,0.4862745098039215,0.4901960784313725,0.5647058823529412,0.2901960784313726,2.064516129,1.711632454,0.4980392156862745,0.7098039215686275
0.592375366568915,0.4862745098039215,0.4901960784313725,0.5647058823529412,0.2862745098039215,2.051808407,1.68914956,0.4980392156862745,0.7137254901960784
0.6070381231671554,0.4901960784313725,0.4901960784313725,0.5647058823529412,0.2862745098039215,2.034213099,1.66568915,0.4980392156862745,0.7176470588235294
0.6187683284457478,0.4901960784313725,0.4862745098039215,0.5607843137254902,0.2862745098039215,2.013685239,1.646138807,0.5019607843137255,0.7215686274509804
0.6275659824046921,0.4941176470588235,0.4862745098039215,0.5607843137254902,0.2901960784313726,1.988269795,1.6285435,0.5019607843137255,0.7215686274509804
0.6334310850439883,0.4941176470588235,0.4823529411764706,0.5568627450980392,0.2901960784313726,1.959921799,1.609970674,0.5058823529411764,0.7254901960784313
0.635386119257087,0.4980392156862745,0.4784313725490196,0.5529411764705883,0.2980392156862745,1.931573803,1.589442815,0.5098039215686274,0.7215686274509804
0.6344086021505376,0.5019607843137255,0.4745098039215686,0.5490196078431373,0.3098039215686274,1.903225806,1.567937439,0.5098039215686274,0.7215686274509804
0.6304985337243402,0.5058823529411764,0.4745098039215686,0.5450980392156862,0.3254901960784314,1.873900293,1.546432063,0.5137254901960784,0.7176470588235294
0.6256109481915934,0.5098039215686274,0.4705882352941176,0.5411764705882353,0.3411764705882353,1.848484848,1.525904203,0.5176470588235295,0.7098039215686275
0.6187683284457478,0.5137254901960784,0.4666666666666667,0.5411764705882353,0.3647058823529411,1.825024438,1.506353861,0.5176470588235295,0.7019607843137254
0.6089931573802542,0.5176470588235295,0.5098039215686274,0.5411764705882353,0.388235294117647,1.798631476,1.487781036,0.5215686274509804,0.6941176470588235
0.5982404692082112,0.5176470588235295,0.5725490196078431,0.5411764705882353,0.4156862745098039,1.772238514,1.471163245,0.5254901960784314,0.6862745098039216
0.5855327468230694,0.5176470588235295,0.6,0.5411764705882353,0.4431372549019607,1.745845552,1.454545455,0.5294117647058824,0.6784313725490196
0.5718475073313783,0.5176470588235295,0.6078431372549019,0.5450980392156862,0.4705882352941176,1.71945259,1.439882698,0.5333333333333333,0.6705882352941176
0.5581622678396871,0.5137254901960784,0.6039215686274509,0.5490196078431373,0.5019607843137255,1.694037146,1.428152493,0.5333333333333333,0.6588235294117647
0.544477028347996,0.5098039215686274,0.596078431372549,0.5529411764705883,0.5294117647058824,1.668621701,1.420332356,0.5372549019607843,0.6509803921568628
0.530791788856305,0.5058823529411764,0.5882352941176471,0.5568627450980392,0.5607843137254902,1.64516129,1.412512219,0.5372549019607843,0.6431372549019608
0.5171065493646139,0.5058823529411764,0.5803921568627451,0.5647058823529412,0.5882352941176471,1.626588465,1.400782014,0.5372549019607843,0.6352941176470588
0.5053763440860215,0.5019607843137255,0.5686274509803921,0.5725490196078431,0.6196078431372549,1.612903226,1.387096774,0.5450980392156862,0.6274509803921569
0.4936461388074291,0.5019607843137255,0.5568627450980392,0.5764705882352941,0.6470588235294118,1.601173021,1.372434018,0.5568627450980392,0.6235294117647059
0.4838709677419355,0.4980392156862745,0.5490196078431373,0.5843137254901961,0.6705882352941176,1.592375367,1.358748778,0.5647058823529412,0.615686274509804
0.4770283479960899,0.4980392156862745,0.5372549019607843,0.592156862745098,0.6980392156862745,1.586510264,1.347018573,0.5647058823529412,0.611764705882353
0.4711632453567937,0.4941176470588235,0.5333333333333333,0.6,0.7176470588235294,1.580645161,1.338220919,0.5647058823529412,0.6039215686274509
0.4652981427174975,0.4941176470588235,0.5294117647058824,0.6039215686274509,0.7411764705882353,1.573802542,1.331378299,0.5647058823529412,0.6
0.4594330400782013,0.4901960784313725,0.5254901960784314,0.611764705882353,0.7568627450980392,1.567937439,1.325513196,0.5607843137254902,0.596078431372549
0.4535679374389051,0.4901960784313725,0.5215686274509804,0.615686274509804,0.7725490196078432,1.561094819,1.319648094,0.5607843137254902,0.592156862745098
0.447702834799609,0.4901960784313725,0.5176470588235295,0.615686274509804,0.7843137254901961,1.555229717,1.313782991,0.5568627450980392,0.5882352941176471
0.4418377321603128,0.4862745098039215,0.5176470588235295,0.6196078431372549,0.796078431372549,1.550342131,1.31085044,0.5529411764705883,0.5803921568627451
0.436950146627566,0.4862745098039215,0.5137254901960784,0.6352941176470588,0.803921568627451,1.542521994,1.308895406,0.5450980392156862,0.5764705882352941
0.4310850439882698,0.4862745098039215,0.5098039215686274,0.6627450980392157,0.8117647058823529,1.53372434,1.303030303,0.5411764705882353,0.5725490196078431
0.426197458455523,0.4862745098039215,0.5058823529411764,0.6745098039215687,0.8156862745098039,1.524926686,1.296187683,0.5333333333333333,0.5647058823529412
0.4232649071358749,0.4862745098039215,0.5019607843137255,0.6784313725490196,0.8196078431372549,1.515151515,1.287390029,0.5294117647058824,0.5568627450980392
0.4213098729227761,0.4862745098039215,0.4941176470588235,0.6823529411764706,0.8196078431372549,1.505376344,1.277614858,0.5215686274509804,0.5529411764705883
0.4203323558162268,0.4901960784313725,0.4862745098039215,0.6784313725490196,0.8196078431372549,1.498533724,1.26686217,0.5137254901960784,0.5450980392156862
0.4193548387096774,0.4901960784313725,0.4784313725490196,0.6784313725490196,0.8156862745098039,1.492668622,1.256109482,0.5098039215686274,0.5411764705882353
0.4193548387096774,0.4941176470588235,0.4745098039215686,0.6745098039215687,0.8117647058823529,1.485826002,1.246334311,0.5019607843137255,0.5333333333333333
0.418377321603128,0.5019607843137255,0.4666666666666667,0.6705882352941176,0.803921568627451,1.480938416,1.238514174,0.4941176470588235,0.5294117647058824
0.418377321603128,0.5098039215686274,0.4627450980392157,0.6627450980392157,0.796078431372549,1.477028348,1.230694037,0.4901960784313725,0.5215686274509804
0.4173998044965787,0.5215686274509804,0.4588235294117647,0.6588235294117647,0.792156862745098,1.47311828,1.2228739,0.4862745098039215,0.5176470588235295
0.4173998044965787,0.5294117647058824,0.4549019607843137,0.6549019607843137,0.7803921568627451,1.468230694,1.216031281,0.4784313725490196,0.5098039215686274
0.4173998044965787,0.5411764705882353,0.4549019607843137,0.6470588235294118,0.7686274509803922,1.463343109,1.212121212,0.4745098039215686,0.5058823529411764
0.4164222873900293,0.5490196078431373,0.4509803921568627,0.6431372549019608,0.7607843137254902,1.458455523,1.210166178,0.4705882352941176,0.4980392156862745
0.4144672531769306,0.5607843137254902,0.4509803921568627,0.6352941176470588,0.7490196078431373,1.453567937,1.204301075,0.4666666666666667,0.4941176470588235
0.4125122189638319,0.5686274509803921,0.4470588235294118,0.6274509803921569,0.7411764705882353,1.449657869,1.194525904,0.4666666666666667,0.4901960784313725
0.4105571847507331,0.5803921568627451,0.4431372549019607,0.6196078431372549,0.7294117647058823,1.444770283,1.183773216,0.4627450980392157,0.4862745098039215
0.4095796676441838,0.5882352941176471,0.4392156862745098,0.615686274509804,0.7215686274509804,1.442815249,1.174975562,0.4588235294117647,0.4823529411764706
0.4086021505376344,0.6,0.4352941176470588,0.615686274509804,0.7098039215686275,1.443792766,1.168132942,0.4588235294117647,0.4784313725490196
0.4086021505376344,0.6078431372549019,0.4313725490196078,0.615686274509804,0.7058823529411765,1.445747801,1.168132942,0.4549019607843137,0.4745098039215686
0.4086021505376344,0.615686274509804,0.4274509803921568,0.615686274509804,0.6980392156862745,1.447702835,1.17888563,0.4509803921568627,0.4705882352941176
0.407624633431085,0.6235294117647059,0.4235294117647059,0.6196078431372549,0.6901960784313725,1.450635386,1.203323558,0.4509803921568627,0.4705882352941176
0.4066471163245357,0.6274509803921569,0.4196078431372549,0.6274509803921569,0.6823529411764706,1.454545455,1.245356794,0.4470588235294118,0.4666666666666667
0.4037145650048875,0.6313725490196078,0.4196078431372549,0.6313725490196078,0.6745098039215687,1.45943304,1.309872923,0.4470588235294118,0.4627450980392157
0.4017595307917888,0.6313725490196078,0.4156862745098039,0.6392156862745098,0.6666666666666666,1.463343109,1.382209189,0.4470588235294118,0.4627450980392157
0.3988269794721407,0.6313725490196078,0.4117647058823529,0.6392156862745098,0.6627450980392157,1.463343109,1.465298143,0.4470588235294118,0.4588235294117647
0.3958944281524926,0.6313725490196078,0.4117647058823529,0.6431372549019608,0.6549019607843137,1.461388074,1.574780059,0.4431372549019607,0.4549019607843137
0.3929618768328445,0.6313725490196078,0.4117647058823529,0.6470588235294118,0.6470588235294118,1.457478006,1.705767351,0.4431372549019607,0.4509803921568627
0.3900293255131964,0.6313725490196078,0.4078431372549019,0.6470588235294118,0.6352941176470588,1.454545455,1.848484848,0.4392156862745098,0.4470588235294118
0.3880742913000977,0.6313725490196078,0.4078431372549019,0.6431372549019608,0.6274509803921569,1.454545455,1.996089932,0.4392156862745098,0.4470588235294118
0.386119257086999,0.6313725490196078,0.4078431372549019,0.6392156862745098,0.6235294117647059,1.458455523,2.145650049,0.4352941176470588,0.4431372549019607
0.3841642228739003,0.6274509803921569,0.4078431372549019,0.6313725490196078,0.615686274509804,1.46627566,2.290322581,0.4352941176470588,0.4470588235294118
0.3812316715542522,0.6274509803921569,0.4078431372549019,0.6274509803921569,0.6078431372549019,1.481915934,2.426197458,0.4313725490196078,0.4470588235294118
0.3792766373411534,0.6235294117647059,0.4117647058823529,0.6196078431372549,0.6,1.513196481,2.549364614,0.4313725490196078,0.4509803921568627
0.3763440860215054,0.6196078431372549,0.4156862745098039,0.611764705882353,0.592156862745098,1.56402737,2.65884653,0.4313725490196078,0.4588235294117647
0.3734115347018573,0.6196078431372549,0.4235294117647059,0.6039215686274509,0.5843137254901961,1.640273705,2.753665689,0.4313725490196078,0.4666666666666667
0.3704789833822092,0.615686274509804,0.4313725490196078,0.6,0.5803921568627451,1.743890518,2.830889541,0.4313725490196078,0.4784313725490196
0.3675464320625611,0.611764705882353,0.4392156862745098,0.592156862745098,0.5725490196078431,1.870967742,2.884652981,0.4313725490196078,0.4941176470588235
0.3655913978494624,0.6078431372549019,0.4470588235294118,0.5882352941176471,0.5647058823529412,2.015640274,2.920821114,0.4313725490196078,0.5058823529411764
0.3655913978494624,0.6039215686274509,0.4549019607843137,0.5803921568627451,0.5607843137254902,2.173020528,2.953079179,0.4313725490196078,0.5215686274509804
0.3685239491691104,0.596078431372549,0.4627450980392157,0.5764705882352941,0.5529411764705883,2.338220919,2.978494624,0.4313725490196078,0.5333333333333333
0.375366568914956,0.592156862745098,0.4705882352941176,0.5686274509803921,0.5490196078431373,2.50342131,2.995112414,0.4274509803921568,0.5490196078431373
0.3841642228739003,0.5882352941176471,0.4745098039215686,0.5607843137254902,0.5411764705882353,2.640273705,3.003910068,0.4274509803921568,0.5607843137254902
0.3958944281524926,0.5843137254901961,0.4823529411764706,0.5529411764705883,0.5411764705882353,2.75659824,3.007820137,0.4274509803921568,0.5686274509803921
0.4115347018572825,0.5803921568627451,0.4862745098039215,0.5490196078431373,0.5372549019607843,2.87487781,3.007820137,0.4274509803921568,0.5764705882352941
0.4291300097751711,0.5764705882352941,0.4862745098039215,0.5411764705882353,0.5294117647058824,2.984359726,3.003910068,0.4274509803921568,0.5803921568627451
0.4516129032258064,0.5725490196078431,0.4901960784313725,0.5333333333333333,0.5254901960784314,3.078201369,2.996089932,0.4274509803921568,0.5882352941176471
0.4750733137829912,0.5686274509803921,0.4901960784313725,0.5294117647058824,0.5176470588235295,3.154447703,2.986314761,0.4274509803921568,0.592156862745098
0.4995112414467253,0.5647058823529412,0.4862745098039215,0.5254901960784314,0.5098039215686274,3.211143695,2.973607038,0.4274509803921568,0.596078431372549
0.5219941348973607,0.5607843137254902,0.4862745098039215,0.5176470588235295,0.5019607843137255,3.250244379,2.95601173,0.4235294117647059,0.6
0.5434995112414467,0.5568627450980392,0.4862745098039215,0.5137254901960784,0.5019607843137255,3.27370479,2.935483871,0.4235294117647059,0.6039215686274509
0.5620723362658846,0.5529411764705883,0.4823529411764706,0.5098039215686274,0.4941176470588235,3.284457478,2.916911046,0.4235294117647059,0.6078431372549019
0.5777126099706745,0.5529411764705883,0.4823529411764706,0.5058823529411764,0.4862745098039215,3.286412512,2.899315738,0.4235294117647059,0.611764705882353
0.5884652981427175,0.5490196078431373,0.4823529411764706,0.4980392156862745,0.4784313725490196,3.281524927,2.882697947,0.4235294117647059,0.615686274509804
0.5953079178885631,0.5490196078431373,0.4784313725490196,0.4941176470588235,0.4705882352941176,3.271749756,2.863147605,0.4235294117647059,0.615686274509804
0.6001955034213099,0.5450980392156862,0.4784313725490196,0.4862745098039215,0.4627450980392157,3.256109482,2.840664712,0.4235294117647059,0.6196078431372549
0.6041055718475073,0.5450980392156862,0.4784313725490196,0.4823529411764706,0.4549019607843137,3.234604106,2.815249267,0.4235294117647059,0.6196078431372549
0.6050830889540567,0.5450980392156862,0.4745098039215686,0.4784313725490196,0.4470588235294118,3.211143695,2.784946237,0.4235294117647059,0.6196078431372549
0.6041055718475073,0.5450980392156862,0.4705882352941176,0.4705882352941176,0.4392156862745098,3.187683284,2.748778104,0.4235294117647059,0.615686274509804
0.6001955034213099,0.5411764705882353,0.4705882352941176,0.4666666666666667,0.4313725490196078,3.165200391,2.705767351,0.4235294117647059,0.611764705882353
0.5962854349951124,0.5411764705882353,0.4627450980392157,0.4627450980392157,0.4235294117647059,3.143695015,2.655913978,0.4196078431372549,0.6078431372549019
0.5913978494623656,0.5372549019607843,0.4588235294117647,0.4627450980392157,0.4156862745098039,3.123167155,2.599217986,0.4196078431372549,0.6039215686274509
0.5855327468230694,0.5372549019607843,0.4549019607843137,0.4627450980392157,0.4156862745098039,3.103616813,2.543499511,0.4156862745098039,0.6
0.5767350928641252,0.5372549019607843,0.4470588235294118,0.4666666666666667,0.4078431372549019,3.082111437,2.487781036,0.4156862745098039,0.592156862745098
0.5659824046920822,0.5333333333333333,0.4431372549019607,0.4705882352941176,0.403921568627451,3.056695992,2.425219941,0.4156862745098039,0.5843137254901961
0.5542521994134897,0.5333333333333333,0.4392156862745098,0.4784313725490196,0.396078431372549,3.027370479,2.360703812,0.4156862745098039,0.5764705882352941
0.5405669599217986,0.5333333333333333,0.4352941176470588,0.4901960784313725,0.392156862745098,2.995112414,2.298142717,0.4156862745098039,0.5725490196078431
0.5288367546432062,0.5294117647058824,0.4313725490196078,0.5019607843137255,0.388235294117647,2.958944282,2.238514174,0.4196078431372549,0.5647058823529412
0.5180840664711632,0.5294117647058824,0.4274509803921568,0.5176470588235295,0.3843137254901961,2.917888563,2.183773216,0.4274509803921568,0.5568627450980392
0.5063538611925709,0.5294117647058824,0.4235294117647059,0.5333333333333333,0.3803921568627451,2.869990225,2.133919844,0.4313725490196078,0.5529411764705883
0.4956011730205278,0.5294117647058824,0.4235294117647059,0.5450980392156862,0.3764705882352941,2.816226784,2.090909091,0.4392156862745098,0.5490196078431373
0.4838709677419355,0.5254901960784314,0.4235294117647059,0.5607843137254902,0.3764705882352941,2.759530792,2.055718475,0.4470588235294118,0.5450980392156862
0.4740957966764418,0.5254901960784314,0.4196078431372549,0.5686274509803921,0.3725490196078431,2.698924731,2.026392962,0.4588235294117647,0.5411764705882353
0.4643206256109481,0.5254901960784314,0.4196078431372549,0.5803921568627451,0.3647058823529411,2.640273705,2.001955034,0.4705882352941176,0.5372549019607843
0.4555229716520039,0.5254901960784314,0.4196078431372549,0.5843137254901961,0.3607843137254902,2.585532747,1.983382209,0.4823529411764706,0.5372549019607843
0.4486803519061583,0.5254901960784314,0.4196078431372549,0.5882352941176471,0.3568627450980392,2.53372434,1.968719453,0.4941176470588235,0.5294117647058824
0.4428152492668621,0.5254901960784314,0.4156862745098039,0.5882352941176471,0.3529411764705882,2.484848485,1.956989247,0.5058823529411764,0.5254901960784314
0.436950146627566,0.5254901960784314,0.4156862745098039,0.5882352941176471,0.3529411764705882,2.440860215,1.947214076,0.5137254901960784,0.5215686274509804
0.4320625610948191,0.5254901960784314,0.4117647058823529,0.5882352941176471,0.3529411764705882,2.403714565,1.938416422,0.5215686274509804,0.5176470588235295
0.4301075268817204,0.5254901960784314,0.4117647058823529,0.5882352941176471,0.3529411764705882,2.375366569,1.930596285,0.5333333333333333,0.5137254901960784
0.4291300097751711,0.5254901960784314,0.4078431372549019,0.5882352941176471,0.3607843137254902,2.353861193,1.924731183,0.5411764705882353,0.5098039215686274
0.4291300097751711,0.5254901960784314,0.4078431372549019,0.5843137254901961,0.3686274509803922,2.338220919,1.919843597,0.5450980392156862,0.5098039215686274
0.4281524926686217,0.5215686274509804,0.403921568627451,0.5803921568627451,0.3764705882352941,2.329423265,1.913000978,0.5490196078431373,0.5058823529411764
0.426197458455523,0.5215686274509804,0.4,0.5803921568627451,0.392156862745098,2.326490714,1.906158358,0.5529411764705883,0.5058823529411764
0.4232649071358749,0.5176470588235295,0.4,0.5764705882352941,0.4117647058823529,2.327468231,1.898338221,0.5568627450980392,0.5058823529411764
0.4213098729227761,0.5176470588235295,0.396078431372549,0.5725490196078431,0.4352941176470588,2.331378299,1.88856305,0.5607843137254902,0.5019607843137255
0.4203323558162268,0.5176470588235295,0.392156862745098,0.5686274509803921,0.4588235294117647,2.339198436,1.876832845,0.5607843137254902,0.5019607843137255
0.4193548387096774,0.5137254901960784,0.388235294117647,0.5647058823529412,0.4862745098039215,2.34799609,1.865102639,0.5607843137254902,0.4980392156862745
0.4193548387096774,0.5137254901960784,0.3843137254901961,0.5568627450980392,0.5098039215686274,2.35483871,1.8514174,0.5607843137254902,0.4980392156862745
0.4193548387096774,0.5137254901960784,0.3803921568627451,0.5529411764705883,0.5411764705882353,2.360703812,1.833822092,0.5607843137254902,0.4941176470588235
0.4203323558162268,0.5137254901960784,0.3764705882352941,0.5450980392156862,0.5725490196078431,2.366568915,1.815249267,0.5568627450980392,0.4901960784313725
0.4222873900293255,0.5137254901960784,0.3686274509803922,0.5372549019607843,0.6039215686274509,2.369501466,1.792766373,0.5568627450980392,0.4862745098039215
0.4232649071358749,0.5137254901960784,0.3607843137254902,0.5294117647058824,0.6313725490196078,2.367546432,1.768328446,0.5529411764705883,0.4823529411764706
0.4232649071358749,0.5137254901960784,0.3568627450980392,0.5215686274509804,0.6627450980392157,2.362658847,1.741935484,0.5490196078431373,0.4784313725490196
0.4232649071358749,0.5137254901960784,0.3529411764705882,0.5098039215686274,0.6862745098039216,2.35483871,1.713587488,0.5411764705882353,0.4784313725490196
0.4232649071358749,0.5137254901960784,0.3490196078431372,0.5019607843137255,0.7098039215686275,2.343108504,1.683284457,0.5372549019607843,0.4784313725490196
0.4222873900293255,0.5137254901960784,0.3450980392156862,0.4980392156862745,0.7333333333333333,2.325513196,1.652981427,0.5294117647058824,0.4784313725490196
0.4203323558162268,0.5137254901960784,0.3450980392156862,0.4901960784313725,0.7529411764705882,2.303030303,1.623655914,0.5215686274509804,0.4784313725490196
0.4173998044965787,0.5176470588235295,0.3450980392156862,0.4823529411764706,0.7686274509803922,2.274682307,1.595307918,0.5137254901960784,0.4784313725490196
0.41544477028348,0.5215686274509804,0.3450980392156862,0.4745098039215686,0.788235294117647,2.242424242,1.572825024,0.5058823529411764,0.4823529411764706
0.4134897360703812,0.5254901960784314,0.3450980392156862,0.4705882352941176,0.796078431372549,2.206256109,1.554252199,0.5019607843137255,0.4588235294117647
0.4125122189638319,0.5294117647058824,0.3450980392156862,0.4666666666666667,0.807843137254902,2.169110459,1.535679374,0.4941176470588235,0.4274509803921568
0.4115347018572825,0.5372549019607843,0.3450980392156862,0.4588235294117647,0.8156862745098039,2.131964809,1.517106549,0.4862745098039215,0.4156862745098039
0.4105571847507331,0.5490196078431373,0.3450980392156862,0.4549019607843137,0.8235294117647058,2.096774194,1.498533724,0.4823529411764706,0.4117647058823529
0.4086021505376344,0.5568627450980392,0.3490196078431372,0.4549019607843137,0.8313725490196079,2.065493646,1.479960899,0.4784313725490196,0.4156862745098039
0.407624633431085,0.5686274509803921,0.3490196078431372,0.4549019607843137,0.8352941176470589,2.036168133,1.463343109,0.4745098039215686,0.4235294117647059
0.4056695992179863,0.5803921568627451,0.3490196078431372,0.4549019607843137,0.8352941176470589,2.004887586,1.446725318,0.4745098039215686,0.4313725490196078
0.4027370478983382,0.592156862745098,0.3490196078431372,0.4588235294117647,0.8392156862745098,1.973607038,1.432062561,0.4705882352941176,0.4392156862745098
0.4007820136852394,0.6039215686274509,0.3490196078431372,0.4627450980392157,0.8431372549019608,1.944281525,1.418377322,0.4666666666666667,0.4470588235294118
0.3978494623655914,0.611764705882353,0.3490196078431372,0.4705882352941176,0.8431372549019608,1.917888563,1.405669599,0.4627450980392157,0.4509803921568627
0.3958944281524926,0.6196078431372549,0.3490196078431372,0.4784313725490196,0.8470588235294118,1.893450635,1.394916911,0.4588235294117647,0.4588235294117647
0.3929618768328445,0.6274509803921569,0.3529411764705882,0.4823529411764706,0.8470588235294118,1.869012708,1.386119257,0.4588235294117647,0.4627450980392157
0.3910068426197458,0.6313725490196078,0.3529411764705882,0.4901960784313725,0.8470588235294118,1.84457478,1.381231672,0.4549019607843137,0.4705882352941176
0.3880742913000977,0.6352941176470588,0.3568627450980392,0.4941176470588235,0.8431372549019608,1.823069404,1.377321603,0.4549019607843137,0.4784313725490196
