0.36436	0.21084
0.31087	0.22736
0.27139	0.19177
0.23191	0.19304
0.20389	0.18032
0.17715	0.22482
0.16441	0.25025
0.15677	0.34687
0.14149	0.46638
0.13767	0.56174
0.12493	0.39392
0.11474	0.32907
0.14658	0.13201
0.24847	0.072256
0.41785	0.02013
0.62289	0.067171
0.82284	-0.031997
0.9884	-0.077767
1.1119	-0.2049
1.1871	-0.28246
1.2278	-0.11845
1.2418	-0.10574
1.2393	-0.196
1.2342	-0.2227
1.2189	-0.073953
1.1896	0.24516
1.1514	0.44604
1.1017	0.4969
1.0393	0.37612
0.98967	0.29983
0.93618	0.19939
0.89033	0.0061443
0.84703	0.023944
0.81392	0.057
0.78463	0.19685
0.74133	0.21719
0.7044	0.15871
0.65218	0.18159
0.60506	0.23499
0.55412	0.29602
0.50318	0.30873
0.45351	0.24771
0.41021	0.25406
0.36563	0.24771
0.33125	0.17524
0.30195	0.25025
0.27521	0.35832
0.2663	0.45367
0.24847	0.49563
0.2421	0.56809
0.23191	0.52868
0.21917	0.39264
0.20771	0.25788
0.19625	0.059542
0.18734	-0.07141
0.24592	-0.16168
0.36563	-0.2405
0.53501	-0.285
0.72223	-0.21508
0.88142	-0.18329
1.0062	-0.15786
1.0839	-0.10065
1.1247	-0.06251
1.1412	-0.023097
1.1361	-0.042168
1.1234	-0.024369
1.0979	0.043014
1.0763	0.22101
1.0406	0.4613
0.99986	0.36086
0.94128	0.31128
0.89033	0.19049
0.83685	0.35959
0.79864	0.40281
0.77954	0.32526
0.7477	0.38374
0.72859	0.43841
0.71076	0.40917
0.67893	0.36594
0.64709	0.34306
0.60379	0.51724
0.57067	0.54775
0.5261	0.46257
0.49299	0.24898
0.45351	0.079884
0.41785	-0.11082
0.38601	-0.23287
0.35035	-0.31551
0.32997	-0.40578
0.3045	-0.45664
0.2854	-0.43884
0.27394	-0.37781
0.25993	-0.26847
0.24974	-0.18583
0.22682	-0.086666
0.21408	-0.057425
0.22172	0.1549
0.29941	0.22991
0.42676	0.63929
0.60124	0.28712
0.78845	0.43968
0.93746	0.55157
1.061	0.54394
1.1349	0.38374
1.1756	0.42697
1.1833	0.43206
1.1845	0.47655
1.1667	0.43079
1.1603	0.33162
1.1399	0.35577
1.1017	0.36086
1.0584	0.19685
1.0024	-0.072681
0.95146	-0.17185
0.9018	-0.20618
0.86486	-0.2494
0.83302	-0.27864
0.79864	-0.47062
0.77699	-0.36256
0.7426	-0.26085
0.71204	0.017587
0.6751	0.11675
0.63053	0.11294
0.58341	0.24008
0.53629	0.25152
0.49299	0.24516
0.45351	0.38629
0.40639	0.46003
0.37073	0.41807
0.35162	0.36086
