Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47,Segment 48,Segment 49,Segment 50,Segment 51,Segment 52,Segment 53,Segment 54,Segment 55,Segment 56,Segment 57,Segment 58,Segment 59,Segment 60,Segment 61,Segment 62,Segment 63,Segment 64,Segment 65,Segment 66,Segment 67,Segment 68,Segment 69,Segment 70,Segment 71,Segment 72,Segment 73,Segment 74,Segment 75,Segment 76,Segment 77,Segment 78,Segment 79
722.7120273493625,-1286.8873357167745,-1415.2228234030424,-1497.6838412376203,-1527.4928049925104,-1579.8657691440674,-1530.3655948832682,-1203.5274810320664,-754.3445587749371,-718.3791899031672,-669.0776684890742,-446.74632285909297,-282.8257634115417,473.5269512765126,1096.6267553012194,1006.0873600434468,732.2847554148024,183.07737018932323,391.03262845009306,165.4775064274595,-70.56371159858891,-568.9257287171479,-472.8390957109883,-152.61344515094203,98.38844552154175,664.6492343919017,806.1844439194814,1094.9581798847223,1730.9516634107074,2042.044216155209,1959.796222204348,1917.9673666355584,1842.9091417755287,1828.6127652265063,1904.011798149764,1891.321343701111,1874.9926673596897,1877.895459974356,1878.7849523058312,1947.4304413768225,1809.3233274918168,2086.297176574762,1892.99675058756,1661.1533381530614,1585.9987437269228,1507.960664383727,1111.875512818549,936.741985260143,1363.1235887267403,1908.915174947336,1864.7038031044224,1872.1276214147229,1783.9196993125026,1610.2673192019247,1622.114152463079,1169.9253439742392,944.031933420133,217.53809150474444,290.0486047602547,-218.85780255023096,-374.8000098383206,-408.9865368749784,-444.0806065948993,-564.6743339265771,-681.7798079577279,-602.3948612841881,-829.4535159851581,-1076.99123326662,-1233.0093058733069,-1539.18300115315,-1023.2227512565664,-443.04447886680646,154.2567746381324,883.6260626977667,1032.0819724632504,1045.4621160767429,1744.609772307464,1890.8338246791045,1918.2824621994357
642.3576715256909,-1349.210599574457,-1470.3189745985042,-1529.1289747246788,-1555.0637168680605,-1591.1374533997582,-1543.5187439354986,-1074.0387455720272,-569.3838396968225,-530.0253198432697,-479.2572845371787,-236.57717922741455,-78.96998054527887,689.3543979846643,1280.8663203796248,1195.559180396258,933.4409868216936,401.50934528892174,612.708702777552,378.8665013438143,143.4674830561264,-378.8948896700957,-269.89488849762256,59.1716247775378,313.1607477350108,869.2715803913156,1014.6777374127578,1279.3509392028436,1836.299412228464,2072.3900558514783,1962.883896909708,1926.8672338656795,1823.1995760363093,1764.5040528038571,1844.175377175919,1861.9975255778577,1841.638208757612,1825.3890153761724,1807.9122033218928,1865.8860097995696,1713.887628094043,2085.889478190872,1958.175631772041,1779.7836515302895,1716.2049589484784,1643.3940716538027,1291.3387997891357,1131.6692491695894,1510.9654591816216,1946.1694171687136,1850.630372884558,1827.13328999556,1705.3018728803877,1497.0137883094767,1499.8262504485258,1028.9603141216362,801.2236965911925,105.4442249306396,189.3027627915281,-282.1542951635798,-404.9946462214489,-427.5444721628254,-454.3353284443481,-593.4214850814809,-727.6822176198152,-649.8818546063627,-890.7996029744277,-1148.1714155562684,-1302.1526285197274,-1512.7904237395337,-872.6374042039903,-239.11151296656263,377.0815968987376,1083.0247814088543,1215.5128515732392,1230.774264659058,1841.0538973474297,1936.006743813158,1945.440051495587
565.4135462550869,-1404.644329445457,-1515.8150602005535,-1546.322845418148,-1567.884616661886,-1585.3944638635626,-1540.174035744535,-925.0230685560408,-372.1472222092503,-329.4106544746741,-277.62652168082377,-18.239045821628743,130.67279862006836,898.2063835222771,1449.3985254203576,1369.664185788291,1123.3131123532912,617.9093050844862,828.6087358078136,590.0482963510937,359.3967255753045,-178.69427582072964,-58.46234671918766,273.5809611802267,526.6893041642921,1063.7913228268044,1210.9491232354048,1447.3625039862109,1918.0534955573012,2078.340895960162,1943.3385100664837,1913.2466245003736,1783.081933468402,1683.9307032407123,1766.6731216282865,1812.4269947257449,1788.6252180960996,1754.7168217186372,1720.5756887290631,1767.1074593682936,1604.9721445302173,2062.2982066544155,1998.8497847730107,1875.6319686394436,1823.8809139962189,1756.9539919320214,1454.1197784133924,1312.488329166767,1638.911221928722,1959.925121164052,1815.2996761612883,1764.591548002733,1611.2648318865204,1373.8589277840954,1368.6511366301756,886.3349554109277,661.2521727947078,3.1922044354222443,96.86276138619854,-335.4511721381009,-429.1564988678492,-441.9623728130875,-465.4344638223653,-627.8308922456415,-778.6629144931655,-702.3313824619077,-956.1657652981356,-1219.6867061947046,-1366.9878403092462,-1466.6387110393662,-704.9272601517156,-27.012833332892654,598.4487463394393,1269.2984491112547,1383.1116954626757,1400.2156229847092,1913.4447493413088,1957.5741301965163,1949.5628738851071
495.5589135028648,-1451.0975096602754,-1549.5274333645775,-1547.340743024451,-1564.0821241520227,-1560.9922835430843,-1518.6967342407956,-758.0166467279649,-165.58788062911475,-119.60614889054172,-67.23303030900476,204.7272254912436,342.7259124592508,1096.67106121864,1599.7228811339476,1525.7892282315709,1298.8802790538966,828.6966163478443,1035.1678751186764,795.4911517934225,573.6526619620403,28.558911172987028,158.11486747846823,486.8374830254813,735.3826702433228,1245.0678473331673,1391.9176782547893,1596.51319011569,1975.6444766962088,2060.772542311508,1902.3949448702167,1878.2631658921227,1724.0710163999022,1588.945256061843,1673.544854514059,1744.2841004427028,1717.6820285459823,1667.8227672157511,1618.917580186613,1653.4750063877343,1484.942826570687,2016.8404082215025,2015.2338547168367,1947.801574428043,1907.8866829934016,1847.3586065594664,1597.8256678802684,1476.440919807069,1745.3585413143956,1950.8769515656104,1760.2158940786387,1686.3290854701077,1504.031091475494,1243.2784526762694,1231.068950926945,744.3988991115813,525.9574021184848,-88.73278998782895,13.224215998306091,-379.4375978001482,-448.3800513663917,-453.4035123033416,-478.3941207785049,-668.1325420869653,-834.1983248046901,-759.2459864249624,-1024.5475074118183,-1289.938301303012,-1425.46104725053,-1399.8671306987765,-522.1943623910342,189.9116812579157,814.6631999836442,1439.5412972873328,1532.3478560509936,1551.2418719524549,1961.362181936421,1956.0966730337925,1931.510839136882
436.3067369235928,-1486.473626174523,-1569.3398755242863,-1530.4751854884742,-1542.0131410581243,-1516.599838873909,-1477.7485924403295,-575.0546131869646,47.04883226180859,96.03529816245558,148.59990197282957,428.6166656864238,553.7186012048336,1281.5857299908814,1729.759042765888,1661.7407075028225,1457.4521645126854,1030.407395710791,1229.0376715982056,991.7843027956452,782.6752475613328,239.51812867136368,376.3137417015578,695.1363713125785,935.750682563316,1410.274949692798,1554.8636899723292,1724.7578761312705,2008.9862282105737,2020.9475506347724,1841.6167648577136,1823.409888093256,1647.946535376901,1481.7383887690678,1566.992977201185,1659.491251992992,1630.766992557173,1566.83329501555,1505.2098269135845,1527.5085033038836,1356.2185838866087,1951.164151692172,2007.989376401862,1995.8827077494889,1967.580849958837,1913.820691043,1720.4980822665136,1621.1598086492409,1829.1723798268565,1920.1102166115536,1687.1695134241288,1594.3510061856216,1385.9294134210822,1107.7177869833522,1089.5113255733122,605.3207858488375,396.94626584023575,-170.11114276654055,-61.35121280124468,-414.9835182615189,-463.8164420234967,-463.043372654461,-494.1412050746479,-714.356485933413,-893.567186286113,-819.9284625541814,-1094.71735496962,-1357.1605980748775,-1475.4531753402046,-1312.0484920750127,-326.9717970760205,408.1548678896206,1022.1324136169324,1591.221402393382,1661.1180191813496,1681.7324024015743,1984.8701343625123,1932.537874928647,1892.5114469463488
390.91225127351794,-1508.7285529811998,-1573.270173463736,-1494.3037487129936,-1500.3323162126408,-1451.2640504124809,-1416.3516940228692,-378.631121557418,262.312655651982,313.9706992829749,366.36437390118834,649.6641162002177,760.1809112726719,1450.1126450864135,1837.883447089944,1775.784375811421,1596.7279429310925,1219.7853732810702,1407.1700662248215,1175.7278490194617,983.0120681098532,450.6994085841949,592.5292463512889,894.7535229571286,1124.4968151934154,1556.9649554515752,1697.4861950326813,1830.5207852619235,2018.4536376272488,1960.4666012404923,1762.8446639950876,1750.4637198769317,1556.7014428208108,1364.5873752538866,1449.3284684638909,1560.165047531454,1530.0143147484523,1454.0042547176731,1381.801588767693,1391.8076768680346,1221.2194710968065,1867.1957509690253,1978.1867805495403,2019.93924896603,2002.812959197328,1956.0438414419336,1820.645250551098,1744.7149157182191,1889.692152833754,1869.05613729054,1598.182976696132,1490.7893140342308,1259.3419289997505,969.5438757979722,946.3164069971338,471.051500244413,275.57341186777086,-240.9772120887825,-126.82751839485464,-443.10892705598246,-476.6455572798314,-472.0437911930042,-513.4931566927376,-766.321707827441,-955.850198000226,-883.4811453891494,-1165.2362607519146,-1419.4505460072864,-1514.8324835495227,-1203.2321652863368,-122.1635789293004,624.138038208704,1217.4613788401157,1722.232743772231,1767.784246389436,1790.0278152570515,1984.4919094831816,1888.2213029702489,1834.112993407169
362.2863361165869,-1515.9331110820026,-1559.5392259068976,-1437.753786875006,-1438.055918331498,-1364.467048405291,-1333.945666578472,-171.64127770561456,476.6432799799296,530.5655464922322,582.4654571812775,864.1490046459551,958.7368588568492,1599.801423909994,1922.950891478769,1866.6696875721184,1714.841191010088,1393.8633250449286,1566.8887642722457,1344.4130315005443,1171.4088756372344,658.5779192881996,803.1738225082765,1082.1505333713983,1298.6012802852774,1683.118337419748,1817.9452241243696,1912.7150457494772,2004.850051648516,1881.215801409409,1668.1424231737935,1661.431108659741,1452.4891965867307,1239.8061537650024,1322.918358553089,1448.5620151795788,1417.680090620397,1331.6687818313244,1251.0687363566808,1248.9941385501968,1082.3181791098154,1767.0845762655438,1927.260026926933,2020.483736186871,2013.9032795682092,1974.205680115582,1897.2593509608537,1845.6441834704003,1926.7256090838616,1799.4420708039645,1495.4549493805089,1377.8524407947632,1126.6535941824875,831.0018214963142,803.6884184055061,343.2940227314862,162.9284523436325,-301.60313126241005,-183.3817339663038,-464.9519354304802,-488.0492180494826,-481.52856658223874,-537.1391505708945,-823.6276242602675,-1019.9335651273416,-948.80915992827,-1234.4715501712203,-1474.8042331861436,-1541.5128518413117,-1073.9733342252978,89.03001299969634,834.3083963789859,1397.5387660139893,1830.9321855531296,1851.1963820545968,1874.9522643973755,1961.175370620068,1824.782206881201,1758.133662945448
352.91571589852566,-1506.3385736217288,-1526.6403275689731,-1360.1610716011523,-1354.6190897730785,-1256.1728706435774,-1230.435130047304,42.69296314804995,686.4686066796554,742.1947168456516,793.320988370531,1068.4965263369231,1146.1921221511325,1728.63671425231,1984.3015413868204,1933.6391007218444,1810.390135048169,1550.0323965331052,1705.9460560422456,1495.290317337219,1344.891082567696,859.6850172668219,1004.7748138195402,1254.0720556789756,1455.3921713370698,1787.1780869664244,1914.8884757240617,1970.7475780329935,1969.3663674038385,1785.3116428344035,1559.7419107375638,1558.4924166705732,1337.571187662364,1109.6977718706362,1190.135615003494,1327.0252018429926,1296.0897304072612,1202.1871162764037,1115.366165556222,1101.6561985813928,941.7955657075364,1653.1469551636212,1856.9557950281776,1998.442514804426,2001.6116405393625,1968.9297489150472,1949.8195770260472,1922.9693893216363,1940.530760593756,1713.2384416098523,1381.3046296617783,1257.77673788322,990.204711066145,694.1768061981777,663.6621503721743,223.4803243092482,59.829443565148495,-352.4786439605946,-231.3875150560457,-481.73647183272055,-499.1857526953284,-492.560621844573,-565.6227818171125,-885.6487432511041,-1084.5171686706565,-1014.6283602592556,-1300.6218780958857,-1521.1605932368711,-1553.5165087407495,-925.3460396435078,303.1985338855447,1035.2340477927191,1559.6112579154228,1916.1611962992808,1910.6992821751355,1935.821139072653,1916.2499717125795,1744.1153139461203,1666.6081910323471
364.7920885304866,-1478.4429812347962,-1473.4059134955637,-1261.319271075928,-1249.923385026006,-1126.860613337766,-1106.224361291758,260.9098322883494,888.302165601956,945.3413642280672,995.4592565772656,1259.371283324797,1319.613088943765,1835.0705710735945,2021.7543509838597,1976.42327624034,1882.4532843682512,1686.0974299485445,1822.5639813053435,1626.2235080294124,1500.8336239100877,1050.7017469262807,1194.065931097554,1407.6319552196724,1592.6027578735343,1868.0688119372924,1987.4627996420556,2004.5103473557124,1913.533709529312,1675.045131509066,1439.9884485987654,1443.946543927438,1214.265384538353,976.5098535163096,1053.312204500575,1197.932642348509,1167.5877271570027,1067.89908610446,976.9835102097348,952.2974083780056,801.8008204954501,1527.8104522127342,1769.27907005308,1955.11295808872,1967.0972731724423,1941.2479950860013,1978.2820205028395,1976.1975635245196,1931.787466724768,1612.6039823421063,1258.1173178949416,1132.780672392379,852.247128528076,560.9616570251001,528.0727040972231,112.75557462183156,-33.1774920884605,-394.28767581507793,-271.3955069566922,-494.7403292286298,-511.16613377625777,-506.1207358394485,-599.3262904351595,-951.533088959588,-1148.1280509281776,-1079.4786417820046,-1361.7494765116537,-1556.4517835584927,-1549.0394747842722,-758.9382236309182,516.815143815002,1223.6928471985334,1701.3439351789025,1977.252761206428,1946.1258710680067,1972.4350837582465,1851.3775491373144,1648.3204727466589,1561.733604472594
399.35234259846027,-1431.055761929679,-1399.0687719848454,-1141.5172658044823,-1124.3716201630536,-977.5413890942197,-962.2364968838596,479.4038531065904,1078.8356874622714,1136.6897677519742,1185.610613882296,1433.7601159388053,1476.3947682259557,1918.039679429048,2035.5882671661336,1995.22354763556,1930.5910586191835,1800.3172137378992,1915.45953220242,1735.5288835347735,1637.0173208664544,1228.545119681126,1368.0693664537118,1540.3853955938032,1708.413850403662,1925.2011492754916,2035.3114148765967,2014.359400504744,1839.171574760992,1552.8263756633155,1311.2876431236566,1320.157011212262,1084.897079472983,842.3936447890984,914.695947878192,1063.6485519308742,1034.4905248172083,931.0798307470131,838.1047126978862,803.2896569899615,664.3167276125813,1393.5596029829376,1666.436808194182,1892.114720909365,1911.8716510477957,1892.555837545163,1983.0578143835653,2005.3091900290915,1901.5604457025445,1499.8306999303204,1128.292261439631,1005.0223176718116,714.9046445820139,433.0303214584829,398.5307578678264,11.969750883616056,-115.81270001447989,-427.8823771471799,-304.1111382425765,-505.26415174621656,-525.0317530281004,-523.0877947691154,-638.4564337492295,-1020.205046509576,-1209.1398159527057,-1141.7432302333789,-1415.8197266768857,-1578.6594120451596,-1526.517631860497,-576.8278563257967,726.3339189518274,1396.7518676866516,1820.8653686401008,2014.024478830092,1957.77745540381,1985.0617323724853,1768.4987332360674,1539.64763776222,1445.8153405602825
