0_80,12_18,10_78,10_59,1_42,10_93,1_60,12_21,0_53,0_52,12_19,10_53,11_48,10_77,0_33,10_83,11_53,10_56,1_83,0_20,12_22,0_18,10_86,12_12,10_58,10_89,0_81,11_28,0_22,1_80,10_38,0_82,0_23,1_85,10_91,1_86,11_10,0_19,1_97,0_17,1_65,0_34,1_39,10_36,10_9,10_40,10_81,11_70,0_31,11_32,1_43,0_32,1_82,12_14,10_45,10_34,10_75,11_27,0_49,0_43,10_37
0.447702834799609,0.2784313725490196,0.4549019607843137,0.5372549019607843,2.002932551,0.4980392156862745,2.47311828,0.392156862745098,0.4995112414467253,0.4995112414467253,0.6627450980392157,0.4431372549019607,0.3411764705882353,0.6392156862745098,0.7390029325513197,0.5490196078431373,0.1529411764705882,0.4862745098039215,0.652981427,0.5425219941348973,0.6078431372549019,0.5004887585532747,0.4431372549019607,0.3098039215686274,0.5490196078431373,0.5607843137254902,0.4838709677419355,0.6078431372549019,0.4320625610948191,1.434995112,0.5450980392156862,0.5650048875855328,1.0,2.116324536,0.4627450980392157,2.000977517,0.5254901960784314,0.4789833822091887,2.738025415,0.6304985337243402,2.947214076,0.0,2.994134897,0.4941176470588235,0.4901960784313725,0.5019607843137255,0.5019607843137255,0.3529411764705882,0.895405669599218,0.5372549019607843,0.0,0.1495601173020528,2.106549365,0.5137254901960784,0.5529411764705883,0.4117647058823529,0.2392156862745098,0.5843137254901961,0.4349951124144672,0.4095796676441838,0.4509803921568627
0.447702834799609,0.2941176470588235,0.4627450980392157,0.5372549019607843,1.954056696,0.5254901960784314,2.478983382,0.396078431372549,0.4995112414467253,0.4995112414467253,0.6588235294117647,0.4431372549019607,0.3411764705882353,0.6431372549019608,0.7390029325513197,0.5411764705882353,0.1764705882352941,0.4823529411764706,0.728250244,0.5454545454545454,0.6078431372549019,0.5004887585532747,0.4509803921568627,0.3254901960784314,0.5490196078431373,0.5568627450980392,0.4985337243401759,0.6039215686274509,0.4310850439882698,1.42913001,0.5450980392156862,0.5640273704789834,1.0,2.112414467,0.4627450980392157,2.000977517,0.5137254901960784,0.4789833822091887,2.718475073,0.6314760508308895,2.960899316,0.0,2.961876833,0.4980392156862745,0.4901960784313725,0.5019607843137255,0.4980392156862745,0.3843137254901961,0.8563049853372434,0.5529411764705883,0.0,0.0742913000977517,2.101661779,0.5137254901960784,0.5450980392156862,0.4156862745098039,0.2745098039215686,0.5725490196078431,0.4340175953079179,0.4086021505376344,0.4431372549019607
0.4467253176930596,0.3058823529411765,0.4705882352941176,0.5411764705882353,1.911045943,0.5607843137254902,2.490713587,0.396078431372549,0.4995112414467253,0.4995112414467253,0.6588235294117647,0.4470588235294118,0.3411764705882353,0.6431372549019608,0.7390029325513197,0.5372549019607843,0.2,0.4823529411764706,0.809384164,0.5474095796676441,0.6039215686274509,0.5004887585532747,0.4588235294117647,0.3372549019607843,0.5529411764705883,0.5529411764705883,0.512218963831867,0.6039215686274509,0.4310850439882698,1.426197458,0.5450980392156862,0.5630498533724341,0.9990224828934506,2.106549365,0.4627450980392157,2.000977517,0.5058823529411764,0.4789833822091887,2.698924731,0.6314760508308895,2.971652004,0.0,2.923753666,0.5019607843137255,0.4901960784313725,0.5019607843137255,0.4980392156862745,0.4078431372549019,0.8181818181818182,0.5686274509803921,0.0,0.0371456500488758,2.088954057,0.5176470588235295,0.5333333333333333,0.4196078431372549,0.3098039215686274,0.5568627450980392,0.4349951124144672,0.4086021505376344,0.4431372549019607
0.4428152492668621,0.3137254901960784,0.4745098039215686,0.5411764705882353,1.87487781,0.5803921568627451,2.49657869,0.4,0.4995112414467253,0.4995112414467253,0.6588235294117647,0.4470588235294118,0.3411764705882353,0.6392156862745098,0.7390029325513197,0.5411764705882353,0.2235294117647059,0.4823529411764706,0.891495601,0.5483870967741935,0.6039215686274509,0.5004887585532747,0.4666666666666667,0.3490196078431372,0.5529411764705883,0.5529411764705883,0.5239491691104594,0.6,0.4301075268817204,1.419354839,0.5450980392156862,0.5630498533724341,0.9921798631476052,2.098729228,0.4627450980392157,2.000977517,0.5019607843137255,0.4789833822091887,2.677419355,0.6324535679374389,2.982404692,0.0,2.877810362,0.5098039215686274,0.4901960784313725,0.5019607843137255,0.5019607843137255,0.4392156862745098,0.7800586510263929,0.5882352941176471,0.0,0.0185728250244379,2.06744868,0.5176470588235295,0.5254901960784314,0.4274509803921568,0.3529411764705882,0.5450980392156862,0.4389051808406647,0.407624633431085,0.4470588235294118
0.4379276637341153,0.3137254901960784,0.4784313725490196,0.5411764705882353,1.84457478,0.5843137254901961,2.499511241,0.403921568627451,0.4995112414467253,0.4995112414467253,0.6588235294117647,0.4509803921568627,0.3411764705882353,0.6352941176470588,0.7390029325513197,0.5450980392156862,0.2470588235294117,0.4823529411764706,0.973607038,0.5493646138807429,0.6,0.5004887585532747,0.4745098039215686,0.3607843137254902,0.5568627450980392,0.5490196078431373,0.533724340175953,0.596078431372549,0.4291300097751711,1.409579668,0.5450980392156862,0.5630498533724341,0.978494623655914,2.090909091,0.4627450980392157,2.000977517,0.4980392156862745,0.4789833822091887,2.653958944,0.6324535679374389,2.992179863,0.0,2.823069404,0.5137254901960784,0.4901960784313725,0.5019607843137255,0.5098039215686274,0.4666666666666667,0.7429130009775171,0.6039215686274509,0.0,0.0087976539589442,2.03714565,0.5176470588235295,0.5137254901960784,0.4392156862745098,0.396078431372549,0.5333333333333333,0.4486803519061583,0.4066471163245357,0.4470588235294118
0.4330400782013685,0.3019607843137254,0.4823529411764706,0.5411764705882353,1.819159335,0.5843137254901961,2.500488759,0.403921568627451,0.4995112414467253,0.4995112414467253,0.6549019607843137,0.4549019607843137,0.3411764705882353,0.6235294117647059,0.7390029325513197,0.5490196078431373,0.2666666666666666,0.4823529411764706,1.053763441,0.5493646138807429,0.6,0.5004887585532747,0.4823529411764706,0.3725490196078431,0.5607843137254902,0.5490196078431373,0.5395894428152492,0.5882352941176471,0.4291300097751711,1.399804497,0.5450980392156862,0.5630498533724341,0.9608993157380256,2.082111437,0.4588235294117647,2.000977517,0.4901960784313725,0.4789833822091887,2.625610948,0.6324535679374389,3.0,0.0,2.757575758,0.5215686274509804,0.4901960784313725,0.5019607843137255,0.5254901960784314,0.4941176470588235,0.7067448680351907,0.615686274509804,0.0,0.0039100684261974,1.996089932,0.5176470588235295,0.5019607843137255,0.4509803921568627,0.4392156862745098,0.5254901960784314,0.4643206256109481,0.4066471163245357,0.4470588235294118
0.4281524926686217,0.2823529411764706,0.4862745098039215,0.5450980392156862,1.798631476,0.5764705882352941,2.501466276,0.4078431372549019,0.4995112414467253,0.4995112414467253,0.6549019607843137,0.4627450980392157,0.3450980392156862,0.611764705882353,0.7390029325513197,0.5529411764705883,0.2862745098039215,0.4823529411764706,1.132942326,0.5493646138807429,0.6,0.5004887585532747,0.4901960784313725,0.388235294117647,0.5647058823529412,0.5450980392156862,0.5454545454545454,0.5803921568627451,0.4291300097751711,1.389051808,0.5450980392156862,0.5630498533724341,0.9423264907135877,2.0742913,0.4549019607843137,2.000977517,0.4823529411764706,0.4789833822091887,2.594330401,0.6324535679374389,3.00684262,0.0,2.68230694,0.5254901960784314,0.4901960784313725,0.4980392156862745,0.5450980392156862,0.5137254901960784,0.6744868035190615,0.6313725490196078,0.0,0.0019550342130987,1.945259042,0.5176470588235295,0.4901960784313725,0.4627450980392157,0.4823529411764706,0.5137254901960784,0.4887585532746823,0.4056695992179863,0.4509803921568627
0.4252199413489736,0.2509803921568627,0.4901960784313725,0.5450980392156862,1.782991202,0.5686274509803921,2.51026393,0.4117647058823529,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.4705882352941176,0.3450980392156862,0.596078431372549,0.7390029325513197,0.5529411764705883,0.3058823529411765,0.4784313725490196,1.211143695,0.5474095796676441,0.6,0.5004887585532747,0.4980392156862745,0.403921568627451,0.5686274509803921,0.5450980392156862,0.5493646138807429,0.5725490196078431,0.4291300097751711,1.377321603,0.5450980392156862,0.5630498533724341,0.9227761485826002,2.069403715,0.4549019607843137,2.000977517,0.4745098039215686,0.4789833822091887,2.560117302,0.6324535679374389,3.011730205,0.0,2.597262952,0.5333333333333333,0.4901960784313725,0.4980392156862745,0.5686274509803921,0.5372549019607843,0.6441837732160313,0.6431372549019608,0.0,0.0009775171065493,1.887585533,0.5176470588235295,0.4745098039215686,0.4784313725490196,0.5215686274509804,0.5058823529411764,0.5180840664711632,0.4056695992179863,0.4509803921568627
0.4213098729227761,0.2117647058823529,0.4980392156862745,0.5450980392156862,1.772238514,0.5607843137254902,2.514173998,0.4117647058823529,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.4784313725490196,0.3490196078431372,0.5764705882352941,0.7390029325513197,0.5529411764705883,0.3254901960784314,0.4745098039215686,1.288367546,0.5454545454545454,0.6,0.5004887585532747,0.5098039215686274,0.4274509803921568,0.5725490196078431,0.5450980392156862,0.5513196480938416,0.5647058823529412,0.4291300097751711,1.366568915,0.5450980392156862,0.5630498533724341,0.9042033235581622,2.065493646,0.4509803921568627,2.000977517,0.4666666666666667,0.4789833822091887,2.519061584,0.6324535679374389,3.015640274,0.0,2.502443793,0.5372549019607843,0.4901960784313725,0.4980392156862745,0.596078431372549,0.5568627450980392,0.6109481915933529,0.6549019607843137,0.0,0.0,1.82111437,0.5176470588235295,0.4666666666666667,0.4941176470588235,0.5490196078431373,0.5019607843137255,0.5571847507331378,0.4056695992179863,0.4549019607843137
0.418377321603128,0.1607843137254902,0.5058823529411764,0.5450980392156862,1.764418377,0.5568627450980392,2.516129032,0.4117647058823529,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.4862745098039215,0.3490196078431372,0.5529411764705883,0.7390029325513197,0.5529411764705883,0.3450980392156862,0.4666666666666667,1.365591398,0.541544477028348,0.6,0.5004887585532747,0.5176470588235295,0.4549019607843137,0.5725490196078431,0.5450980392156862,0.552297165200391,0.5529411764705883,0.4301075268817204,1.35483871,0.5450980392156862,0.5630498533724341,0.8866080156402737,2.062561095,0.4470588235294118,2.000977517,0.4588235294117647,0.4789833822091887,2.47311828,0.6314760508308895,3.018572825,0.0,2.399804497,0.5411764705882353,0.4901960784313725,0.4980392156862745,0.6235294117647059,0.5725490196078431,0.5757575757575758,0.6666666666666666,0.0,0.0,1.742913001,0.5176470588235295,0.4549019607843137,0.5058823529411764,0.5803921568627451,0.5019607843137255,0.6148582600195504,0.4056695992179863,0.4549019607843137
0.41544477028348,0.0980392156862745,0.5137254901960784,0.5450980392156862,1.760508309,0.5529411764705883,2.517106549,0.4156862745098039,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.4980392156862745,0.3529411764705882,0.5333333333333333,0.739980449657869,0.5490196078431373,0.3568627450980392,0.4666666666666667,1.431085044,0.5376344086021505,0.6,0.5004887585532747,0.5254901960784314,0.4823529411764706,0.5764705882352941,0.5450980392156862,0.5513196480938416,0.5411764705882353,0.4291300097751711,1.343108504,0.5450980392156862,0.5630498533724341,0.8680351906158358,2.061583578,0.4431372549019607,2.000977517,0.4549019607843137,0.4780058651026393,2.425219941,0.6314760508308895,3.020527859,0.0,2.293255132,0.5450980392156862,0.4901960784313725,0.4980392156862745,0.6470588235294118,0.592156862745098,0.5405669599217986,0.6745098039215687,0.0,0.0,1.653958944,0.5176470588235295,0.4431372549019607,0.5215686274509804,0.6078431372549019,0.4941176470588235,0.6920821114369502,0.4046920821114369,0.4588235294117647
0.4125122189638319,0.0509803921568627,0.5215686274509804,0.5450980392156862,1.758553275,0.5450980392156862,2.518084066,0.4156862745098039,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.5058823529411764,0.3529411764705882,0.5098039215686274,0.7409579667644184,0.5490196078431373,0.3686274509803922,0.4627450980392157,1.491691105,0.5327468230694037,0.6,0.5004887585532747,0.5333333333333333,0.5176470588235295,0.5764705882352941,0.5450980392156862,0.5483870967741935,0.5333333333333333,0.4281524926686217,1.33431085,0.5450980392156862,0.5630498533724341,0.8514173998044966,2.061583578,0.4392156862745098,2.000977517,0.4470588235294118,0.4780058651026393,2.37829912,0.6314760508308895,3.022482893,0.0,2.186705767,0.5450980392156862,0.4901960784313725,0.4980392156862745,0.6705882352941176,0.6039215686274509,0.509286412512219,0.6784313725490196,0.0,0.0,1.554252199,0.5215686274509804,0.4313725490196078,0.5333333333333333,0.6352941176470588,0.4941176470588235,0.7859237536656891,0.4046920821114369,0.4627450980392157
0.4095796676441838,0.0235294117647058,0.5294117647058824,0.5450980392156862,1.757575758,0.5411764705882353,2.518084066,0.4196078431372549,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.5137254901960784,0.3529411764705882,0.4862745098039215,0.7419354838709677,0.5450980392156862,0.3764705882352941,0.4627450980392157,1.555229717,0.5268817204301075,0.596078431372549,0.5004887585532747,0.5411764705882353,0.5450980392156862,0.5803921568627451,0.5450980392156862,0.544477028347996,0.5215686274509804,0.426197458455523,1.330400782,0.5411764705882353,0.5620723362658846,0.8347996089931574,2.062561095,0.4352941176470588,2.000977517,0.4392156862745098,0.4780058651026393,2.332355816,0.6314760508308895,3.024437928,0.0,2.080156403,0.5450980392156862,0.4901960784313725,0.4980392156862745,0.6901960784313725,0.615686274509804,0.4838709677419355,0.6823529411764706,0.0,0.0,1.463343109,0.5215686274509804,0.4196078431372549,0.5490196078431373,0.6509803921568628,0.4941176470588235,0.8778103616813294,0.4037145650048875,0.4666666666666667
0.407624633431085,0.0117647058823529,0.5411764705882353,0.5450980392156862,1.757575758,0.5372549019607843,2.518084066,0.4196078431372549,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.5215686274509804,0.3568627450980392,0.4666666666666667,0.7429130009775171,0.5450980392156862,0.3843137254901961,0.4627450980392157,1.615835777,0.5210166177908113,0.592156862745098,0.5004887585532747,0.5450980392156862,0.5686274509803921,0.5803921568627451,0.5411764705882353,0.5395894428152492,0.5098039215686274,0.4242424242424242,1.325513196,0.5411764705882353,0.5610948191593352,0.8191593352883676,2.063538612,0.4313725490196078,2.000977517,0.4274509803921568,0.4780058651026393,2.287390029,0.6324535679374389,3.027370479,0.0,1.989247312,0.5450980392156862,0.4901960784313725,0.4980392156862745,0.7098039215686275,0.6235294117647059,0.4652981427174975,0.6823529411764706,0.0,0.0,1.375366569,0.5254901960784314,0.4117647058823529,0.5607843137254902,0.6666666666666666,0.4941176470588235,0.9393939393939394,0.4574780058651026,0.4745098039215686
0.4046920821114369,0.0039215686274509,0.5529411764705883,0.5411764705882353,1.754643206,0.5372549019607843,2.518084066,0.4196078431372549,0.4995112414467253,0.4995112414467253,0.6509803921568628,0.5254901960784314,0.3568627450980392,0.4509803921568627,0.7438905180840665,0.5490196078431373,0.392156862745098,0.4588235294117647,1.673509286,0.5141739980449658,0.592156862745098,0.5004887585532747,0.5529411764705883,0.5843137254901961,0.5843137254901961,0.5411764705882353,0.5327468230694037,0.5019607843137255,0.4232649071358749,1.320625611,0.5411764705882353,0.5610948191593352,0.804496578690127,2.063538612,0.4313725490196078,2.000977517,0.4196078431372549,0.4780058651026393,2.244379277,0.6334310850439883,3.027370479,0.0,1.908113392,0.5411764705882353,0.4901960784313725,0.4980392156862745,0.7254901960784313,0.6313725490196078,0.4555229716520039,0.6823529411764706,0.0,0.0,1.272727273,0.5294117647058824,0.4078431372549019,0.5725490196078431,0.6745098039215687,0.5019607843137255,0.9696969696969696,0.5386119257086999,0.4823529411764706
0.4017595307917888,0.0078431372549019,0.5607843137254902,0.5411764705882353,1.747800587,0.5333333333333333,2.51026393,0.4235294117647059,0.4995112414467253,0.4995112414467253,0.6313725490196078,0.5254901960784314,0.3568627450980392,0.4352941176470588,0.7448680351906158,0.5529411764705883,0.392156862745098,0.4588235294117647,1.725317693,0.5083088954056696,0.5882352941176471,0.5004887585532747,0.5607843137254902,0.5882352941176471,0.5882352941176471,0.5372549019607843,0.5249266862170088,0.4901960784313725,0.4213098729227761,1.314760508,0.5372549019607843,0.5601173020527859,0.7898338220918866,2.063538612,0.4274509803921568,2.000977517,0.4156862745098039,0.4780058651026393,2.207233627,0.635386119257087,3.026392962,0.0,1.826001955,0.5372549019607843,0.4941176470588235,0.4980392156862745,0.7372549019607844,0.6352941176470588,0.4555229716520039,0.6823529411764706,0.0,0.0,1.165200391,0.5333333333333333,0.403921568627451,0.5803921568627451,0.6784313725490196,0.5019607843137255,0.9853372434017597,0.5777126099706745,0.4941176470588235
0.3998044965786901,0.0156862745098039,0.5686274509803921,0.5411764705882353,1.735092864,0.5333333333333333,2.506353861,0.4235294117647059,0.4995112414467253,0.4995112414467253,0.6,0.5294117647058824,0.3568627450980392,0.4274509803921568,0.7458455522971652,0.5529411764705883,0.396078431372549,0.4588235294117647,1.769305963,0.5034213098729228,0.5843137254901961,0.5004887585532747,0.5686274509803921,0.5843137254901961,0.592156862745098,0.5333333333333333,0.5151515151515151,0.4823529411764706,0.418377321603128,1.308895406,0.5372549019607843,0.5591397849462365,0.7751710654936461,2.063538612,0.4274509803921568,2.000977517,0.403921568627451,0.4780058651026393,2.176930596,0.635386119257087,3.025415445,0.0,1.751710655,0.5372549019607843,0.4941176470588235,0.4980392156862745,0.7411764705882353,0.6431372549019608,0.4623655913978494,0.6784313725490196,0.0,0.0,1.060606061,0.5411764705882353,0.4,0.5882352941176471,0.6745098039215687,0.5058823529411764,0.9921798631476052,0.5972629521016618,0.5019607843137255
