0_61,11_50,10_74,11_34,1_22,10_15,0_41,11_15,11_47,11_37,11_71,11_35,10_43,11_16,11_51,1_29,0_36,11_58,0_29,12_16,11_29,0_35,1_62,1_98,0_62,10_69,10_49,10_79,10_51,1_2,11_52,10_88,11_17,0_44,10_65,10_46,11_25
0.3450635386119257,0.3490196078431372,0.4,0.2980392156862745,1.110459433,0.5019607843137255,0.4330400782013685,0.3803921568627451,0.4235294117647059,0.3411764705882353,0.2901960784313726,0.3490196078431372,0.4156862745098039,0.1725490196078431,0.0784313725490196,1.497556207,0.3665689149560117,0.2705882352941176,0.2649071358748778,0.4431372549019607,0.6274509803921569,0.6715542521994134,1.299120235,1.23655914,0.7546432062561095,0.4784313725490196,0.4392156862745098,0.4862745098039215,0.5176470588235295,0.934506354,0.4156862745098039,0.5019607843137255,0.2235294117647059,0.3675464320625611,0.5647058823529412,0.4784313725490196,0.5764705882352941
0.3411534701857282,0.3411764705882353,0.4117647058823529,0.2941176470588235,1.119257087,0.4980392156862745,0.4271749755620723,0.3725490196078431,0.4196078431372549,0.3411764705882353,0.3215686274509804,0.3450980392156862,0.4156862745098039,0.1803921568627451,0.0901960784313725,1.494623656,0.386119257086999,0.2666666666666666,0.2639296187683284,0.4823529411764706,0.6549019607843137,0.6705767350928641,1.30400782,1.225806452,0.7634408602150538,0.4745098039215686,0.4509803921568627,0.4862745098039215,0.5176470588235295,0.931573803,0.4156862745098039,0.5019607843137255,0.2235294117647059,0.3782991202346041,0.5647058823529412,0.4862745098039215,0.6078431372549019
0.3362658846529814,0.3372549019607843,0.4274509803921568,0.2862745098039215,1.139784946,0.4941176470588235,0.4213098729227761,0.3686274509803922,0.4156862745098039,0.3411764705882353,0.3568627450980392,0.3411764705882353,0.4156862745098039,0.188235294117647,0.1058823529411764,1.499511241,0.4105571847507331,0.2588235294117647,0.262952101661779,0.5215686274509804,0.6823529411764706,0.6705767350928641,1.313782991,1.217008798,0.7683284457478006,0.4745098039215686,0.4627450980392157,0.4862745098039215,0.5215686274509804,0.929618768,0.4156862745098039,0.4980392156862745,0.2235294117647059,0.3890518084066471,0.5647058823529412,0.4941176470588235,0.6470588235294118
0.3313782991202346,0.3294117647058823,0.4431372549019607,0.2823529411764706,1.176930596,0.4901960784313725,0.4164222873900293,0.3647058823529411,0.4156862745098039,0.3411764705882353,0.392156862745098,0.3333333333333333,0.4156862745098039,0.192156862745098,0.1215686274509803,1.514173998,0.4418377321603128,0.2549019607843137,0.2619745845552297,0.5607843137254902,0.7137254901960784,0.6695992179863147,1.335288368,1.207233627,0.7693059628543499,0.4745098039215686,0.4745098039215686,0.4862745098039215,0.5294117647058824,0.926686217,0.4156862745098039,0.4980392156862745,0.2235294117647059,0.3978494623655914,0.5647058823529412,0.4980392156862745,0.6784313725490196
0.3264907135874877,0.3254901960784314,0.4627450980392157,0.2784313725490196,1.234604106,0.4901960784313725,0.4105571847507331,0.3568627450980392,0.4117647058823529,0.3411764705882353,0.4274509803921568,0.3294117647058823,0.4117647058823529,0.2,0.1372549019607843,1.542521994,0.4770283479960899,0.2509803921568627,0.2609970674486803,0.6,0.7450980392156863,0.6695992179863147,1.370478983,1.198435973,0.7653958944281525,0.4705882352941176,0.4862745098039215,0.4862745098039215,0.5372549019607843,0.922776149,0.4196078431372549,0.4941176470588235,0.2235294117647059,0.4066471163245357,0.5647058823529412,0.5019607843137255,0.7098039215686275
0.3216031280547409,0.3215686274509804,0.4784313725490196,0.2705882352941176,1.315738025,0.4862745098039215,0.4046920821114369,0.3529411764705882,0.4117647058823529,0.3333333333333333,0.4588235294117647,0.3176470588235294,0.4117647058823529,0.4235294117647059,0.1490196078431372,1.587487781,0.5141739980449658,0.2431372549019607,0.260019550342131,0.6313725490196078,0.7764705882352941,0.6686217008797654,1.42228739,1.194525904,0.7595307917888563,0.4705882352941176,0.4980392156862745,0.4901960784313725,0.5450980392156862,0.922776149,0.4196078431372549,0.4941176470588235,0.2235294117647059,0.418377321603128,0.5647058823529412,0.5098039215686274,0.7372549019607844
0.3176930596285435,0.3137254901960784,0.4980392156862745,0.2705882352941176,1.420332356,0.4823529411764706,0.3998044965786901,0.3450980392156862,0.4117647058823529,0.3294117647058823,0.4941176470588235,0.3137254901960784,0.4078431372549019,0.4274509803921568,0.1647058823529411,1.650048876,0.552297165200391,0.2392156862745098,0.2590420332355816,0.6549019607843137,0.803921568627451,0.6686217008797654,1.478983382,1.19257087,0.7497556207233627,0.4705882352941176,0.5058823529411764,0.4901960784313725,0.5568627450980392,0.924731183,0.4196078431372549,0.4941176470588235,0.2274509803921568,0.4330400782013685,0.5647058823529412,0.5137254901960784,0.7647058823529411
0.313782991202346,0.3098039215686274,0.5098039215686274,0.2705882352941176,1.549364614,0.4784313725490196,0.3939393939393939,0.3411764705882353,0.4156862745098039,0.3254901960784314,0.5215686274509804,0.3098039215686274,0.403921568627451,0.4274509803921568,0.1764705882352941,1.731182796,0.5874877810361682,0.2392156862745098,0.2590420332355816,0.6823529411764706,0.8274509803921568,0.6686217008797654,1.542521994,1.188660802,0.7380254154447703,0.4666666666666667,0.5176470588235295,0.4941176470588235,0.5686274509803921,0.923753666,0.4235294117647059,0.4941176470588235,0.2274509803921568,0.4506353861192571,0.5647058823529412,0.5215686274509804,0.788235294117647
0.3108504398826979,0.3019607843137254,0.5254901960784314,0.2784313725490196,1.697947214,0.4745098039215686,0.3880742913000977,0.3372549019607843,0.4196078431372549,0.3176470588235294,0.5490196078431373,0.2980392156862745,0.403921568627451,0.4274509803921568,0.188235294117647,1.830889541,0.6217008797653959,0.2392156862745098,0.260019550342131,0.7058823529411765,0.8470588235294118,0.6686217008797654,1.626588465,1.184750733,0.7243401759530792,0.4666666666666667,0.5215686274509804,0.4941176470588235,0.5843137254901961,0.919843597,0.4235294117647059,0.4941176470588235,0.2352941176470588,0.4711632453567937,0.5647058823529412,0.5294117647058824,0.8117647058823529
0.3059628543499511,0.2980392156862745,0.5411764705882353,0.2823529411764706,1.85826002,0.4745098039215686,0.3822091886608015,0.3333333333333333,0.4235294117647059,0.3137254901960784,0.5764705882352941,0.2941176470588235,0.403921568627451,0.4313725490196078,0.2,1.944281525,0.6471163245356794,0.2392156862745098,0.262952101661779,0.7215686274509804,0.8627450980392157,0.6686217008797654,1.723362659,1.179863148,0.7067448680351907,0.4666666666666667,0.5294117647058824,0.4980392156862745,0.596078431372549,0.913978495,0.4235294117647059,0.4901960784313725,0.2392156862745098,0.4926686217008797,0.5647058823529412,0.5333333333333333,0.8274509803921568
0.3020527859237537,0.2941176470588235,0.5568627450980392,0.2862745098039215,2.023460411,0.4705882352941176,0.3782991202346041,0.3294117647058823,0.4313725490196078,0.3019607843137254,0.596078431372549,0.2862745098039215,0.403921568627451,0.4313725490196078,0.1254901960784313,2.068426197,0.667644183773216,0.2509803921568627,0.2688172043010752,0.7372549019607844,0.8745098039215686,0.6686217008797654,1.826001955,1.174975562,0.6871945259042033,0.4666666666666667,0.5333333333333333,0.4980392156862745,0.6078431372549019,0.907135875,0.4235294117647059,0.4823529411764706,0.2509803921568627,0.5141739980449658,0.5647058823529412,0.5411764705882353,0.8470588235294118
0.2971652003910068,0.2901960784313726,0.5686274509803921,0.2980392156862745,2.188660802,0.4666666666666667,0.3724340175953079,0.3254901960784314,0.4431372549019607,0.2980392156862745,0.6196078431372549,0.2784313725490196,0.403921568627451,0.4313725490196078,0.1372549019607843,2.179863148,0.6881720430107527,0.2549019607843137,0.2776148582600195,0.7490196078431373,0.8823529411764706,0.6686217008797654,1.927663734,1.170087977,0.6656891495601173,0.4627450980392157,0.5411764705882353,0.4980392156862745,0.615686274509804,0.899315738,0.4235294117647059,0.4784313725490196,0.2588235294117647,0.5376344086021505,0.5647058823529412,0.5450980392156862,0.8588235294117647
0.2913000977517107,0.2862745098039215,0.5803921568627451,0.3137254901960784,2.344086022,0.4627450980392157,0.3665689149560117,0.3215686274509804,0.4509803921568627,0.2941176470588235,0.6352941176470588,0.2705882352941176,0.403921568627451,0.4313725490196078,0.1450980392156863,2.283479961,0.7057673509286413,0.2627450980392157,0.29227761485826,0.7568627450980392,0.8862745098039215,0.6686217008797654,2.023460411,1.165200391,0.6432062561094819,0.4627450980392157,0.5450980392156862,0.4980392156862745,0.6235294117647059,0.891495601,0.4235294117647059,0.4745098039215686,0.2705882352941176,0.5620723362658846,0.5647058823529412,0.5490196078431373,0.8705882352941177
0.2864125122189638,0.2823529411764706,0.592156862745098,0.3294117647058823,2.484848485,0.4588235294117647,0.3607038123167155,0.3176470588235294,0.4627450980392157,0.2941176470588235,0.6549019607843137,0.2666666666666666,0.403921568627451,0.4352941176470588,0.1490196078431372,2.397849462,0.7214076246334311,0.2745098039215686,0.3128054740957967,0.7647058823529411,0.8901960784313725,0.6686217008797654,2.112414467,1.160312805,0.6207233626588465,0.4627450980392157,0.5450980392156862,0.4980392156862745,0.6313725490196078,0.885630499,0.4235294117647059,0.4666666666666667,0.2862745098039215,0.5874877810361682,0.5647058823529412,0.5529411764705883,0.8745098039215686
0.281524926686217,0.2784313725490196,0.6,0.3490196078431372,2.608993157,0.4549019607843137,0.3548387096774194,0.3176470588235294,0.4705882352941176,0.2980392156862745,0.6666666666666666,0.2627450980392157,0.403921568627451,0.4352941176470588,0.1568627450980392,2.512218964,0.7331378299120235,0.2901960784313726,0.3391984359726295,0.7686274509803922,0.8901960784313725,0.6686217008797654,2.19257087,1.15542522,0.5962854349951124,0.4627450980392157,0.5490196078431373,0.4980392156862745,0.6352941176470588,0.883675464,0.4235294117647059,0.4627450980392157,0.3019607843137254,0.613880742913001,0.5647058823529412,0.5568627450980392,0.8784313725490196
0.2766373411534701,0.2784313725490196,0.6039215686274509,0.3686274509803922,2.7028348,0.4509803921568627,0.3489736070381232,0.3176470588235294,0.4823529411764706,0.3019607843137254,0.6745098039215687,0.2549019607843137,0.403921568627451,0.4352941176470588,0.1607843137254902,2.620723363,0.7409579667644184,0.3058823529411765,0.3724340175953079,0.7764705882352941,0.8901960784313725,0.667644183773216,2.260997067,1.150537634,0.5738025415444771,0.4588235294117647,0.5490196078431373,0.4980392156862745,0.6392156862745098,0.88856305,0.4274509803921568,0.4588235294117647,0.3176470588235294,0.6422287390029325,0.5647058823529412,0.5568627450980392,0.8823529411764706
0.2717497556207233,0.2745098039215686,0.6078431372549019,0.396078431372549,2.774193548,0.4470588235294118,0.3421309872922776,0.3176470588235294,0.4941176470588235,0.3137254901960784,0.6823529411764706,0.2509803921568627,0.403921568627451,0.4352941176470588,0.1607843137254902,2.721407625,0.7458455522971652,0.3294117647058823,0.4105571847507331,0.7803921568627451,0.8941176470588236,0.667644183773216,2.319648094,1.146627566,0.5513196480938416,0.4588235294117647,0.5490196078431373,0.4980392156862745,0.6431372549019608,0.906158358,0.4274509803921568,0.4549019607843137,0.3411764705882353,0.6656891495601173,0.5647058823529412,0.5529411764705883,0.8784313725490196
0.2668621700879765,0.2745098039215686,0.611764705882353,0.4235294117647059,2.839687195,0.4431372549019607,0.3362658846529814,0.3215686274509804,0.5019607843137255,0.3294117647058823,0.6901960784313725,0.2509803921568627,0.403921568627451,0.4392156862745098,0.1647058823529411,2.812316716,0.7478005865102639,0.3490196078431372,0.4525904203323558,0.7803921568627451,0.8980392156862745,0.667644183773216,2.367546432,1.147605083,0.530791788856305,0.4588235294117647,0.5490196078431373,0.4745098039215686,0.6431372549019608,0.936461388,0.4274509803921568,0.4509803921568627,0.3607843137254902,0.6862170087976539,0.5647058823529412,0.5490196078431373,0.8470588235294118
0.262952101661779,0.2705882352941176,0.611764705882353,0.4470588235294118,2.896383187,0.4392156862745098,0.3304007820136852,0.3294117647058823,0.5098039215686274,0.3450980392156862,0.6941176470588235,0.2509803921568627,0.403921568627451,0.4392156862745098,0.1647058823529411,2.891495601,0.7468230694037146,0.3764705882352941,0.4946236559139785,0.7843137254901961,0.9019607843137256,0.667644183773216,2.405669599,1.156402737,0.5131964809384164,0.4549019607843137,0.5490196078431373,0.4392156862745098,0.6431372549019608,0.984359726,0.4313725490196078,0.4509803921568627,0.3803921568627451,0.7086999022482894,0.5647058823529412,0.5450980392156862,0.8392156862745098
0.2609970674486803,0.2666666666666666,0.611764705882353,0.4745098039215686,2.940371457,0.4392156862745098,0.324535679374389,0.3411764705882353,0.5176470588235295,0.3647058823529411,0.6980392156862745,0.2509803921568627,0.403921568627451,0.4431372549019607,0.1607843137254902,2.958944282,0.7429130009775171,0.4,0.5356793743890518,0.7843137254901961,0.5803921568627451,0.667644183773216,2.430107527,1.179863148,0.4985337243401759,0.4549019607843137,0.5450980392156862,0.4196078431372549,0.6431372549019608,1.060606061,0.4352941176470588,0.4470588235294118,0.4,0.729227761485826,0.5647058823529412,0.5411764705882353,0.8352941176470589
0.2619745845552297,0.2666666666666666,0.6078431372549019,0.4941176470588235,2.972629521,0.4352941176470588,0.3186705767350928,0.3529411764705882,0.5215686274509804,0.396078431372549,0.6980392156862745,0.2509803921568627,0.403921568627451,0.4431372549019607,0.1607843137254902,3.015640274,0.7370478983382209,0.4235294117647059,0.5747800586510264,0.7843137254901961,0.5803921568627451,0.667644183773216,2.443792766,1.224828935,0.4848484848484848,0.4549019607843137,0.5450980392156862,0.4078431372549019,0.6392156862745098,1.166177908,0.4392156862745098,0.4470588235294118,0.4235294117647059,0.7458455522971652,0.5647058823529412,0.5372549019607843,0.8274509803921568
0.2658846529814271,0.2627450980392157,0.6078431372549019,0.5137254901960784,2.994134897,0.4352941176470588,0.3128054740957967,0.3686274509803922,0.5254901960784314,0.4235294117647059,0.6980392156862745,0.2549019607843137,0.403921568627451,0.4470588235294118,0.1607843137254902,3.061583578,0.7282502443792767,0.4549019607843137,0.6050830889540567,0.7803921568627451,0.5803921568627451,0.667644183773216,2.453567937,1.295210166,0.4711632453567937,0.4549019607843137,0.5411764705882353,0.403921568627451,0.6392156862745098,1.299120235,0.4431372549019607,0.4431372549019607,0.4470588235294118,0.7575757575757576,0.5647058823529412,0.5372549019607843,0.8117647058823529
0.2756598240469208,0.2627450980392157,0.6,0.5372549019607843,3.00684262,0.4352941176470588,0.3079178885630498,0.388235294117647,0.5294117647058824,0.4588235294117647,0.6941176470588235,0.2666666666666666,0.403921568627451,0.4509803921568627,0.1686274509803921,3.099706745,0.718475073313783,0.4784313725490196,0.6295210166177908,0.7764705882352941,0.5843137254901961,0.6666666666666666,2.457478006,1.393939394,0.4594330400782013,0.4509803921568627,0.5411764705882353,0.396078431372549,0.6313725490196078,1.455522972,0.4470588235294118,0.4431372549019607,0.4666666666666667,0.7634408602150538,0.5647058823529412,0.5333333333333333,0.803921568627451
0.29227761485826,0.2627450980392157,0.592156862745098,0.5529411764705883,3.012707722,0.4352941176470588,0.303030303030303,0.4117647058823529,0.5294117647058824,0.4901960784313725,0.6901960784313725,0.2705882352941176,0.403921568627451,0.4588235294117647,0.1725490196078431,3.12512219,0.7057673509286413,0.5019607843137255,0.635386119257087,0.7686274509803922,0.5843137254901961,0.6666666666666666,2.456500489,1.519061584,0.4496578690127077,0.4509803921568627,0.5372549019607843,0.396078431372549,0.6274509803921569,1.630498534,0.4509803921568627,0.4392156862745098,0.4862745098039215,0.7663734115347018,0.5647058823529412,0.5333333333333333,0.792156862745098
0.3157380254154447,0.2588235294117647,0.5843137254901961,0.5686274509803921,3.013685239,0.4352941176470588,0.2971652003910068,0.4352941176470588,0.5294117647058824,0.5137254901960784,0.6862745098039216,0.2862745098039215,0.403921568627451,0.4627450980392157,0.1686274509803921,3.142717498,0.6920821114369502,0.5254901960784314,0.6285434995112414,0.7607843137254902,0.592156862745098,0.6666666666666666,2.450635386,1.66568915,0.4408602150537634,0.4470588235294118,0.5294117647058824,0.392156862745098,0.6235294117647059,1.816226784,0.4588235294117647,0.4392156862745098,0.5058823529411764,0.7663734115347018,0.5647058823529412,0.5294117647058824,0.7803921568627451
0.3470185728250244,0.2588235294117647,0.5725490196078431,0.5843137254901961,3.011730205,0.4352941176470588,0.2932551319648094,0.4666666666666667,0.5294117647058824,0.5529411764705883,0.6784313725490196,0.2941176470588235,0.403921568627451,0.4666666666666667,0.1686274509803921,3.160312805,0.6764418377321603,0.5490196078431373,0.6285434995112414,0.7490196078431373,0.592156862745098,0.6666666666666666,2.437927664,1.827956989,0.4340175953079179,0.4470588235294118,0.5254901960784314,0.392156862745098,0.615686274509804,2.00684262,0.4627450980392157,0.4352941176470588,0.5215686274509804,0.7663734115347018,0.5647058823529412,0.5294117647058824,0.7686274509803922
0.3841642228739003,0.2549019607843137,0.5647058823529412,0.592156862745098,3.00684262,0.4352941176470588,0.2883675464320626,0.4980392156862745,0.5294117647058824,0.5843137254901961,0.6705882352941176,0.3137254901960784,0.403921568627451,0.4745098039215686,0.1647058823529411,3.175953079,0.6598240469208211,0.5725490196078431,0.6314760508308895,0.7372549019607844,0.596078431372549,0.6666666666666666,2.421309873,1.997067449,0.4281524926686217,0.4431372549019607,0.5176470588235295,0.388235294117647,0.611764705882353,2.193548387,0.4705882352941176,0.4352941176470588,0.5372549019607843,0.7673509286412512,0.5647058823529412,0.5254901960784314,0.7568627450980392
0.4252199413489736,0.2549019607843137,0.5568627450980392,0.6039215686274509,2.996089932,0.4352941176470588,0.2834799608993157,0.5215686274509804,0.5294117647058824,0.615686274509804,0.6666666666666666,0.3333333333333333,0.403921568627451,0.4784313725490196,0.1607843137254902,3.188660802,0.6432062561094819,0.592156862745098,0.6324535679374389,0.7215686274509804,0.596078431372549,0.6666666666666666,2.398826979,2.166177908,0.4242424242424242,0.4431372549019607,0.5137254901960784,0.388235294117647,0.6078431372549019,2.367546432,0.4745098039215686,0.4352941176470588,0.5529411764705883,0.7683284457478006,0.5647058823529412,0.5254901960784314,0.7411764705882353
0.4682306940371456,0.2549019607843137,0.5490196078431373,0.6078431372549019,2.982404692,0.4352941176470588,0.2785923753665689,0.5568627450980392,0.5294117647058824,0.6431372549019608,0.6627450980392157,0.3529411764705882,0.403921568627451,0.4862745098039215,0.1568627450980392,3.19941349,0.6265884652981427,0.611764705882353,0.6314760508308895,0.7019607843137254,0.6,0.6656891495601173,2.370478983,2.329423265,0.4213098729227761,0.4431372549019607,0.5098039215686274,0.388235294117647,0.6039215686274509,2.524926686,0.4823529411764706,0.4352941176470588,0.5686274509803921,0.7683284457478006,0.5647058823529412,0.5254901960784314,0.7294117647058823
0.5112414467253177,0.2588235294117647,0.5411764705882353,0.615686274509804,2.971652004,0.4313725490196078,0.273704789833822,0.5882352941176471,0.5333333333333333,0.6745098039215687,0.6549019607843137,0.3764705882352941,0.403921568627451,0.4901960784313725,0.1568627450980392,3.208211144,0.6099706744868035,0.6313725490196078,0.6285434995112414,0.6862745098039216,0.6039215686274509,0.6656891495601173,2.337243402,2.479960899,0.418377321603128,0.4431372549019607,0.5058823529411764,0.388235294117647,0.6,2.663734115,0.4862745098039215,0.4352941176470588,0.5803921568627451,0.7673509286412512,0.5647058823529412,0.5294117647058824,0.7176470588235294
0.5513196480938416,0.2588235294117647,0.5333333333333333,0.6196078431372549,2.960899316,0.4313725490196078,0.2688172043010752,0.6196078431372549,0.5372549019607843,0.7019607843137254,0.6509803921568628,0.396078431372549,0.403921568627451,0.4980392156862745,0.1490196078431372,3.214076246,0.5913978494623656,0.6431372549019608,0.6226783968719453,0.6705882352941176,0.6039215686274509,0.6656891495601173,2.300097752,2.597262952,0.41544477028348,0.4392156862745098,0.5058823529411764,0.392156862745098,0.6,2.768328446,0.4901960784313725,0.4313725490196078,0.592156862745098,0.7663734115347018,0.5647058823529412,0.5333333333333333,0.7058823529411765
0.5874877810361682,0.2627450980392157,0.5254901960784314,0.6235294117647059,2.950146628,0.4274509803921568,0.2639296187683284,0.6470588235294118,0.5411764705882353,0.7294117647058823,0.6431372549019608,0.4235294117647059,0.4,0.5019607843137255,0.1450980392156863,3.217986315,0.5689149560117303,0.6549019607843137,0.6148582600195504,0.6549019607843137,0.611764705882353,0.6656891495601173,2.262952102,2.688172043,0.4134897360703812,0.4392156862745098,0.5019607843137255,0.396078431372549,0.596078431372549,2.849462366,0.4941176470588235,0.4313725490196078,0.6039215686274509,0.7595307917888563,0.5647058823529412,0.5333333333333333,0.6941176470588235
0.6148582600195504,0.2705882352941176,0.5176470588235295,0.6235294117647059,2.941348974,0.4274509803921568,0.2590420332355816,0.6784313725490196,0.5490196078431373,0.7490196078431373,0.6392156862745098,0.4470588235294118,0.4,0.5058823529411764,0.1411764705882353,3.220918866,0.544477028347996,0.6666666666666666,0.6041055718475073,0.6431372549019608,0.615686274509804,0.6647116324535679,2.2228739,2.772238514,0.4115347018572825,0.4392156862745098,0.4980392156862745,0.4,0.592156862745098,2.927663734,0.4980392156862745,0.4313725490196078,0.611764705882353,0.7478005865102639,0.5647058823529412,0.5333333333333333,0.6823529411764706
0.6373411534701857,0.2745098039215686,0.5098039215686274,0.6235294117647059,2.93255132,0.4235294117647059,0.2551319648093841,0.7058823529411765,0.5568627450980392,0.7686274509803922,0.6313725490196078,0.4745098039215686,0.4,0.5137254901960784,0.1372549019607843,3.221896383,0.5239491691104594,0.6705882352941176,0.5913978494623656,0.6313725490196078,0.615686274509804,0.6647116324535679,2.177908113,2.843597263,0.4086021505376344,0.4392156862745098,0.4980392156862745,0.4078431372549019,0.5882352941176471,2.994134897,0.4980392156862745,0.4313725490196078,0.6196078431372549,0.7360703812316716,0.5647058823529412,0.5333333333333333,0.6705882352941176
