Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0166268654360768,-0.0764181214517119,0.0314728930348718,-0.1141820975547195,0.0204687480526084,0.0700350706068236,-0.0449807384461544,-0.1263178115367972,-0.1484840384086322,0.1705965621552204,0.1285677505150115,-0.1486752834846071,-0.0249917638361867,-0.0405525582786201,-0.1677413880274366,0.0847939630892042,-0.1811533841223732,0.2013445841880398,0.179508820262421,-0.0501628841461223,0.025126504252925,-0.0063818710559392
0.0451598560361344,-0.0907070434661243,0.0496512395266723,-0.1171061898784127,0.0037327442067771,0.0659857849983768,-0.0241170764282374,-0.1248657956993837,-0.1741002459211316,0.1784184775188685,0.114651768126764,-0.152423462400734,-0.0073265253975861,-0.0521647436027069,-0.1689744864299742,0.1029594959952529,-0.1793068354781185,0.2003469221449595,0.1688344920764902,-0.0598416666832023,0.0402882019210419,0.0105790759784169
0.0732471897803989,-0.1041097052764686,0.0660415032319277,-0.1184296043145856,-0.0129530555733977,0.0606501597156241,-0.0027155128294648,-0.121809434080006,-0.1977621930933629,0.1833927931451114,0.0999390311602838,-0.1544353648424379,0.0111259690261062,-0.0637350429669207,-0.1678344045115198,0.1197108056244501,-0.1754113360105295,0.1968869142986196,0.1568973597679761,-0.069184845892676,0.0548945193894562,0.0265932138528622
0.1004281692290154,-0.1164848772928504,0.0804054244049012,-0.1180370014424213,-0.0294468557343277,0.0541662261444268,0.018851796736706,-0.1171212798006115,-0.2192375203648306,0.1855024784346312,0.0845878704643351,-0.1545931370331319,0.0300630548205875,-0.0752182910361683,-0.164221629912574,0.1347784733446896,-0.1694103124677692,0.1911347380244901,0.1439072203920954,-0.0781320938868076,0.0686833058399146,0.0414107493148901
0.126267704815422,-0.1276811518363775,0.0925584578102339,-0.1158348044013795,-0.045603044954103,0.0466768359432144,0.0402088019638409,-0.1108107210794746,-0.2383464716872743,0.1847934543427776,0.0687426178763444,-0.1528052083269246,0.0491679630746966,-0.0865695195185779,-0.1580836500989747,0.1479372374679616,-0.1612834211137696,0.1832942249448481,0.1300612225875759,-0.0866017517809621,0.0814123130097595,0.0548112786177494
0.1503669928402391,-0.1375391849277912,0.1023721737444146,-0.1117572922179497,-0.0612698322027354,0.0383249907070636,0.0609854541548548,-0.1029273722046818,-0.2549659576502328,0.1813702192604493,0.0525340907354768,-0.1490129156624994,0.0681185316707905,-0.0977406210942545,-0.1494210564475176,0.159010355823436,-0.1510521075579712,0.1735940395927654,0.1155401034939259,-0.0944907268031239,0.0928652427459059,0.0666083229011958
0.1723728860072259,-0.1458952049694565,0.1097744999756466,-0.105772216180508,-0.0762874328707387,0.0292498661105608,0.0808272988034034,-0.0935629185494514,-0.2690312663020578,0.1753897509385027,0.0360811812629985,-0.1431964107979267,0.0865961216545757,-0.108677229871651,-0.138291950861548,0.1678720924565415,-0.1387840468462814,0.1622787087202042,0.1005057284165806,-0.1016759057100383,0.1028567018971828,0.0766525695885609
0.1919856546688302,-0.1525856854968914,0.1147478967059714,-0.0978856088778341,-0.0904870237938054,0.0195836772022963,0.0994044153982168,-0.0828512135443785,-0.2805354958384275,0.1670539895061439,0.0194933750870667,-0.1353794777645729,0.1042943678376564,-0.1193160137303664,-0.1248143357713801,0.174448306997183,-0.1245961027691181,0.1495998630078471,0.0850999505379791,-0.1080170686015351,0.1112359041375834,0.0848337228622806
0.2089649007537798,-0.1574530174271321,0.1173256551920578,-0.0881454691984015,-0.1036906577393577,0.0094494819633703,0.1164193879376241,-0.0709665156146707,-0.2895269008289741,0.1566012483131066,0.0028739831207829,-0.1256329197471333,0.1209274048494404,-0.1295825585777482,-0.1091662647120533,0.1787152097227394,-0.1086555020658723,0.1358080232118166,0.0694447535973834,-0.1133612134935008,0.1178890225086936,0.0910809461399878
0.2231334608748111,-0.160351958322488,0.117586596447539,-0.0766440408040922,-0.1157122877460111,-0.0010400321970331,0.1316140330110522,-0.0581198583810306,-0.2961044301620598,0.1442969254236032,-0.0136761573887881,-0.114076230140362,0.1362372396916366,-0.1393900023704583,-0.0915836444798772,0.1806964220790033,-0.0911790026480711,0.1211452220018948,0.0536435920383743,-0.1175481292779774,0.1227401634608457,0.0953619560520603
0.2343792159203944,-0.161156582988898,0.1156485138636281,-0.0635184578667268,-0.1263599990352179,-0.0117827876021286,0.1447746672044547,-0.044553660453061,-0.3004117921853594,0.1304239003394715,-0.0300547740948186,-0.1008773412440856,0.1499999875634203,-0.1486385480778335,-0.0723557029108994,0.1804585497013275,-0.0724299400164495,0.1058387033981438,0.037783802182253,-0.1204169865915836,0.1257509996980073,0.0976808961875985
0.242654806986968,-0.1597674132006444,0.1116607484287115,-0.0489496091837913,-0.1354394815773285,-0.0226866418811529,0.1557357613937637,-0.0305347923798128,-0.3026304135227826,0.1152730002254395,-0.0461543118754275,-0.0862503425925676,0.1620307465066833,-0.1572159501311201,-0.0518182594538953,0.1781055317969543,-0.0527131555840408,0.0900958868431196,0.0219399252190521,-0.121813656029114,0.1269191619872726,0.0980751762545587
0.2479753379262062,-0.1561183678101359,0.1057963053362378,-0.0331591663596375,-0.1427587018881616,-0.033667909806236,0.164381903382187,-0.0163464176813707,-0.3029716662263315,0.0991339097168061,-0.0618584135739975,-0.0704511730580131,0.1721869547403275,-0.1649990288769876,-0.0303450504179494,0.1737720761141764,-0.0323679359767586,0.0741007259931533,0.0061777575934269,-0.1215984141178449,0.1262755460447938,0.0966115056686622
0.2504142198619047,-0.1501831523445732,0.0982439164242779,-0.0164048271929696,-0.1481336520484245,-0.0446492349605736,0.1706480677410558,-0.0022790033443835,-0.3016687270103559,0.0822868782448646,-0.0770389865868156,-0.0537714081518869,0.1803701485837317,-0.1718562224853426,-0.0083374605129378,0.1676165211601729,-0.0117592139360931,0.0580115364033207,-0.0094410754600646,-0.1196536622848365,0.1238807363617052,0.0933813783608446
0.250097379997042,-0.1419807040281077,0.0892004268034965,0.0010260666595673,-0.1513949723860626,-0.0555570005237799,0.1745182672733155,0.0113790540171765,-0.2989684062040257,0.0649955451047204,-0.091554094102472,-0.0365303767356756,0.186526114753185,-0.1776511359095328,0.0137869075065278,0.1598134847697665,0.0087326103679208,0.0419603131417258,-0.0248542450294988,-0.1158912653132858,0.1198207814855527,0.088496277303829
0.2471961134717156,-0.1315793276852529,0.0788638406260406,0.018824277880422,-0.1523951674716751,-0.0663184937177913,0.1760227290785188,0.0243507206551476,-0.2951232466865405,0.0475011502874089,-0.1052468816038426,-0.0190659401460239,0.1906435048056185,-0.1822469926887513,0.0356063363421333,0.1505466582709028,0.0287227822199973,0.0260535086804002,-0.039993782080636,-0.110259115872304,0.1142025731221947,0.0820828634033514
0.2419189010642927,-0.1190992020253903,0.067427305137691,0.0366674433845382,-0.1510160688197743,-0.0768590515696994,0.1752337957213106,0.0363790832191689,-0.2903841481646795,0.0300183272188334,-0.1179457105598957,-0.0017243435006121,0.1927510480381042,-0.1855118396607111,0.0567072516761976,0.1400020866034151,0.0478337350513124,0.0103741912201797,-0.0547813383918227,-0.1027465524375698,0.1071490842979252,0.0742783951628581
0.2345025459344468,-0.1047130040546512,0.0550742483275509,0.0542294614020118,-0.1471761474851348,-0.0870994160618681,0.1722607961874371,0.0472351581195357,-0.2849937229629614,0.012732587064,-0.1294656215483475,0.0151504016862351,0.1929135589320903,-0.1873243002828732,0.0766961127968718,0.1283622366386666,0.0657065305771363,-0.0050145483899669,-0.0691239217433065,-0.0933883001038927,0.0987947106124443,0.0652265946427046
0.2252029987452598,-0.0886444891592345,0.0419748171774837,0.0711900593251535,-0.1408372506452548,-0.0969535149894604,0.1672441615669651,0.056724402698288,-0.2791805387848318,-0.0042004882765786,-0.1396111886626349,0.0312271243956004,0.1912269833828482,-0.1875796232125086,0.0952104417304535,0.1158011007120838,0.0820116680159656,-0.0200651278834871,-0.0829103938051631,-0.0822666669686285,0.0892809348463554,0.0550741339592608
0.2142862420714298,-0.071164970593295,0.0282836935788006,0.0872441035169545,-0.1320103324619895,-0.1063268621981817,0.1603490772639443,0.0646916578955929,-0.2731543540037105,-0.0206544181188305,-0.14818075725389,0.0461976191610129,0.1878127622035958,-0.1861957332202843,0.1119285478260511,0.1024805143860076,0.0964587688290152,-0.0347401861230823,-0.096009017881274,-0.0695118112280429,0.0787525010110916,0.0439678675920126
0.2020195919797238,-0.0525877572556711,0.0141392958531595,0.1021102374728255,-0.1207597738156549,-0.1151157388565022,0.1517589678477029,0.0710243425632729,-0.2671024037700337,-0.0365295169861673,-0.1549719801560504,0.0597858501651106,0.1828118092446742,-0.183118965384434,0.1265775769092613,0.0885477923978353,0.1088047061054195,-0.0490067737202026,-0.1082663237293098,-0.0552999927665365,0.06735424179837,0.0320528820129534
0.1886637475117525,-0.033260723987104,-0.0003356924319824,0.1155384832281635,-0.107205938722655,-0.1232072774222233,0.1416691030068388,0.0756538156879942,-0.2611867518029682,-0.0517493397887265,-0.1597884869873008,0.0717558478679378,0.1763784043752859,-0.1783291543248125,0.1389396015962584,0.0741347102006597,0.118859833712886,-0.0628303627537125,-0.119507514653652,-0.0398498328516741,0.0552286555788634,0.0194713786415041
0.1744658785876149,-0.0135572953633783,-0.0150325862146146,0.1273165071558529,-0.0915256957844349,-0.1304805231737927,0.1302805935472724,0.0785549198230421,-0.2555426839836244,-0.0662561646045757,-0.162447441544993,0.0819179811500482,0.1686742890330478,-0.1718437606284759,0.1488555667127945,0.0593577849601442,0.1264920734925342,-0.0761690447791163,-0.1295385776106635,-0.023416719479443,0.0425142780123867,0.0063623517777474
0.1596539911551712,0.006133785570107,-0.0298539302687925,0.1372743292925828,-0.0739507367679041,-0.1368084958900983,0.1177950149757198,0.0797438125527008,-0.2502780864320792,-0.080005839229916,-0.1627876692291757,0.090133371067452,0.1598632255219068,-0.1637207479089638,0.1562270058344514,0.0443197426701634,0.1316287320350326,-0.0889682931445343,-0.1381501727198235,-0.0062856052492444,0.0293448419793438,-0.0071380274368933
0.144432747074319,0.0254194638776616,-0.0447099202040371,0.1452873391862607,-0.0547636449770389,-0.1420612182947605,0.1044098535896975,0.079274278653558,-0.2454737232004273,-0.092962338281145,-0.1606779755700469,0.0963163055177949,0.1501062429472852,-0.1540599756652044,0.1610155468905272,0.0291119997846034,0.1342560350068451,-0.1011566485441236,-0.1451232790693029,0.0112374597760507,0.015849171007558,-0.0208954545288858
0.1289808472732662,0.043913672775668,-0.05951427265921,0.1512775657805074,-0.0342917950217633,-0.146109620585349,0.0903149182296333,0.0772327896428995,-0.2411843073886451,-0.1050923788762987,-0.1560252334684364,0.1004346132502554,0.1395577452686751,-0.1430029427937124,0.1632403218459966,0.0138179404476023,0.1344164804027513,-0.1126426461380416,-0.1502364650335838,0.0288346443837676,0.002151707870298,-0.0347761322708101
0.1134500124459409,0.0612484315141555,-0.0741798305939028,0.1552132300837133,-0.0128992930706251,-0.1488301743727328,0.0756898035393944,0.0737326352968769,-0.2374402443942029,-0.1163604260491087,-0.1487817946986234,0.1025080557099491,0.1283626032614545,-0.1307307999765028,0.1629734832504731,-0.0014832646729497,0.1322042168496675,-0.1233132413799205,-0.1532745398676231,0.0461860413548033,-0.0116264567979225,-0.0486452030797537
0.097965518778788,0.077084260031996,-0.0886142036206556,0.1571066845957031,0.0090227174443418,-0.1501100573706566,0.0607024321846024,0.0689074892186496,-0.234249916901426,-0.1267243866662063,-0.1389517832059009,0.1026048901603702,0.1166542951485209,-0.1174606407352138,0.1603341051890887,-0.0167125742496928,0.1277587439088157,-0.1330339144252021,-0.1540382354608792,0.0629792895474623,-0.025366219084925,-0.062365180140847
0.0826281704839127,0.0911194699356305,-0.1027157440790735,0.1570109106213681,0.0310669644171993,-0.1498526049577872,0.0455086480858868,0.0629047843675771,-0.2316023777496751,-0.1361322461759697,-0.126595855290806,0.100836840604054,0.1045541032799856,-0.1034401747707287,0.1554808052105153,-0.031787012656098,0.1212573036476298,-0.1416505447085765,-0.152354469419878,0.0789186631065421,-0.0389489395534723,-0.0757945823131611
0.0675175207142224,0.103097954090204,-0.1163701467629,0.1550148016501525,0.0528216818070934,-0.1479827691643418,0.0302527828734822,0.0558792635339362,-0.2294703184926711,-0.1445198495039198,-0.1118340657932979,0.0973527778064303,0.0921713194433215,-0.0889409773662277,0.1486034654739664,-0.0466159095044655,0.1129063832821164,-0.1489930528319254,-0.1480866604310956,0.0937332304575499,-0.0522549478994423,-0.0887869621381138
0.0526960925606781,0.1128151774416204,-0.1294479344049779,0.1512375058286595,0.0738824459631486,-0.1444522827680005,0.0150690741178242,0.0479870357282739,-0.2278131875517487,-0.1518099687612497,-0.0948465598606756,0.0923314517861873,0.0796043618614535,-0.0742505894359791,0.1399144547939157,-0.0610977097008529,0.1029327756401951,-0.1548807104890518,-0.1411445120971709,0.1071837617923608,-0.0651622492416656,-0.1011904877403065
0.0382143064705645,0.1201221650065443,-0.1418030532625602,0.1458221313814146,0.0938636853016894,-0.1392442190791057,8.377595114689615e-05,0.0393804163904272,-0.2265803414827982,-0.157912738386357,-0.0758719143947836,0.0859736382903972,0.0669426647687386,-0.0596638091470712,0.1296397583164377,-0.0751175944525217,0.091574647072466,-0.1591289242652707,-0.1314926599267051,0.1190681541167925,-0.0775455869130586,-0.1128482003153327
0.0241157922125238,0.1249273843683866,-0.1532727546551736,0.1389291344250827,0.1124093628354604,-0.1323766492882739,-0.0145822302436544,0.030203762848512,-0.2257141251001973,-0.1627274744920983,-0.0552030756451112,0.0784940571538804,0.0542691678128339,-0.0454735637957921,0.1180104087512178,-0.0885461161792737,0.0790730418135767,-0.1615572090292009,-0.1191575946108959,0.1292252377119314,-0.089275988836238,-0.1235990228353181
0.0104427532078546,0.1271965240026137,-0.1636788803602871,0.1307297085694114,0.1292023865261359,-0.1239051305641041,-0.0288105457191408,0.0205904430644161,-0.2251527901805041,-0.166145830594095,-0.0331809706375588,0.0701133993720929,0.0416632076766757,-0.0319617768960337,0.1052545835221962,-0.1012390035324335,0.0656642094786919,-0.1619979849158759,-0.1042323377802257,0.1375369182630987,-0.100220891958865,-0.1332795472892185
-0.0027589421840196,0.1269502694166903,-0.1728306038167923,0.1213994805080674,0.1439723800121023,-0.1139238094696648,-0.042482328612963,0.0106610017246984,-0.2248331774868719,-0.168056177269099,-0.0101860010409483,0.0610507663673231,0.029203597901056,-0.0193906487546355,0.0915906874164369,-0.1130382383411795,0.0515730815565199,-0.1603057631708736,-0.0868784549938371,0.1439286885590336,-0.1102449045317108,-0.1417265820940698
-0.0154352458487603,0.1242602706538359,-0.1805286070015446,0.111112786788018,0.1565015389945337,-0.1025649948645359,-0.0554755921657332,0.0005225181125518,-0.2246931023776045,-0.1683490294681312,0.0133722494326886,0.0515167843335852,0.0169716743328004,-0.0079947491689352,0.0772216820706792,-0.1237744459733676,0.03700814754746,-0.1563662361318545,-0.0673251400105907,0.1483686093715757,-0.1192112316768771,-0.1487804019711666
-0.0275202600956057,0.1192435721261322,-0.186570597109772,0.1000377660406084,0.1666283993341322,-0.0899971385076817,-0.0676629912781592,-0.0097309122908506,-0.2246733999365005,-0.1669232836441095,0.0370666569567357,0.0417076128410566,0.0050540825975579,0.0020257203555993,0.0623308540725243,-0.133270575791388,0.0221578959875305,-0.1501047616881755,-0.0458652832014314,0.1508649109121397,-0.1269837580374296,-0.1542886109754583
-0.0389336359020626,0.1120558351306228,-0.1907579907487639,0.0883324505897267,0.1742494457665145,-0.0764212544903038,-0.078910351321025,-0.0200166950658022,-0.2247196011052362,-0.1636929699800116,0.0604650305690214,0.0318000227141722,-0.0064549091060282,0.0105101977610648,0.0470791355804526,-0.1413467805997956,0.0071888939334695,-0.1414937380900432,-0.0228486287570102,0.151462406409662,-0.1334297537013827,-0.1581105042321639
-0.0495792083973572,0.1028837223339066,-0.192903519346218,0.0761419841875055,0.1793185907489399,-0.0620659032467138,-0.0890761644020324,-0.030261422400841,-0.224783226313526,-0.1585941762755994,0.083142849036016,0.0219476745752935,-0.0174517726257693,0.017341343465055,0.0316040094637691,-0.1478263354034998,-0.007754515343748,-0.1305584038500896,0.0013276887995528,0.1502379407496239,-0.1384231452654379,-0.1601217920866634
-0.0593449782999672,0.0919368312248034,-0.1928394409708611,0.063597031093653,0.1818446479194813,-0.0471809541292417,-0.0980122306962256,-0.0403979357080097,-0.2248226970594976,-0.1515917637234176,0.1046956819957483,0.0122786861102837,-0.0278229322433636,0.0224467998125411,0.0160199502649525,-0.1525423696014668,-0.0225490079381869,-0.1173806691804218,0.0262307760805232,0.1472951216025738,-0.1418482700779119,-0.1602195283277567
-0.0681044828966397,0.0794395609819772,-0.1904259842083183,0.050813377852647,0.1818870107314179,-0.0320304145044387,-0.1055655579971068,-0.0503620053201785,-0.224803878332988,-0.1426854755213995,0.1247507397951203,0.0028945322462049,-0.0374449636417605,0.0257990826998089,0.0004202780518246,-0.1553451267603216,-0.0370897628532977,-0.1021006861052078,0.0514052026727996,0.1427585980389355,-0.1436040053819238,-0.1583270598181608
-0.0757195323897007,0.0656232766358624,-0.1855596034747813,0.037892665120243,0.1795498207840475,-0.0168846666563254,-0.1115815552770293,-0.0600888885540242,-0.2247002754653575,-0.1319150414771634,0.1429770531445675,-0.0061297226321684,-0.0461858679647641,0.0274136527935947,-0.0151197611666907,-0.1561094163156565,-0.0512868979271976,-0.08491598746431,0.0763871563959211,0.1367681607271117,-0.1436081338344384,-0.1543987886198597
-0.0820442191925638,0.0507190985968965,-0.1781805974833417,0.0249241257087372,0.1749749693493088,-0.0020124826616898,-0.1159084703791805,-0.0695100360612535,-0.2244929178110162,-0.1193639089479042,0.1590938668867269,-0.0147439076556367,-0.0539074521410463,0.0273453023650915,-0.0305389243793643,-0.1547418857548317,-0.0650611741770824,-0.0660781617283169,0.1007188438079495,0.1294729364386253,-0.141801773562807,-0.1484245125129512
-0.0869300414468138,0.0349515973591194,-0.1682796390836577,0.011987150378946,0.1683343173544084,0.0123268089487489,-0.1184029325583547,-0.0785502099719228,-0.2241699684893606,-0.1051612842990408,0.1728769346793384,-0.0229200379602366,-0.0604687831758178,0.0256830763046316,-0.045785180373408,-0.1511877235584453,-0.0783393152072568,-0.0458871708546767,0.1239624619410135,0.1210259362356894,-0.1381536675419381,-0.1404330906792178
-0.0902319207688829,0.01853361532614,-0.15590279012963,-0.0008455413620297,0.1598215419268884,0.0258906505108625,-0.1189363720763058,-0.0871252548287839,-0.2237261042028117,-0.089482248632502,0.1841625160690014,-0.0306485578132342,-0.0657306183199761,0.0225440191552237,-0.0608104892217526,-0.1454364053927411,-0.0910492971812119,-0.0246835522320483,0.1457131198445222,0.1115791908395532,-0.1326640982867022,-0.130495174142349
-0.0918148416776418,0.0016623733688446,-0.14115463205654,-0.0135043789313365,0.1496440202439718,0.0384597610846245,-0.1174020067328741,-0.0951407245312069,-0.2231617120466741,-0.0725458129526475,0.1928489973653371,-0.0379337207589254,-0.0695606490026019,0.0180661001488765,-0.0755654516164816,-0.137526120720976,-0.1031159533443212,-0.0028388640339188,0.1656101706862214,0.101279668885133,-0.1253681752792288,-0.1187247507740811
-0.091560799660659,-0.0154830478756726,-0.1241992308174359,-0.0259193355734101,0.1380151431098124,0.0498435584303133,-0.113722015265625,-0.1024915177293089,-0.2224819514501668,-0.0546108947136664,0.1988961764385854,-0.044788335969093,-0.0718393377570727,0.0124007110226057,-0.0899941263624537,-0.1275465645694737,-0.1144572080296456,0.0192551717341007,0.1833465184824014,0.0902661259660079,-0.1163382398063746,-0.1052792861305994
-0.0893757185910986,-0.0327428300133906,-0.1052587689039444,-0.0380165086813433,0.1251474117428623,0.0598842973047322,-0.1078544666577752,-0.1090626135228094,-0.2216957290796835,-0.0359703216337619,0.2023223632653299,-0.0512281498560069,-0.0724660767719335,0.0057051528647219,-0.1040293064190386,-0.1156398482793549,-0.1249812118625673,0.0411983093977609,0.198675580972139,0.0786669775362858,-0.1056851493801898,-0.0903582953874407
-0.0851959871718282,-0.0499761867648034,-0.0846098082717289,-0.0497151381174491,0.1112466136201141,0.0684597931658887,-0.099799548952967,-0.1147309327653019,-0.2208146328705343,-0.0169430906346313,0.203199547465212,-0.0572661679370184,-0.0713653562719436,-0.0018644745790979,-0.1175885295150366,-0.1019993706641229,-0.1345845959486772,0.0625936546485371,0.211415715429064,0.0665992304204039,-0.0935582437479475,-0.0742002564677132
-0.0789942686189856,-0.0670598898953233,-0.0625772839902929,-0.0609252861984886,0.0965073004469366,0.0754846735438472,-0.0896046463848417,-0.1193682821086908,-0.2198518686364838,0.0021347799550713,0.2016469660180958,-0.0629072499647403,-0.0684926030453896,-0.0101595960810754,-0.1305710776243744,-0.0868665927042392,-0.1431520016695592,0.0830592346171422,0.2214520409017056,0.0541684497110907,-0.0801438557172442,-0.0570778655818011
-0.0707842583136671,-0.0838857190660996,-0.0395264568483963,-0.071546363211027,0.0811097080601722,0.0809101750632153,-0.0773678524908069,-0.1228452726433286,-0.2188212392396236,0.0209203777809434,0.1978234638610678,-0.0681433231021023,-0.0638393371937899,-0.0190443643560684,-0.142856188402201,-0.0705257692945922,-0.1505569774880674,0.1022387667596073,0.2287357119982742,0.0414696839901258,-0.0656623085198813,-0.0392917373193238
-0.0606241012921462,-0.100357057554554,-0.0158531640156283,-0.0814666347504237,0.0652181695771192,0.0847225795589165,-0.0632395792729534,-0.1250360466486418,-0.2177362022228878,0.039074516304828,0.1919190733909493,-0.0729495438205882,-0.0574373020242266,-0.0283994850950234,-0.1543026588542589,-0.0532968041508719,-0.1566642668687183,0.1198112015569817,0.2332808101417743,0.0285892251974262,-0.0503634306683344,-0.0211627542913747
-0.0486182356507874,-0.1163849017123708,0.008027206038779,-0.0905637952786372,0.0489809849729109,0.0869404533271156,-0.0474220245639687,-0.125823597577679,-0.2166090371122639,0.0562723333699224,0.1841462447128266,-0.0772816949858668,-0.0493612506679521,-0.0381244934163057,-0.1647499660377617,-0.0355265013534984,-0.1613334425467492,0.1354987022986001,0.2351591140925637,0.0156070419627779,-0.034520711544831,-0.003023367006462
-0.0349174985651864,-0.1318835861836498,0.0316915282110834,-0.098706639100191,0.0325316280978551,0.087610913452837,-0.030166384009775,-0.125105431483199,-0.215450148268238,0.0722133618273951,0.1747311385668816,-0.0810750347369131,-0.0397301248036828,-0.0481384077257893,-0.1740209623776051,-0.0175785812471562,-0.1644237718679938,0.1490728195719349,0.2344930902539035,0.0025996974551312,-0.0184243085984673,0.0147917765950429
-0.0197174160958525,-0.1467665454435671,0.0547210276108206,-0.1057578073898314,0.0159911008074849,0.0868051885906851,-0.0117678301358578,-0.1227992927444399,-0.2142675232560309,0.0866306032430795,0.1639053529631715,-0.0842447280322898,-0.0287064354039817,-0.0583787837358987,-0.1819261268213935,0.0001770979516878,-0.1658001266087831,0.1603587099721129,0.2314475039974791,-0.0103564552952661,-0.0023731927511333,0.0319554395247385
-0.0032546914639137,-0.1609424322765978,0.0767131184607095,-0.1115775386498401,-0.0005288131516278,0.0846137643703288,0.0074415824931344,-0.1188486626778188,-0.2130663603496014,0.0992981985876606,0.151898399211079,-0.0866878994142103,-0.0164937502630943,-0.0687992824526911,-0.188269271156862,0.0173756243966127,-0.1653396811834314,0.1692373334540385,0.2262200954689238,-0.0231820167112853,0.0133332239033534,0.0481571882660784
0.0141979976892449,-0.1743118945392564,0.0972924986344908,-0.1160282999874042,-0.016921682768567,0.0811414043049943,0.0271018002729057,-0.1132277364889459,-0.2118488721559088,0.1100373714617927,0.1389311799659153,-0.0882872526749046,-0.0033323031506948,-0.0793659463380683,-0.192854517491398,0.0336679172943509,-0.1629390798515807,0.1756456409867469,0.2190317861758753,-0.0357914399909552,0.0284035993060509,0.0631121277500372
0.0323386921790135,-0.1867652743080568,0.1161210503046362,-0.118980127963416,-0.0330822657282277,0.0765023174663443,0.0468350475327106,-0.1059455931909614,-0.2106142655996205,0.1187204134163629,0.1252106565608361,-0.0889161132279419,0.0105071430866394,-0.0900524440559251,-0.1954942824900759,0.0487309206400468,-0.158521701964736,0.17957483530373,0.2101168848637855,-0.0480902987952695,0.0425629228385649,0.0765685803299225
