Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45
0.123629833636849,0.2150188679767921,0.1237794135814094,0.128452914497023,0.2445717771066401,0.2302919125049642,0.1895827058694953,0.1271777268949947,0.0058399844018718,-0.0040604486237797,0.031963707266604,0.2015011828472136,0.4419310278583809,-0.0791409540052938,-0.1594183763699159,-0.3120087329155776,-0.1744110661437759,-0.3959929184643929,0.0848423522332412,0.2126301897325891,-0.0086061331122455,-0.2019296542183915,-0.0647981502327183,0.0345213301727609,0.0171256952511352,-0.0019195962599401,-0.0096217846410137,0.0849961522649179,0.0258029788652044,-0.1885113974988723,-0.0215740356445369,0.0170836049257032,0.4157293776618381,-0.2433487473472508,-0.1445948379386773,-0.1270024744046342,-0.1555141944843495,0.0406552271310305,0.1734166333193384,0.0079730220528538,-0.0927034966975373,-0.1284942581825577,-0.1433761789562831,-0.0702585740600012,-0.0781807223473846
0.1235084560128134,0.2027405540650887,0.1176526878902498,0.1200092404644358,0.2362682914222223,0.2242718811311587,0.1798028961113426,0.1166163031090268,-0.0006063106096945,-0.0125006736085806,0.0489486897747994,0.1993488745548388,0.4370865845631967,-0.085139206495214,-0.1667920762662599,-0.2937437399083094,-0.179321253851004,-0.3761117448539761,0.0787716596215023,0.2008116724537059,-0.0116515861545359,-0.2091394237350745,-0.0420692468253446,0.036266757456569,0.0439709006595171,-0.0042960349528659,-0.0146600582617648,0.0783774117270849,0.0362558675398852,-0.1904346864405888,-0.0178337818197332,0.0371813971577736,0.4259243984227436,-0.2464036300501852,-0.1505466563589592,-0.125776221841752,-0.1603514872971528,0.0385480902949159,0.1702890962546707,0.0053040280020052,-0.0953817814324392,-0.1341805498733645,-0.1504550912840813,-0.076476943105476,-0.0786115907012097
0.1222917705235409,0.1904550528771207,0.1116663063605681,0.111927086718103,0.2278257555219991,0.2176719102042013,0.1699756278936671,0.1063356141804924,-0.0070796320185459,-0.0209610142116643,0.0654369314126321,0.1955650126853062,0.4316151318102917,-0.0911778040239251,-0.1741708456589203,-0.2749108461021409,-0.1831617627165891,-0.3557428849030781,0.0716617763658557,0.188999363275034,-0.0150736596450677,-0.2162240506187502,-0.0185965135466673,0.0382275034489536,0.070884426575864,-0.0067651399163954,-0.0200307901813045,0.0710863536585133,0.0487075537787332,-0.190679168082951,-0.0133146431356089,0.0564842110888801,0.4350136112855839,-0.2483983777370018,-0.1567329588431145,-0.1252033998246204,-0.1649695684478559,0.0362968853118475,0.1671885327873356,0.0025465013180127,-0.0980613660312803,-0.1396746659694222,-0.1575452335275118,-0.0824026083241673,-0.0787358374833939
0.1199805917371018,0.1782328794645714,0.1057647569386472,0.104195118917752,0.2193285499889661,0.2106436717875729,0.1602171533045592,0.0963452898187785,-0.0136077590400813,-0.0294108253584698,0.0812522812831885,0.1903222468026178,0.4254764733523192,-0.0972796491138261,-0.1814864415179319,-0.2557762059110059,-0.1857742741709374,-0.3350922165887323,0.0637312659166089,0.1773113891524548,-0.0188714087299808,-0.2230286192563692,0.0053907418801745,0.0402715580491255,0.097510278075361,-0.0093214701319763,-0.0256651924565379,0.0632323091426409,0.0625994318342374,-0.1891388747475098,-0.0080441866025196,0.0747817513433705,0.442880377818437,-0.2491995448979037,-0.163150159687975,-0.1253605972763724,-0.169287711139277,0.0339989948753072,0.1643445359170089,-0.0003311687890513,-0.1007067107557291,-0.1448470924739943,-0.1646655439102634,-0.0880512069305787,-0.0785039278580579
0.1165972551712237,0.1661316724042683,0.0998907802912451,0.096789382518368,0.2108471239468855,0.2033300811257694,0.1506261802543909,0.0866462246785634,-0.0202090199714112,-0.0378236774823572,0.0962357620252171,0.1838155779728583,0.4186414571016398,-0.1034641793039439,-0.1886516428811008,-0.2366106217473701,-0.1870124494394345,-0.3143579969388859,0.0552106873260353,0.1658446116476893,-0.0230318470381153,-0.2293791099289519,0.0296452704821451,0.0422645161240914,0.1234896770782728,-0.0119595228135569,-0.0314777265161498,0.0549228039663138,0.0773279090525508,-0.1857320672820759,-0.002060198825197,0.0918837188007015,0.4493907023448608,-0.2486798977635914,-0.1697782507596166,-0.1262857758505029,-0.1732054214604181,0.0317502968362798,0.1619695133265431,-0.0033545181228425,-0.1032754683932612,-0.1495527171713655,-0.1718290875920179,-0.0934520496521873,-0.0778675420435149
0.1121835886290252,0.1541968283425106,0.0939879091862995,0.0896756106634724,0.2024375811601731,0.195862558381991,0.1412832181240739,0.0772316827512126,-0.0268917037396807,-0.046178359286011,0.1102477199331612,0.176258885175854,0.4110925965795371,-0.1097451303764558,-0.1955603021875918,-0.2176812831393943,-0.186746357031415,-0.2937278576340141,0.0463349221499846,0.1546746208785886,-0.0275312743550518,-0.2350853255666992,0.0539068089885398,0.0440756713017633,0.1484700867466876,-0.0146748161941739,-0.0373684032661228,0.0462630006623456,0.092266541209375,-0.180404994942248,0.0045897986691295,0.107622367000385,0.4543910501498727,-0.246723579154194,-0.1765791906505782,-0.1279751552748215,-0.1766021656097119,0.0296415868097225,0.1602518459658202,-0.0065426449679303,-0.1057190619136548,-0.1536334150672782,-0.1790405412322223,-0.0986468038022935,-0.0767812231038069
0.1067984598997892,0.1424623942788929,0.0880027773492699,0.0828117129406532,0.1941417060034253,0.1883586384998249,0.1322504330696136,0.0680885189519435,-0.0336538950320898,-0.0544596153066186,0.1231692902466553,0.1678807451148293,0.4028242412989982,-0.1161282474866034,-0.2020880531814524,-0.199243228804408,-0.1848665025726443,-0.273376211374274,0.0373355969809651,0.1438564103669811,-0.0323369568424196,-0.2399446956087793,0.0779074566407199,0.0455837836232217,0.1721141113252197,-0.0174648170520258,-0.0432254341609352,0.0373552059962165,0.1067890561400997,-0.1731349681102122,0.0118491589925325,0.1218545379053824,0.4577075546600589,-0.2432312729090049,-0.1834958709626057,-0.1303819457062636,-0.1793383452834598,0.0277551881324629,0.1593497814700102,-0.0099081515013643,-0.1079835214176677,-0.1569212994249959,-0.1862937354848703,-0.1036874676499065,-0.0752040311611437
0.1005150140872149,0.1309521569210822,0.0818871260928174,0.0761503468764368,0.1859874143714283,0.1809199940562312,0.1235719866843397,0.0591984769559049,-0.0404837378485586,-0.0626586068183918,0.1349032080369594,0.1589196057116797,0.3938422284330728,-0.1226090388217446,-0.2080937179811751,-0.1815310465128919,-0.1812873463033869,-0.2534620711296296,0.0284338582854323,0.133425658148571,-0.0374090733917542,-0.2437468823906261,0.1013773387790176,0.0466822659452438,0.194107955361655,-0.0203296387118296,-0.0489280798490763,0.0282983722455444,0.1202923156715888,-0.1639326278657017,0.0196528024198463,0.1344631752922774,0.4591468392105343,-0.2381251322296005,-0.1904517255796032,-0.1334170162642642,-0.181257567593836,0.0261618937312327,0.1593862862992809,-0.0134573724943391,-0.1100105699647482,-0.1592425795861059,-0.1935693617966409,-0.1086336847904121,-0.0731011397365732
0.0934177131513395,0.1196808661204301,0.075599453107993,0.0696414737090496,0.1779895987876411,0.1736309289036282,0.1152748188833854,0.0505395197713448,-0.047360117784262,-0.0707730926136037,0.1453740215307722,0.1496184115721126,0.3841629676140907,-0.1291706743526944,-0.2134214333374009,-0.1647513528160402,-0.1759502136109594,-0.2341272804580339,0.0198337343679967,0.1234005207468424,-0.0427028299598761,-0.2462790773847054,0.1240503908007468,0.0472835665520389,0.2141691492484105,-0.0232724478359598,-0.0543495556740779,0.0191875339496511,0.1322182757682077,-0.1528433233135449,0.0279279627844281,0.1453583199576835,0.4584985979648285,-0.2313532378773949,-0.1973510285584734,-0.1369514932171806,-0.1821901787262963,0.0249183718721561,0.1604450526100793,-0.0171908630613859,-0.111738937914352,-0.1604219386920021,-0.2008329539828071,-0.1135494804241207,-0.0704453122671542
0.0855992868113491,0.1086555304392938,0.0691062648632317,0.0632348034117455,0.1701513225343168,0.1665573898828156,0.1073698250333034,0.0420871493127042,-0.0542537384357521,-0.0788073319114948,0.1545277846485511,0.1402188160098374,0.3738119419335848,-0.1357821363375096,-0.217903490702858,-0.1490765302954018,-0.1688255233744851,-0.2154951510380034,0.0117162906076687,0.1137838320780698,-0.0481706374349862,-0.2473318380030458,0.1456700968369726,0.0473225684116205,0.2320532815671885,-0.0262995342981966,-0.0593598747066918,0.0101131397629243,0.1420740543601474,-0.139947538125738,0.0365949708932909,0.1544775951803762,0.4555399888240493,-0.2228933668590419,-0.2040799046686787,-0.1408211867049141,-0.1819579544515256,0.024065148283674,0.1625678194271715,-0.0211041067799415,-0.1131058753732897,-0.1602873171632674,-0.2080332562903949,-0.1184995337818164,-0.0672182023276743
0.0771576981744585,0.0978767267393674,0.0623829115969631,0.0568820409292304,0.162465305199042,0.1597465298918607,0.0998533690762314,0.0338156728995242,-0.0611285530201836,-0.0867717163869162,0.1623313183146134,0.1309551464160627,0.3628216480927344,-0.1423967274669147,-0.2213638571536833,-0.134640068201972,-0.1599142785220379,-0.1976695027285138,0.0042347498404179,0.1045655906634916,-0.05376424840812,-0.2467052829879273,0.1659950217537494,0.046758875283136,0.2475595207960029,-0.0294200168834364,-0.0638285365161515,0.0011602598244297,0.1494493012388363,-0.1253603404992469,0.045568068651207,0.161786194372473,0.4500417931375378,-0.2127558787016433,-0.2105080535674755,-0.1448326553892823,-0.1803797696784093,0.0236252520187837,0.1657531229031786,-0.0251883968033893,-0.1140488226803075,-0.1586749636001737,-0.2151010869011979,-0.1235451304239967,-0.0634114291441244
0.0681932189265918,0.0873398720840043,0.0554140012823673,0.0505388560353194,0.1549156319364547,0.1532268382049453,0.0927090687585819,0.0256993778508843,-0.0679434994930235,-0.0946821427290298,0.168771135350877,0.122048315647867,0.3512290428253617,-0.1489510367045383,-0.2236223148257845,-0.1215336995050227,-0.149248783458098,-0.1807341010436393,-0.0024892887699282,0.0957256160299777,-0.0594367544985432,-0.2442154382841174,0.1848039834889283,0.0455779083161127,0.2605347577422155,-0.032645177849845,-0.0676270002673285,-0.0075923289503222,0.1540301792162701,-0.1092298641384156,0.0547562574610808,0.167276386866121,0.4417761975387328,-0.2009855624324777,-0.2164911644013272,-0.1487706383649424,-0.177278007170969,0.0236035830453448,0.1699565385381288,-0.0294318361705777,-0.1145071901220429,-0.1554345954902438,-0.2219487981006342,-0.1287399625200086,-0.0590273897004709
0.0588056971532137,0.0770364148918012,0.0481934052763181,0.0441665128383596,0.1474796114677343,0.1470088333861645,0.0859097856576741,0.0177135801008402,-0.0746544764404881,-0.1025591409950713,0.1738521215423812,0.113699890001652,0.3390726063009492,-0.1553644524935078,-0.2244991260419865,-0.1098063862679065,-0.1368925738752723,-0.1647524860761959,-0.0083684406055121,0.0872362581640568,-0.065144357939894,-0.239700507157002,0.2019007257967823,0.0437907918305912,0.2708762538141946,-0.035987440863437,-0.070630910602791,-0.0160731558654389,0.1556094047563958,-0.0917348607158731,0.0640641939616917,0.1709665633253487,0.4305259575081518,-0.1876623312681214,-0.2218739731489966,-0.1524065167130336,-0.172485416227067,0.0239870271144004,0.1750924214086507,-0.0338203999685273,-0.1144241909301894,-0.150434498703859,-0.2284704211879454,-0.1341259623463861,-0.0540797789883665
0.0490920859380029,0.0669549122088114,0.0407238828030464,0.0377331114017102,0.1401297041862819,0.1410862907148515,0.0794197509039439,0.0098355188138479,-0.0812164877133823,-0.1104267766868632,0.1775960566020545,0.1060865329562628,0.3263891716286181,-0.1615392984925505,-0.2238201010947848,-0.0994650873625441,-0.1229395656481964,-0.1497681851302927,-0.0133508879345721,0.0790650514586523,-0.0708478472822941,-0.2330268291328252,0.2171179683414059,0.0414330621745146,0.278532737330547,-0.0394590284439414,-0.0727220718886479,-0.0242191249738022,0.1540919541498076,-0.0730813956016789,0.0733931539512058,0.1728998495255512,0.4160946158877565,-0.1729007028215659,-0.2264938912968144,-0.1555074159309393,-0.1658520993406494,0.0247453091177582,0.1810370915313787,-0.0383390016421871,-0.1137486666221182,-0.1435663878496796,-0.2345425651798416,-0.1397293624268476,-0.0485938000537751
0.039144283936008,0.0570819700133522,0.0330163635931276,0.0312144126816775,0.1328354424394155,0.1354379503603045,0.0731967568423285,0.002045075725995,-0.0875858761881933,-0.1183113458486921,0.1800400450442803,0.0993550423999959,0.3132106990914944,-0.1673616481812674,-0.221421917783221,-0.090477149344621,-0.1075124507976183,-0.1358052987406775,-0.0174204894048588,0.0711772157933087,-0.0765137254978863,-0.2240942936740066,0.2303207300932214,0.0385622870376437,0.2835039490023293,-0.0430703555504857,-0.0737901895278404,-0.0319765810977783,0.1494962133090909,-0.0534987876508181,0.0826420898935921,0.173142325445701,0.3983173782508963,-0.1568480586555123,-0.2301851124644361,-0.1578455276019332,-0.1572522912809803,0.0258325414460842,0.1876333533834523,-0.0429725084266627,-0.1124368411442641,-0.1347498499439607,-0.2400261128091494,-0.1455571744004813,-0.0426060555474845
0.0290473220817885,0.047403033052705,0.0250889379498624,0.0245942380868803,0.1255652702533371,0.1300296266209515,0.0671943452891726,-0.0056746952179231,-0.0937225614078279,-0.1262398835689564,0.1812349106395263,0.093618187294819,0.2995611914846072,-0.1727028511633453,-0.2171575186134869,-0.0827740920742,-0.090760389626039,-0.1228694467600849,-0.0205956849840642,0.0635379211261087,-0.0821149582676108,-0.2128409879298907,0.2414088421267926,0.0352547315531618,0.2858386967432606,-0.0468282342102202,-0.0737344148359556,-0.0393023044794078,0.1419505316498856,-0.0332349196941957,0.0917088078971354,0.1717808946190458,0.3770721957516761,-0.1396817350246305,-0.2327830842007331,-0.1592072165364364,-0.1465906012354108,0.0271893907509834,0.1946961840694079,-0.0477066562739212,-0.1104539399999551,-0.1239362022587225,-0.2447687253732375,-0.1515942686038442,-0.0361641229395498
0.0188779152367131,0.0379030198646096,0.0169656113411703,0.0178644550513097,0.1182882387967054,0.124816616595403,0.0613639248979816,-0.0133372355271268,-0.0995921924119036,-0.1342385085096661,0.1812435910708502,0.0889515278501267,0.2854539510737979,-0.1774217760308782,-0.2109013951223627,-0.076256513684579,-0.0728560684159809,-0.1109490578470032,-0.0229272742036877,0.0561142475616468,-0.0876313298373677,-0.199246883290646,0.2503185872424066,0.0316012487891989,0.2856315370086454,-0.0507339794758473,-0.0724647406492305,-0.0461643595269124,0.1316853307807066,-0.0125510680281286,0.100491286044311,0.1689208556930391,0.3522905774085043,-0.1216050528734454,-0.234129215740399,-0.1594014898698848,-0.1338074134882091,0.0287457570648404,0.2020193763116891,-0.0525288222744682,-0.1077756124335693,-0.1111116117300373,-0.2486081313434525,-0.1578012184329854,-0.0293258264698313
0.0087033846867281,0.0285668072203353,0.0086748861006362,0.0110245784043607,0.1109755055071719,0.1197462939089494,0.0556567540096355,-0.0209523477974779,-0.1051681261095806,-0.1423306300638962,0.1801395527989355,0.0853913716399519,0.2708893690991688,-0.1813677434603156,-0.2025545605401285,-0.0707998127263136,-0.0539922105748628,-0.1000169815854363,-0.0244951809797984,0.0488767899738433,-0.0930494123049405,-0.1833364007760968,0.257023426758718,0.0277026033344471,0.283018253025358,-0.054781518832194,-0.0699032969864451,-0.0525427230999988,0.1190211157511262,0.0082835848961766,0.1088891470750847,0.1646832340523258,0.3239676467755747,-0.1028424462625676,-0.2340756794212626,-0.1582674375868224,-0.1188831833780684,0.0304238353683851,0.2093828829706567,-0.0574286216683106,-0.1043890988436939,-0.0962993471075796,-0.251376134829485,-0.1641130479070836,-0.0221582295327947
-0.0014190531998193,0.0193795755504638,0.0002482355146904,0.0040810326505082,0.1036015977939902,0.1147607723674032,0.0500257316714455,-0.0285262532486498,-0.1104331433040181,-0.1505350499517606,0.1780052307915506,0.082933977556052,0.255853417037067,-0.1843840908022112,-0.1920490130063363,-0.0662604168938809,-0.0343776446925943,-0.0900323970724187,-0.0254043487384962,0.0418008741529329,-0.098362170134686,-0.16517973786214,0.2615337994616615,0.0236644561473332,0.2781703471408335,-0.0589556146103459,-0.0659855897800445,-0.0584296234911812,0.1043529408730071,0.0289975817250276,0.1168052847678148,0.1592019364785591,0.2921709692105211,-0.0836338912559469,-0.2324901546090505,-0.1556803086300272,-0.1018414202488686,0.0321414129565975,0.2165605813585392,-0.0623983063385426,-0.1002940923886991,-0.0795610647410293,-0.2529032413369064,-0.1704389872637916,-0.0147363803377316
-0.0114426458226731,0.0103270323066554,-0.0082814647470536,-0.0029538678874213,0.0961454157360709,0.1097995337257064,0.0444269483637451,-0.0360618291370118,-0.1153808189302353,-0.1588639960253539,0.1749304849846408,0.081536071634715,0.2403169773532392,-0.186312277926564,-0.17935150255788,-0.0624822156526953,-0.0142330445028552,-0.0809429847246615,-0.0257799342317093,0.0348673689676476,-0.103568234395164,-0.1448928868458575,0.2638960034233464,0.0195922460134339,0.2712888003415569,-0.0632303112425611,-0.0606617127768998,-0.0638295324092781,0.0881320933686757,0.0493227916151517,0.1241476258803977,0.1526207961909993,0.257047701973195,-0.0642288685340338,-0.2292603593005638,-0.1515559605693509,-0.0827502143694427,0.0338152472665471,0.2233281596986803,-0.0674329517196554,-0.0955032539258884,-0.0609970630201378,-0.2530237618986662,-0.176663300634455,-0.0071418504745245
-0.021331132283083,0.0013955335289352,-0.0168814860375249,-0.0100631556965489,0.0885909616477773,0.1048019283605263,0.0388209589366575,-0.0435590092029847,-0.1200164702253475,-0.1673211329412693,0.1710110568455935,0.0811166857468013,0.224236112439774,-0.1869964151076316,-0.1644664362206258,-0.0593029156241768,0.0062135374965313,-0.0726873192985605,-0.025761986838187,0.0280630955524347,-0.1086708908690669,-0.1226363252352139,0.2641901968928514,0.0155861981516713,0.2625973704590663,-0.0675677158298577,-0.0538975459379202,-0.0687587681643162,0.0708459629929547,0.0689998140908043,0.1308309899663902,0.1450905783620298,0.2188296583473484,-0.0448801096949865,-0.2242982162275473,-0.1458535098098494,-0.0617222364465795,0.0353643685466819,0.2294708256315859,-0.0725304289972673,-0.0900423532626508,-0.0407454775768049,-0.2515812248043213,-0.1826472039513491,0.0005388897105718
-0.0310584687191806,-0.0074278748177745,-0.0255207207241857,-0.0172265934363083,0.0809277970443346,0.0997094735102314,0.0331737523969769,-0.0510153266048152,-0.1243576166802824,-0.175899602463744,0.1663470063187547,0.0815602742529631,0.2075533260409996,-0.1862880684588502,-0.1474377856814105,-0.0565600697210363,0.026731218789116,-0.0651974322246621,-0.0254998124386396,0.0213808499530644,-0.1136768332260528,-0.0986124099876532,0.2625275785403808,0.0117366754229768,0.2523356988208938,-0.0719172112570677,-0.0456759353764999,-0.0732446877483879,0.0529972204611095,0.0877830295690608,0.1367789899326731,0.1367660158495713,0.1778359288551431,-0.025837378249582,-0.2175435069889783,-0.1385761087753072,-0.0389132124588682,0.0367131596758201,0.2347905478701083,-0.0776911690135057,-0.0839500264883545,-0.0189804282307637,-0.2484338989841482,-0.1882318428330393,0.0082162129520689
