Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24
-0.0592101901610272,0.1422908460274028,-0.1524345732666765,0.1948118701035051,-0.013098696420972,0.1543672035026776,-0.0674683511345369,0.1146155843052688,-0.0726166823434431,0.1996656539124885,-0.0835046231384686,0.2536051778210372,-0.1305871767347268,0.1207946755406465,-0.0784935207384509,0.0043440487979412,-0.0131282034387884,0.024999126607895,-0.0204874381435087,0.0767839493043659,-0.1417468720672084,0.0693344942104837,0.4576202811950495,0.0565920053338449
-0.0607026955832088,0.1243339433153146,-0.1620618427206325,0.1829846542007778,-0.0184996091149032,0.1694254322657596,-0.0695324762021564,0.1372977755231036,-0.0747280851255721,0.2060407308309603,-0.090295885746577,0.2458069642630783,-0.1375083745060958,0.1005036289292414,-0.0804439112526099,-0.0002379721972692,-0.0157468444201374,0.0242780346835985,-0.0205020526658401,0.083237837983215,-0.1414065761812239,0.0709081741626765,0.452438440838241,0.073398509435561
-0.0619901066929223,0.1058111658067418,-0.1710813573092826,0.1691744339884775,-0.0245950555710833,0.1813583235195036,-0.0721967535445731,0.1576881732551142,-0.077540616511186,0.2090236673749243,-0.097690401752502,0.2355001291296163,-0.1445710939349859,0.0801485319134665,-0.0805703149001908,-0.003887449663794,-0.0186111320815072,0.0235618131951575,-0.0205106661986834,0.0882062448588188,-0.1409930885859262,0.0720642714876397,0.4459162205107956,0.090279199178633
-0.0630369173086961,0.0870905815879134,-0.1792173442831433,0.1537370859960717,-0.0313339738300069,0.1899982774766008,-0.0755439912197014,0.1754120899178539,-0.0811104968650556,0.2086494055570464,-0.1055634079541939,0.2229729699975672,-0.1515847975041407,0.0600891078286103,-0.0787100358371539,-0.0067265102865299,-0.021599277738798,0.0228504920234387,-0.0205146715184281,0.0917004445908829,-0.1404948818631851,0.0726885737540209,0.4380889040568427,0.1069178735944115
-0.0638088350580952,0.0685189221857258,-0.1861840998486485,0.1370452724468713,-0.0386376307050037,0.1952557763324097,-0.0796307349173928,0.1901580560017074,-0.0854677600715982,0.2050274040922233,-0.1137578541227638,0.2085493908275048,-0.1583349505736105,0.0406499748573079,-0.0747376948017352,-0.0088920008973701,-0.024563344404559,0.0221440950278992,-0.0205154344542167,0.093760367910544,-0.1399022782038777,0.0726906196813748,0.4290141335412263,0.1230002848900548
-0.0642740599136341,0.0504136931034511,-0.1916927957278071,0.1194775817766057,-0.0463993075900274,0.1971204058872361,-0.0844857016772193,0.2016858602357725,-0.0906150375886242,0.1983364030120857,-0.1220859832252321,0.1925783707494378,-0.1645864645377965,0.0221143690191289,-0.0685715994708217,-0.0105302898790123,-0.0273311338573687,0.0214426400664405,-0.0205142378266563,0.0944524674153994,-0.1392078075559298,0.0720062641760161,0.4187683016505692,0.1382231877626949
-0.0644046311495354,0.0330566479743561,-0.1954592369225442,0.1014080204143853,-0.0544844200351099,0.1956593672250191,-0.0901084624265356,0.2098321539148779,-0.0965265615091364,0.188817286880092,-0.1303317777162603,0.1754231814056533,-0.1700881839169581,0.004719515937067,-0.0601791741832177,-0.01179214721093,-0.0297092382239222,0.0207461392179818,-0.0205122358233839,0.093867043278775,-0.1384065214616837,0.0705997889801105,0.4074423859091645,0.1523030065942806
-0.0641777847866926,0.0166887476306683,-0.1972124222065691,0.0831961882357743,-0.0627311847859627,0.1910136037189094,-0.0964683878317098,0.2145134932270901,-0.1031474208836146,0.1767643533763218,-0.1382543446638554,0.1574507293666899,-0.1745784244916266,-0.0113463188101142,-0.0495811561464878,-0.0128278163100107,-0.0314872752235784,0.0200545991734391,-0.0205104202251742,0.0921151379054907,-0.1374962507305691,0.0684655225004766,0.3951373725409657,0.1649837934716526
-0.0635772567535307,0.0015066619774588,-0.1967036927672342,0.0651784321056802,-0.0709519514723354,0.1833917511038577,-0.1035038966117066,0.215726799725888,-0.1103931272881975,0.1625153339466514,-0.1455922909586292,0.1390213765094569,-0.1777915187873331,-0.0259451345887661,-0.0368542919951222,-0.0137823686901217,-0.0324432777037329,0.0193680217590389,-0.0205095991224085,0.0893251082167132,-0.1364777953997315,0.0656289228095127,0.3819594467000501,0.176044193063399
-0.0625944625637972,-0.0123391883180538,-0.1937161900035516,0.0476602228927503,-0.078935310931495,0.1730621882835291,-0.1111220694685467,0.2135473171891097,-0.1181495652239148,0.1464405399263607,-0.1520691098132427,0.1204795540729548,-0.1794652683989766,-0.0389889470035482,-0.0221323148623627,-0.0147914108522263,-0.032350154175148,0.0186864045556952,-0.0205103879209838,0.0856389811355563,-0.1353550361172148,0.0621470689479831,0.3680151441034566,0.1853031849180247
-0.0612294826426275,-0.0247451094420122,-0.1880742849138871,0.0309099432079585,-0.0864490775525,0.1603435225339648,-0.119198712566181,0.2081242297763492,-0.1262734187641589,0.1289315206280576,-0.1573995614814602,0.1021454377533354,-0.1793491422923259,-0.0504381259239072,-0.0056050472533736,-0.01597719329434,-0.0309830794021312,0.0180097415793358,-0.0205132115507804,0.0812086929957054,-0.1341349574840946,0.0581084993336219,0.3534066646189631,0.1926244346672742
-0.0594917840523135,-0.0356532399010772,-0.1796525931662119,0.0151542086176355,-0.0932442186757207,0.1455938844242493,-0.1275789696947642,0.1996741800681305,-0.1345931763603985,0.1103896190749244,-0.1612969852657309,0.0843078949620498,-0.1772129995413789,-0.0602985001280029,0.0124844440556641,-0.0174451553689518,-0.0281276148091921,0.0173380239893639,-0.0205183159208751,0.0761923076235803,-0.1328275761988303,0.0536323339783375,0.3382275412284478,0.1979191485553702
-0.0574006149737676,-0.0450494333875418,-0.1683841563950945,0.0005747776053879,-0.0990597700805176,0.1291994352230508,-0.1360785901503294,0.1884729858329775,-0.1429108193752787,0.0912147966509439,-0.163481427628317,0.0672188545488612,-0.1728560574914853,-0.0686174371221694,0.0318446233768545,-0.0192809277807401,-0.0235883000747977,0.0166712407956482,-0.0205257859645012,0.0707503010441542,-0.1314457700348866,0.048866620697315,0.3225588396239305,0.201147387446107
-0.0549850184846717,-0.0529600997926619,-0.1542673560975764,-0.0126929611249991,-0.1036287335676474,0.111562502794026,-0.1444859587110454,0.1748459012697574,-0.1510042953198504,0.0717950711060578,-0.1636884146534988,0.051089186601254,-0.1661157758117017,-0.0754791238012902,0.052142078945303,-0.0215478070883848,-0.0171974026286696,0.0160093795383199,-0.0205355672859156,0.0650419932336963,-0.1300050076165725,0.0439858553379313,0.3064660367562968,0.2023178546740261
-0.0522834271351658,-0.0594482056707016,-0.1373711359270822,-0.0245599975187422,-0.1066849017720414,0.0930897606477797,-0.1525649840076591,0.1591568020132819,-0.1586308627369814,0.0524968749310427,-0.1616781392731511,0.036086117702664,-0.1568762872644583,-0.0809992789919639,0.0730097294911502,-0.0242847132865367,-0.0088234638029181,0.0153524269189791,-0.020547488559823,0.0592221990644593,-0.1285229834305997,0.0391876423625997,0.2899966934206862,0.2014862250380927
-0.049342819176416,-0.0646086451157525,-0.1178381444568983,-0.0349823327797496,-0.1079704984167818,0.0741808485450286,-0.1600589216559394,0.1417966931046181,-0.1655313705514885,0.0336565948734481,-0.1572447782505507,0.0223321476253775,-0.1450759812900355,-0.0853195229178958,0.0940563608824723,-0.0275046416339116,0.0016207578844802,0.0147003693664687,-0.0205612823389459,0.0534381614084098,-0.127019167191054,0.0346884845208413,0.2731789990268753,0.1987521285367711
-0.0462174401207363,-0.0685631911553779,-0.0958854752790184,-0.0439584065898624,-0.1072444617071857,0.0552178018736993,-0.1666951790458286,0.1231719449426552,-0.1714355006603506,0.0155734996774925,-0.1502256048780512,0.0099053793104853,-0.1307138404624274,-0.08860161221376,0.1148771450838379,-0.031193622495476,0.0141713713600409,0.0140531935249565,-0.0205766025909592,0.0478268190720283,-0.1255142811432615,0.0307187183529373,0.2560212287260293,0.194254941184944
-0.0429671182465754,-0.0714552273016979,-0.0718027742064108,-0.0515255208018451,-0.1042911376109407,0.0365556116539172,-0.172191110596192,0.1036926535596473,-0.1760679595445093,-0.0014957965542363,-0.1405095247969723,-0.0011588725255774,-0.1138541458262092,-0.0910217240294186,0.1350647480506837,-0.0353102071529701,0.0288079001990849,0.0134108866565111,-0.0205930379596979,0.0425124507217651,-0.1240297227718623,0.0275166453251608,0.2385121165716069,0.1881685659040399
-0.0396552280048469,-0.0734444401318911,-0.0459476012917223,-0.0577554797234382,-0.098929092147283,0.0185141790434983,-0.176260766820984,0.0837614984715701,-0.1791555544051324,-0.0173412515517548,-0.1280446385437383,-0.0108653658285013,-0.0946292075301732,-0.0927649414529546,0.1542206075529624,-0.0397855022307956,0.0454497170857175,0.0127734369545108,-0.0206101203651258,0.0376047234999238,-0.122586953410241,0.0253219455648771,0.2206221154482431,0.1806954088643432
-0.0363463791771886,-0.0747016282036349,-0.0187380722103526,-0.0627496729801608,-0.0910197017711436,0.0013718602806635,-0.1786225091336135,0.0637634348267966,-0.1804350339498294,-0.0318016734194795,-0.1128444295582272,-0.0192553066333858,-0.073239843037939,-0.0940200576598584,0.1719659574372035,-0.0445237794257183,0.063954755585063,0.0121408337679783,-0.0206273291028651,0.0331971623569432,-0.1212068752815726,0.0243685008268175,0.2023054863036817,0.1720597709882642
-0.0331039303893533,-0.0754037519253432,0.0093570499125209,-0.066633821379889,-0.080475142974584,-0.0146392762412108,-0.1790073467512592,0.044056508806421,-0.1796615160876922,-0.0447654038093468,-0.0949921941466768,-0.0264020284237553,-0.0499534154570572,-0.0949747803952891,0.1879521916886224,-0.0494036895509629,0.0841208229192293,0.0115130677401989,-0.0206440910666998,0.0293660441789855,-0.1199092204738444,0.0248767933664963,0.1835031358037814,0.1625008811586937
-0.0299874418346368,-0.0757293152182962,0.0378304964141152,-0.069552590660693,-0.0672653808257209,-0.0293364354021557,-0.1771677946937577,0.0249640292263433,-0.1766172673967505,-0.0561695062462135,-0.0746433728471858,-0.0324061921071498,-0.0250993556071175,-0.0958113838051257,0.2018701982790774,-0.0542801095817436,0.1056897310703257,0.0108901308676986,-0.0206597780880365,0.0261697102751505,-0.1187119752256821,0.0270460857496467,0.1641461019345714,0.1522657977629324
-0.027050192689519,-0.0758541353522423,0.0661504223428477,-0.0716642543483811,-0.0514237556276558,-0.0425873519977026,-0.1728869954625523,0.006768266907416,-0.1711205455612534,-0.0659976094184801,-0.0520255115940782,-0.0373907163118868,0.0009377830109332,-0.0967028231955308,0.2134583458865922,-0.0589866475599465,0.1283543111577623,0.0102720164878021,-0.0206737026586903,0.0236482819570933,-0.1176308616175772,0.0310466215729364,0.1441595699971271,0.1416023992102889
-0.0243368927086501,-0.0759475247217032,0.0937755716246492,-0.0731355573204017,-0.0330507908827594,-0.0543099149638333,-0.1659877946766488,-0.0102942111847706,-0.1630341695839999,-0.0742765943894048,-0.027435674564508,-0.0414956310706429,0.0277275560667452,-0.0978093017644925,0.2225088718084448,-0.0633388220578845,0.1517681791823798,0.0096587192045545,-0.0206851134738617,0.0218237567271369,-0.1166788963000417,0.0370121169986842,0.1234672861052017,0.1307526724036322
-0.0218817141041725,-0.0761688797582511,0.1201710561360546,-0.0741368983647814,-0.0123158965736588,-0.0644703132287636,-0.1563414165515606,-0.0260355317597796,-0.1522734473667109,-0.0810723420296642,-0.0012352448581192,-0.0448730232741955,0.0548048405177785,-0.0992752581761942,0.2288724920984494,-0.0671379197716495,0.1755578936176593,0.0090502347637968,-0.0206931922995933,0.020700456856577,-0.1158660423498686,0.0450328358763172,0.1019962220581598,0.1199464909526102
-0.019706758774795,-0.0766646493864212,0.1448240957160397,-0.0748379153603754,0.0105432802954104,-0.0730799024262662,-0.1438753533070051,-0.0403178521616874,-0.1388130704481417,-0.0864847715483168,0.0261578218334962,-0.0476822116735978,0.081682609430386,-0.1012267310866961,0.2324611306708094,-0.0701755164486412,0.1993369147421207,0.0084465598886556,-0.0206970536347936,0.0202657978531761,-0.1151989660024706,0.0551495543620588,0.0796813358647079,0.1093960522018398
-0.0178210576384726,-0.077565639724052,0.1672590758548524,-0.0754035228549465,0.0352240028564738,-0.0801910231286492,-0.1285800684430952,-0.0530531279213955,-0.122692585440648,-0.090642402700447,0.054279090129042,-0.0500852551590976,0.1078657652548404,-0.1037690518623396,0.2332487388883168,-0.0722386228797923,0.222720581500025,0.0078476920867133,-0.0206957485062784,0.0204913415906061,-0.1146809052658711,0.0673487212988772,0.056470268402523,0.0992911141387809
-0.0162201742207296,-0.0789846039242359,0.1870513270127567,-0.0759904205842164,0.0613641104723121,-0.085892018635458,-0.1105141218467534,-0.0642014475239673,-0.1040200744502789,-0.0936966639363644,0.0826297529979326,-0.052242863080673,0.1328654715235751,-0.1069848196304005,0.23127024777216,-0.073115389491609,0.2453412054457386,0.0072536294397079,-0.0206882735131208,0.0213340978144335,-0.114311652673179,0.0815591051799435,0.0323278204270761,0.0897951406852624
-0.0148864551677043,-0.0810140664198318,0.2038391074774551,-0.0767440642239177,0.0885500886904225,-0.0903017041771246,-0.0898073580210052,-0.07376811456436,-0.0829737247612623,-0.0958161481747915,0.1106903081046838,-0.0543107427671387,0.1562134015247821,-0.1109321227639719,0.2266187590355236,-0.072601270822336,0.2668623689220564,0.0066643703858534,-0.020673585933655,0.0227380382756257,-0.1140876499459101,0.0976501848453333,0.0072400653035963,0.0810424280387818
-0.0137899376319003,-0.0837243389560725,0.2173333712447755,-0.0777960674465595,0.1163272911771871,-0.0935635307546833,-0.0666618586050924,-0.0817996896175342,-0.0598010420036317,-0.0971809894275616,0.1379352659545563,-0.0564363890597073,0.177475335530073,-0.1156429866672198,0.219441137041323,-0.0705055160289787,0.2869916025704397,0.0060799135038408,-0.0206506253372173,0.0246357895977029,-0.1140021882775487,0.1154324878429982,-0.0187820314319921,0.0731362471866699
-0.0128898892083428,-0.0871617005490688,0.2273250140808728,-0.0792619880354733,0.1442119389081185,-0.0958396673082891,-0.041350445607683,-0.0883792239761014,-0.0348155593754566,-0.0979774999070088,0.1638482967590927,-0.0587562952263871,0.1962635825518868,-0.1211220474625793,0.2099322104270158,-0.0666578153355562,0.3054907761370447,0.0055002573063456,-0.0206183417183108,0.0269504738299944,-0.1140457043738164,0.1346600080028441,-0.0456995996245012,0.0661480001183657
-0.0121369219372892,-0.0913467331959127,0.2336894067127568,-0.0812394410853258,0.1717044251649264,-0.0973051965385169,-0.0142126283680855,-0.0936209247719801,-0.008391013772275,-0.0983931712428703,0.1879372031262778,-0.0613935453753861,0.2122477726280614,-0.1273454727040301,0.1983278286159473,-0.0609148972799956,0.3221837289885035,0.0049254000495093,-0.0205757297111042,0.0295976691494922,-0.1142061592953986,0.1550347446928837,-0.0734435649131475,0.0601173512702217
-0.0114755894841932,-0.0962728279085588,0.236388138288877,-0.0838064796085982,0.1983033902366838,-0.0981425850493719,0.0143519916272938,-0.0976644863847979,0.0190469097104451,-0.0986121075345248,0.2097481224872191,-0.0644557362639064,0.2251636536187513,-0.1342601714709734,0.1848970438716873,-0.0531668403453796,0.3369608632614779,0.0043553395634385,-0.020521867967185,0.0324874669166355,-0.114469484531873,0.1762133051467106,-0.1019131702007945,0.0550532629993879
-0.0108473475515938,-0.101904899683651,0.2354680018029744,-0.087020187213564,0.2235199976852419,-0.0985365503706245,0.0438927167037664,-0.1006693074307728,0.0470310304866251,-0.0988109243702697,0.2288784131232091,-0.0680331714218486,0.2348196243332228,-0.1417833554885262,0.1699337032710219,-0.0433428379208555,0.3497806055442494,0.003790073107343,-0.0204559623115695,0.0355266046615369,-0.1148200776515245,0.1978154049372574,-0.1309754386946965,0.0509358359489823
-0.0101937333163366,-0.1081783737146826,0.2310573528838793,-0.0909154385389968,0.2468918434121981,-0.0986694085256916,0.0739188833094234,-0.1028087875079194,0.0750649638633895,-0.0991551185308683,0.2449877546833006,-0.0721972724138425,0.2411008367191757,-0.1498025289856116,0.1537477369192154,-0.0314161406758025,0.3606678036923756,0.0032295972515593,-0.0203773908552367,0.0386206568804221,-0.115241328424163,0.2194339983315836,-0.1604657146157889,0.047718833379953
-0.0094596015040019,-0.1149985268360926,0.2233600616691694,-0.0955037999794517,0.2679959581827538,-0.098716948370368,0.1039127451409751,-0.1042648653398233,0.1026367881567435,-0.0997958894138463,0.2578070903107633,-0.0769991600626106,0.2439707992875088,-0.158175996673436,0.1366564201130284,-0.0174078987444328,0.369709260232148,0.0026739077874295,-0.0202857488623642,0.0416762661740257,-0.1157161556191274,0.240646678407021,-0.1901894248800522,0.0453327538999639
-0.0085962437689541,-0.1222402860906012,0.2126473525624235,-0.100772564562426,0.2864604210155328,-0.0988448446900457,0.1333436302463781,-0.1052229226476252,0.1292335489807903,-0.1008673764519259,0.2671451443031994,-0.0824683716148459,0.2434705088946315,-0.1667339853700994,0.118975870662936,-0.0013896408626985,0.3770467120978902,0.0021229996648566,-0.0201808908733314,0.044603395954416,-0.1162275348619876,0.2610279139801461,-0.2199251902360944,0.0436883099930197
-0.0075642153978516,-0.1297485986466533,0.1992478872599755,-0.1066839388611473,0.3019741798369802,-0.0992055923860685,0.1616828217109213,-0.1058671388092981,0.1543560210905363,-0.1024842675347135,0.2728923586528608,-0.0886116972560496,0.2397152259558191,-0.1752804743695531,0.1010130212157427,0.016515838737639,0.3828676490912338,0.0015768669563618,-0.020062967396959,0.047317582631896,-0.1167589990466967,0.2801616422843441,-0.2494293660845309,0.0426801702108657
-0.0063357000220828,-0.1373394924679638,0.1835364915895027,-0.1131744245593494,0.3142947698788478,-0.099935920158827,0.1884185720330423,-0.1063763427627988,0.1775331429487276,-0.1047397314593446,0.2750221977983865,-0.0954121401424017,0.2328890867797689,-0.1835958217654121,0.08305828142301,0.0361353610809341,0.3873944222236065,0.0010355028456521,-0.0199324534334549,0.0497421599626395,-0.117295094722755,0.2976537163035774,-0.2784420064415347,0.0421908301253012
-0.004896260046516,-0.1448019439300106,0.1659219557201458,-0.1201544607168811,0.3232537214793191,-0.1011546249484116,0.2130706567788142,-0.1069203730171361,0.1983355665116978,-0.1077036318844735,0.2735898696467514,-0.1028280269834668,0.2232378139975309,-0.1914402579635542,0.0653790751362787,0.0572481127296816,0.3908721302379834,0.0004988996380573,-0.0197901661979298,0.0518104213334996,-0.1178217803532763,0.3131437144485454,-0.3066941233454276,0.0420944900027716
-0.0032458487578331,-0.1519006562125691,0.1468343497865334,-0.1275084128510528,0.3287595499222376,-0.1029607588673909,0.2352039026584918,-0.1076569261668876,0.2163878182627477,-0.111420990074752,0.2687286001459804,-0.1107923195356573,0.2110598404711768,-0.1985582933348248,0.0482144020812891,0.0795902766418619,0.3935557905547528,-3.2951210259214536e-05,-0.0196372697058206,0.0534676776700625,-0.1183267551848981,0.326315655698208,-0.3339159728968686,0.0422608341751987
-0.0013990000418268,-0.158379830438731,0.1267122931182603,-0.1350950095533495,0.3307983154004821,-0.1054320988554618,0.2544401846377536,-0.1087288507213029,0.2313786405789601,-0.1159106778649686,0.2606436768546427,-0.1192121992529651,0.1966962025037779,-0.2046840545951895,0.0317705321192023,0.1028614513286414,0.3956973021444017,-0.0005600590477077,-0.0194752643757678,0.0546731601331674,-0.1187997106626313,0.3369072207304254,-0.3598459620071461,0.042558626643076
0.0006158366701633,-0.163967980233675,0.1059905961887709,-0.1427483346945063,0.3294318281302361,-0.1086238356365178,0.2704684696408892,-0.1102618275265954,0.2430691696247024,-0.1211643397135959,0.2496045428105844,-0.1279690158835783,0.1805195839611714,-0.2095475245956949,0.0162178956517635,0.1267326575597594,0.39753269476902,-0.0010824339708093,-0.0193059605181485,0.0554017087612528,-0.1192324998285231,0.3447171528886798,-0.3842396658717287,0.0428590580428104
0.0027577857549986,-0.1683837999869112,0.085088661923355,-0.1502794821454177,0.3247936506597154,-0.1125674320880428,0.2830525832184216,-0.1123623710706496,0.2512987025416875,-0.1271455622977089,0.2359352746285023,-0.1369187042653754,0.1629229040022566,-0.2128816135677467,0.0016891888383964,0.1508556273407532,0.3992701337920963,-0.0016000867593613,-0.0191314355125272,0.0556451817784792,-0.1196192237415705,0.3496105963572353,-0.4068784007198323,0.0430387994237295
0.0049757571228075,-0.1713430482837412,0.0643999889363169,-0.1574789698289947,0.3170831157180396,-0.1172696206908629,0.2920364826190073,-0.1151160873289355,0.2559879082023653,-0.133789330464617,0.220003817589244,-0.1458927804559663,0.1443078382341881,-0.2144299378182753,-0.0117213307335384,0.1748729788879264,0.4010791141751962,-0.0021130288065807,-0.0189539755914867,0.0554135165484903,-0.1199562373505183,0.3515222181885798,-0.4275768213502031,0.0429827371937397
0.0072112062936372,-0.1725663520199727,0.0442830648960271,-0.1641199907687417,0.3065576328835433,-0.1227115337122389,0.2973469282444387,-0.1185861326329,0.2571394375471718,-0.1410018279543707,0.2022103751283866,-0.1547000273517904,0.1250736474855733,-0.2139551265781698,-0.0239574218911664,0.1984288125058026,0.4030812328891149,-0.002621272047328,-0.0187760043027294,0.0547353731747057,-0.1202420802765553,0.3504570522059726,-0.4461891011611956,0.0425863801852089
0.0094012113585322,-0.1717877759044524,0.025053874762729,-0.1699625509131597,0.2935236003319048,-0.1288479862319693,0.2989935498414068,-0.1228118328246986,0.254835987216709,-0.1486606585098842,0.182975360224169,-0.1631289700558774,0.105606661029309,-0.2112474222792878,-0.0349994100115635,0.2211792224142304,0.405342876985423,-0.0031248288871824,-0.0186000007176219,0.0536582962922649,-0.1204773405654204,0.3464890925035508,-0.4626133816865031,0.0417579433692006
0.011481609345796,-0.1687639395943156,0.0069801780823843,-0.1747585075570804,0.2783262685378614,-0.1356069588200359,0.2970663995281273,-0.1278074410709906,0.2492359602687334,-0.1566155761754559,0.1627273115975824,-0.1709512217034284,0.0862707225481696,-0.2061332877375384,-0.0448618368567109,0.2428022131418585,0.4078701059458957,-0.0036237121347475,-0.0184284111829177,0.0522483399433806,-0.1206644615554298,0.3397577481690504,-0.4767943227226697,0.0404201228378524
0.0133899469936457,-0.1632834043281149,-0.0097223651019071,-0.1782574792327584,0.2613389208563027,-0.1428893511751693,0.2917311677761953,-0.1335610347360341,0.2405669475306991,-0.1646898211501382,0.1418911589425364,-0.1779257509953968,0.0673988581813724,-0.1984836896440995,-0.0535903586300686,0.263006538201692,0.4106059423778992,-0.0041179349391416,-0.0182635589161554,0.0505891144195361,-0.1208075034524814,0.3304623452229995,-0.4887237219310026,0.0385115830028883
0.0150680443715873,-0.155175996547429,-0.0248922151181233,-0.1802135494963894,0.242951741386635,-0.1505690979555363,0.2832223092781322,-0.1400335754223262,0.2291173205247379,-0.1726821579249363,0.1208771901537395,-0.1838040837986048,0.0492863682883329,-0.1882216955828117,-0.0612580534529999,0.2815390433961655,0.4134302152386566,-0.0046075107341816,-0.0181075560730124,0.0487802322009249,-0.120911871952796,0.3188549239242984,-0.4984392917661659,0.0359881794126041
0.0164640288367142,-0.1443216916732747,-0.0384221872099413,-0.1803926349941111,0.2235607336957464,-0.1584937514835179,0.2718343830371707,-0.1471581803345568,0.2152262803902197,-0.1803697041465991,0.100071031916574,-0.1883364041441844,0.0321854807429466,-0.1753290055353565,-0.0679613035096915,0.2981901953451034,0.4161620250884607,-0.0050924531903274,-0.0179622230026325,0.0469351520516006,-0.1209840263560221,0.305231627974315,-0.5060217760719661,0.032823939227391
