0.8534	0.14218
0.80883	0.10404
0.75534	0.12438
0.71968	0.063356
0.67128	0.091327
0.64581	0.060814
0.61015	0.059542
0.59997	0.092598
0.58596	0.1015
0.56558	0.036657
0.54902	0.088784
0.52992	0.10404
0.5019	0.063356
0.49299	0.1015
0.4777	0.11421
0.46879	0.14218
0.48535	0.11675
0.53119	0.069713
0.61907	0.097684
0.71076	0.074799
0.79864	0.082427
0.87633	0.21084
0.94128	0.086241
0.97821	0.050643
0.99731	0.16252
0.99222	0.078613
0.98203	0.092598
0.95146	0.074799
0.91963	0.086241
0.87123	0.097684
0.82666	0.074799
0.78081	0.090055
0.73369	0.091327
0.70185	0.025215
0.65982	0.072256
0.62289	0.095141
0.5936	0.095141
0.57832	0.12184
0.54648	0.083698
0.50827	0.11167
0.49426	0.11421
0.47134	0.12947
0.44969	0.1549
0.44077	0.11675
0.44714	0.12693
0.50572	0.1193
0.57322	0.082427
0.66619	0.067171
0.76553	0.14472
0.83939	0.11548
0.90052	0.082427
0.94128	0.13964
0.96165	0.12693
0.97312	0.098955
0.96293	0.18541
0.95019	0.10023
0.90944	0.10277
0.86359	0.12311
0.81137	0.090055
0.76553	0.12057
0.7044	0.1104
0.67256	0.082427
0.63308	0.043014
0.60124	0.12565
0.57195	0.095141
0.54775	0.13964
0.52101	0.09387
0.49808	0.097684
0.47261	0.146
0.44459	0.088784
0.42294	0.098955
0.40002	0.079884
0.38474	0.050643
0.36181	0.11548
0.34398	0.086241
0.35672	0.095141
0.41021	0.074799
0.5019	0.078613
0.60761	0.14091
0.71586	0.12057
0.80883	0.1104
0.87633	0.1104
0.94128	0.095141
0.97184	0.13328
0.98585	0.090055
0.98967	0.088784
0.9642	0.063356
0.94	0.070985
0.9018	0.1282
0.84958	0.032843
0.7859	0.13583
0.75406	0.088784
0.6993	0.078613
0.66492	0.072256
0.62289	0.095141
0.5885	0.050643
0.57067	-0.09938
0.53756	-0.066324
0.507	-0.077767
0.49171	0.11548
0.46752	0.34942
0.44841	0.39646
0.44459	0.58589
0.4395	0.50071
0.42167	0.49817
0.42167	0.39264
0.41912	0.50961
0.41021	0.51342
0.41275	0.46003
0.42549	0.29983
0.46879	0.19431
0.5452	0.40281
0.62544	-0.029454
0.71458	-0.17821
0.78845	-0.045982
0.85085	0.030301
0.89161	-0.029454
0.92472	0.097684
0.93491	-0.13879
0.93491	-0.16422
0.92727	-0.25195
0.90052	-0.082852
0.86359	-0.023097
0.82029	-0.07141
0.77189	-0.13498
0.72095	-0.09048
0.67128	-0.098109
0.64199	0.01123
0.61652	-0.03454
0.58341	0.083698
0.56813	0.15998
0.54902	0.25533
0.53629	0.3367
0.51718	0.31763
0.50954	0.41044
0.49553	0.42951
0.47261	0.44731
0.46115	0.50453
0.44587	0.50707
0.43186	0.65582
0.42167	0.5058
0.40766	0.3189
0.3962	0.46638
0.38983	0.52614
0.40257	0.29348
0.41912	0.26805
0.47516	0.10404
0.56303	-0.084124
0.65091	-0.049796
0.72732	-0.052339
0.79737	-0.052339
0.83685	-0.093023
0.86232	-0.096837
0.86868	-0.10192
0.86741	-0.076495
0.85595	-0.24559
0.83175	-0.22143
0.80883	-0.09048
0.76298	-0.068867
0.72605	0.025215
0.69166	-0.10574
0.66237	-0.05361
0.64327	-0.038354
0.61907	-0.047254
0.59997	0.026486
0.59997	0.017587
0.59742	0.16888
0.58341	0.09387
0.58978	0.16634
0.57577	0.29983
0.57577	0.3456
0.55921	0.29093
0.5503	0.27313
0.53247	0.31
0.51591	0.30238
0.50063	0.40027
0.5019	0.45494
0.51464	0.38502
0.57195	0.39137
0.63945	0.4791
0.72859	0.4168
0.81137	0.42697
0.87633	0.25152
0.92981	0.19177
0.95529	0.18287
0.96038	0.11294
0.95529	-0.024369
0.92217	-0.040897
0.88269	-0.042168
0.82793	-0.05361
0.77954	-0.10192
0.72605	-0.10319
0.67893	-0.066324
0.64072	-0.085395
0.60379	-0.20872
0.58086	-0.23923
0.56049	-0.29009
0.54266	-0.20872
0.52865	-0.11591
0.51336	-0.13371
0.49426	-0.13752
0.48789	-0.12735
0.47006	-0.068867
0.46115	-0.012926
0.46115	0.059542
0.45096	0.098955
0.45478	0.078613
0.45988	0.14472
0.50827	0.20702
0.57449	0.36213
0.67893	0.38374
0.78463	0.49181
0.88015	0.54267
0.97057	0.51851
1.0317	0.4613
1.0699	0.44096
1.0903	0.4346
1.0966	0.48927
1.0775	0.43841
1.0521	0.37866
1.0088	0.27186
0.9642	0.23499
0.90434	0.19558
0.84831	0.15998
0.7859	-0.028183
0.73878	-0.061239
0.68529	-0.19346
0.64327	-0.13879
0.5885	-0.14388
0.54902	-0.12989
0.51209	-0.22143
0.4777	-0.2583
0.44459	-0.20745
0.4153	-0.20745
0.38983	-0.13116
0.37327	-0.2049
0.35672	-0.23542
0.34271	-0.25449
0.33252	-0.15405
0.36054	-0.054882
0.40893	0.026486
0.49808	0.037929
0.60124	0.098955
0.70822	0.10785
0.81902	0.18287
0.89416	0.27186
0.9642	0.45113
1.0062	0.51342
1.0355	0.54902
1.0572	0.51088
1.0584	0.49944
1.0533	0.46893
1.019	0.49435
0.98203	0.53631
0.93746	0.53885
0.88651	0.4969
0.82538	0.48418
0.77826	0.3367
0.72605	0.35832
0.68657	0.22355
0.64963	0.018858
0.60506	-0.052339
0.56685	-0.15659
0.51973	-0.19473
0.4828	-0.39053
0.4395	-0.28754
0.40257	-0.50368
0.36563	-0.22016
