1.4902	-0.10955
1.3985	-0.10828
1.289	-0.10828
1.182	-0.11209
1.1017	-0.11591
1.0177	-0.11591
0.94764	-0.10319
0.88015	-0.093023
0.82156	-0.11972
0.75534	-0.14261
0.69421	-0.14642
0.62926	-0.11591
0.56431	-0.12354
0.49553	-0.12226
0.4204	-0.11591
0.35672	-0.087938
0.29686	-0.12099
0.23064	-0.10828
0.18734	-0.11845
0.14021	-0.12735
0.099461	-0.11082
0.07781	-0.096837
0.05234	-0.10192
0.042151	-0.11337
0.030689	-0.12989
0.024321	-0.082852
0.026869	-0.11718
0.017954	-0.12099
0.017954	-0.12735
0.0052182	-0.11337
0.00012402	-0.084124
-0.0011495	-0.13116
-0.0075173	-0.11591
0.047245	-0.10574
0.17969	-0.081581
0.38092	-0.10955
0.63945	-0.10447
0.91071	-0.09938
1.1565	-0.089209
1.3539	-0.087938
1.4953	-0.10192
1.6061	-0.091752
1.6634	-0.085395
1.6888	-0.052339
1.6774	-0.056153
1.6417	-0.051068
1.5806	-0.056153
1.5055	-0.087938
1.4074	-0.10447
1.3119	-0.10192
1.21	-0.12862
1.1145	-0.17058
1.0381	-0.19219
0.96929	-0.20745
0.90052	-0.18075
0.85085	-0.20109
0.79482	-0.18965
0.73624	-0.19473
0.6802	-0.21762
0.62416	-0.18965
0.56685	-0.19346
0.49936	-0.18456
0.44332	-0.196
0.38346	-0.19219
0.33379	-0.16422
0.28285	-0.17948
0.2421	-0.15659
0.21026	-0.10955
0.18734	-0.080309
0.16951	-0.039625
0.1555	-0.01674
0.15168	0.004873
0.14531	0.013773
0.14149	-0.05361
0.14021	-0.029454
0.14021	-0.020555
0.13639	-0.011655
0.12493	0.016315
0.12111	-0.018012
0.13512	-0.023097
0.22299	-0.028183
0.37582	-0.026912
0.58723	-0.033268
0.81137	-0.075224
1.0419	-0.13498
1.2342	-0.14769
1.3921	-0.16676
1.4953	-0.15659
1.5539	-0.20618
1.5819	-0.25576
1.5831	-0.27483
1.5679	-0.25703
1.5195	-0.26212
1.4456	-0.2583
1.3577	-0.23669
1.2635	-0.25957
1.1654	-0.25957
1.0737	-0.25957
0.99094	-0.21508
0.91581	-0.18329
0.84321	-0.18583
0.78845	-0.11845
0.73624	-0.087938
0.6802	-0.093023
0.62544	-0.01674
0.56685	0.021401
0.50318	0.035386
0.44459	0.065899
0.38219	0.058271
0.32743	0.0481
0.26502	0.074799
0.21408	0.054457
0.17333	-0.00021255
0.13512	0.015044
0.10073	0.01123
0.066349	-0.039625
0.059981	-0.07141
0.035783	-0.094295
0.01668	-0.14006
0.0064918	-0.19092
-0.0049702	-0.196
-0.016432	-0.18456
-0.030441	-0.2672
-0.041903	-0.29644
-0.063553	-0.26847
-0.078836	-0.23033
-0.072468	-0.26847
-0.0011495	-0.27356
0.1504	-0.25449
0.38474	-0.2316
0.656	-0.22143
0.93618	-0.24177
1.1883	-0.21889
1.3998	-0.19346
1.55	-0.13879
1.6405	-0.12354
1.6901	-0.065053
1.6965	-0.039625
1.6838	-0.052339
1.643	-0.026912
1.5781	-0.029454
1.5004	0.0074157
1.3998	0.0010588
1.294	0.015044
1.1922	0.026486
1.1043	-0.0091122
1.0126	-0.0078408
0.95274	-0.0078408
0.88651	-0.0014839
0.82793	0.0061443
0.7668	-0.0091122
0.70058	-0.0014839
0.63562	-0.038354
0.56431	-0.058696
0.48917	-0.09048
0.4204	-0.14515
0.34271	-0.15913
0.27266	-0.19982
0.21153	-0.16803
0.16441	-0.20872
0.11729	-0.22016
