9_97_beat1,9_97_beat2,9_97_beat3,9_23_beat4,9_23_beat5,9_23_beat6,9_53_beat7,9_53_beat8,9_53_beat9,9_76_beat10,9_76_beat11,9_76_beat12,9_47_beat13,9_47_beat14,9_18_beat15,9_18_beat16,9_75_beat17,9_15_beat18,9_15_beat19,9_15_beat20,9_15_beat21,9_55_beat22,9_4_beat1,9_2_beat2,9_2_beat3,9_2_beat4,9_54_beat5,9_87_beat6,9_87_beat7
0.0728017485379446,0.1055266461598162,0.0112836683673455,0.1784140057969814,-0.0645861795864948,0.1373503802223795,0.1273488831104607,0.0934662160549875,0.1074656326087146,0.308173703047867,0.1794740527439519,0.0957246218755046,0.2722734588651694,-0.0020984629350121,0.1555801800376611,0.0399735268886209,0.116725377422886,0.2661157676621853,0.1710107758214435,0.2391855180940054,-0.0197706426695155,0.3454958363254833,,,,,,,
0.0741391915130115,0.1102744153476778,0.020387635724143,0.1798894805068281,-0.0562475278406452,0.1488464212572081,0.1363793082726397,0.0958079185415831,0.1212655828368812,0.3117397028595913,0.1854649172756542,0.1037749940910415,0.2690380588659671,-0.0002833356614509,0.1597999731292674,0.046337361788448,0.1263817839675366,0.2670522724977516,0.1778307758245299,0.2563386445210694,-0.0092483193768882,0.3506478207348849,,,,,,,
0.0750017255296731,0.1141786846723427,0.0276782380902264,0.1802021247516714,-0.049469047763225,0.1596583828218863,0.1432290381237571,0.0956266998738125,0.1326759331558412,0.3128732057428706,0.1904828921845014,0.110944462037532,0.2636123099679103,0.0011505303457561,0.1624787764640151,0.051451244848142,0.1352507762074948,0.2648790011848215,0.181691405258309,0.2715713340667667,-0.0005256320345184,0.3546803425828221,,,,,,,
0.0754198766836372,0.117130478089926,0.0327740282486785,0.1793619330431011,-0.0443734305950482,0.1695417227209037,0.1478373897222625,0.0930089861418657,0.1415160537139902,0.3116706688588924,0.1944049227021225,0.1170813085506846,0.2562044727994616,0.0021975879411136,0.1636299360539881,0.0552301260880314,0.1432043059937142,0.2597615402986081,0.18257380704719,0.284582142259377,0.0060768168656836,0.3575761573869618,,,,,,,
0.0754284568483987,0.1190422458083505,0.035333283394381,0.1773966291584335,-0.0410273504881557,0.178278335048892,0.1502038719944848,0.0880931845321743,0.1476667322281477,0.3082666894136271,0.1971336768915023,0.1220599395396138,0.2470529914320886,0.0028612810563157,0.1632955402696009,0.0576239387545364,0.150119647276155,0.2519086462106982,0.1805250183388947,0.2951153486465231,0.0102936299572172,0.3593351482748145,,,,,,,
0.075064020674406,0.1198498464570324,0.035067390756369,0.174350305685019,-0.0394425536721146,0.1856829158722951,0.150386082449502,0.0810618162489941,0.1510711700518454,0.3028283718810119,0.1985995564214828,0.1257839008082349,0.2364170730499572,0.0031532594074239,0.1615450544617015,0.0586183870967391,0.1558798274370856,0.2415630194035458,0.1756522647795982,0.3029676493113896,0.0119230127429685,0.3599725913333423,,,,,,,
0.0743623149122996,0.119513532813902,0.0317529063027656,0.1702814901060881,-0.039579011929807,0.1916078939520567,0.1484954323675878,0.0721326016297192,0.1517336338455719,0.2955488735090958,0.198761656536993,0.1281877606069301,0.2245670016525109,0.0030923159767933,0.1584728407994655,0.0582344432472268,0.1603740578237364,0.2289917772770023,0.1681152910123657,0.3079927778823335,0.010833060251487,0.3595171270457684,,,,,,,
0.0733558516451445,0.1180179517954367,0.025241719944447,0.1652607585202401,-0.0413498617229869,0.1959467610642803,0.1446909859522513,0.0615489611242236,0.1497159643614199,0.2866404586524297,0.1976076875868193,0.1292378168903909,0.2117745436549679,0.0027031123345975,0.1541947173294769,0.0565266354779493,0.163498294411956,0.2144770820064636,0.1581171348438763,0.3101039245674163,0.0069657012137976,0.358008584127015,,,,,,,
0.0720717327068186,0.1153712222729068,0.0154688262063863,0.1593680348771006,-0.0446277892415834,0.1986357236086706,0.1391717704283031,0.0495703891676033,0.1451322364925478,0.2763273941396427,0.1951529228582017,0.1289316482454033,0.1983037791823785,0.0020147640416691,0.148843756931032,0.0535802586694033,0.1651560493028351,0.1983073434551727,0.1458938000028913,0.3092739480639319,0.0003381560362859,0.3554957960444255,,,,,,,
0.0705298428396073,0.111603199611995,0.0024572886830718,0.1526897229198264,-0.0492524818775582,0.1996536820497625,0.1321679622929682,0.0364631314332562,0.1381419336346427,0.264839004116138,0.1914382831951334,0.1272965830340769,0.1844026593429069,0.0010593617911889,0.1425655592129101,0.0495076746031618,0.1652595526925768,0.1807693608674688,0.1317033086941152,0.3055334926593763,-0.0089581428585951,0.3520345365719104,,,,,,,
0.0687415142595005,0.1067630719245661,-0.0136799031549441,0.1453158203782631,-0.0550387471538474,0.1990206224436185,0.1239313806755167,0.0224915531569774,0.1289420443051476,0.2524031748683582,0.1865277057588625,0.1243872097221441,0.1702955488746975,-0.0001294962914875,0.1355132458594059,0.0444438943873841,0.1637313344577463,0.1621416950756341,0.1158146218176101,0.2989672256701797,-0.0207611249400368,0.347685680163789,,,,,,,
0.0667087456701923,0.1009164588182611,-0.0327412582010461,0.1373371607516314,-0.0617848993539311,0.196794571455587,0.1147257240218312,0.0079105305444042,0.1177585109170748,0.2392405597835086,0.1805049702247621,0.1202820904834101,0.1561769670635097,-0.0015180895480301,0.1278424327399419,0.0385416486333019,0.1605062562597819,0.1426894802643693,0.0984969038399743,0.2897084937080463,-0.0348440113087701,0.342513667266439,,,,,,,
0.0644240349308495,0.0941421985525637,-0.0544415201820306,0.1288429175278129,-0.0692810302615426,0.1930673207621439,0.1048169734740069,-0.0070408684294259,0.1048374612353057,0.2255596840766218,0.1734701691456315,0.1150798686136549,0.1422066893368988,-0.0030738123452069,0.1197064212529481,0.0319661541136544,0.1555339810181831,0.1226607963393328,0.0800095826388746,0.2779327571410457,-0.0509233695081207,0.3365853256578263,,,,,,,
0.061870857202432,0.0865290141766177,-0.0784195962685524,0.1199184892244568,-0.0773168116813139,0.1879591675028548,0.0944643575952978,-0.0221442207245919,0.0904366342765835,0.2115530909441724,0.1655360102610574,0.108894977616035,0.1285063191240861,-0.0047662097769206,0.1112518285191084,0.0248897799514024,0.1487818189500136,0.1022846344632745,0.0605936133290768,0.2638501991962055,-0.0686689767614252,0.329969068412801,,,,,,,
0.0590247903211602,0.0781722440222621,-0.1042494052074556,0.1106438616818754,-0.0856885216260083,0.1816129443692247,0.083912230587748,-0.0372049874519802,0.0748173765074666,0.1973946084753265,0.1568241292721544,0.1018531663608765,0.115157386160235,-0.0065677694118539,0.1026148432505626,0.0174868033523527,0.1402378407052968,0.0817704030683193,0.0404643000314816,0.2476979194474659,-0.0877150999534343,0.3227344589909046,,,,,,,
0.055855257448077,0.0691708076081359,-0.1314532286676083,0.1010925173144988,-0.0942050407390088,0.1741876265444547,0.0733831620212621,-0.0520541207061032,0.058237533736937,0.1832377532689679,0.1474615748642836,0.0940870511025143,0.1022009750315664,-0.0084544412425015,0.0939182536909363,0.0099284259417219,0.1299141013409276,0.0613088424283754,0.0198059620015761,0.2297321120180482,-0.1076727409065365,0.3149521059101197,,,,,,,
0.052327825025809,0.0596245554870652,-0.1595170249583025,0.0913309305800624,-0.1026926279306918,0.1658518039695748,0.0630724726598025,-0.0665480820632989,0.0409455019179798,0.1692152255105507,0.1375776056839923,0.0857318920142959,0.0896388378239892,-0.0104058734642598,0.0852693482915699,0.0023781983469012,0.1178497771283015,0.0410741451541745,-0.0012313479060807,0.2102205986211151,-0.1281423548685551,0.3066938249948149,,,,,,,
0.0484069632175905,0.0496321220205378,-0.187907067175117,0.0814186561280081,-0.1109983514641254,0.1567772973081092,0.0531443807032833,-0.0805673915074005,0.0231756291442372,0.1554393942105938,0.1273009126467099,0.07692177004515,0.0774358985134839,-0.0124053676221052,0.0767587411890854,-0.0050120256743684,0.1041139838784899,0.021227020210278,-0.0225329519909396,0.1894360382126725,-0.14872653147449,0.2980329875829099,,,,,,,
0.0440591477834995,0.0392893650671176,-0.2160872030001736,0.0714089826287942,-0.1189921208677516,0.1471331754897594,0.0437298482391383,-0.0940138932676737,0.005145084487602,0.1420036229729422,0.1167573499968023,0.067786310361031,0.0655240153425086,-0.0144395720804338,0.0684601256881073,-0.0121055119814493,0.0888080241259377,0.0019183915759612,-0.0440184577896359,0.1676500717689288,-0.1690421323870372,0.2890449594482007,,,,,,,
0.0392561580629814,0.028688438171719,-0.2435360020768417,0.0613500930485024,-0.1265673330438594,0.1370804029288367,0.0349261415939156,-0.106806983401796,-0.0129477700337032,0.1289842482313887,0.1060682257791513,0.0584480628726968,0.0538068317841782,-0.0164979467812671,0.0604309124767091,-0.018783379957416,0.07206680457729,-0.0167066085692975,-0.0656385426547975,0.1451285862022535,-0.1887314086813085,0.2798075283696453,,,,,,,
0.0339784065334057,0.0179175013633466,-0.2697630582412258,0.0512866429553785,-0.1336402097522347,0.1267673069283074,0.0267980444116476,-0.1188790908506935,-0.0309235471445793,0.1164429951126658,0.0953491680744893,0.0490206102506214,0.042165517528287,-0.0185720441222032,0.0527136674734614,-0.0249466092158407,0.0540591778060183,-0.0345047068650151,-0.087369786368814,0.1221281997871196,-0.2074716728012471,0.2704012186873079,,,,,,,
0.0282181224596263,0.0070610382148811,-0.2943237474051924,0.0412616439559625,-0.1401479605398515,0.1163260124525084,0.0193805915681775,-0.1301707372119065,-0.0486206600692861,0.1044296021702718,0.0847095490936272,0.0396074315850249,0.0304651788196734,-0.0206546599946817,0.0453382286567778,-0.0305173073419391,0.0349869959063929,-0.0513309678444466,-0.1092078230634669,0.0988939872230997,-0.2249831721585329,0.2609093987070519,,,,,,,
0.0219822066586001,-0.0037992890831233,-0.3168318082484912,0.0313185209737088,-0.1460459531269126,0.1058699447618989,0.0126831282067602,-0.1406255188795213,-0.0658929934720038,0.0929844257561701,0.0742524165934009,0.0303015077489317,0.0185617027523013,-0.0227389151668162,0.0383243530811107,-0.0354392523703972,0.0150827209573988,-0.0670360160024867,-0.1311591739234358,0.0756583804833848,-0.2410349001817239,0.2514181008445383,,,,,,,
0.0152945775732462,-0.0145833472211689,-0.3369692123410854,0.0215032009022526,-0.1513041111281725,0.0954924524881524,0.0066944435345236,-0.1501853572888118,-0.0826066650942765,0.0821408075460338,0.0640748523332285,0.0211856146812946,0.0063087924380111,-0.0248173298874438,0.031684725275046,-0.0396777473887797,-0.0053944804661636,-0.081464292581623,-0.1532321992359342,0.0526411067509255,-0.2554481802917963,0.2420154940124692,,,,,,,
0.0081978417316928,-0.0252109304456547,-0.3544929204262542,0.0118660867132966,-0.1559027863474703,0.0852665561381378,0.0013886852534106,-0.1587863485725496,-0.0986361689932298,0.0719270136654576,0.0542686515396257,0.012333215020048,-0.0064350517865328,-0.0268809535651616,0.0254281466594775,-0.0432188457825273,-0.0261641230247127,-0.0944535818349938,-0.1754276668367732,0.030049961431403,-0.2680979625747643,0.2327909717975797,,,,,,,
0.0007541449894873,-0.0356000019426921,-0.369238276419429,0.0024637752092135,-0.159828369559511,0.0752457808826287,-0.0032682711553449,-0.1663555137101753,-0.1138602219968462,0.0623675891963919,0.0449211970054405,0.0038098282738995,-0.0197998471180421,-0.0289186066848522,0.0195627224501231,-0.0460680234591705,-0.0469311016034127,-0.1058359688126394,-0.1977294696973286,0.0080821658383409,-0.278911876295192,0.2238338471019259,,,,,,,
-0.0069549051706445,-0.0456649463696821,-0.3811189614845653,-0.006639612391618,-0.1630689096012838,0.0654659888670772,-0.0073123427084015,-0.1728087054202609,-0.1281576500637143,0.0534840153519191,0.0361163883623523,-0.0043252636814628,-0.0338979741291319,-0.0309162842181206,0.014098867365456,-0.0482483881910975,-0.0673933968737197,-0.1154403057717209,-0.2200960359178551,-0.0130739722776033,-0.2878671798065333,0.2152316726961091,,,,,,,
-0.0148293123532711,-0.0553150118031654,-0.3901236069072694,-0.0153716008761699,-0.1656100057762116,0.0559480863485956,-0.0107749981568666,-0.1780498699372843,-0.1414036500597862,0.0452946060295905,0.0279354829146998,-0.0120171344714178,-0.0488187770536452,-0.0328567594552321,0.0090519637047253,-0.0497985253146836,-0.0872503622823512,-0.1230961716179317,-0.2424529587260143,-0.0332373907096247,-0.2949858397081334,0.2070682360025151,,,,,,,
-0.0227527734495489,-0.0644531211299438,-0.3963093352728798,-0.0236511243503604,-0.1674312231725829,0.0467014459862618,-0.0136775965323931,-0.1819717919989018,-0.153466744831683,0.0378136336444089,0.0204577100223867,-0.0192133199506354,-0.064624123596509,-0.0347194153891578,0.0044445240307839,-0.0507700828436663,-0.1062111045521035,-0.1286392132022468,-0.2646873318283011,-0.0522328880307309,-0.3003280501081268,0.1994213037252762,,,,,,,
-0.0305957281519979,-0.0729752257530704,-0.3997926538402954,-0.0313889483747805,-0.1685032547242166,0.0377278558054952,-0.0160266220923432,-0.1844583720113843,-0.1642067157701448,0.0310497289411277,0.0137605361179752,-0.0258620771770358,-0.0813451031287739,-0.0364803184574027,0.0003077346736093,-0.05122519728365,-0.124002479852057,-0.131917663663865,-0.2866442066064792,-0.0698902903826735,-0.3039845672332975,0.1923602161333307,,,,,,,
-0.0382192757091358,-0.0807703577165199,-0.4007382524481523,-0.0384887877629289,-0.1687860181317385,0.0290257847276727,-0.017810095333957,-0.1853883984903621,-0.1734737484460992,0.025003653653361,0.0079194810357374,-0.0319109482116807,-0.0989800071896988,-0.0381125374139263,-0.0033177154524285,-0.051233854238375,-0.1403762995780704,-0.1327997459222774,-0.3081254928815989,-0.0860443988369348,-0.3060682812155909,0.1859434507676995,,,,,,,
-0.0454798037226947,-0.0877215094523672,-0.3993463534780379,-0.0448491253972295,-0.1682278310626916,0.020594740879092,-0.0189953886697904,-0.1846406904129722,-0.1811089651718314,0.0196655961841296,0.0030074170810837,-0.0373057624188708,-0.1174936921722604,-0.0395866989707604,-0.006381584470355,-0.05087126608536,-0.1551154451263119,-0.1311815932041027,-0.3288915063409546,-0.1005358920640379,-0.3067054731091013,0.1802162901830709,,,,,,,
-0.0522341251825704,-0.0937074332581333,-0.3958393186543498,-0.0503657042623849,-0.1667657559008482,0.0124394937653766,-0.0195286117821729,-0.1821003975560902,-0.1869464458233348,0.0150121865384375,-0.0009066812148457,-0.0419901847971276,-0.1368183705533983,-0.0408717618671453,-0.0088248348862149,-0.0502153339841959,-0.1680387036209105,-0.1269952573605304,-0.3486652274728906,-0.1132132922923307,-0.3060272094041029,0.1752087367885898,,,,,,,
-0.0583448811686241,-0.0986054061703226,-0.3904482347139715,-0.054934630890183,-0.1643271476599415,0.0045739352338754,-0.019335657512307,-0.1776661667711313,-0.1908167575762807,0.0110034645653955,-0.0037595278872401,-0.045905885559481,-0.1568558138698673,-0.0419359820317422,-0.0105811916681317,-0.0493442450460302,-0.1790042397294866,-0.1202163339417293,-0.367139185901304,-0.1239360262912694,-0.3041613080030019,0.170933818161322,,,,,,,
-0.0636859409075558,-0.1022949520391664,-0.3834001776573716,-0.0584559944662585,-0.160832377566882,-0.0029756329155718,-0.0183249170539014,-0.1712578126121518,-0.1925519281253785,0.007580061644398,-0.0054958048668486,-0.048993368996351,-0.1774808787504046,-0.0427480331721053,-0.0115794570897089,-0.0483342394652688,-0.1879117045853326,-0.1108707146932103,-0.3839847295299452,-0.1325785305759733,-0.3012252695961853,0.1673864166971828,,,,,,,
-0.0681475210464119,-0.1046624539600875,-0.3749067963004507,-0.0608378730015668,-0.1561986422717086,-0.0101679750495309,-0.0163915865467534,-0.1628240754918432,-0.1919917085641339,0.0046608670898662,-0.0060708347704158,-0.0511934591589379,-0.198546189902892,-0.0432782393231217,-0.0117465019195132,-0.0472575683815457,-0.1947030487025638,-0.0990399868878516,-0.3988632903532816,-0.1390352645458658,-0.2973205087738402,0.1645427373158475,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0.0043768817940916,0.058503880627932,-0.0995320547527457,-0.2240244535501448,-0.0062701208500608,0.0172223624819556,0.0645243363730179
,,,,,,,,,,,,,,,,,,,,,,0.0033169247911393,0.0706429785382439,-0.0966499078178815,-0.2143529374992321,-0.0070712321252626,0.023846237890306,0.0716878254343405
,,,,,,,,,,,,,,,,,,,,,,0.0032988722404448,0.0828292086851032,-0.0918223601348974,-0.2032472055754858,-0.0070576510280702,0.0313771343921035,0.079779938253295
,,,,,,,,,,,,,,,,,,,,,,0.0043582368561369,0.0950515156618273,-0.0849885084671103,-0.1907581269802149,-0.0063487809173333,0.039686459814463,0.0886701996032136
,,,,,,,,,,,,,,,,,,,,,,0.0065086446182925,0.1072871987086399,-0.0761429057581713,-0.1769845222673565,-0.0050582729794697,0.0486230831242501,0.0981994944459503
,,,,,,,,,,,,,,,,,,,,,,0.0097396224058817,0.1194980177431875,-0.065340429658882,-0.1620744411424349,-0.0032908961597135,0.0580173597283331,0.1081851645563552
,,,,,,,,,,,,,,,,,,,,,,0.0140151099342542,0.1316274089959002,-0.052699053712392,-0.1462242931931723,-0.0011404097117158,0.0676860624952704,0.1184271087819123
,,,,,,,,,,,,,,,,,,,,,,0.0192728354122632,0.143599056753942,-0.0384002572761773,-0.1296757270607159,0.0013115515263913,0.0774379882344836,0.1287146009703597
,,,,,,,,,,,,,,,,,,,,,,0.0254246531225697,0.1553169739213116,-0.0226869002030148,-0.1127102635291663,0.0039956176367991,0.087079967428568,0.1388335038664652
,,,,,,,,,,,,,,,,,,,,,,0.0323578907547501,0.1666671372280552,-0.0058584984721581,-0.0956418100101156,0.0068539332493866,0.096422981291686,0.148573540178293
,,,,,,,,,,,,,,,,,,,,,,0.0399376982538386,0.1775206109027634,0.0117360363219996,-0.0788073103306356,0.0098386390340007,0.1052880858530528,0.1577352847683944
,,,,,,,,,,,,,,,,,,,,,,0.0480103325069025,0.1877379846779685,0.0297079940119313,-0.0625559045314957,0.0129097403408906,0.1135118577876996,0.1661365646041568
,,,,,,,,,,,,,,,,,,,,,,0.0564072577665241,0.1971748575415429,0.0476404623421309,-0.0472370771890835,0.0160325427594011,0.1209511099046626,0.1736179938356876
,,,,,,,,,,,,,,,,,,,,,,0.06494989394874,0.2056880260263469,0.0651014588410923,-0.0331883487671265,0.0191748499081271,0.1274866726653789,0.1800474264313705
,,,,,,,,,,,,,,,,,,,,,,0.0734548065935286,0.213141991054626,0.081658029680987,-0.0207231042753061,0.0223041248965361,0.133026097410432,0.1853231734104262
,,,,,,,,,,,,,,,,,,,,,,0.0817391057323259,0.2194153831899449,0.0968906764458587,-0.0101191525488462,0.0253848135388645,0.1375052018177071,0.1893759008193477
,,,,,,,,,,,,,,,,,,,,,,0.0896258084760129,0.2244069219097652,0.110407442529622,-0.0016085680706754,0.0283760147278346,0.1408884431668422,0.1921691933661373
,,,,,,,,,,,,,,,,,,,,,,0.0969489234246286,0.2280405664997685,0.1218570061810335,0.0046307094469419,0.0312296616773236,0.1431681656056266,0.1936988328293975
,,,,,,,,,,,,,,,,,,,,,,0.1035580340365179,0.2302695785721378,0.1309401848804028,0.008481145909957,0.0338893474917195,0.1443628203605198,0.1939908967729808
,,,,,,,,,,,,,,,,,,,,,,0.1093221910332683,0.2310792921892334,0.13741934964198,0.009889502429885,0.0362898905852861,0.144514300658566,0.1930988296213058
,,,,,,,,,,,,,,,,,,,,,,0.1141329674337751,0.2304884703016633,0.1411253696420354,0.0088682191495019,0.0383576913102532,0.1436845652263878,0.191099673671261
,,,,,,,,,,,,,,,,,,,,,,0.1179065798294544,0.2285492095575407,0.141961847852277,0.0054942944643982,0.0400118828757701,0.1419517456187918,0.1880896718301194
,,,,,,,,,,,,,,,,,,,,,,0.1205850318825831,0.2253454343426074,0.1399065568452625,-9.422241089123576e-05,0.0411662300953866,0.1394059437443298,0.1841794671330791
,,,,,,,,,,,,,,,,,,,,,,0.1221362870263376,0.2209900909442599,0.1350101298383787,-0.0077039055205084,0.0417316821833986,0.1361449275073328,0.1794891271849683
,,,,,,,,,,,,,,,,,,,,,,0.1225535239761417,0.2156212107557629,0.1273921950153879,-0.0170934896653692,0.0416194443534162,0.1322699253788833,0.1741432154773843
,,,,,,,,,,,,,,,,,,,,,,0.1218535687163107,0.2093970554302354,0.1172352525684067,-0.0279829060143283,0.0407444003098851,0.1278817058374723,0.1682661169043129
