27_86_beat1,27_86_beat2,27_86_beat3,27_27_beat4,27_75_beat5,27_63_beat6,27_82_beat7,27_82_beat8,27_82_beat9,27_79_beat10,27_79_beat11,27_79_beat12,27_90_beat13,27_90_beat14,27_90_beat15,27_80_beat16,27_13_beat17,27_13_beat18,27_23_beat19,27_23_beat20,27_23_beat21,27_83_beat22,27_83_beat23,27_83_beat24,27_83_beat25,27_19_beat1
-0.0328573560762531,0.0187769417879585,0.0457496637757412,-0.0114142531611101,0.0268301181484112,-0.1076170820459503,-0.0095052627280404,0.0026608744520435,0.0245123574110205,0.0061572524610952,0.0007343393940053,0.0236308866329319,0.0435952583404027,-1.3302880376685551e-05,0.0272296565080163,0.0017808565416519,0.0197921854198361,0.1057497382484171,0.0207748032205301,0.0002753237273327,-0.0199413130374141,0.1490506464483523,0.0740189746296996,-0.0150479685375695,-0.0028759939507703,
-0.0372422377066704,0.0159596654469298,0.0439043643438966,-0.0137650501534126,0.0247024140774311,-0.1143788289955848,-0.0154844029553997,-0.0020946652745084,0.0213217104009137,0.0011849565225886,-0.0038239864755735,0.0205938066290314,0.0369161313120156,-0.0027147467595671,0.0261593966203737,-0.0005661609451034,0.0173517546936726,0.1035371837172625,0.0187598900330983,-0.0013724824683145,-0.0234779167322445,0.1483079206470815,0.0723942567365499,-0.0175525129204817,-0.0188410190916891,
-0.0421092019018242,0.0126396550210242,0.041649590619566,-0.0163005782849258,0.0221661786535003,-0.1216495991328779,-0.0219020297985457,-0.0073889842398484,0.017590095251547,-0.0042721582187845,-0.0089304409919438,0.0170301610354874,0.0299371075405333,-0.0058438167072677,0.024772031609211,-0.0034464521090801,0.0145125983382166,0.1007085185592153,0.0165325588530451,-0.0033216942511196,-0.0271613980643563,0.1473249952952554,0.0704026022212668,-0.0204534085881997,-0.0342719720199959,
-0.0474247924938861,0.0088151035736577,0.0389574616213695,-0.0189892340924416,0.0192122556045686,-0.1293799247237074,-0.0286893872337817,-0.0131983953657104,0.013303863029949,-0.0101522329877568,-0.014552727337338,0.0129249637409629,0.022676298845707,-0.0093958389167019,0.0230109786295945,-0.0068531807051779,0.0112070544070841,0.0972978227280647,0.0140656783388071,-0.0055766595795569,-0.0309354277473777,0.1460304620929721,0.0679644259935576,-0.0238284201691238,-0.0490854013352968,
-0.053144538521707,0.0044961476430369,0.0358076951208187,-0.0217916420048167,0.0158371082133047,-0.1375110735714846,-0.0357629393048852,-0.0194853533618658,0.0084595287459034,-0.0163785465464244,-0.0206436273279464,0.0082749816361624,0.015161149343334,-0.0133623285128851,0.0208192699706155,-0.0107669779859121,0.0073884520207149,0.0933600877818029,0.0113386903496102,-0.0081315546545275,-0.0347352065853239,0.1443590593255837,0.0650098517339006,-0.0277442005432258,-0.0632147526738045,
-0.0592126627877031,-0.0002945085694549,0.0321882285244498,-0.0246612973559538,0.0120424930436471,-0.1459763422501144,-0.043025104440533,-0.0261980380252593,0.0030643654753509,-0.0228602789011596,-0.0271410283597959,0.0030893602697438,0.0074296122396038,-0.0177314549396236,0.0181421654108676,-0.0151555755942446,0.0030343414688743,0.0889686711702405,0.0083384863089814,-0.0109699637482882,-0.0384887812376831,0.1422531880462007,0.0614806631491618,-0.0322537995622453,-0.0766119450764085,
-0.0655619099457532,-0.0055210982039198,0.028095859281263,-0.0275454552469351,0.0078352259320711,-0.154702180492886,-0.0503653984719367,-0.0332701614852823,-0.0028630092841133,-0.0294936042949837,-0.0339681659073076,-0.0026098172698924,-0.0004689088973454,-0.0224883208533117,0.0149301463084421,-0.0199735017410034,-0.0018510251734501,0.0842119021082378,0.0050601580561591,-0.0140647421291629,-0.0421186671313648,0.1396643685889178,0.0573320274245301,-0.0373944545022991,-0.0892482049337677,
-0.0721135552015942,-0.0111344687109482,0.0235369012614318,-0.0303862567728115,0.0032270836639576,-0.1636090803778341,-0.0576620176870964,-0.0406210585255187,-0.0092920701892223,-0.0361631413348963,-0.0410341262746077,-0.0087870576196553,-0.0084729513307591,-0.0276150161252337,0.0111421696094997,-0.0251618778022088,-0.0072351010823759,0.0791889860261661,0.0015076054606308,-0.0173781828569952,-0.0455437497348638,0.136554636281098,0.0525339834035057,-0.0431856923429292,-0.1011141076780132,
-0.078777661085397,-0.0170719811307131,0.01852783929197,-0.033122075388336,-0.0017651280258616,-0.1726121953589791,-0.0647838797091254,-0.0481561204300174,-0.0161798735379699,-0.0427437819621157,-0.0482346585205095,-0.0153931031325567,-0.0165088090038969,-0.0330904246376419,0.0067490337875413,-0.0306483667911219,-0.0130564558840721,0.074005389276981,-0.0023060200061826,-0.0208625027987828,-0.0486814223958069,0.132897866670593,0.0470726851970106,-0.0496277675775716,-0.1122188211405264,
-0.0854536509241061,-0.0232576862153038,0.013095950023749,-0.0356890568925912,-0.007119325428536,-0.1816216886336449,-0.071593122183435,-0.0557676293833095,-0.0234706439106241,-0.0491029107689024,-0.0554533440464481,-0.0223647411109072,-0.0244908539832875,-0.038889780461088,0.0017366885658076,-0.0363473363373846,-0.0192252776623352,0.0687679115926525,-0.0063580588697993,-0.0244606559159704,-0.0514499059702756,0.1286810101844709,0.0409513878853277,-0.0567004541115039,-0.1225885853439088,
-0.092031262776684,-0.0296028320185667,0.0072798446470323,-0.0380228171234298,-0.0128077204711475,-0.1905428451067711,-0.0779480378149249,-0.0633360418823876,-0.0310955146951617,-0.0551030119856736,-0.06256316664086,-0.0296248302714838,-0.0323224266312348,-0.0449839908491652,-0.0038906923497202,-0.042160305594183,-0.0256250148289,0.0635796690931315,-0.0106162986080579,-0.0281074727207625,-0.0537706833242366,0.1239052048100581,0.034191156574709,-0.064362206197251,-0.1322644997553352,
-0.0983919362773007,-0.036006753086288,0.0011298787102281,-0.0400602524850941,-0.0187962403756813,-0.1992760135131015,-0.0837064001943771,-0.0707317557904482,-0.0389724886995839,-0.0606046437014641,-0.0694285145478639,-0.0370826043415412,-0.0398973336670336,-0.0513387651378928,-0.0101080601489929,-0.0479767468666425,-0.0321151627259952,0.0585352145672804,-0.0150391635089944,-0.0317311139862144,-0.0555709713021702,0.1185867242017426,0.0268312742823458,-0.0725497015083385,-0.1412997196828966,
-0.104410667123415,-0.0423581820764366,-0.0052916326463686,-0.0417414104306064,-0.0250438366757303,-0.207716472403044,-0.0887291094197266,-0.077817376822331,-0.0470066903395881,-0.0654697382629734,-0.0759076295028617,-0.0446343141025137,-0.0471019639742021,-0.0579136097314298,-0.0168674402481344,-0.0536753079789197,-0.0385351508361458,0.053716014199831,-0.0195761603055471,-0.0352548147021565,-0.056786144771502,0.1127577087082065,0.0189293189792965,-0.0811777794188202,-0.1497561880707086,
-0.1099583404464814,-0.0485370105829549,-0.0119104585897432,-0.0430113605237184,-0.0315017455098864,-0.2157543333319331,-0.0928840613616137,-0.0844504770233521,-0.0550909809787219,-0.0695651653739989,-0.08185549621008,-0.0521642654340492,-0.0538179986791011,-0.0646607684076596,-0.0240966451136449,-0.059125510103086,-0.0447092350364905,0.0491864816591441,-0.0241685955574991,-0.0385988814394804,-0.057362022632784,0.1064666193198555,0.0105608766235935,-0.090139789173847,-0.1577010473211081,
-0.1149045261525749,-0.0544165074969506,-0.0186408183904336,-0.0438220022138161,-0.0381127769490825,-0.2232746048781852,-0.0960501213373801,-0.090486811195225,-0.063107003133223,-0.0727664715383647,-0.0871271404164403,-0.0595463015711349,-0.0599256563776119,-0.0715242026815151,-0.0316988879696964,-0.0641899580033955,-0.050452248278433,0.0449907429475135,-0.0287505735745724,-0.0416828933950498,-0.0572569248675592,0.099778350504057,0.0018188560671687,-0.0993083654646535,-0.1652028879861481,
-0.1191206881558614,-0.0598659811085596,-0.0253861251358715,-0.04413374340065,-0.0448107227404698,-0.2301575408866876,-0.0981210637932906,-0.0957839286117025,-0.0709267070265486,-0.0749616877428181,-0.0915812759583271,-0.0666457628284436,-0.0653073784796995,-0.0784387175127619,-0.0395534000063075,-0.0687270758987498,-0.0555760154966951,0.0411502706433614,-0.033250274362473,-0.0444280452039376,-0.0564434132079805,0.0927739382118473,-0.0071876259434427,-0.108536652215416,-0.1723279972834641,
-0.1224837272923242,-0.0647538463442171,-0.0320401516347258,-0.0439169845717552,-0.0515199779888398,-0.2362793851939158,-0.0990093261052861,-0.1002050884453901,-0.078414394410048,-0.0760550783905812,-0.0950842126673757,-0.0733219368147351,-0.0698518257760178,-0.0853293420420742,-0.0475171111299508,-0.072594353371935,-0.0598961975995071,0.0376624864377707,-0.0375914999449132,-0.0467595589298885,-0.0549096360255838,0.0855498046542557,-0.016334815318058,-0.117659998116047,-0.1791367703964575,
-0.1248797469062557,-0.0689510323606447,-0.0384886462981025,-0.0431533469611139,-0.0581554719595587,-0.2415136034587333,-0.0986494182922459,-0.103623360016116,-0.0854292901670207,-0.0759706902161513,-0.0975139098188691,-0.0794309874107915,-0.0734580279056423,-0.0921110724056132,-0.0554274057638936,-0.0756520533655207,-0.0632392980040996,0.0345003885655104,-0.0416954649646225,-0.0486090842689113,-0.0526602104290571,0.0782164921094685,-0.025486362192686,-0.1264981483365582,-0.1856804413429849,
-0.1262079030563998,-0.0723346397450009,-0.044611406130017,-0.0418365898464787,-0.0646229957745878,-0.2457326618127308,-0.0970008323847333,-0.1059257652960942,-0.0918286230129526,-0.0746555518513818,-0.0987640360185711,-0.0848293226776209,-0.0760395047487478,-0.0986890735400764,-0.0631059130161696,-0.0777673001182365,-0.0654495458416251,0.0316132180895015,-0.0454827943502161,-0.0499170006410405,-0.0497165909067775,0.070896854032467,-0.0344958348181567,-0.1348579545717686,-0.1919982777676659,
-0.1263841803025986,-0.074791732540883,-0.0502847900378105,-0.0399731716495113,-0.0708200001525082,-0.2488103737919056,-0.0940503059681815,-0.1070173030510356,-0.0974711641169664,-0.072082374198035,-0.0987478781423747,-0.0893773319351316,-0.0775281649535199,-0.1049594192412227,-0.0703632373370584,-0.0788184310592299,-0.0663953644566336,0.0289281369429005,-0.0488756778365944,-0.0506345330869076,-0.0461168934344599,0.0637236927128343,-0.0432096892835193,-0.1425366187836902,-0.1981153653664048,
-0.1253449211184613,-0.0762231300377873,-0.0553846296852157,-0.0375824216276142,-0.0766369148951438,-0.2506247939403278,-0.0898133139695613,-0.1068246833344895,-0.102221138653447,-0.0682516096801063,-0.09740193104597,-0.0929433923571573,-0.0778777834556702,-0.1108104250742808,-0.0770044844397365,-0.078699465551067,-0.0659751430914044,0.0263528526793632,-0.0518001191076541,-0.0507255961342048,-0.0419151658269427,0.0568368578895231,-0.0514706578838331,-0.1493254736746996,-0.2040410830561564,
-0.1230499336551786,-0.0765470484670571,-0.0597894685239422,-0.034696303179855,-0.0819590144520876,-0.2510615915185181,-0.0843346903821457,-0.1052995991848405,-0.1059523924283026,-0.0631927451216787,-0.0946889977377487,-0.0954080176331225,-0.0770668679628982,-0.1161245980529414,-0.0828353906553175,-0.0773245173762433,-0.0641220536226046,0.0237790911077333,-0.0541882071752251,-0.0501682862407471,-0.0371801180963466,0.0503798489317684,-0.059121496314444,-0.1550142844219633,-0.2097683400708961,
,,,,,,,,,,,,,,,,,,,,,,,,,-0.014320051282715
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0137878292589353
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0129380545522282
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0117566532665787
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0102408609641168
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0083996755755506
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0062537961931246
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038350447384591
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011852936449232
,,,,,,,,,,,,,,,,,,,,,,,,,0.0016450522642081
,,,,,,,,,,,,,,,,,,,,,,,,,0.0045989491316058
,,,,,,,,,,,,,,,,,,,,,,,,,0.0076148936977913
,,,,,,,,,,,,,,,,,,,,,,,,,0.0106292869094886
,,,,,,,,,,,,,,,,,,,,,,,,,0.013578871576852
,,,,,,,,,,,,,,,,,,,,,,,,,0.0164031324933131
,,,,,,,,,,,,,,,,,,,,,,,,,0.0190465515925366
,,,,,,,,,,,,,,,,,,,,,,,,,0.0214606201849448
,,,,,,,,,,,,,,,,,,,,,,,,,0.0236055242880042
,,,,,,,,,,,,,,,,,,,,,,,,,0.0254514365334136
,,,,,,,,,,,,,,,,,,,,,,,,,0.0269793679852268
,,,,,,,,,,,,,,,,,,,,,,,,,0.0281815543011185
,,,,,,,,,,,,,,,,,,,,,,,,,0.0290613719355966
,,,,,,,,,,,,,,,,,,,,,,,,,0.0296328005499414
,,,,,,,,,,,,,,,,,,,,,,,,,0.0299194666303312
,,,,,,,,,,,,,,,,,,,,,,,,,0.029953319845099
,,,,,,,,,,,,,,,,,,,,,,,,,0.0297730073648735
,,,,,,,,,,,,,,,,,,,,,,,,,0.0294220218357884
,,,,,,,,,,,,,,,,,,,,,,,,,0.028946705675214
,,,,,,,,,,,,,,,,,,,,,,,,,0.0283941977107731
,,,,,,,,,,,,,,,,,,,,,,,,,0.0278104078837678
,,,,,,,,,,,,,,,,,,,,,,,,,0.027238101888546
,,,,,,,,,,,,,,,,,,,,,,,,,0.0267151704550933
,,,,,,,,,,,,,,,,,,,,,,,,,0.0262731478809346
,,,,,,,,,,,,,,,,,,,,,,,,,0.0259360319003062
,,,,,,,,,,,,,,,,,,,,,,,,,0.0257194426927255
,,,,,,,,,,,,,,,,,,,,,,,,,0.025630143528476
,,,,,,,,,,,,,,,,,,,,,,,,,0.0256659300285383
,,,,,,,,,,,,,,,,,,,,,,,,,0.0258158800829149
,,,,,,,,,,,,,,,,,,,,,,,,,0.0260609428619382
,,,,,,,,,,,,,,,,,,,,,,,,,0.026374833680683
,,,,,,,,,,,,,,,,,,,,,,,,,0.0267251921642539
,,,,,,,,,,,,,,,,,,,,,,,,,0.0270749544177022
,,,,,,,,,,,,,,,,,,,,,,,,,0.02738388570421
,,,,,,,,,,,,,,,,,,,,,,,,,0.027610218244616
,,,,,,,,,,,,,,,,,,,,,,,,,0.0277123387743469
,,,,,,,,,,,,,,,,,,,,,,,,,0.0276504719419848
,,,,,,,,,,,,,,,,,,,,,,,,,0.027388308007566
,,,,,,,,,,,,,,,,,,,,,,,,,0.0268945261693685
,,,,,,,,,,,,,,,,,,,,,,,,,0.0261441679272637
,,,,,,,,,,,,,,,,,,,,,,,,,0.025119818078135
,,,,,,,,,,,,,,,,,,,,,,,,,0.023812554335343
,,,,,,,,,,,,,,,,,,,,,,,,,0.0222226304489224
,,,,,,,,,,,,,,,,,,,,,,,,,0.0203598624770238
,,,,,,,,,,,,,,,,,,,,,,,,,0.0182436939637747
,,,,,,,,,,,,,,,,,,,,,,,,,0.0159029236017113
,,,,,,,,,,,,,,,,,,,,,,,,,0.0133750887346224
,,,,,,,,,,,,,,,,,,,,,,,,,0.0107055097921286
,,,,,,,,,,,,,,,,,,,,,,,,,0.0079460141583702
,,,,,,,,,,,,,,,,,,,,,,,,,0.0051533724849324
,,,,,,,,,,,,,,,,,,,,,,,,,0.0023874952191979
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002905489010247
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028206185585168
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0051456068562946
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0072134815177357
,,,,,,,,,,,,,,,,,,,,,,,,,-0.00897916961134
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0104062024406801
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0114680453935857
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0121490510833695
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124449912474617
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0123631425426348
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0119219223789731
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0111500920072557
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0100855640157114
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0087738691473163
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0072663520706048
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0056181768205338
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038862297157099
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021270105280134
