20_93_beat1,20_93_beat2,20_85_beat3,20_85_beat4,20_85_beat5,20_89_beat6,20_89_beat7,20_99_beat8,20_99_beat9,20_99_beat10,20_94_beat11,20_94_beat12,20_94_beat13,20_94_beat14,20_94_beat15,20_66_beat16,20_66_beat17,20_66_beat18,20_46_beat19,20_46_beat20,20_46_beat21,20_46_beat22,20_46_beat23,20_90_beat24,20_90_beat25,20_90_beat26,20_90_beat27,20_81_beat28,20_81_beat29,20_81_beat30,20_81_beat31,20_74_beat32,20_74_beat33,20_74_beat34,20_73_beat35,20_73_beat36,20_73_beat37,20_44_beat38,20_44_beat39,20_44_beat40,20_76_beat41,20_76_beat42,20_76_beat43,20_76_beat44,20_34_beat45,20_34_beat46,20_34_beat47
0.0386804384659791,0.0813604903974587,0.1854810084279785,0.0353481383678888,0.1626692569710285,0.0878667773063777,0.1188551883717436,0.0862751400890959,0.1502049236291877,0.1006400412227266,0.0663333690045924,0.0943925834663748,0.078409339251377,0.112407624765832,0.0613739195816149,0.1470430873097879,0.0332150660471168,0.124587656970238,0.011928315566856,0.1067607189339534,0.099270861711539,0.0402750414946133,0.1610237512574371,0.164207871791138,0.0177571293650155,0.175629387213532,0.2279305825584119,0.235120476424443,0.0879816661845879,0.1306468266481915,0.0551662530798907,0.0395100476089332,0.2336244859480783,-0.0792406688941219,0.0783596621730521,-0.0539047602686094,-0.0051647479509118,0.0710945039291603,0.1836370816872377,0.092945030836555,0.1747847313198574,0.2162478212819188,0.2062666171079408,0.0137403976626113,0.2279798428802615,0.1277165766197984,0.1239629688094963
0.0384048083298214,0.0839517820879488,0.1914885928184569,0.0338192895431609,0.1625567508883495,0.0839007597297928,0.1186802354911088,0.0818337756446491,0.1547416727154162,0.0979978212480786,0.0630129568228069,0.0925792333605774,0.0813901711623059,0.1123049580119889,0.0593356349735592,0.1447017794941667,0.0343135308725936,0.1239537265637582,0.0085795831927028,0.1022895580119556,0.0944414504334291,0.0396468450380332,0.1606675872992507,0.1596340252009271,0.0179946247577681,0.173356446170865,0.2232890075772569,0.2324150078848103,0.0848318102659742,0.1315883380005561,0.0558434196157994,0.0401507375617805,0.2352176318602649,-0.0862819487787835,0.0740792559473683,-0.0574077667288397,-0.0045170117569095,0.0633771294430118,0.1839279538666,0.0887633436059235,0.1763649579111436,0.2183073925160813,0.2036986473046938,0.0081132309600191,0.2195519998150881,0.1186169557141229,0.122052818345429
0.0369411671994532,0.0859124138643316,0.1956525309922623,0.031093492049531,0.1610713710020044,0.0781457504056108,0.1180432828419013,0.076850341466194,0.157427066157473,0.0943470436358455,0.0590616779112451,0.0894931563272963,0.0827069870922236,0.1115166217389914,0.0563181451689262,0.1408086390839075,0.0339932409108539,0.1218482493721891,0.0048196614130154,0.0969103280567895,0.0877049830565145,0.037665148413021,0.1586002364849364,0.1542264670671443,0.0179139325080743,0.1673189001159523,0.2142192864240203,0.2280390306360708,0.0809664408390429,0.1305559698548401,0.0554238510051534,0.0394998274553337,0.235662513953133,-0.094166738291976,0.0686985871345635,-0.0611146642743248,-0.0039781779083899,0.0548416046448606,0.18280271279218,0.0828597123365144,0.1774751827003207,0.2184350316070631,0.2002184154472176,0.0022006387752736,0.2085489982211982,0.1087009093892051,0.1188722581723584
0.0344179882077316,0.0872404389206242,0.1979810059448513,0.0273110822777951,0.158318262803677,0.0708561315132825,0.1169005770029125,0.0713860430459009,0.1583014525038648,0.0898304457121722,0.0545972969948304,0.0852567071113953,0.0823541928406133,0.1101726619247239,0.0524011820663569,0.1355211336489387,0.0323868832802752,0.118354869038229,0.0007528709573174,0.0907563127615827,0.0792240451858613,0.0344433351391184,0.154973291354506,0.1480796848023474,0.0174805599245114,0.1577290667671556,0.2010335598032516,0.2220549783326103,0.0764659446928447,0.1276327936905714,0.0539786421344709,0.0376032514892946,0.2350411807178273,-0.1027474106699071,0.0623915788751493,-0.0649013668038387,-0.0035545750415694,0.0456750517743718,0.1803740390326472,0.0753551164933328,0.1781752555235391,0.2167342349758399,0.1958816543607918,-0.0038012425889554,0.1952463023963416,0.0982515617731424,0.1145793634976413
0.0309798952078177,0.0879435680626232,0.1985210471222805,0.0226282487536623,0.1544226698481481,0.0622993494996936,0.1152206054479657,0.0655027621001206,0.1574315335642452,0.0845964274319843,0.0497349007336925,0.080013410896582,0.0803729516990509,0.1083980971920059,0.0476760913402865,0.1290212796502369,0.0296569745620731,0.1135840015764661,-0.0035242346768971,0.0839685844843859,0.0691770110440976,0.0301098087615377,0.1499655763276473,0.1412862979117333,0.0166568758718113,0.1448836230850777,0.1841254403900849,0.2145591053462871,0.0714128262844685,0.1229411811142756,0.051596551588351,0.034529819272794,0.2334416942133179,-0.1118705464590678,0.0553426835620923,-0.0686665284126032,-0.0032533442467513,0.0360724823010475,0.1767601211842636,0.0663946960817684,0.1785174251164781,0.2133419392822749,0.190734085657373,-0.0097206318322279,0.1799715868081268,0.0875383963113037,0.1093419254134749
0.0267820427601805,0.0880382665257461,0.197356115576107,0.0172124028224872,0.1495256920382444,0.0527480855759225,0.112986712427355,0.0592656963174788,0.1549063217928374,0.0787941042852532,0.0445831269285133,0.0739232487761676,0.0768488022681622,0.1063074908903044,0.0422426836728551,0.1215078633693105,0.0259893665232145,0.1076679662605195,-0.0079247776994282,0.0766920324766083,0.0577529199748268,0.0248032265548687,0.1437747562303939,0.1339348216894939,0.0154051959584912,0.1291519645371384,0.1639557843312845,0.2056785363522605,0.0658899789651519,0.1166382762607053,0.0483805774323349,0.0303678023917937,0.2309547557007544,-0.121376590093143,0.0477406786932704,-0.0723324288598927,-0.0030821682103041,0.0262334532155589,0.1720811989356201,0.0561430111411111,0.1785417491352869,0.2084218639465211,0.1848101329872112,-0.0154148435563455,0.1630935446551804,0.0768086641016464,0.1033312782883971
0.0219846406543438,0.0875485491373013,0.1946024862859604,0.0112376261340444,0.1437798238588824,0.0424731010767057,0.1101990124389789,0.0527459942787629,0.1508327284040299,0.0725686894379868,0.0392409080895023,0.0671575821884437,0.0719077528589613,0.1040002321896796,0.0362059916158288,0.1131882558737758,0.021586005000716,0.1007556234361793,-0.0123725869684179,0.0690718222719048,0.0451468768836738,0.0186678845585242,0.1366085291116879,0.1261078696202942,0.0136912430471351,0.1109619141742503,0.1410368451227625,0.1955674390627335,0.0599791389643485,0.1089105429203113,0.0444443462725719,0.025221282394759,0.2276704499002112,-0.131099168444888,0.0397726543864528,-0.0758447158629934,-0.0030488648384092,0.0163584097903494,0.166456710458637,0.0447791173723268,0.1782715985088142,0.2021573965610912,0.1781325149930123,-0.0207735241126756,0.1450096527706545,0.0662797348216162,0.0967163036028461
0.0167478057910445,0.0865045429434461,0.1904045919468227,0.0048803116774585,0.1373444140687007,0.0317369202605697,0.1068755221920426,0.0460231899698737,0.1453309901303139,0.0660574171799703,0.0337948416747855,0.059893912176089,0.0657110497911059,0.1015567034459231,0.0296730432324785,0.1042701673510877,0.0166572548178862,0.0930067445407444,-0.0168023671261076,0.0612504370775345,0.031556138232367,0.0118494600673391,0.1286758169345677,0.1178808052535422,0.011487836588929,0.0907833684107879,0.1159154878555754,0.1844024503302501,0.0537595300284313,0.0999676039108375,0.0399084391040556,0.0192064301679709,0.2236751889498232,-0.1408642766251887,0.0316183801712403,-0.0791711144619093,-0.0031608766448994,0.0066447816133817,0.1600031355138575,0.0324916621394788,0.1777095345046928,0.1947443299043563,0.1707127137203895,-0.0257203103990325,0.1261333644417059,0.0561326378074358,0.0896577940119916
0.01122689169417,0.0849408960989683,0.1849295318160042,-0.0016849087183617,0.1303811809315757,0.020788452570524,0.1030524742010712,0.0391872470002595,0.1385301406073661,0.0593861935875799,0.0283172729362058,0.0523106643227835,0.0584488612975714,0.0990354679148418,0.0227497622962929,0.094953681444558,0.0114141170074779,0.0845863408234003,-0.0211590673586591,0.0533654019404101,0.0171769918476087,0.0044912998986914,0.1201783654524132,0.1093208348822587,0.0087786414090695,0.0691105869289109,0.0891561608586956,0.1723775072741686,0.0473067002898129,0.0900356108157692,0.0348967693622357,0.0124478786175877,0.2190489286092975,-0.1504895544079333,0.0234452175020775,-0.0822992548938718,-0.0034246960122711,-0.0027170764211702,0.1528325783817503,0.0194741947746565,0.1768338403325806,0.1863837441037378,0.1625522784528456,-0.0302129049323282,0.1068811955114186,0.0465070104930699,0.0823033616540379
0.0055684095955378,0.0828951176729776,0.1783609784207599,-0.0082888824286944,0.1230499062275241,0.009858599623618,0.0987838161945581,0.0323400379580596,0.1305637226235674,0.0526671222973041,0.0228651446743083,0.0445821771879329,0.050333149999211,0.0964715646698338,0.0155381006342936,0.0854238923878992,0.006060662815373,0.0756591701578358,-0.0253965532778619,0.0455477350671999,0.0022024800832598,-0.0032685856357378,0.1113031440433715,0.1004865167181042,0.0055617898329154,0.0464439185461843,0.0613243031259724,0.1596982512160666,0.0406915492703146,0.0793503921741608,0.0295331173136,0.0050753350615358,0.21386271996554,-0.1597838798987907,0.0154037194093331,-0.0852337998420834,-0.0038452729170212,-0.0115479840927355,0.1450520854779085,0.0059208652135868,0.1755959762147741,0.1772753016575519,0.1536448906537471,-0.0342416246145337,0.087660142094759,0.0374976350527714,0.0747830729546239
-9.338268052823842e-05,0.0804059346395679,0.1708927327645722,-0.0147712558155785,0.1155044177450801,-0.0008431569702812,0.0941399381277106,0.0255961088658079,0.121565920235525,0.0459970049364806,0.0174796324527676,0.0368740525881101,0.0415900248660559,0.0938759486609239,0.008133500969878,0.0758444377965424,0.0007869925246363,0.0663846265514122,-0.0294757219241893,0.0379211121878119,-0.0131790446831956,-0.0112997018808321,0.1022158977568578,0.0914276506981571,0.0018531817938492,0.02327179583075,0.032970811725478,0.1465761827079292,0.0339795417659472,0.0681506270334146,0.0239379113211576,-0.0027794425632786,0.2081766502205659,-0.1685474948323719,0.0076240310198171,-0.0879930686784018,-0.004425455407144,-0.0196839447417899,0.136763644445237,-0.0079773438921973,0.1739191975456734,0.1676111887106259,0.1439790836853922,-0.0378265409082357,0.0688558245161579,0.0291527015681237,0.0672059858189619
-0.005639184546744,0.0775117494057739,0.1627221844675711,-0.020983373683576,0.1078889544426791,-0.0111312296927462,0.0892057009664103,0.0190826116412117,0.1116682655201387,0.0394568595339052,0.0121865456642537,0.0293390018891028,0.0324518687621146,0.091236065524946,0.0006227781725624,0.0663521793136025,-0.0042370026447296,0.0569121952489923,-0.0333622289856544,0.0306016736693628,-0.0287846018083962,-0.0194803489593993,0.0930561482495487,0.082185505557024,-0.0023107331150381,5.382455002860384e-05,0.0046181083945618,0.133222750716213,0.0272301063029781,0.0566712785872467,0.0182253315003342,-0.0109852096497181,0.202038216343436,-0.1765728483411672,0.0002131755088422,-0.0906053604507432,-0.0051655137316756,-0.0269799191904455,0.128064767796154,-0.0220357430584047,0.1716985307448719,0.1575708954627435,0.1335414822194173,-0.0410133832255887,0.0508216967646299,0.0214738871775643,0.0596577511974354
-0.0109666432764245,0.0742492736864798,0.1540439270419688,-0.0267907542199952,0.1003349916731962,-0.0208455308250564,0.0840778673315653,0.0129383276187853,0.1009970441980731,0.0331124394097927,0.0069974364595946,0.022113295286925,0.0231495311266461,0.0885175051021184,-0.0069175068987563,0.0570532336061429,-0.0088668385506045,0.0473776285926028,-0.0370240173760717,0.0236983544383422,-0.0444366237128851,-0.0276979829613966,0.0839338693542675,0.0727933360501486,-0.0068708790453522,-0.0227942608766288,-0.0232517643941275,0.1198435582259227,0.0204962182451649,0.0451375001886838,0.012500795718426,-0.019413275518403,0.1954811656227384,-0.1836463042253586,-0.0067467195430904,-0.0931051698125584,-0.0060627964135961,-0.0333132166796898,0.1190495276905568,-0.03607835379514,0.1688022422399116,0.1473169840547148,0.1223204019462811,-0.0438684230753573,0.0338695993052542,0.014418285424872,0.0521994167654803
-0.0159916540138054,0.0706524025553505,0.1450437609484714,-0.0320751482454224,0.0929585864589401,-0.0298522944642394,0.0788620529239099,0.0073117509751183,0.0896714884586178,0.0270156734807079,0.001911322456345,0.0153138924449018,0.0139048584845569,0.0856666364292536,-0.0144221236689393,0.0480204994054469,-0.0129874093889862,0.037899965047133,-0.0404288460098924,0.0173135773673423,-0.0599625223949373,-0.0358487008406511,0.0749279793084505,0.0632771427077521,-0.0117443518434707,-0.0449131048101412,-0.0502067120506192,0.1066328604734196,0.0138241706535846,0.0337591947695497,0.0068588725808606,-0.0279389924838994,0.1885248275400226,-0.189550802626856,-0.0131992295442807,-0.0955294725731223,-0.0071115607698851,-0.0385863593719239,0.1098098815668879,-0.0499395982253236,0.1650748651390849,0.1369919457055059,0.1103096316662487,-0.0464725921882732,0.0182618706226164,0.0079021587179069,0.0448675338189681
-0.0206490138155412,0.066751376613238,0.1358932895925184,-0.0367361992781138,0.0858582854002366,-0.0380442035494853,0.0736693293292416,0.0023582503915982,0.0778028052552278,0.0212068907528385,-0.0030831020616161,0.0090363041752466,0.0049238099185542,0.0826140916981069,-0.0218376607390099,0.0392927645349137,-0.0165156022750355,0.0285794771849621,-0.0435420161069826,0.0115441245610106,-0.075193977549506,-0.0438359508138229,0.0660866986604171,0.0536566285597622,-0.0168242327292973,-0.0660091683504492,-0.0758716461334913,0.0937685211523146,0.0072535387649839,0.0227263706012596,0.0013816516382995,-0.0364427014402156,0.1811739518929221,-0.194069503455079,-0.0191134762119058,-0.097914232388204,-0.0083030116413605,-0.042729290676986,0.1004371127897374,-0.0634652868089717,0.1603417689024943,0.1267162019765354,0.097512208438899,-0.0489151122555489,0.0042051736500122,0.0018064203282902,0.0376756186551439
-0.0248924891449369,0.0625722613175664,0.1267452779798125,-0.0406927233567261,0.0791136209434956,-0.0453399058244254,0.0686126137861065,-0.0017636217708843,0.0654940456155921,0.0157176411047196,-0.0080049156069413,0.0033532072102519,-0.0036096279155079,0.0792789383193456,-0.0291224121217778,0.0308754124674951,-0.0194014855140575,0.0194965952133452,-0.0463244794099571,0.0064819898791712,-0.0899661587910691,-0.0515686266641715,0.0574297249341441,0.0439463111135092,-0.0219805219166183,-0.0858607336789315,-0.0999329854116146,0.0814075767792506,0.0008173455973172,0.0122053938228253,-0.0038624120087603,-0.0448101770895288,0.173419058671688,-0.1969903696333529,-0.0244830355099522,-0.100291250009178,-0.0096255708059283,-0.0457008202432794,0.0910232071165658,-0.0765129744654796,0.1544151738330243,0.1165872592335732,0.0839439933553173,-0.0512869264612258,-0.0081538598665471,-0.004016317645131,0.0306169575299515
-0.0286943636077207,0.0581367518445954,0.1177299027894763,-0.0438836254339851,0.072784205867848,-0.0516829920017206,0.0638029806419331,-0.0048965536269844,0.0528407768551216,0.0105738849720657,-0.0128782432680183,-0.0016861916514493,-0.0115385494747786,0.0755733574320669,-0.0362456695456284,0.0227426832678482,-0.0216280619161236,0.0107118122101814,-0.0487314887252195,0.002215020898224,-0.104117094582488,-0.058958753115166,0.0489520773457,0.0341567526365334,-0.0270622513582173,-0.1043202971656809,-0.1221406705156251,0.0696825404864712,-0.0054575640373002,0.0023361939258427,-0.0088191730142041,-0.0529326477376597,0.1652372957558121,-0.1981115775801532,-0.0293239637490239,-0.1026854442702035,-0.0110653862830009,-0.0474892288916057,0.0816619946270637,-0.0889517938506577,0.1471014292720438,0.1066799818033109,0.0696368614978923,-0.0536742236586661,-0.0187311098055215,-0.0097333649424517,0.0236686724042934
-0.0320445332447396,0.0534622909120703,0.1089519788315635,-0.0462684635989658,0.0669094212876951,-0.0570404961747647,0.0593460236563094,-0.0068894659087992,0.039932476917168,0.0057992992354106,-0.0177295222308237,-0.0060560689902065,-0.0187371273893901,0.071407634156509,-0.0431864545237922,0.014841381157557,-0.0232096374721907,0.002266537059971,-0.0507119173359305,-0.0011728209853338,-0.1174873844798217,-0.0659190062986851,0.0406293727451083,0.0242958766340157,-0.0319007841896587,-0.1213133663449076,-0.1423078639432125,0.0586985543300377,-0.0115499364867537,-0.0067695648412147,-0.0134489952263927,-0.0607064910883365,0.1565937909795757,-0.1972475750199078,-0.0336720185999123,-0.1051126222715265,-0.0126070761999709,-0.0481119933241298,0.0724499069693389,-0.1006619047629962,0.1382092971434171,0.0970479088941354,0.0546413350686085,-0.0561523353868079,-0.0275055546050938,-0.0155225456682066,0.0167968874737976
-0.034949211615404,0.0485624674154756,0.1004892029655797,-0.0478276649034124,0.0615086803791615,-0.0614009660703791,0.0553383892666145,-0.0076028668944545,0.0268545303999459,0.0014184375257878,-0.0225849189995937,-0.0097532230711658,-0.0251134059919848,0.0666952594492776,-0.0499317488896157,0.0070958626548229,-0.0241889102222726,-0.0058151773755999,-0.0522083318810443,-0.0036017189066741,-0.1299204202432081,-0.0723603348505156,0.032424213084142,0.0143703425002286,-0.0363142522024671,-0.1368338626559907,-0.1603085874508678,0.0485314742228134,-0.017443309934199,-0.0150293728369772,-0.0177264880749745,-0.0680327269161637,0.1474434754767335,-0.1942355469612257,-0.0375791734497791,-0.1075777672980851,-0.0142346868823151,-0.0476146307903925,0.0634862297880225,-0.1115337184143238,0.1275589160748504,0.0877255038200973,0.0390285131558261,-0.0587802649652863,-0.0345179804256047,-0.0215621280419409,0.0099627596336641
-0.0374292979992068,0.0434476471517232,0.0923914151154692,-0.0485623888178654,0.0565822384388563,-0.0647721420064301,0.0518645895974526,-0.0069143338453728,0.0136906711606112,-0.0025405087474462,-0.0274680399981715,-0.0127957013346383,-0.030610843305301,0.0613579451249275,-0.0564743064959737,-0.0005859126313753,-0.0246329321658686,-0.0135241386291006,-0.0531578556324892,-0.0049968675058988,-0.1412632373480213,-0.0781899508019252,0.0242933002862358,0.0043869529662687,-0.0401130241762998,-0.1509365014471284,-0.1760736065340686,0.0392269442335786,-0.0231250116533484,-0.0223898857264074,-0.0216398003517898,-0.0748164385085016,0.1377333454466065,-0.1889420038424435,-0.0411095437790608,-0.1100738486488398,-0.0159328301904499,-0.046068705315424,0.0548727678577574,-0.1214670631102082,0.1149910704164133,0.0787311920810741,0.0228911841280479,-0.0615960780189407,-0.0398678601099013,-0.028020507802781,0.0031290660620501
-0.0395184514657123,0.0381257747461443,0.0846808391797849,-0.0484940279542737,0.0521125096566682,-0.0671782806153195,0.0489941913697386,-0.0047238644875468,0.0005256885587951,-0.0060435773062526,-0.0323980495449136,-0.0152208950310187,-0.0352085964036199,0.0553303617615936,-0.0628101506775806,-0.0083055300871272,-0.0246281370189283,-0.0208628901580106,-0.0534938085572908,-0.0052899838433328,-0.1513680645039377,-0.0833099438586054,0.0161948508093069,-0.0056459303574188,-0.0431060398870658,-0.163726663508904,-0.1895849068104813,0.0308004876399791,-0.0285849712220236,-0.0288261435517876,-0.0251894990062156,-0.0809662564772549,0.1274051196045437,-0.181269175025655,-0.0443348630468949,-0.1125811388459738,-0.0176879516961142,-0.0435690767200684,0.0467128831933493,-0.1303704531034173,0.1003763568413094,0.0700710180001498,0.0063440454717937,-0.0646133465374172,-0.043708482066979,-0.0350460970627357,-0.0037330144094122
-0.0412609036096176,0.0326032792163802,0.0773532360001957,-0.0476633320756585,0.0480658419143976,-0.0686571637122746,0.0467794636564322,-0.0009588343906903,-0.0125518049941824,-0.0090497179150358,-0.0373882743200674,-0.0170831891225305,-0.0389205857015451,0.0485644229704853,-0.0689358807734015,-0.016166762410976,-0.0242746574503381,-0.0278421218645686,-0.0531480602020448,-0.0044214382729191,-0.1600945787112208,-0.0876167378703779,0.008095862628803,-0.015716989614166,-0.0451077901120302,-0.1753483809427379,-0.2008691213387306,0.023238611223653,-0.0338143813985047,-0.0343401033103388,-0.0283870677783334,-0.0863940306929304,0.1163982396232655,-0.1711608785311805,-0.0473296627272277,-0.1150670110375359,-0.0194896698471977,-0.0402305087405458,0.0391099114659821,-0.1381606052855511,0.083623831291304,0.0617427284651471,-0.0104770012497023,-0.0678187956162528,-0.0462404448713629,-0.0427578858712892,-0.0106373266212367
