28_34_beat1,28_34_beat2,28_34_beat3,28_34_beat4,28_85_beat5,28_85_beat6,28_85_beat7,28_41_beat8,28_41_beat9,28_41_beat10,28_91_beat11,28_91_beat12,28_91_beat13,28_91_beat14,28_28_beat15,28_28_beat16,28_28_beat17,28_28_beat18,28_82_beat19,28_82_beat20,28_82_beat21,28_82_beat22,28_5_beat23,28_93_beat24,28_93_beat25,28_50_beat26,28_52_beat27,28_52_beat28,28_52_beat29,28_52_beat30,28_35_beat31,28_35_beat32,28_88_beat33,28_88_beat34,28_88_beat35,28_88_beat36,28_2_beat37,28_2_beat38,28_2_beat39,28_92_beat40,28_92_beat41,28_92_beat42,28_92_beat43,28_3_beat1,28_31_beat2,28_31_beat3,28_31_beat4,28_31_beat5,28_6_beat6,28_6_beat7,28_54_beat8,28_54_beat9,28_11_beat10,28_11_beat11,28_12_beat12,28_12_beat13,28_12_beat14,28_12_beat15,28_53_beat16,28_53_beat17,28_53_beat18
0.1629730981902238,0.0080590693486805,0.0243756004395248,0.1427611741511779,0.0298139594268197,0.0703858787599498,0.0797385411171503,0.0093507757972751,0.0727172721096227,0.0605043094785585,-0.0517384424032201,0.0419534973635127,-0.0108628698183485,-0.0134382156331986,0.0432425516624727,0.0058748496267072,0.0487371304003894,0.0217087041835299,-0.0612909754488913,-0.0122646383970779,0.0740363262524816,0.0173306795217766,0.2474771224736418,0.0616587127927831,0.0329297816747056,0.019406970155945,0.0264680417967842,0.1161734281490783,-0.0207447867426059,-0.0429642042778492,0.0800388368712812,0.1912064186245303,0.0780421447370923,0.014912428246815,-0.0206969684550998,0.0822196950388664,-0.0450764731284057,-0.0627708075034055,0.0113406567420154,0.1006300392580455,0.0863185819523849,0.0620648048023805,-0.0140465794894875,,,,,,,,,,,,,,,,,,
0.172563086048657,0.0092969545893601,0.0261834444338075,0.1461622263125615,0.0410423774202769,0.0800522984095819,0.0891476651318386,0.0166021808941079,0.0764610165200676,0.0647264277659853,-0.0424924737588352,0.0546951203699201,-0.0008889541827411,-0.0074591873188259,0.0452456947322698,0.0086400455531624,0.0535318939861233,0.0242857916222811,-0.0517184487985904,-0.0032786220296075,0.0844591082590501,0.0219421548005522,0.2676377623424165,0.0663808228062078,0.0391224634388027,0.0216631843351049,0.0312633214191448,0.1252352827615636,-0.0118459027046768,-0.036390984643363,0.0871123250205515,0.197317708262581,0.0856388299083757,0.0236820218298098,-0.0130916837334616,0.0874953611664975,-0.0374703585031424,-0.0576498461331458,0.0137061882351948,0.1077945350053528,0.0919599138889564,0.0680556705184898,-0.0085213384532195,,,,,,,,,,,,,,,,,,
0.1808432226270105,0.0104068270090568,0.0283147055339349,0.1490969966810965,0.0520360769146015,0.0888006032818016,0.0975486136821805,0.02313041919058,0.0794598799860127,0.0683754538317595,-0.0326737685075704,0.0663860179064658,0.0097850324082176,-0.0007745077678452,0.0467717380646106,0.0114191414413116,0.0585187723391659,0.0266377904539895,-0.0421256883044919,0.0053420635217494,0.0938793480775909,0.0269040829535938,0.2873829038103704,0.0712118690840342,0.0454273186992909,0.0234560109142989,0.0363181711083117,0.1335661792752361,-0.0033946485285965,-0.0297142849457857,0.0932611941987976,0.2032345617953409,0.092873897030802,0.032421279634125,-0.0062206917371902,0.0921993652476389,-0.0302353983296555,-0.0530227866478248,0.0156505208347462,0.1145265041440356,0.0967258690351525,0.0734088079329646,-0.003296640758432,,,,,,,,,,,,,,,,,,
0.1876944933470076,0.0113881309084972,0.0307145455221336,0.1515946631968155,0.0625870460603448,0.0964790856943253,0.1048023546981873,0.0288836401662641,0.0816987557099412,0.0714375978344647,-0.0225953732620992,0.0768469173135469,0.020926804614742,0.0064094183282558,0.0478305088562509,0.0141465481422787,0.0636418887703992,0.0287316980837199,-0.0326940567395346,0.0134586448205356,0.1020844213787611,0.0320945798721801,0.3065043329728629,0.0760125928544254,0.0516756244423823,0.024771227881075,0.0415162552552798,0.1410250449232604,0.0044780761515431,-0.023048161827039,0.0984534601328178,0.2088150429665565,0.0996211360705081,0.0409442209664771,-0.0002219109459513,0.0962552721959483,-0.0235112510691322,-0.0489328231806246,0.0171191400352082,0.1207368314415858,0.1005396120365083,0.0780335599031697,0.0015250561120774,,,,,,,,,,,,,,,,,,
0.193017466632179,0.0122411659034817,0.033316030433996,0.1536815838410815,0.0724979185052597,0.102962136245221,0.1107941191104651,0.033827225675999,0.0831798783808218,0.073912986933669,-0.012567142740547,0.0859221734178787,0.0322918906196179,0.0138770025240084,0.0484405363986538,0.0167592446412889,0.0688398028538272,0.030541405939168,-0.0236023135259703,0.0209457648773427,0.1088840058007946,0.0373872647090458,0.324772578568582,0.0806405539037565,0.057695014637423,0.0256062594057538,0.0467258318163097,0.147484150939792,0.0116526920131446,-0.0165110874806657,0.1026757415603809,0.2139164053213763,0.1057674924071842,0.049069192053799,0.0047918637438921,0.0995862588822962,-0.0174241651618635,-0.0454095297236147,0.0180707071574078,0.1263349080972028,0.103345287361261,0.0818533003221843,0.0058512701472374,,,,,,,,,,,,,,,,,,
0.1967333451397063,0.0129665193323311,0.0360424644263214,0.1553802082400875,0.0815863698290032,0.1081520912766625,0.1154346202220951,0.0379432583056214,0.0839215399175488,0.0758147116486748,-0.0028881823331267,0.0934820954401884,0.0436295420112049,0.0214091636586032,0.0486280992697946,0.0191987929389445,0.0740461758989615,0.0320480662529343,-0.0150219693806724,0.0276935510350085,0.1141149783929479,0.0426545070862033,0.3419423577642502,0.0849540215533302,0.0633142758464532,0.0259695390493375,0.0518042472594851,0.1528312708178589,0.0180236070893995,-0.0102235599990397,0.1059320403930014,0.2183999488820575,0.1112150948876557,0.0566229160955731,0.0087347464823974,0.1021183007905151,-0.0120833564034609,-0.0424696303216585,0.0184779177707009,0.1312312745648937,0.1051077663717703,0.0848058525255656,0.0096012262502703,,,,,,,,,,,,,,,,,,
0.1987846549708848,0.0135644810470481,0.0388100058642103,0.1567083437057334,0.0896889320435241,0.1119801401037128,0.1186605116476787,0.0412293700317218,0.0839563145123548,0.077167442687893,0.0061601967282742,0.0994246435080514,0.0546888628496787,0.0287889218669121,0.0484260514399168,0.0214131235984093,0.0791904626766163,0.0332401687312869,-0.0071130240294922,0.0336091607529127,0.1176455535077792,0.0477706721643054,0.3577588922158723,0.0888158761236887,0.0683681336495733,0.0258794937666651,0.0566031185700176,0.1569713934161935,0.0235014801544606,-0.0043056122199381,0.1082420913288161,0.2221357538196124,0.1158826358924634,0.0634441733857928,0.0115485793064364,0.1037836775044302,-0.0075779459424987,-0.0401181897843577,0.018327818981905,0.1353403327989834,0.10581190352525,0.0868435304964438,0.0127071277736339,,,,,,,,,,,,,,,,,,
0.1991356003144931,0.0140344711312616,0.041530451004006,0.157678781040219,0.0966641255322018,0.1144063137723563,0.1204341614267392,0.0436970590241923,0.0833288920185511,0.0780056778356549,0.0143208247568969,0.1036765013076351,0.0652249548214221,0.0358067140659921,0.0478724692001762,0.0233580195748909,0.0841986212718599,0.0341133379769228,-2.024161626747687e-05,0.038617792967845,0.1193785275776232,0.0526152385508253,0.3719648674357305,0.0920973855316053,0.0727018423329585,0.0253632035649643,0.0609740222765802,0.1598279760592079,0.0280150145286204,0.0011256837701966,0.1096393777281265,0.2250070874863836,0.119706089228994,0.0693870192450595,0.0132027976989187,0.1045246221749516,-0.0039745881891513,-0.0383501297129169,0.0176215892748644,0.1385830225920303,0.1054614045253216,0.0879328731100753,0.0151149653283502,,,,,,,,,,,,,,,,,,
0.1977721129348353,0.0143745147730898,0.0441140695639257,0.1582992676949354,0.1023948455384975,0.1154186186479074,0.1207428484670005,0.0453695852018283,0.0820936313575573,0.0783716926741832,0.0213661720155124,0.1061935540241737,0.0750048741711775,0.0422652727065521,0.0470091680013612,0.0249982417622084,0.0889938407457526,0.0346698738133618,0.0061299158123453,0.0426631758152117,0.1192535321395076,0.0570756707070645,0.384307781249855,0.0946817308321712,0.0761754022720098,0.0244548041559,0.0647744721719376,0.1613437395539514,0.0315122320708137,0.005958624117376,0.1101689204849185,0.2269142951815293,0.1226387898581693,0.0743234745994465,0.0136933993446077,0.1042969206547667,-0.0013158937550556,-0.0371519604152566,0.0163738083581639,0.1408893681639487,0.104077417018195,0.0880541544881648,0.0167848874135496,,,,,,,,,,,,,,,,,,
0.1947016255448858,0.0145807996831339,0.0464723814155302,0.1585728007678414,0.106789979197495,0.1150314154894222,0.1195975069082946,0.0462795718103785,0.0803119529622723,0.0783132813995432,0.0271028831826757,0.1069608196244076,0.0838132055382143,0.0479839390771285,0.0458801437038335,0.0263082576885571,0.0934972939600357,0.0349180665651405,0.0112316159134355,0.0457075628492435,0.1172482356205959,0.0610499406545951,0.3945474117502457,0.0964671695285935,0.0786672508162867,0.0231937094383639,0.0678739363931801,0.1614810205632312,0.0339611948128202,0.0100891114499332,0.1098849515300605,0.2277780091329758,0.1246509337122199,0.0781456516505947,0.0130411123711601,0.1030732572068901,0.0003802777930069,-0.0365036111609638,0.0146112660113458,0.1422008155412627,0.1016969540585586,0.0872007596312512,0.0176911807332121,,,,,,,,,,,,,,,,,,
0.1899525960358866,0.0146473496587658,0.0485207738406454,0.1584982004809463,0.1097852666601636,0.1132831758545713,0.1170311534629321,0.0464664502827737,0.078049691278826,0.0778813841583665,0.031375270914771,0.1059918957000006,0.0914570770556987,0.0528023158889089,0.0445299962031926,0.0272725540410376,0.0976289296344708,0.0348713276412596,0.0152012062299568,0.0477312886256568,0.1133784760170293,0.0644486124545011,0.402463132502363,0.0973697448453067,0.0800773015864789,0.0216227368299644,0.0701596236304465,0.1602217070197361,0.0353501609642467,0.013422659027537,0.1088485832568664,0.2275415430893859,0.1257285837973689,0.0807673037226232,0.0112888938268368,0.1008461066445304,0.0011206161042292,-0.0363802399779508,0.0123713771996206,0.1424722970719375,0.0983712524166436,0.0853785132958246,0.0178219257271801,,,,,,,,,,,,,,,,,,
0.1835738064514523,0.0145658430371117,0.0501808732082725,0.1580709165189259,0.1113434537986968,0.1102337709891365,0.1130971320859786,0.0459738887016126,0.0753745251588581,0.077127704503956,0.0340677292705488,0.1033279927926942,0.0977704685352929,0.0565831989031032,0.0430023947872525,0.0278855332819674,0.1013083226864775,0.0345471822623397,0.0179779908847476,0.0487319498873301,0.1076973487316297,0.0671964259234784,0.4078608128599981,0.0973254712406399,0.0803292418306485,0.0197862210979229,0.0715417599246783,0.1575667896833306,0.0356871822846747,0.0158761158477548,0.1071255795433591,0.226172379654009,0.1258722888065677,0.0821248127622732,0.0084989164371357,0.0976299878036144,0.0009352491996962,-0.0367539102113798,0.0097002849752203,0.1416739753627913,0.0941641527266789,0.0826050415540206,0.0171784038155513,,,,,,,,,,,,,,,,,,
0.1756334571639003,0.0143255970745289,0.0513826022621348,0.157284014931016,0.1114538123357725,0.1059614624441216,0.1078672999158698,0.0448473403457667,0.072353595901347,0.0761024240575158,0.0351060638316334,0.099036627980734,0.1026176981409573,0.0592147617438153,0.04133864382824,0.0281510136753146,0.1044556044833792,0.0339661757140986,0.0195242777340945,0.0487232900599197,0.1002933143765006,0.0692333419586605,0.4105790631864192,0.0962919495695916,0.0793720355000428,0.0177282013188739,0.071958083672035,0.1535355682761915,0.0349991703028323,0.0173790893516589,0.1047843233677374,0.2236627015735211,0.125095431882284,0.0821776490407628,0.0047492202773964,0.0934629199722383,-0.0001242349549373,-0.0375950342586191,0.0066507423919595,0.1397926339520781,0.0891505678164504,0.0789092301632677,0.0157743367496936,,,,,,,,,,,,,,,,,,
0.1662180735205328,0.0139137292959893,0.0520658731272242,0.1561292919077849,0.1101311244891118,0.1005597676597113,0.101430259375471,0.043131838382758,0.0690514102092022,0.0748521206551784,0.0344577686031202,0.0932100495278616,0.1058960102132602,0.060611999773149,0.0395764044909427,0.0280813697761107,0.1069924943350687,0.0331507469782478,0.0198247751303201,0.0477338718977557,0.0912874281508636,0.0705150391724011,0.4104946169177761,0.0942493879956311,0.0771806185553158,0.0154907609523308,0.0713773081363866,0.148164554742094,0.0333304786399618,0.0178750635831898,0.1018940607345115,0.2200289638263847,0.1234224301126803,0.0809083545131185,0.0001302147752512,0.088406961086725,-0.0019875516541673,-0.0388735046082266,0.0032798696066401,0.1368326953581242,0.0834150810211311,0.0743308228860254,0.0136350355070312,,,,,,,,,,,,,,,,,,
0.1554312397344121,0.013315495408107,0.0521818853542909,0.1545984621051089,0.1074142423740326,0.0941343673444499,0.093889715255643,0.0408701463543952,0.0655281090074963,0.0734179907187064,0.0321313092986022,0.0859634549971774,0.1075372252934389,0.0607174663622154,0.0377486230536927,0.0276963661406829,0.1088434501181547,0.0321241238930508,0.0188854458109545,0.045805625635466,0.080829823421061,0.0710128787812949,0.4075266814553028,0.0912010257624482,0.0737558103498026,0.0131125929199457,0.0698013380588787,0.1415061198631958,0.0307410667628775,0.017322229590951,0.0985234814617013,0.2153105476824822,0.1208869006850303,0.0783221134121098,-0.0052587852103716,0.0825477521670393,-0.0045691454987493,-0.0405594573296073,-0.0003531174121295,0.1328168582657099,0.0770506898679066,0.0689201778367281,0.0107965271299425,,,,,,,,,,,,,,,,,,
0.1433921732885161,0.0125147914869682,0.0516940167036368,0.1526843725900285,0.1033643370502488,0.0868002049670628,0.0853630045839744,0.0381013525358495,0.0618381636395073,0.0718344660856409,0.0281744976881309,0.0774330522487944,0.1075084504951902,0.0595013568779887,0.0358827092521315,0.0270217500756712,0.1099369493676093,0.0309092920762333,0.0167319454034939,0.0429923577620197,0.0690956055580594,0.0707133804019674,0.4016401351702784,0.0871729753794146,0.0691234986361473,0.0106278503649414,0.067266078839095,0.1336269332950235,0.0273043258547414,0.015694059913087,0.0947396752767253,0.2095675782670644,0.1175298987364268,0.0744459805988146,-0.0113128176533633,0.0759930439532647,-0.0077721227711695,-0.0426236417715776,-0.0041891142800607,0.1277863542701555,0.0701576843757894,0.0627381727804326,0.0073047139840826,,,,,,,,,,,,,,,,,,
0.130234152712916,0.0114947969309156,0.0505783110507411,0.1503821981315668,0.0980629484147874,0.0786789030241503,0.0759798135002101,0.034859970596056,0.0580295392245324,0.0701283001133424,0.0226720617631668,0.0677739964131251,0.1058118820816553,0.0569610114953112,0.0339999988843195,0.0260876791459129,0.110206902791401,0.0295280857067846,0.0134077836008472,0.03935829858028,0.0562803265464418,0.0696172742460494,0.3928474955385521,0.0822135141136846,0.0633331840318073,0.0080653298864715,0.0638407411429242,0.1246062512683937,0.0231046592514556,0.0129796690067924,0.0906074777886274,0.2028780213202236,0.1133983164667897,0.0693278398157668,-0.0179241764930985,0.0688702358662315,-0.0114925058278505,-0.0450374003591833,-0.0081711873846768,0.1218008307695646,0.0628426255183374,0.0558562232859212,0.0032146025692872,,,,,,,,,,,,,,,,,,
0.1161028122147262,0.0102387251491653,0.0488235821920105,0.1476905786648189,0.0916099358711104,0.0698965875380845,0.0658810617870404,0.0311755805086721,0.0541433418196514,0.0683181778471181,0.0157425311410291,0.0571582178540719,0.1024837607898743,0.0531199172762691,0.0321155239566291,0.024927065503197,0.1095941905098079,0.0280004419891487,0.008972346830244,0.0349767552873445,0.0425952155599733,0.0677382139993125,0.3812096308750874,0.0763918677196216,0.0564559913176232,0.0054480180895282,0.0596256175430591,0.1145341105845179,0.0182349173378301,0.0091840058666215,0.086189196557296,0.1953342011672586,0.1085435146476567,0.063035160415372,-0.0249848410258874,0.0613230108152606,-0.0156236061358547,-0.0477722917757272,-0.0122464116608112,0.1149378704546201,0.0552173701784338,0.0483563530237505,-0.0014103801428149,,,,,,,,,,,,,,,,,,
0.1011543180749208,0.0087306420048651,0.046431164146632,0.144612664624145,0.0841214120835799,0.0605821736259297,0.0552179047320424,0.0270730137554198,0.0502139424288716,0.0664148810033449,0.0075345661340165,0.0457721381617593,0.0975925630195704,0.0480262930178876,0.0302381011928089,0.0235739215992466,0.1080482981620227,0.0263438528844058,0.0034989124532791,0.0299289218757296,0.0282623354853636,0.0651012484253091,0.3668352329058031,0.0697965381595148,0.0485822688809942,0.0027930149484522,0.054748386932976,0.1035094915564582,0.0127937894714022,0.0043279237776498,0.08154468405422,0.1870388994893193,0.1030202377002521,0.0556536127801214,-0.0323883508052618,0.0535071985607342,-0.020060303807038,-0.0507994172596556,-0.016367427184894,0.1072921597439007,0.0473980759192417,0.0403312354494055,-0.0064989842515547,,,,,,,,,,,,,,,,,,
0.0855534436562595,0.0069563082382569,0.0434143477571016,0.1411570399483009,0.0757277198021137,0.0508661235523264,0.0441507760704349,0.0225730569995076,0.0462695478338053,0.064422011305891,-0.0017771378348666,0.0338142553254844,0.091236526956766,0.0417513377351362,0.0283707361668099,0.0220617903645607,0.1055290162766562,0.0245730377619953,-0.0029272329363429,0.0243028784265998,0.0135098209002043,0.0617411576903286,0.3498791075487683,0.0625332329805705,0.0398189036109553,0.0001118295033436,0.0493590823629598,0.0916385154027582,0.0068832532355415,-0.0015518343466296,0.0767317031802507,0.1781012031278553,0.0968858431176933,0.0472855902303141,-0.0400310878872642,0.0455860421123096,-0.0247030239677524,-0.0540885312561956,-0.0204936697196693,0.0989743189533559,0.0395041133914402,0.031884112473271,-0.0119726678797247,,,,,,,,,,,,,,,,,,
0.069471561923386,0.0049040017178057,0.0397975501518181,0.1373384956133911,0.0665714866540866,0.0408796473021203,0.0328483770172383,0.0176936200601312,0.0423331666663675,0.0623372464000913,-0.0119962411342281,0.021492567382654,0.0835406220702347,0.034387216242956,0.0265113261527596,0.0204223374837661,0.1020081529612483,0.0226998493830081,-0.0102104832766405,0.0181927913152331,-0.0014326693573655,0.0577007620715909,0.3305393753888077,0.0547224574532783,0.0302864767663713,-0.0025889744246102,0.0436239336880243,0.0790327423044523,0.0006061742523808,-0.0084027073679702,0.0718065134410372,0.1686322693643941,0.090199855881559,0.0380486697489318,-0.0478129729149858,0.0377250733304695,-0.0294612143451737,-0.0576070326924256,-0.0245922458674902,0.0901094065996416,0.0316568169061006,0.0231284898868803,-0.0177460966389575,,,,,,,,,,,,,,,,,,
