25_98_beat1,25_12_beat2,25_4_beat3,25_4_beat4,25_78_beat5,25_78_beat6,25_11_beat7,25_30_beat8,25_59_beat9,25_59_beat10,25_35_beat11,25_24_beat12,25_21_beat13,25_41_beat14,25_41_beat15,25_26_beat16,25_33_beat17,25_52_beat18,25_63_beat19,25_15_beat20,25_15_beat21,25_15_beat22,25_36_beat23,25_36_beat24,25_49_beat25,25_49_beat26,25_49_beat27,25_67_beat28,25_6_beat29,25_6_beat30,25_6_beat31,25_25_beat32,25_25_beat33,25_22_beat34,25_2_beat35,25_2_beat36,25_2_beat37,25_14_beat38,25_48_beat39,25_48_beat40,25_77_beat41,25_38_beat42,25_32_beat43,25_88_beat1,25_88_beat2,25_70_beat3,25_70_beat4,25_70_beat5,25_70_beat6,25_72_beat7,25_87_beat8
0.0358132007256714,0.0542513824396706,-0.0095475000572557,-0.0242863007871119,-0.0241886271975616,0.054215993240405,-0.0502883480372004,-0.0102384982474148,0.0345007758208906,0.0019829232737351,-0.0239690432215175,0.014439883836521,-0.0386606206217195,-0.0244797316070789,-0.0253371896048066,-0.0162523063534554,-0.0003825047739699,-0.0058420932109799,0.0323509683812845,0.0034549861636227,-0.0114787726576337,-0.0212116379352172,0.0894261272172064,-0.0388774452754412,0.0221613486886637,-0.009741077541118,-0.0242702123095669,0.0060010788298931,0.0149683574343144,-0.039385884282243,-0.0011394684570597,0.008886977896813,0.0090343458869869,0.0378803318153504,-0.0388821754178833,-0.0252021321633459,-0.0419270412366133,-0.0247278320289865,0.0295293857607381,-0.0350360160759128,0.0322206096399002,0.0068409131468876,-0.0417262330906281,,,,,,,,
0.0396913063909674,0.0593690860310405,-0.0025922861835473,-0.0173295402727494,-0.0199083995143465,0.0606148462609039,-0.0428960861931074,-0.0094286106726751,0.0373027200566341,0.0075123476761802,-0.0174131125500485,0.0178502360310634,-0.0348243275412619,-0.0194051805852399,-0.0218778599085895,-0.0153154697124454,0.0079049952784886,-0.0006535822632214,0.0372702063551544,0.0041741576067672,-0.0051555158837407,-0.0173191349515537,0.109445358437365,-0.0296894621938169,0.0280566266859586,-0.0072787907083399,-0.0200840563831795,0.0145094362080593,0.0180384795416299,-0.0342191603621908,0.0069408741627854,0.014702554697474,0.0164359769141164,0.0391974302688702,-0.0352950865928949,-0.0193019230389293,-0.0362480913895509,-0.0170569397016281,0.0360945413447748,-0.0317505373321743,0.0416720742722904,0.0143427587558703,-0.0380707299103887,,,,,,,,
0.043275782072765,0.0650953157328958,0.0043885710753526,-0.0096194451490288,-0.0150203312190757,0.0669337350921979,-0.0349342935409023,-0.008178981428289,0.0397086122343559,0.0130766341288747,-0.0100554193896864,0.0220158870350722,-0.0303929080145546,-0.0136959428666443,-0.0180512463032281,-0.0139071878762094,0.0162791612617877,0.0048190382396895,0.0417990191553931,0.0056039258305669,0.0017698251510351,-0.0130315664514773,0.1290168901474535,-0.0198793476136022,0.0336155804508539,-0.0044114711545391,-0.0151181940673824,0.0232770108803057,0.0218347627632139,-0.0283295790689985,0.0153530616599671,0.0204866759388964,0.0242528193608881,0.0411905290090372,-0.0311069842903722,-0.0126115858152587,-0.0299959958476158,-0.009036083538536,0.0427285624242559,-0.0278915141008634,0.050963809665514,0.0223079899828104,-0.0337327921051989,,,,,,,,
0.0465243704825325,0.0713453089744259,0.0112838968128841,-0.0012568004249984,-0.0095898080711983,0.0730578037064865,-0.0264937697352067,-0.0065095960759823,0.0417583124807652,0.0185833571984581,-0.0019840262313561,0.0268598292754018,-0.0254781348370401,-0.007449903372721,-0.0139354036280057,-0.0119935545316653,0.024593423869859,0.0105013535181785,0.0459080973037413,0.0077666931228009,0.0091767496096599,-0.0084371849271703,0.1479142600033799,-0.0096202259129242,0.0388035036167483,-0.0012090083047714,-0.0094358359905698,0.0322029178946997,0.026304309811533,-0.0218231070505596,0.0239455507997232,0.026161157714744,0.0323673289342519,0.0438669319414059,-0.0263563493104457,-0.0052230155863158,-0.0232834902191007,-0.0007962076831388,0.0493008740701104,-0.0235120885757035,0.0599267788552908,0.0305945526315903,-0.0287457943357643,,,,,,,,
0.0494045846589243,0.0780140217059136,0.0179838425628457,0.007640913493405,-0.0036955028947385,0.0788806635091448,-0.0176760136136698,-0.0044535643810474,0.0434902713355533,0.0239422582714632,0.006690545515506,0.0322859358247547,-0.0202030328364538,-0.0007809024243797,-0.0096139222576333,-0.0095508326432072,0.0327001633178008,0.0163134310417707,0.0495790504249809,0.0106649617141021,0.0169306413607791,-0.0036343089674077,0.1659247949963191,0.0009006562171419,0.0435954438134056,0.0022524994481373,-0.003120690887253,0.0411864615053904,0.0313761637132673,-0.01481890975311,0.0325607937766703,0.0316497332422035,0.0406545224724026,0.04721527442722,-0.0210970421797146,0.0027566507665749,-0.0162348092463173,0.0075256891127295,0.0556830721276916,-0.0186803492523769,0.0684090069400278,0.0390487999526957,-0.0231608263516061,,,,,,,,
0.0518939732674607,0.0849795677008044,0.0243830283230274,0.0169422665839188,0.0025728451343835,0.0843073022655733,-0.008590900677513,-0.002055972195399,0.0449408153914782,0.0290676282014219,0.015837552299195,0.0381820249572722,-0.0146980348394274,0.0061844196578504,-0.00517317562519,-0.0065672103873068,0.0404549041127104,0.0221716868304982,0.0528033897781092,0.0142809423172503,0.02488629280264,0.0012716309110426,0.182855935378729,0.0114869838254293,0.0479752294511345,0.005893009249106,0.0037252254622897,0.0501300705490963,0.0369640629688663,-0.0074464492244532,0.0410395797192484,0.0368806149960145,0.0489850873687532,0.0512046727014517,-0.015397471250952,0.0112080973111362,-0.0089822601281481,0.0157901896485228,0.0617525542241747,-0.013477953764136,0.0762791732073669,0.0475094598386817,-0.0170459537079671,,,,,,,,
0.0539800599688029,0.0921071761952777,0.0303835863598047,0.0265050635717841,0.0091170465496231,0.0892565505046336,0.0006458140806961,0.0006277016351639,0.0461437342721897,0.0338805195746138,0.0253090649412016,0.0444234396140902,-0.0090969321126595,0.0133102290520737,-0.0006995492554178,-0.0030442320183297,0.0477204064384969,0.0279908519306114,0.0555812619223514,0.0185768808590342,0.0328918181854827,0.006171356795447,0.1985408531007432,0.0219387455574429,0.0519342320708603,0.00963082023687,0.0109843755080541,0.058942079611209,0.0429695929276152,0.0001577385366236,0.049225405447978,0.0417888995432145,0.0572286026502019,0.0557845804335333,-0.0093392423712617,0.0200032006739205,-0.0016625027954439,0.0238591716770233,0.0673959353644332,-0.0079981887362823,0.0834294427533373,0.0558118712082718,-0.01048491372299,,,,,,,,
0.0556599760394998,0.0992535122985062,0.0358979884412043,0.0361798591458268,0.0158333645248717,0.0936630148055016,0.0099150905881399,0.0035335272527266,0.047130123600369,0.038310711667254,0.0349437100986874,0.0508769877011576,-0.0035327701964022,0.020455428430886,0.0037232282817767,0.0010021679858729,0.0543705004361803,0.0336859784356826,0.057920020346367,0.023496088005084,0.0407928152574093,0.0109551871919873,0.2128431367711993,0.0320577235610524,0.0554699557578136,0.0133847859441673,0.0185269762986195,0.0675392347880197,0.0492855973017892,0.0078534810260941,0.0569687127302799,0.0463187222734847,0.0652567653523959,0.0608853772735631,-0.0030153275908468,0.029008569477049,0.0055873222156099,0.0315994626454976,0.0725121191405217,-0.0023435274142935,0.0897774609621425,0.0637923388209359,-0.0035752824737885,,,,,,,,
0.0569398153660739,0.1062711971142701,0.0408515463886872,0.0458136847234117,0.0226155831305528,0.0974784117170586,0.0190972183245021,0.0065913337948832,0.0479284249233357,0.0422983627999661,0.0445709871184014,0.0574050802160902,0.0018661586208519,0.0274777700188168,0.0080165384002047,0.0055410857682129,0.0602935245865343,0.0391744270177615,0.0598327222976081,0.0289646250536521,0.0484366236870776,0.0155165195400323,0.2256603625445351,0.041652901385751,0.0585845476341319,0.0170763664205331,0.0262146458032888,0.0758488144572163,0.055799709924695,0.015500509315904,0.0641308383351971,0.0504250798444195,0.0729465174804738,0.0664196811914669,0.0034721875083272,0.0380891086706981,0.0126334725979327,0.0388863033247724,0.0770149125624044,0.0033772280175961,0.0952674622186476,0.0712924552605741,0.0035738305218906,,,,,,,,
0.0578337492764363,0.1130133640259519,0.04518448913207,0.0552538612954144,0.0293581127156507,0.1006722630444255,0.0280743774370046,0.0097270873775271,0.0485645966025822,0.0457952985584211,0.0540160021784932,0.0638699038214025,0.006980081111143,0.0342380043459267,0.0121090073824341,0.0105265655670944,0.0653952504991337,0.0443777820070707,0.0613366338916767,0.0348935716968207,0.055676525300437,0.0197552084228948,0.2369264248607983,0.0505455987960073,0.0612833209147104,0.0206314482587875,0.0339042856629583,0.0838102722303602,0.0623978698043152,0.0229619866344908,0.0705875393477131,0.0540752514013018,0.0801829748605586,0.0722843436705275,0.0100146992773984,0.0471114718075262,0.0193493458174403,0.0456064977470562,0.0808350943719353,0.0090521105222325,0.0998704742423177,0.0781632449670923,0.010844484997762,,,,,,,,
0.0583629452662446,0.11933809359312,0.0488535369559929,0.0643517721870081,0.0359590042734595,0.1032319414762236,0.0367330783175819,0.0128653337078699,0.0490623494390099,0.0487658995608406,0.0631044408547907,0.0701374718809298,0.011701134293789,0.0406039164951297,0.015938238014906,0.0158980363862963,0.0696012021352748,0.0492236450454399,0.0624518183376077,0.0411817774832257,0.0623757347206446,0.0235807012148272,0.2466125595236656,0.0585741595480472,0.0635733748655187,0.0239818785335788,0.0414520605536365,0.0913763303099099,0.0689676917144591,0.0301079135992201,0.0762319783474229,0.0572497649649477,0.0868620690651077,0.0783630562352967,0.0164999308388547,0.0559472773827877,0.0256189474591178,0.0516611424488511,0.0839218720743847,0.0145693333138416,0.1035836306389208,0.0842689971072603,0.0181129201601698,,,,,,,,
0.0585543384121793,0.1251125811708605,0.0518329143098244,0.0729664740843916,0.0423227512904471,0.1051620836244378,0.0449664192622935,0.0159316044384788,0.0494433866670691,0.0511875684629654,0.0716675883258227,0.0760814119537039,0.0159362664805362,0.046454106818517,0.0194520740653289,0.0215812698628682,0.0728583060971212,0.0536472637651953,0.0631998704508692,0.0477189806872858,0.0684110391653894,0.0269148044482143,0.254727050990765,0.0655980419208007,0.0654623848524048,0.0270666785319953,0.0487173342377729,0.0985134757915185,0.0754015791029848,0.0368183043812458,0.0809770797742333,0.059942872309976,0.0928928266501316,0.0845294700920662,0.0228149229396746,0.0644759842981266,0.0313399642692968,0.056967848238408,0.086243690347656,0.0198206805863342,0.106428635658407,0.0894906706344208,0.0252527716975132,,,,,,,,
0.0584393070648519,0.1302169076678717,0.0541147652902987,0.0809680338734421,0.0483627702745085,0.1064834141694673,0.0526761108485801,0.0188546940275578,0.0497275987591713,0.0530507720952881,0.0795472038386229,0.0815863668227864,0.0196095542828009,0.0516813839733623,0.0226093579773513,0.0274898403420014,0.0751358393070398,0.0575929574838299,0.0636028463597991,0.0543891664089955,0.0736759622538545,0.0296939717731745,0.261313672858625,0.07150119035979,0.0669576212543029,0.0298329236219272,0.0555664281713004,0.1052018389285251,0.0815994847957214,0.042986037529001,0.0847571984754568,0.0621625136975703,0.0981992253806165,0.0906507092563367,0.0288490627498894,0.0725873447055077,0.0364263383579177,0.0614623912787567,0.0877883814960173,0.0247048054680033,0.1084494555499144,0.0937287748336832,0.0321383883181,,,,,,,,
0.0580523052416149,0.1345473036745622,0.0557089595649767,0.0882404919917386,0.0540034690310029,0.1072310487203076,0.0597742255355563,0.0215687258397593,0.0499331777274028,0.0543586704733184,0.0866000627395805,0.0865509087488858,0.0226638664442208,0.0561956541738888,0.0253801682582528,0.0335270478099513,0.076425669479254,0.0610153073949647,0.0636824213707975,0.061074030375969,0.0780833477579757,0.0318710269297075,0.2664489624987662,0.076194598131102,0.0680652391829691,0.032236295254722,0.0618760796287213,0.1114344598518324,0.087471246466233,0.0485192973888998,0.0875290723467651,0.0639297724985004,0.102721584102905,0.0965911424524452,0.0344970430040586,0.0801833781652503,0.0408102612527722,0.0650997557637829,0.0885626758112998,0.0291303008837825,0.1097093390236319,0.0969056507183577,0.0386481385259834,,,,,,,,
0.0574295029976165,0.1380188193760628,0.0566423000178388,0.0946843692725218,0.0591818336489577,0.1074523631459797,0.0661846412572641,0.0240149413880952,0.0500766316076205,0.0551263594046215,0.0927019947699479,0.0908898912485539,0.0250618321040239,0.0599262110604719,0.0277455495750269,0.0395882456172694,0.0767418107671926,0.063880084175843,0.0634592923309672,0.0676564159612394,0.0815672841528526,0.0334162613374241,0.2702384752078473,0.07961800362257,0.0687898626180737,0.0342413286626027,0.067536491858286,0.1172159775459098,0.0929384466927826,0.053343536507708,0.0892720614622652,0.0652778385378035,0.1064174606224687,0.1022162708449025,0.0396616491422028,0.0871798373922949,0.0444435311915549,0.0678545564082807,0.0885911148503413,0.0330184198009538,0.1102872938259521,0.0989671016578516,0.0446676006665535,,,,,,,,
0.0566074830029868,0.1405673361468725,0.0569571658165565,0.1002186527752487,0.0638484897416415,0.1072045326410618,0.0718441580624727,0.0261431637406972,0.0501726958842149,0.0553797670710501,0.0977512704334661,0.0945361879347337,0.0267860986725445,0.0628233546879591,0.0296967741284371,0.0455634987131104,0.0761193406744577,0.0661648914438693,0.0629528245066118,0.0740235988666502,0.0840843183111256,0.034317874266588,0.2728121981898692,0.0817406953141165,0.0691344676865115,0.0358213942301352,0.072453887776851,0.1225608008695724,0.097935770255695,0.0574029055890201,0.0899877045834299,0.0662505173641437,0.109262049594535,0.1073965873629695,0.0442562815081797,0.0935071611695519,0.0472982429963733,0.0697208539936182,0.08791443269268,0.0363053380833703,0.1102741660247683,0.0998833445625014,0.0500925355949094,,,,,,,,
0.0556220367269224,0.1421508795665989,0.0567096451230457,0.1047822159833566,0.0679682193361413,0.1065518540246035,0.0767032768672845,0.0279129039439204,0.0502341532553343,0.0551542568570309,0.1016712167078949,0.0974417926888908,0.0278388918063684,0.0648592948321767,0.0312341960456429,0.0513404850883285,0.0746127439184091,0.0678595092777728,0.0621809279191465,0.0800703059594445,0.0856139354293901,0.0345817525830682,0.274319328956341,0.0825614312042944,0.0691005513480785,0.0369584610081221,0.0765525000794387,0.1274908449733864,0.1024118529189815,0.060661115056903,0.0896986491043726,0.0669003399954273,0.1112480893549227,0.1120112686178142,0.0482071323847301,0.0991109328210122,0.0493668059534901,0.0707114000929925,0.0865874883941104,0.0389438747982279,0.1097684821665217,0.099649275014045,0.0548315511112436,,,,,,,,
0.0545070972370156,0.1427502170315602,0.0559672296514782,0.1083346491917583,0.0715199405097497,0.1055629693767892,0.0807266389138906,0.0292940966844056,0.0502715851383124,0.0544929984204266,0.1044119775752308,0.0995782787884904,0.0282409159793887,0.066028322007413,0.0323657800254216,0.056807543752525,0.0722937639730494,0.0689659282877806,0.0611601350703406,0.0857013708893133,0.0861583109678588,0.0342306153086272,0.2749226357761942,0.0821075066846847,0.0686885546259893,0.0376426969240649,0.0797759533015642,0.1320329365767986,0.1063296353051571,0.0631017106276221,0.0884470312731021,0.0672863433740195,0.1123853022352319,0.1159515714111723,0.0514549527872815,0.1039518818364368,0.0506613102747595,0.070856366856197,0.0846768465264723,0.0409046099907874,0.1088722211610023,0.0982840603087629,0.0588083799177905,,,,,,,,
0.0532938379568482,0.142368745572286,0.0548061582272758,0.1108564961689411,0.0744961810923039,0.104308108022696,0.0838931334095886,0.0302674673437901,0.0502930868426216,0.0534451761943766,0.1059513720022537,0.1009366359751147,0.0280296579259999,0.066346258104396,0.0331054001742498,0.0618567670818097,0.0692488533796706,0.0694980716447812,0.0599058417058449,0.0908339482428343,0.0857413677888838,0.0333025743896917,0.2747926198010773,0.0804330298672675,0.0678984946015653,0.0378719617755279,0.0820880163391511,0.1362160073147566,0.1096662519139854,0.0647277640756887,0.0862923991869024,0.0674716051163761,0.1126994067547586,0.1191238215457668,0.0539563606173659,0.1080054810804942,0.0512122860327332,0.0702016336412499,0.082258111559029,0.0421763672163992,0.1076866820969257,0.0958300930617745,0.0619637075663354,,,,,,,,
0.0520099581544684,0.1410316964847386,0.0533085080524942,0.1123489126112343,0.076902099306309,0.1028564573085518,0.0861956889224687,0.0308245463458157,0.0503039829749815,0.0520641088558876,0.106294840252126,0.1015265234174692,0.0272571759625018,0.0658492261891622,0.0334710140329245,0.0663870337887043,0.0655763197858005,0.0694812101326993,0.0584326651633179,0.0953992289775625,0.084407196668937,0.0318491859984118,0.2741016902612221,0.0776164848238275,0.0667307474308549,0.037651246235411,0.0834727263304592,0.1400682049876691,0.1124124984590605,0.0655609991395886,0.0833092811961782,0.0675206265203537,0.1122307518011424,0.1214519018669957,0.0556846591845125,0.1112612021479838,0.0510669191663607,0.0688067138973,0.0794131257900796,0.0427660560143558,0.1063086061428041,0.0923513545464324,0.0642565029594019,,,,,,,,
0.0506791668874865,0.1387847026222302,0.0515591402794837,0.1128327799409018,0.0787541221142482,0.101273761104042,0.0876407713089611,0.03096735778027,0.0503065803699819,0.0504053545722107,0.1054745068955254,0.1013749928621013,0.0259874751719338,0.0645918045471302,0.0334828196810335,0.0703068809214961,0.0613832664722501,0.0689510836031615,0.0567548711493716,0.0993436216373524,0.0822179199598849,0.0299330855080789,0.2730185470638267,0.0737576809192341,0.0651869162423974,0.0369921033058686,0.0839339059140575,0.1436140574883203,0.1145719303908907,0.0656403907262595,0.0795845069044957,0.067496664626108,0.111032632240941,0.1228791679553849,0.0566301525551196,0.1137214968522403,0.0502868066200091,0.0667424128621538,0.0762271396919579,0.042697896604054,0.1048266956455888,0.0879312511602452,0.0656648207541438,,,,,,,,
0.0493208680708002,0.1356917914256317,0.0496426105646933,0.112347324137948,0.0800782855355844,0.0996202292857252,0.0882476171134446,0.0307078175057246,0.0502999929878152,0.0485248749252856,0.1035474238522195,0.1005247498378374,0.024293581096645,0.0626446523727451,0.0331615003624662,0.073537118901562,0.0567824244263655,0.0679527509623551,0.0548868194667228,0.1026293854102501,0.0792510956037035,0.027625313351752,0.27170294105222,0.0689742003678757,0.0632707133627815,0.0359121086390158,0.0834941151252416,0.1468718231106631,0.1161596518736666,0.0650202926596036,0.0752143871813789,0.0674591169610386,0.1091693521667247,0.1233697424837701,0.0567999611233341,0.1154005738752506,0.0489453464193605,0.0640883094219083,0.0727860581968239,0.0420120740988916,0.1033186523365593,0.0826699992314057,0.0661860618786188,,,,,,,,
