22_5_beat1,22_95_beat2,22_95_beat3,22_76_beat4,22_77_beat5,22_77_beat6,22_31_beat7,22_31_beat8,22_96_beat9,22_84_beat10,22_33_beat11,22_99_beat12,22_48_beat13,22_48_beat14,22_58_beat15,22_58_beat16,22_19_beat17,22_19_beat18,22_19_beat19,22_14_beat20,22_45_beat21,22_41_beat22,22_41_beat23,22_6_beat24,22_79_beat25,22_79_beat26,22_15_beat1
0.0107042450203951,0.034960253732048,0.0141412187552835,0.0117146607671356,0.0122689445361416,0.01198402232514,0.0098307676180629,0.0251899972979713,-0.0002934894570968,0.0398738219708064,0.0255717809311416,0.0436291780509944,0.0103703535595743,0.0332175051649025,0.0057508430948917,0.0205479571782327,0.0242240943043826,0.0101031322042145,0.0015914730143718,0.0120215011067096,0.0346898431591695,0.0067379271163713,0.0111234177060318,0.0429168512900525,0.040717560532808,0.0065479131274434,
0.0102247884286086,0.0348723488455481,0.0138654292932402,0.0111609721908081,0.0120292809516793,0.0121287566098694,0.0092008765361461,0.024844581267507,-0.0004387172050803,0.0396935998985832,0.0257348936043227,0.0434864062368155,0.0100080198571449,0.0329468233702457,0.0055916917902757,0.0200811118916669,0.0241246397763168,0.0101393555682738,0.0015380773120345,0.0114823425102082,0.0326753264455135,0.0063769576929332,0.0107583578168154,0.0407762169437601,0.0404667293916043,0.0068510896986448,
0.0096803857736463,0.0347330529219881,0.0135056427291849,0.0105598345437474,0.0117076363711136,0.0122229148802001,0.0085130269812669,0.0244186890902606,-0.0005954119123428,0.0393734350483357,0.0257485819462831,0.0433726591706251,0.0095570689715631,0.0324883188764386,0.0053781272390446,0.0195320912113384,0.0239751949036807,0.0101448315636598,0.0014538537078426,0.0108628584864261,0.0306982198946827,0.005944914737289,0.0103785600267011,0.0383085083812712,0.040132219041602,0.0070428416870076,
0.0090729201623112,0.0345331818350464,0.0130626330375569,0.0099174590165851,0.0113093581064115,0.0122547814667579,0.0077754965461592,0.0239100119682261,-0.0007656793760526,0.0388859496112737,0.0255995331651663,0.043273263249483,0.0090241941177356,0.0318346792268541,0.0051083661570505,0.0189055611733747,0.0237755428769522,0.0101148989425052,0.0013375103637621,0.0101680324967069,0.0287772694681307,0.0054369252236053,0.0099866801731749,0.0355325036064553,0.0397103256668221,0.0071162419085346,
0.0084054456977434,0.0342653272580119,0.0125386643669276,0.009240230015866,0.0108404222238277,0.0122146543211745,0.0069975797839412,0.0233180978070174,-0.0009511343361605,0.0382054555768607,0.0252781459680072,0.0431726459026659,0.0084177639646559,0.0309818228008487,0.0047822289071758,0.0182075624957687,0.0235266977345673,0.0100458549449572,0.0011885430005323,0.0094039227532565,0.02693015970697,0.0048493246656732,0.0095851660643083,0.0324730552799898,0.0391992501054074,0.0070672438217798,
0.0076820758348824,0.0339239274284536,0.0119373851039005,0.0085346722310814,0.0103071962885897,0.0120950104008668,0.0061891622019458,0.0226443101865974,-0.0011529766150508,0.0373084884755338,0.0247786236101978,0.0430547979737787,0.0077473895449049,0.0299288023805332,0.004401117545112,0.0174452763081839,0.0232308231054634,0.0099350067966788,0.0010071773410375,0.0085775240672472,0.0251731163159704,0.0041797905026822,0.0091762116682346,0.0291604940706692,0.0385990031949103,0.006894549089719,
0.0069078484670299,0.0335052751557278,0.011263699049955,0.0078074337660348,0.0097162100775686,0.0118905940389625,0.0053602818854846,0.021891728333488,-0.0013720837794417,0.0361742728170548,0.0240989411084459,0.0429037289151833,0.0070234689579212,0.0286776485635382,0.003967943807175,0.016626771060304,0.0228911115282161,0.0097806882748093,0.0007942939030414,0.0076966192912872,0.0235205355789705,0.003427428493732,0.008761724921829,0.0256299089616708,0.037911271718172,0.0065994034890142,
0.0060885703652307,0.03300746897374,0.0105236174931064,0.0070652785627166,0.0090739409979193,0.0115984317316195,0.0045206984220633,0.0210649940019959,-0.0016091136773096,0.034785121925851,0.0232406965471763,0.0427039035893179,0.0062567266114675,0.0272331619908615,0.0034870084030143,0.0157607397742896,0.0225116302122819,0.0095822431208439,0.0005513404322697,0.0067696210651629,0.0219846520033859,0.0025928101496155,0.008343308582713,0.0219203308818231,0.0371392530422277,0.006185336345807,
0.0052306442967537,0.0324303150947528,0.0097240961528723,0.0063150806604198,0.0083866202023671,0.0112177789401836,0.0036794875659637,0.0201701130805036,-0.0018646098953753,0.0331267785714572,0.0222088600156668,0.0424406502993373,0.0054577634139531,0.0256026625810668,0.0029638353197373,0.01485623649466,0.0220971404224688,0.0093399782403782,0.0002802372366731,0.0058054047082579,0.020575254964255,0.0016779612065669,0.0079222530889707,0.0180738461721402,0.0362874667097094,0.0056578593791764,
0.0043408829091698,0.0317751890730342,0.0088728609953255,0.0055638126712696,0.0076600644518851,0.0107500062629261,0.0028446778591795,0.0192142213220431,-0.0021391031025511,0.0311887046778323,0.0210114364315956,0.042100530770841,0.0046366334003484,0.0237957032064543,0.0024049671056029,0.0139224200624309,0.0216528986514114,0.009055090617059,-1.6719669631796235e-05,0.0048131333748245,0.019299464138295,0.0006863031185135,0.0074995400956958,0.0141346656162405,0.035361551089228,0.0050241407782667,
0.0034263141754279,0.0310448667958209,0.0079782267599904,0.004818521227183,0.0068995376779924,0.0101984336570638,0.0020229424424209,0.0182053247485331,-0.0024332013875424,0.0289643283162254,0.0196590603424327,0.0416716641524441,0.0038024607954161,0.0218237547591915,0.0018177291022421,0.012968312276663,0.0211844483372326,0.0087295726152983,-0.0003369533312542,0.0038020769490106,0.0181615721722468,-0.0003774485809724,0.007075855223206,0.0101481733450809,0.0343680527142898,0.004292669592303,
0.0024939837457444,0.030243334576029,0.0070489117383634,0.0040862830431837,0.0061096449801538,0.0095681222827178,0.001219355838481,0.0171520259063259,-0.0027476630628989,0.0264512542292999,0.0181645418144274,0.0411439986572129,0.0029631095694209,0.0196998695299578,0.0012099721766973,0.0120025762054432,0.0206974110493163,0.008366100808856,-0.0006776950747116,0.0027814265547497,0.0171629613119021,-0.0015074235115191,0.0066516085590062,0.0061599781310886,0.033314215151686,0.0034729241651719,
0.0015507598513701,0.0293755877562919,0.0060938519383458,0.0033741365973261,0.0052942605062114,0.0088656340086535,0.0004372218782903,0.0160632471987994,-0.0030834459948818,0.0236514406149844,0.016542382820395,0.0405095261777648,0.0021249152291757,0.0174383303684238,0.000589804545196,0.0110333189825184,0.0201972857958948,0.0079679136349356,-0.0010360656889594,0.0017601069472719,0.0163020986401512,-0.0026967663298875,0.0062269615740304,0.0022149876233888,0.0322077731739898,0.0025750565080882,
0.0006031463893852,0.0284474264117772,0.0051220173146572,0.0026889861699248,0.0044564893601578,0.008098768689498,-0.0003220245396451,0.0149479619707152,-0.00344172833356,0.0205713403239723,0.0148082832327329,0.0397624370116474,0.0012924860372835,0.0150542942157477,-3.4676297811513234e-05,0.0100679219905027,0.0196892644222394,0.0075386830509489,-0.0014091470409032,0.0007465894051656,0.0155746121721298,-0.0039378292594872,0.0058018593087921,-0.001643475907412,0.0310567567266779,0.0016096022974931,
-0.0003428905378056,0.0274652555520079,0.0041422323010388,0.0020374770148373,0.0035986624223261,0.0072762890285472,-0.0010588422664826,0.01381494289327,-0.0038238965680222,0.0172219996357496,0.0129786547166328,0.0388992136578815,0.0004685782023185,0.0125634401769395,-0.0006556407536493,0.0091128999928994,0.0191780700132164,0.0070823850046873,-0.0017940435272569,-0.000251291964891,0.0149734474038642,-0.0052223785939476,0.0053760669233706,-0.0053745016626973,0.0298693077643503,0.0005872237394587,
-0.001282078030015,0.0264358957801317,0.0031630024993707,0.0014258426393411,0.002722361815864,0.0064076422177033,-0.0017755382519212,0.0126725355666906,-0.0042314981244453,0.0136191030781371,0.0110701595727723,0.0379186644121309,-0.0003459530285871,0.0099816341041911,-0.0012657634416796,0.0081737896226254,0.0186678238580253,0.0066031729786603,-0.0021879335638756,-0.0012265173701842,0.0144891011118113,-0.0065418062593841,0.0049492099570084,-0.0089403434132617,0.0286535115888332,-0.0004815100123435,
-0.0022099700797227,0.0253664087914212,0.0021923491036378,0.0008597274254515,0.0018284737737759,0.0055026866398282,-0.002476156274985,0.0115284632300903,-0.0046661572608899,0.0097829490334178,0.0090992899350701,0.0368218991187317,-0.0011521268864063,0.0073246233682652,-0.001858430092378,0.0072550667268291,0.0181619449652165,0.006105258207414,-0.0025881119409617,-0.0021730486096543,0.0141099263855738,-0.0078873377019666,0.0045208178834363,-0.0123070864993686,0.0274172429719817,-0.0015863027304993,
-0.0031230569790473,0.0242639405005449,0.0012376524840858,0.000343990013148,0.0009172649127137,0.0045714307776961,-0.0031663061449395,0.0103896661949578,-0.0051294547788391,0.0057383387281655,0.0070820006886634,0.0356122508620187,-0.0019527378847591,0.0046077767260978,-0.002427908239419,0.0063600914413941,0.0176630844289297,0.0055927994654019,-0.0029920243019044,-0.0030859830469152,0.0138225001917049,-0.0092502279565084,0.0040903707563017,-0.0154452173246364,0.0261680262055276,-0.0027172715116105,
-0.0040188490202294,0.0231355830872232,0.0003055063290131,-0.0001175051291168,-1.152254540111662e-05,0.0036237901531847,-0.0038529401113958,0.0092621772753127,-0.0056227740317893,0.0015143610747007,0.005033407015713,0.034295148540079,-0.0027521884064276,0.0018458845628543,-0.0029694770344178,0.0054910795309655,0.0171730952391956,0.0050698046443562,-0.0033972952325091,-0.0039616907306127,0.0136120423609613,-0.0106219387085091,0.003657348897592,-0.0183300856477794,0.0249129073953085,-0.0038650500596408,
-0.0048959341284591,0.0219882559289909,-0.0005984161823529,-0.0005220988004948,-0.0009585612078354,0.0026693666833175,-0.0045440834179879,0.0081510322634734,-0.0061471178017422,-0.0028559420454282,0.0029675545805346,0.0328779461223079,-0.0035562589950588,-0.0009469660465267,-0.003479513741209,0.0046490984639243,0.0166930364902191,0.0045400457245682,-0.003801751493997,-0.0047979310109487,0.0134628728985802,-0.011994290428656,0.0032212856732399,-0.0209422517748218,0.0236583368887563,-0.0050208589963423,
-0.0057540099256434,0.0208286043092549,-0.0014694825602958,-0.0008685403332841,-0.0019248190153391,0.0017172533575369,-0.0052485258441601,0.0070602125808785,-0.0067029027423807,-0.0073360410888729,0.0008972670303503,0.031369714930348,-0.0043718233260548,-0.0037574292933427,-0.0039555366869239,0.0038340868572577,0.0162232094505733,0.0040069882112281,-0.0042034418307156,-0.0055939448935421,0.0133588930423806,-0.0133595851626642,0.0027818234043711,-0.0232677127008438,0.0224100597379315,-0.0061765486999761,
-0.006593891283703,0.019662913985429,-0.0023042057601936,-0.0011571716183923,-0.002911433719712,0.0007758656922923,-0.0059754808866581,0.0059926157817974,-0.0072897401342003,-0.0118865193830252,-0.0011659282454435,0.0297810055071523,-0.0052065155513901,-0.0065728432792691,-0.0043962065191587,0.0030448962668805,0.0157632216839098,0.0034737356500687,-0.0046006545737529,-0.0063505192625241,0.0132840746016067,-0.0147106972165116,0.0023387723582399,-0.0252980033973293,0.0211730125597407,-0.007324621067231,
-0.0074174946254072,0.0184970391894661,-0.0031003315944031,-0.0013900800604331,-0.0039195844578955,-0.0001471999108624,-0.0067342191029862,0.0049500487279314,-0.0079062135240228,-0.0164658055417715,-0.0032117991867813,0.0281235855834754,-0.0060683581855569,-0.009381074332953,-0.0048012894316588,0.0022793547449608,0.0153120743963747,0.0029429894341927,-0.004991933988107,-0.007070019012544,0.0132229418197256,-0.016041130695731,0.001892172530157,-0.0270301718255837,0.019951226022342,-0.0084582370003097,
-0.0082278000546805,0.0173363414045868,-0.0038569067929158,-0.0015712087426618,-0.0049503625810507,-0.0010452819036997,-0.0075336822029802,0.0039332380550054,-0.0085496652829346,-0.0210310254814742,-0.0052313402182703,0.026410160370122,-0.0069653590283236,-0.0121702665223369,-0.0051715874945514,0.00153435206039,0.014868267466571,0.002417023734357,-0.0053760960135635,-0.0077563830904796,0.0131610302937192,-0.0173450445423597,0.001442357554853,-0.0284666288922163,0.0187477333846138,-0.0095712163471775,
-0.0090287918807892,0.0161856362948071,-0.0045743256821731,-0.0017064127506117,-0.0060046428610247,-0.0019127452685192,-0.0083820848115651,0.0029418530289173,-0.0092160050712757,-0.025538952566234,-0.0072166468040856,0.0246540809699069,-0.0079050859166021,-0.0149285072233811,-0.0055088423095922,0.0008059469029465,0.0144299161966409,0.0018976749952749,-0.0057522437594577,-0.0084150805130811,0.0130853082956817,-0.0186172472715761,0.0009900195740317,-0.0296148774333464,0.0175644869326339,-0.0106580364998922,
-0.0098253773227123,0.0150491464273265,-0.0052543534910005,-0.0018034518435107,-0.0070829552195479,-0.0027450514660448,-0.0092865114608604,0.0019745369857611,-0.0098995535226134,-0.0299470257313288,-0.009160748396028,0.0228690461979015,-0.0088942284665576,-0.0176434271755106,-0.005815618885316,8.949668862719041e-05,0.0139948737039144,0.0013863450172952,-0.0061197828505055,-0.0090530226554688,0.0129845471068913,-0.0198531649570444,0.0005362732546945,-0.0304871273695547,0.0164022856582402,-0.0117138349402879,
-0.0106232822623258,0.013930457888044,-0.0059001243783308,-0.0018719114721611,-0.0081853563419362,-0.0035388090750508,-0.0102525172738944,0.0010289451522765,-0.0105929340557827,-0.034214397984959,-0.0110574177520805,0.0210688026063748,-0.0099381564895391,-0.0203017606016474,-0.006095176894433,-0.0006201893194993,0.0135608530329061,0.0008840161813659,-0.0064784364914104,-0.0096784285575882,0.0128496286134246,-0.0210487870778189,8.27164388675349e-05,-0.0310998073257953,0.01526071896315,-0.0127344197904171,
-0.0114289220083192,0.012832479511352,-0.006516112384837,-0.0019230465002458,-0.0093113000724359,-0.0042918072157537,-0.0112837418971186,0.000101788582605,-0.0112870245418646,-0.038302972102998,-0.012900976589429,0.0192668471083424,-0.0110404854868386,-0.022888897018616,-0.0063513363564705,-0.0013286730259259,0.0131255434773595,0.0003912768940238,-0.006828259917901,-0.0103006407272769,0.0126737803572347,-0.0222005955667535,-0.0003685158287583,-0.0314729861334734,0.0141381324010277,-0.0137162909664654,
-0.0122492443032544,0.011757404188936,-0.0071080736154118,-0.0019695448495341,-0.01045950544481,-0.0050030331245391,-0.0123815474087508,-0.0008111139841875,-0.0119709785906348,-0.0421783771000134,-0.0146861182639857,0.0174761363403248,-0.0122026605469784,-0.0253884606821006,-0.0065883443134989,-0.0020416865763809,0.0126867162230552,-9.164513135920278e-05,-0.0071696537200514,-0.0109298899740524,0.0124527304338052,-0.0233054827593933,-0.0008147078190647,-0.0316297205641723,0.0130316223529829,-0.0146566729449777,
-0.0130915414203398,0.010706672549669,-0.0076829580472317,-0.0020252115876227,-0.011627821644039,-0.0056726741960332,-0.0135446920358976,-0.001714772572166,-0.0126323235352758,-0.0458108384984932,-0.016407767450756,0.0157088068354292,-0.0134235710296729,-0.0277819556833038,-0.0068107482730551,-0.0027649082163401,0.0122423152097629,-0.0005648445248999,-0.0075033753453755,-0.0115770092121904,0.0121847770395034,-0.0243606639274174,-0.0012525346124994,-0.03159534819762,0.0119370669526467,-0.0155535585256924,
-0.0139632283047304,0.0096809401731056,-0.0082487894351179,-0.0021045776094422,-0.0128130901389598,-0.0063021035427741,-0.0147690524075565,-0.0026149453072597,-0.0132571388975065,-0.0491758976551436,-0.0180609945510083,0.0139759101953688,-0.0146992095137801,-0.030048514194707,-0.0070232811209562,-0.0035037167892387,0.0117905300172261,-0.0010286978558039,-0.007830547899339,-0.0122530979243536,0.0118707700721504,-0.0253635897135128,-0.0016780532354014,-0.0313967463004125,0.0108492004455817,-0.016405761408273,
-0.014871584434465,0.0086800503674235,-0.0088145118861651,-0.0022224409004242,-0.0140110056322123,-0.0068938467920523,-0.0160474076061001,-0.003518034125383,-0.0138303153694053,-0.0522549403837239,-0.0196409988103771,0.0122871677226516,-0.0160223894569247,-0.0321647821084537,-0.0072307609013144,-0.0042629281543785,0.0113298485577368,-0.0014838242374864,-0.008152665149176,-0.0129691410483207,0.0115140049525056,-0.0263118631142177,-0.0020867179773046,-0.0310615787976102,0.0097617374259856,-0.0172129739731427,
-0.0158234584790603,0.0077030153582256,-0.0093898018609274,-0.0023933522498276,-0.0152159792482936,-0.0074515266170132,-0.0173692983186632,-0.0044309499224536,-0.0143358903538826,-0.0550355026188783,-0.0211431690632682,0.0106507493373425,-0.0173825366726361,-0.034104970403086,-0.0074380073699571,-0.0050465184647256,0.0108590883618761,-0.0019310498192709,-0.0084715914013611,-0.0137355883800218,0.0111200317283025,-0.0272031647571425,-0.002473423864705,-0.0306175537050676,0.0086675520172569,-0.0179758254368705,
-0.0168249369311578,0.006748009442587,-0.0099848447099869,-0.0026310610200684,-0.0164210093770501,-0.0079797805667798,-0.0187209738106088,-0.0053609406221001,-0.0147574520890447,-0.0575113305362714,-0.0225632249111147,0.0090730819675601,-0.0187655698709355,-0.0358410923074965,-0.0076497756076956,-0.0058573410488455,0.0103774062337491,-0.0023713785981668,-0.0087895546727094,-0.0145619030880198,0.0106963854914713,-0.0280351891797359,-0.002832581235556,-0.030091712668323,0.0075589150651421,-0.0186959345903522,
-0.0178809806252674,0.0058123782059367,-0.0106100754596652,-0.0029479399652812,-0.0176175676222536,-0.0084841472908411,-0.0200854381488954,-0.0063153768950081,-0.015078600577121,-0.0596821839113535,-0.0238974343847816,0.0075586928675194,-0.0201538849291135,-0.0373433961866865,-0.0078707053022124,-0.0066968454712391,0.0098842869914913,-0.0028059712953026,-0.0091091313298263,-0.0154560904944657,0.0102522470990328,-0.0288055937377012,-0.0031582228747779,-0.029509772518608,0.006427789845999,-0.01937595065793,
-0.0189950363169973,0.004892668220109,-0.0112758844967022,-0.0033544109159891,-0.0187955091619074,-0.0089709163892334,-0.0214426050273241,-0.0073014923560055,-0.0152834501720807,-0.0615533840089172,-0.0251428971986122,0.0061100933801854,-0.0215264560870004,-0.0385809926778111,-0.0081052826588828,-0.0075648090629879,0.0093795128685891,-0.0032361331490479,-0.0094332201614976,-0.016424220763111,0.0097980460216982,-0.0295119607509882,-0.0034441433039128,-0.0288955360924548,0.0052661837511485,-0.020019575459909,
-0.0201686340896835,0.003984681684623,-0.0119922901210009,-0.0038583951995293,-0.0199430182907427,-0.0094469379560341,-0.0227695676581055,-0.0083260779054091,-0.0153571559530569,-0.0631351203360305,-0.0262978760782986,0.0047277084360683,-0.0228590647698239,-0.0395226626745933,-0.0083578103852858,-0.0084590926694787,0.0088631159114192,-0.0036633104489615,-0.0097650037115074,-0.0174699614019966,0.0093450197057741,-0.0301517726228131,-0.0036840676907558,-0.0282703861390333,0.0040665500206868,-0.0206315600325459,
-0.0214009850371798,0.0030835601947341,-0.0127685816503156,-0.0044648137604168,-0.0210466007782913,-0.0099193894506826,-0.0240409865082378,-0.0093951333241914,-0.0152864440867371,-0.0644415435126874,-0.0273621528381732,0.0034098565036363,-0.0241246631734112,-0.0401378210475993,-0.0086323799291798,-0.0093754334023793,0.0083353163576113,-0.0040890945582617,-0.0101078946778708,-0.0185941373868287,0.0089047459616844,-0.0307223990121395,-0.0038718456245419,-0.027652872202104,0.0028222300272138,-0.0212176691636081,
-0.0226885971494388,0.0021839011890881,-0.0136129388339541,-0.0051751619272953,-0.0220911347565046,-0.0103954997919896,-0.025229593241604,-0.0105134830809417,-0.0150601253758036,-0.0654896836510033,-0.0283373813552526,0.0021527837519299,-0.0252938751255015,-0.0403976002337521,-0.0089328392608514,-0.0103072876677726,0.0077964505145703,-0.0045152311428705,-0.0104654653222226,-0.0197943380905284,0.0084886664256924,-0.0312210947454007,-0.0040016628831335,-0.027058396204918,0.0015279230387623,-0.0217846079373485,
-0.0240249302808338,0.0012799096365627,-0.0145320356740017,-0.0059871825370974,-0.0230599910106885,-0.0108822334164742,-0.0263068042088796,-0.0116843673243324,-0.0146695711618916,-0.0662982443206622,-0.0292274067228656,0.0009507548620819,-0.0263356311811961,-0.0402760087015204,-0.009262749100359,-0.0112457375514542,0.007246892078495,-0.0049436314351193,-0.0108413581705349,-0.0210645909209848,0.0081076199399389,-0.0316450070304951,-0.0040682624995956,-0.0264989983982793,0.0001801670280443,-0.0223399053467722,
-0.0254001131825067,0.0003655861780803,-0.0155306392212516,-0.0068946586247811,-0.0239352317076508,-0.0113859403040917,-0.0272434314074897,-0.0129090229513746,-0.0141091317018932,-0.0668863307764781,-0.030038518951547,-0.0002037987179902,-0.0272179286338285,-0.0397511123639728,-0.009625320702908,-0.0121794726869167,0.0066869711455588,-0.005376381689585,-0.0112391768553264,-0.0223951214919855,0.0077714046564468,-0.031991190664672,-0.004067165097662,-0.0259832416462663,-0.0012221888397568,-0.022891751319342,
-0.0268007465193944,-0.000565048720085,-0.0166112163267071,-0.0078873431366194,-0.0246978937485456,-0.0119119814241461,-0.028010473282186,-0.0141862731776289,-0.0133764790105877,-0.0672721770491649,-0.0307796107835283,-0.0013200741534736,-0.0279087004272601,-0.0388061827031133,-0.0100233292034906,-0.0130948579640089,0.0061168953737026,-0.0058157465952998,-0.0116623567675371,-0.0237722191711031,0.0074883867396308,-0.0322566302579181,-0.0039948777515824,-0.0255161889576571,-0.0026775416996565,-0.0234487851091648,
-0.0282098153049847,-0.0015176969631916,-0.0177735634819647,-0.0089510382151745,-0.0253283591521574,-0.0124643424285373,-0.0285799623828927,-0.0155121469080982,-0.0124728588547294,-0.0674719392599228,-0.0314622125292332,-0.002408639298736,-0.028376770217714,-0.0374307539700547,-0.0104589981113494,-0.0139760948597975,0.0055366778576272,-0.0062641623249887,-0.0121140162516419,-0.0251782248794521,0.0072651717219467,-0.0324382689515278,-0.0038490806232712,-0.0250994668814383,-0.0041811455664584,-0.0240198349230198,
-0.0296067320813848,-0.0024974958384062,-0.0190144765632844,-0.0100678306968814,-0.0258068103072116,-0.0130452514403513,-0.0289258421128469,-0.0168795511471847,-0.0114032399478137,-0.06749862175218,-0.0321003822122651,-0.0034811264957523,-0.0285928644802883,-0.0356215334665642,-0.0109338528056932,-0.0148054808457844,0.0049460762755017,-0.0067242151346645,-0.0125967903667757,-0.0265916550126955,0.0071063519186678,-0.0325330436097095,-0.003628781359611,-0.0247314059400889,-0.0057247985400557,-0.0246136108475022,
-0.0309675283591394,-0.0035087084942804,-0.0203274783101576,-0.0112164837923477,-0.0261137628054454,-0.0136548191852425,-0.0290248409755217,-0.0182780204519732,-0.010176352256273,-0.0673611981517474,-0.0327104364858332,-0.0045498849373604,-0.0285306470379309,-0.0333831135699524,-0.0114485437229939,-0.0155637673588109,0.0043445477396071,-0.0071986019607428,-0.0131126507020226,-0.0279874713054506,0.0070143399422147,-0.0325379269081699,-0.0033344286465519,-0.0244072486554975,-0.0072966294594086,-0.0252383555927088,
-0.0322652063423842,-0.0045544007208213,-0.0217026215552307,-0.0123729777819919,-0.0262306631752575,-0.0142907212555922,-0.0288573102332459,-0.0196935668309688,-0.0088046104957371,-0.0670639812929134,-0.0333105164017043,-0.0056275999922832,-0.0281677371478094,-0.0307284416605701,-0.0120026431855581,-0.0162306123778185,0.0037312235136416,-0.0076900702660664,-0.0136627163031147,-0.0293375014227411,0.0069892944276312,-0.0324499770526474,-0.0029679783023975,-0.0241194158334921,-0.0088810048776512,-0.0259014602063719,
-0.0334702559660606,-0.0056361149054158,-0.0231263854564303,-0.0135111853028392,-0.0261405335289434,-0.01494794279784,-0.0284079900350976,-0.0211086513914767,-0.0073039231752667,-0.0666062843453116,-0.0339199917127496,-0.0067268890946578,-0.0274866697004761,-0.0276790141315992,-0.0125944232854747,-0.0167851189311988,0.003104907321812,-0.0082013354210369,-0.0142470623453117,-0.0306110091499326,0.0070291397722609,-0.0322663959658029,-0.0025329076900059,-0.0238578224590767,-0.0104585740143306,-0.0266090546584131,
-0.034551334063916,-0.0067535538337716,-0.0245816801940641,-0.0146036598088964,-0.0258286402988125,-0.0156186052500132,-0.0276666700703657,-0.0225022953968305,-0.0056933917521709,-0.0659824009561945,-0.0345587174326022,-0.0078598846071499,-0.0264757554736194,-0.0242647727533548,-0.0132206256471914,-0.0172064461124441,0.0024641003441731,-0.0087349751274372,-0.014864534660748,-0.0317754064595638,0.0071296772065426,-0.0319845966438404,-0.0020341768470745,-0.0236102356248238,-0.0120064648910832,-0.0273655859398681,
-0.0354760934943984,-0.0079042884339634,-0.0260479727733799,-0.0156225094572528,-0.0252831602575313,-0.0162918928803199,-0.0266287137406799,-0.0238503432601308,-0.0039949084231282,-0.0651819155298764,-0.0352461662719449,-0.0090378144628964,-0.0251298009211161,-0.0205236952583507,-0.0138762369597659,-0.0174744746709944,0.0018070551488978,-0.0092933017548309,-0.0155125794755355,-0.0327970927297568,0.0072847800596937,-0.031602279998169,-0.0014781373778005,-0.0233626681678525,-0.0134986392771725,-0.0281733989265428,
-0.0362121408036983,-0.0090835045159387,-0.0275015427643228,-0.0165403233974759,-0.0244958142560291,-0.0169540938157414,-0.0252954196523458,-0.0251258835318361,-0.0022326646560272,-0.0641903368385784,-0.0360004697148682,-0.010270591405219,-0.0234506507187387,-0.0165010864382386,-0.0145542866077484,-0.0175705052431567,0.0011318597450678,-0.009878214916012,-0.0161870986069756,-0.033642399316707,0.0074866618743649,-0.0311175208875041,-0.0008723926335524,-0.0230998029343278,-0.0149064075376405,-0.0290323375683476,
-0.0367280920965956,-0.0102838039374315,-0.028915872121906,-0.017331113579996,-0.0234624378669523,-0.0175887661021285,-0.0236742006888828,-0.0262998264043658,-0.0004325856456592,-0.0629900300653162,-0.036837408303272,-0.0115664213356328,-0.0214475221302463,-0.0122485905553478,-0.0152456842715186,-0.0174779640584378,0.000436551653702,-0.010491038110531,-0.0168823407943147,-0.0342786109452351,0.0077262022618174,-0.0305288622648264,-0.0002256148809298,-0.0228054436539217,-0.0161990972383264,-0.0299393858036096,
-0.0369946888381242,-0.0114950753412847,-0.0302621678249162,-0.0179712330437107,-0.0221834586003376,-0.0181770342701453,-0.0217785686685544,-0.0273416280348536,0.0013782916311186,-0.0615614052389725,-0.0377693976310486,-0.0129314407340349,-0.0191371079534392,-0.0078229596863958,-0.0159391157935994,-0.0171830887387228,-0.0002807395854735,-0.0111323447610475,-0.0175908396833896,-0.0346750294175603,0.0079933122665796,-0.0298354154864174,0.0004526730993137,-0.0224629891461907,-0.0173448617350788,-0.0308883687763193,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0141806309854324
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0137834272338175
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013214656736148
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124812206428447
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0115930134809904
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010562728071924
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009405580645255
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008138966079146
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0067820558481828
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0053553532431048
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038802216447978
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023784020488921
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008715356657907
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006192936631915
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002073984171877
,,,,,,,,,,,,,,,,,,,,,,,,,,0.003473797059938
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048016850347113
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0060425624896728
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071835137903095
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082139384664176
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091256341901623
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099128201937394
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105721052224924
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111024052283228
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0115048168032883
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117824528663519
