70_78_beat1,70_80_beat2,70_22_beat3,70_26_beat4,70_27_beat5,70_27_beat6,70_79_beat1,70_68_beat2,70_68_beat3,70_66_beat4,70_67_beat5,70_91_beat6
-0.0278987897529215,-0.0577633659345933,-0.1146775927571305,-0.1745832457129583,0.1821000731337152,-0.1632346921934795,,,,,,
-0.0258532535621378,-0.060897454755068,-0.1169419341769148,-0.1759371595849487,0.1744438277614158,-0.1656050180963214,,,,,,
-0.0237860707694621,-0.0636855922895281,-0.1188103498084968,-0.1772514884590499,0.1653439144217639,-0.1672353268880524,,,,,,
-0.0216315369236524,-0.0660428458812458,-0.120155254546252,-0.1783463119026077,0.1550377411479355,-0.1679572882578031,,,,,,
-0.0193123608070881,-0.0678985269713266,-0.1208409468462098,-0.1790396974114932,0.1437891215179292,-0.167602780461601,,,,,,
-0.0167424615372541,-0.0691982144062123,-0.1207281550506999,-0.179152346815703,0.1318784015480171,-0.1660102310317646,,,,,,
-0.0138304176449003,-0.0699051957430777,-0.1196792338975594,-0.17851239845618,0.1195922185768953,-0.1630313960904167,,,,,,
-0.0104834528573674,-0.0700012985526766,-0.1175638473901698,-0.176960319801993,0.1072133158437955,-0.1585383351270576,,,,,,
-0.0066118068450726,-0.0694871038511365,-0.1142649371777573,-0.1743538062579852,0.0950108265284337,-0.1524303020644798,,,,,,
-0.0021333081609203,-0.0683815540832775,-0.1096847439065469,-0.1705725801397247,0.0832314128022205,-0.1446402465113489,,,,,,
0.0030220564994691,-0.0667209880852266,-0.1037506249072131,-0.1655229610429239,0.0720916003260189,-0.1351406042332868,,,,,,
,,,,,,-0.0249082423757135,-0.001941938458181,-0.0426177389942249,0.1011547730905832,0.0913210402939622,0.1712994358195973
,,,,,,-0.0223645759306548,-0.0013022672781981,-0.0384408901632587,0.1028723889030687,0.1094490460638653,0.1921973177900732
,,,,,,-0.0190861843225906,-0.0005543243373265,-0.033294219487683,0.1047986552917531,0.1293163922677642,0.2129785160134482
,,,,,,-0.0150462015467738,0.0003579724365717,-0.0272090073800252,0.1069497209608784,0.1507637321073743,0.2335326371442704
,,,,,,-0.0102308788894549,0.0014907530409022,-0.0202427941553663,0.1093363945284625,0.1735911348138774,0.2537497529485011
,,,,,,-0.004641841002874,0.0028972009445291,-0.0124794644766783,0.1119629080822062,0.1975631316547798,0.2735206539903871
,,,,,,0.0017019619988046,0.0046246733666682,-0.0040283927952012,0.1148258572768761,0.2224149883570805,0.2927371597078801
,,,,,,0.0087627371017313,0.0067120781835231,0.0049773912863742,0.1179133814597063,0.2478599761073569,0.3112925115061719
,,,,,,0.0164828886678501,0.0091876239511431,0.014384012737958,0.1212046412077215,0.273597369342925,0.3290818810167096
,,,,,,0.0247847238426283,0.0120670309563544,0.0240204805866996,0.1246696404830475,0.299320866441641,0.3460030293970935
,,,,,,0.0335709064866858,0.0153522621094172,0.0337032310039924,0.128269426528175,0.3247271096192184,0.361957154012849
,,,,,,0.0427257110087548,0.0190308050583575,0.0432413303383909,0.1319566832152004,0.3495239729790176,0.3768499549456635
,,,,,,0.0521170889655917,0.0230755126168897,0.0524421435195256,0.1356767138902926,0.3734382929980638,0.3905929447048347
,,,,,,0.0615995186031031,0.0274449880313255,0.0611172415313986,0.1393687892631872,0.3962227339404287,0.4031050094911432
,,,,,,0.0710175633043093,0.0320844845933101,0.0690883015235001,0.1429678161384824,0.4176615115226221,0.414314208629036
,,,,,,0.0802100220242386,0.0369272751785801,0.0761927468600928,0.1464062651253257,0.437574741765254,0.4241597703521885
,,,,,,0.0890145163942495,0.0418964360515277,0.0822888834157259,0.1496162808522199,0.4558212400056842,0.4325942087306405
,,,,,,0.0972723286651197,0.0469069803363439,0.0872603124650903,0.1525318872738073,0.4722996694570964,0.4395854518094009
,,,,,,0.1048332850690474,0.0518682694460142,0.0910194375679566,0.1550911939586056,0.4869480279101337,0.4451188396976975
,,,,,,0.1115604724685403,0.0566866250133769,0.0935099296346514,0.1572385074636343,0.499741557660438,0.4491988281078921
,,,,,,0.1173345827408508,0.0612680591933031,0.0947080669696357,0.1589262555133935,0.5106892561435197,0.4518502217251541
,,,,,,0.122057698120691,0.0655210375418898,0.094622921493766,0.1601166405802159,0.5198292425673893,0.453118765792882
,,,,,,0.1256563595431294,0.0693591861608178,0.0932954148175959,0.1607829528376445,0.5272232925195065,0.4530709451820477
,,,,,,0.1280837962527371,0.0727038537114848,0.0907963154213204,0.1609104891728569,0.5329508856774724,0.4517928784902556
,,,,,,0.1293212357492579,0.0754864396527377,0.0872232889340238,0.1604970436785701,0.5371031217907016,0.4493882498158981
,,,,,,0.1293782556852502,0.0776504030871818,0.0826971463446568,0.1595529544563679,0.5397768489672805,0.4459752913048352
,,,,,,0.1282921810402055,0.0791528724252298,0.0773574595308873,0.1581007104941617,0.5410693186571477,0.4416829130352253
,,,,,,0.126126568728231,0.0799657853550946,0.0713577297410587,0.1561741400406546,0.5410736366237234,0.4366461685516388
,,,,,,0.1229688562769552,0.0800765021174782,0.0648603026475089,0.1538172178216313,0.5398752219723407,0.4310013326404683
,,,,,,0.1189272802715615,0.0794878534330271,0.0580312232966731,0.1510825422639565,0.537549420426855,0.4248809309623433
,,,,,,0.1141271931580185,0.0782176076886395,0.0510352158772451,0.1480295452415052,0.534160346985193,0.4184090750734068
,,,,,,0.1087069234469408,0.0762973694302679,0.0440309573148909,0.1447225054405155,0.5297609602229424,0.4116974121573744
,,,,,,0.102813334487506,0.0737709512485649,0.0371667913798671,0.1412284421300207,0.5243942991047761,0.4048419103826301
,,,,,,0.096597241153106,0.0706922915079094,0.0305770028214048,0.1376149688789628,0.5180957463018763,0.3979205953145421
,,,,,,0.0902088424219443,0.0671230184632365,0.0243787409968862,0.1339481865736091,0.5108961226125494,0.3909922549965475
,,,,,,0.0837933214027228,0.0631297846086662,0.0186696517612276,0.1302906920244485,0.502825367851582,0.384096055786061
,,,,,,0.0774867533265722,0.0587815114973261,0.0135262471170724,0.1266997727000143,0.493916526994642,0.3772519626129695
,,,,,,0.0714124469092747,0.0541466932961695,0.0090030158912053,0.1232258499307052,0.4842097386720306,0.3704618340421492
,,,,,,0.0656778259103573,0.0492909062191921,0.0051322563436583,0.1199112225116529,0.4737559182282986,0.3637110587412066
,,,,,,0.0603719364878891,0.044274660549084,0.0019245931745128,0.1167891502393389,0.4626198408353126,0.3569706090779813
,,,,,,0.0555636429142633,0.0391517125638669,-0.0006298737797809,0.1138833029426749,0.4508823615263609,0.3501994037277265
,,,,,,0.0513005499842075,0.0339679262358085,-0.0025598548474378,0.1112075856537191,0.4386415560956912,0.3433468898972167
,,,,,,0.0476086653081159,0.0287607406514417,-0.0039106673983966,0.1087663354690257,0.4260126247729036,0.3363557740467902
,,,,,,0.044492788894414,0.0235592610168048,-0.0047416333491092,0.1065548711268887,0.4131264639152375,0.3291648459394458
,,,,,,0.0419375915600833,0.0183849516222451,-0.0051231772278738,0.1045603630642816,0.4001268756305545,0.3217118533488856
,,,,,,0.039909318830135,0.0132528710293086,-0.0051337339420427,0.1027629802957624,0.3871664495659656,0.3139363930727726
,,,,,,0.0383580344846964,0.0081733554745478,-0.0048565813114068,0.1011372612144212,0.3744012150627788,0.3057827874993321
,,,,,,0.0372202991825619,0.0031540280434594,-0.004376713541607,0.0996536485083776,0.3619842260188305,0.2972029146781824
,,,,,,0.0364221658003118,-0.0017980099864072,-0.0037778672375397,0.0982801239745349,0.3500583051506014,0.2881589539578087
,,,,,,0.0358823650995768,-0.0066739620797082,-0.0031398013780863,0.0969838772875031,0.3387482375635416,0.2786259995457757
,,,,,,0.0355155534213414,-0.0114612540014172,-0.0025359177829956,0.0957329438001571,0.328152762540972,0.2685944819520805
,,,,,,0.0352354980895913,-0.016141741148077,-0.0020312902956051,0.0944977499895282,0.3183367629183095,0.258072323636817
,,,,,,0.0349580854323306,-0.0206903469461917,-0.0016811505284779,0.0932525107793974,0.3093240885124937,0.2470867420095433
,,,,,,0.0346040500167227,-0.0250742520134188,-0.0015298568271021,0.0919764302115612,0.3010914689389803,0.2356856020591413
,,,,,,0.0341013411839583,-0.0292527255364999,-0.0016103522255818,0.0906546654548227,0.2935639670015656,0.2239382142375454
,,,,,,0.0333870636954211,-0.0331776564772187,-0.0019440975592492,0.0892790236372134,0.2866123926466153,0.2119354727634349
,,,,,,0.0324089525976006,-0.0367948037223375,-0.002541448307503,0.0878483710530315,0.2800530369325474,0.199789237145274
,,,,,,0.0311263673277679,-0.0400457421670035,-0.0034024286965951,0.0863687444065923,0.2736499958092681,0.1876308768749648
,,,,,,0.0295108153325066,-0.0428704373017298,-0.0045178444812915,0.0848531635078741,0.2671202377602527,0.175608926566389
,,,,,,0.0275460394440279,-0.0452103359006255,-0.0058706669074136,0.0833211541355055,0.2601414332200691,0.163885835974786
,,,,,,0.0252277240382283,-0.0470118168516827,-0.0074376147257052,0.0817979986955694,0.2523624150385026,0.1526338447738708
,,,,,,0.0225628905865488,-0.0482298062955234,-0.0091908587137646,0.0803137407871053,0.2434159874024188,0.1420300627989721
,,,,,,0.0195690620411434,-0.0488313286013576,-0.0110997737860231,0.078901977630432,0.232933655110853,0.1322508888201227
,,,,,,0.0162732769466056,-0.0487987451677607,-0.0131326670922588,0.0775984813034395,0.2205617147409021,0.1234659506861281
,,,,,,0.012711028756332,-0.0481324334009984,-0.0152584159854771,0.0764396957081601,0.205978041569174,0.1158317931666001
,,,,,,0.0089251948713983,-0.046852682422329,-0.0174479567654975,0.0754611610011019,0.1889088274166213,0.1094855737522939
,,,,,,0.0049650050396299,-0.0450006285590151,-0.019675573150283,0.0746959207091107,0.169144480153367,0.104539047927396
,,,,,,0.0008850814550426,-0.0426381167327672,-0.0219199421022345,0.0741729688190039,0.1465538896113487,0.1010731310113914
,,,,,,-0.0032554355716888,-0.0398464464252738,-0.0241649036410211,0.0739157946914643,0.1210962996549186,0.0991333113560743
,,,,,,-0.0073936810477309,-0.0367240362506593,-0.0263999303710049,0.0739410825613777,0.0928301025241088,0.098726158795101
,,,,,,-0.0114638000191939,-0.0333831131203065,-0.0286202814911668,0.0742576194721994,0.0619179871548363,0.0998171240635593
,,,,,,-0.0153976609085646,-0.0299455949886167,-0.030826835027633,0.0748654606114445,0.0286280233002376,0.1023297626704454
,,,,,,-0.0191255959906605,-0.0265383856915542,-0.0330256010575235,0.0757553940560241,-0.0066695590721246,0.1061464452896712
,,,,,,-0.0225772231324561,-0.0232883334102489,-0.0352269279551988,0.076908737836693,-0.0435099393325916,0.1111105420072525
,,,,,,-0.0256824018034782,-0.0203171195328906,-0.0374444233286526,0.0782974910816535,-0.0813454642672525,0.1170299956511092
,,,,,,-0.0283723682392988,-0.0177363425714231,-0.0396936213603259,0.0798848480817453,-0.1195612322233758,0.1236821349122898
,,,,,,-0.0305810799447331,-0.0156430441411578,-0.0419904385946726,0.0816260698069784,-0.1574939517254824,0.130819524436847
,,,,,,-0.0322467793175996,-0.0141158935472254,-0.0443494705258899,0.0834696921180615,-0.1944533550648978,0.1381766084275121
,,,,,,-0.0333137613352441,-0.0132122072805834,-0.0467821912045331,0.0853590342488535,-0.2297453074945863,0.1454768776130406
,,,,,,-0.0337343028877341,-0.0129659327017252,-0.049295126958799,0.0872339559526993,-0.2626956479795658,0.1524402775183703
,,,,,,-0.0334706840559607,-0.0133866742147386,-0.0518880825524,0.0890327980804136,-0.2926737363819433,0.1587905792906748
,,,,,,-0.0324972073112075,-0.0144597879979,-0.0545525029263888,0.0906944304202411,-0.3191146724087381,0.1642624526066348
,,,,,,-0.0308021018705091,-0.0161475204059204,-0.0572700554020322,0.0921603233931509,-0.3415391981863554,0.168608011828695
,,,,,,-0.0283891892594791,-0.0183911177622065,-0.0600115154293225,0.09337655733848,-0.3595703984600302,0.1716026485747551
,,,,,,-0.0252791838218887,-0.0211137932183823,-0.0627360335738733,0.0942956848772459,-0.3729464643750469,0.1730500120384913
,,,,,,-0.0215105091558792,-0.0242244009274599,-0.0653908525659244,0.0948783680818026,-0.3815289782268508,0.1727860479860176
,,,,,,-0.0171395282211302,-0.0276216397094435,-0.067911531011158,0.0950947225369934,-0.3853063939351314,0.1706820537028166
,,,,,,-0.0122401103320192,-0.0311985880533755,-0.0702227148617822,0.0949253141719622,-0.3843926165063523,0.1666467454920865
,,,,,,-0.0069024909502726,-0.0348473599273708,-0.0722394791185478,0.094361770942163,-0.3790208094305075,0.1606273654751814
,,,,,,-0.0012314182169918,-0.0384636668759468,-0.0738692408205033,0.0934069888513351,-0.369532770457679,0.1526098752461084
,,,,,,0.0046563786820786,-0.0419510769807805,-0.0750142206776983,0.0920749294022402,-0.3563644058426898,0.1426182968884976
,,,,,,0.0106353225255317,-0.0452247761127897,-0.0755744052917228,0.0903900226215482,-0.3400279971013321,0.1307132693526713
,,,,,,0.0165746065335847,-0.0482146616314364,-0.0754509355352972,0.0883862056942623,-0.321092091772029,0.1169898926699471
,,,,,,0.0223421494935615,-0.0508676325812488,-0.0745498204067335,0.0861056413479676,-0.3001599596430598,0.1015749359704252
,,,,,,0.0278087154461254,-0.0531489819150502,-0.0727858509496858,0.0835971719408675,-0.2778476305521478,0.0846234890833333
,,,,,,0.0328520143798519,-0.0550428429584406,-0.0700865671918297,0.0809145743733238,-0.2547625500931974,0.0663151421994067
,,,,,,0.0373606009212711,-0.0565516912170433,-0.0663961141050551,0.0781146871646797,-0.2314838336508171,0.0468497836413677
,,,,,,0.0412373993479984,-0.0576949504366399,-0.061678811975856,0.0752554840840126,-0.2085449615285022,0.026443111842474
,,,,,,0.0444027037834833,-0.0585067954943441,-0.055922263914149,0.0723941685370714,-0.1864195577990829,0.0053219635317509
,,,,,,0.0467965303772059,-0.0590332818310233,-0.0491398298470824,0.0695853596547596,-0.1655106659362262,-0.0162804350029484
,,,,,,0.0483802314156091,-0.0593289601577436,-0.0413723130310406,0.0668794350142653,-0.1461437052765492,-0.0381291836733989
,,,,,,0.0491373171465996,-0.0594531551840647,-0.0326887319567254,0.0643210865050157,-0.1285630834012394,-0.0599922806880154
,,,,,,0.049073467420364,-0.0594660977274794,-0.0231860867823618,0.0619481354026157,-0.1129322610511098,-0.0816449419965484
