Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6
-14.954958063469908,18.760605127610173,-63.806024025826936,8.565860467936547,-61.10050818147999,17.449993749751762
-15.252131230842938,18.278482837468903,-66.15699465206869,5.30429789600489,-62.28649169672344,19.75026083238177
-15.39346925962896,17.725436407672763,-68.36192835597826,1.994725026078864,-63.01600830881244,21.855293176925883
-15.368957141422271,17.102835208879856,-70.37656282514546,-1.3453776382756732,-63.27037048683297,23.7733059194342
-15.171738199214904,16.414872627806705,-72.15673263324028,-4.693805163126215,-63.037580740418974,25.51542744700076
-14.798446013708844,15.668836587166233,-73.65937710117652,-8.023626421037337,-62.31268608976177,27.095268526792733
-14.24943257926014,14.875276067711289,-74.8435830859802,-11.303390053881726,-61.0979848558476,28.52844241274292
-13.528882250586484,14.048047147916591,-75.67163582277963,-14.49755417065006,-59.403092241907885,29.83205501975463
-12.644805916625396,13.204226550377337,-76.11004707494872,-17.567147239017117,-57.24487471280185,31.024183857267275
-11.60891496671582,12.363885965845396,-76.13052697295069,-20.47065685418849,-54.64726476946408,32.12336295279964
-10.436379693171776,11.549726336218702,-75.71086438746872,-23.16513034960636,-51.64096737265965,33.1480887428747
-9.145481506042971,10.78657760169326,-74.83568079570523,-25.60745726421791,-48.26306729456745,34.11635917596437
-7.757172453444884,10.10077590159884,-73.4970246009543,-27.75578961026442,-44.55654361284736,35.045255369483904
-6.294558830933916,9.519436573340345,-71.69477688631669,-29.57104307970392,-40.569694117695896,35.950572361889456
-4.7823279838082176,9.069647198241602,-69.43684560802808,-31.018412260733943,-36.35546934465318,36.846503009637225
-3.246138694694763,8.777610055906322,-66.73913307031727,-32.06882694668412,-31.970713990539533,37.74537702683644
-1.711995823561928,8.66776732870286,-63.625270795921935,-32.700275685094965,-27.47531318320087,38.65745559986305
-0.2056292198462025,8.761944931082727,-60.12612607254598,-32.8989272699746,-22.931242796906457,39.59078090372813
1.2481044942965396,9.0785516691766,-56.2790948513458,-32.65999071765484,-18.401526798581106,40.5510791263256
2.6257806808767814,9.631869398492714,-52.12720557521052,-31.98826854003112,-13.949110254982385,41.54171517688852
3.905911800876844,10.43146689197302,-47.71806721312394,-30.89837546225249,-9.635663651263698,42.56369702573734
5.069387326316393,11.481765342967774,-43.10270165268226,-29.41461341786133,-5.520341895622919,43.615727515268
6.0998395731482,12.781777035670142,-38.33430519077581,-27.570511904556643,-1.6585290247632003,44.69430143158221
6.983929212181561,14.325031079262148,-33.466985898776315,-25.408058980508507,1.8993936376431424,45.793845580147234
7.711546725470933,16.099691687323816,-28.554523082247588,-22.97666108694946,5.109213045444784,46.90689952574
8.275928422814527,18.08886582316669,-23.649192079491776,-20.33187877970484,7.933938120928063,48.0243344938179
8.673687799345254,20.27108867645661,-18.80069260117513,-17.533990198136824,10.344695951904232,49.13560762891649
8.90476499438491,22.62096790840034,-14.055212186630431,-14.646435095471515,12.321427828153608,50.229048288278086
8.972298900584812,25.109961343741748,-9.454648693502534,-11.734190328337665,13.853348366871876,51.292172233902136
8.88242806300537,27.707258116069017,-5.036007609008953,-8.862123934998188,14.93913959565922,52.31201841425539
8.64402788235303,30.38073035411561,-0.8309818911779886,-6.093370444262065,15.586862696855247,53.2755014895038
8.268392768244697,33.097921337217045,3.134285551830249,-3.487765816999153,15.813582502942976,54.169771417654985
7.768872748868655,35.82703650972476,6.839263434883119,-1.100377083008106,15.644712984275944,54.9825694416154
7.160474613706813,38.53790557329605,10.26893020055232,1.0198404475685643,15.113105046509116,55.7025679533912
6.459437945117433,41.202886740476416,13.413525807496924,2.8312266972340003,14.257910121447324,56.31968029462524
5.682796403888204,43.79768776563085,16.268177890544884,4.300410023174259,13.123263525792146,56.825325948314685
4.847934415415317,46.302082214305024,18.832425413230744,5.403079950822876,11.756839738291127,57.21263711644543
3.972149013199605,48.70050328762477,21.10966432759424,6.124511186020725,10.20833714168674,57.47659458890244
3.072226096002429,50.98250116594598,23.106540186022155,6.459814335178787,8.527952131636402,57.61408415579948
2.164039800021452,53.14305315406707,24.83231219015447,6.41389476728488,6.764901769970044,57.62386946995378
1.2621831182313947,55.18271887417269,26.2982118853249,6.00110960657001,4.966050527796621,57.50648289850838
0.3796373327726558,57.10763542508789,27.51681769605297,5.24462380350577,3.174690485109343,57.264042000413625
-0.4725127463867161,58.92934994054207,28.501463852092343,4.175479068501268,1.4295161274673236,56.9000051868022
-1.2853113559902718,60.66448951321541,29.265699115973167,2.831403307636728,-0.2361748099440521,56.41888517169764
-2.052106490597568,62.33427119715512,29.82280727482177,1.2554019669746268,-1.7950335441469931,55.82594235406556
-2.768661927037761,63.963857931485805,30.185397820579983,-0.5058148601956166,-3.225955391883266,55.12688177848229
-3.4332027942812275,65.58156986909755,30.36507185068254,-2.4035057899490835,-4.514118303623916,54.32757650019384
-4.046392210361617,67.21796480368876,30.372165201385503,-4.388601833461578,-5.650775067492657,53.43383699114278
-4.611238033965464,68.90480614484436,30.21556835589608,-6.41336817814774,-6.6328182929399295,52.45124090970241
-5.132930509227518,70.67394208374913,29.902620846373026,-8.432954279244216,-7.462144891274934,51.38503063195026
-5.618613456790619,72.556125024324,29.43907669167617,-10.406769305145692,-8.14485304987099,50.24007813980376
-6.077093599767083,74.57980574879676,28.8291367824322,-12.299630591650091,-8.690309604402694,49.02090905088413
-6.518494517205244,76.76994179921759,28.07554386044464,-14.082646209889202,-9.11012923772031,47.73177065755837
-6.953863499051539,79.14686379493497,27.1797356073326,-15.73380786186905,-9.417109073523136,46.37672363805751
-7.394741157421606,81.72524645184463,26.14205111482056,-17.23828581673823,-9.624162981328208,44.959734242676646
-7.8527049731438545,84.51323250231002,24.96198545453094,-18.588432274858345,-9.74329925112176,43.484743600360886
-8.338898993368066,87.51175714046727,23.638486083699213,-19.78351236775236,-9.784683217393592,41.955693369495286
-8.86356263655946,90.71411769485609,22.17028341760433,-20.829192237924303,-9.755822920218112,40.37649198124745
-9.435572008752333,94.10582770021767,20.556246197491305,-21.736820922696143,-9.660911036838744,38.750912627558726
-10.062007295273997,97.66478625731892,18.79575052042226,-22.52254708757932,-9.500350212371384,37.0824221695338
-10.747759666298457,101.36178253198298,16.889049879989848,-23.20631332566955,-9.270481740595724,35.37394843720569
-11.495190713557326,105.16134162323868,14.837632613551849,-23.8107702806345,-8.963529535028329,33.62760112707705
-12.303856696127529,109.02290219548708,12.64455303557315,-24.360150880971634,-8.567762776206557,31.844367957815404
-13.170308777872478,112.90229880650811,10.314723429072044,-24.879142100516887,-8.067871847928632,30.02381237144491
-14.087978942929244,116.7535035743151,7.855155997847642,-25.391788385271138,-7.445543527849102,28.16380153097425
-15.04715933927482,120.53056370961744,5.275146722449105,-25.92045752721963,-6.680213227313812,26.2602935402615
-16.035080404666576,124.18965464844996,2.586396535180298,-26.48489642026778,-5.749964724443968,24.30721076125817
-17.036090287959695,127.69115429138824,-0.1969310568021922,-27.101400698299027,-4.632541622592696,22.29642204090531
-18.031934847645594,131.00163343397497,-3.0582132623101645,-27.78211849702827,-3.3064299736407388,20.21785090254788
-19.00213398816158,134.09565199883846,-5.978426701795228,-28.53450424035713,-1.7519683571105469,18.05971968468217
-19.924446422232656,136.95725108556613,-8.936254118770563,-29.3609332491528,0.0475596447540258,15.808931636105248
-20.775411294996704,139.5810377632101,-11.90823104982954,-30.25848208787701,2.104895119325779,13.451584532571264
-21.53095166708489,141.9727731759305,-14.8689249957223,-31.218873089637,4.427877821870517,10.9736009091
-22.16702183566945,144.14939470046363,-17.791141381949945,-32.228574831764135,7.018662571201061,8.361451952095363
-22.66027807702371,146.13842889610038,-20.64615320349705,-33.26904405085592,9.87311045681432,5.602944910015361
-22.98875080011086,147.9767826742656,-23.40395430074839,-34.31708927552295,12.98038034107517,2.6880379903292
-23.132495446612467,149.70893393182936,-26.03353922814649,-35.345333000306745,16.32273829069009,-0.3903574822312409
-23.074199843876418,151.3845779722489,-28.503215165957187,-36.32274806891525,19.87559421240384,-3.635630010830616
-22.799727134378728,153.05582031227172,-30.780952862796884,-37.21524535489849,23.60776652440207,-7.046818158507209
-22.29857581669722,154.77403779490496,-32.834783875201154,-37.98629374649008,27.48196756876066,-10.618097609703993
-21.56424171311968,156.58655621805428,-34.633250241725186,-38.597559407998354,31.455495003675264,-14.33843952828081
-20.59447063612523,158.53331205679004,-36.14591021734045,-39.00955851608161,35.48110786724249,-18.191467370229635
-19.39139491666208,160.64367674413992,-37.34389998534961,-39.1823251252911,39.50806054414623,-22.15553014710526
-17.96155150576386,162.93362325084072,-38.20054667474419,-39.076102362902304,43.483263564860174,-26.203999659310668
-16.31578378407754,165.40340575575937,-38.69202294337033,-38.65206969851678,47.35253700803133,-30.30578808466676
-14.469033247710591,168.03590399287478,-38.79802828123736,-37.873120705920485,51.06192017297458,-34.42607123029922
-12.440030667194996,170.79575498257648,-38.50247747249964,-36.704704015178606,54.55900000866724,-38.52719242826858
-10.250898992857763,173.6293575132503,-37.79417270701994,-35.115734962278864,57.79422038745587,-42.56971308006607
-7.926682141078038,176.46579073626148,-36.66743295428875,-33.07957715315562,60.72213458231367,-46.51356868450722
-5.494814862484553,179.2186399007333,-35.12265261476232,-30.575082534804466,63.30256418645082,-50.31928408024852
-2.9845492586679736,181.788672324923,-33.16676126140977,-27.587666660401183,65.5016292090874,-53.949198663854965
-0.4263533247016692,184.06725818036583,-30.81355749869349,-24.11038384797584,67.29261625675656,-57.36865141150917
2.148703675886163,185.94038662651812,-28.08389253682872,-20.144956069025685,68.65665467396252,-60.54707644932841
4.709564976914699,187.2930912074017,-25.00568288434462,-15.702700746711578,69.58317439945341,-63.458962481582375
7.2257860353998735,188.0140717700644,-21.61373644242231,-10.805297051445132,70.07012422029656,-66.08463344468959
9.668107856240434,188.0002854650528,-17.9493820631518,-5.485328335864717,70.1239351696497,-68.41081324084728
12.008992315514616,187.1612778460776,-14.05989912916427,0.2134596403569101,69.75922104831099,-70.43094434077774
14.223108613406009,185.42303699653093,-9.997750743986998,6.236238996610967,68.9982163991917,-72.14523850463179
16.287760770340036,182.73117830403183,-5.819631509555689,12.517562815400485,67.86996156754951,-73.5604479085992
18.18324702913449,179.05330336957982,-1.5853484137101297,18.982241538175664,66.40925446823995,-74.68935653165777
19.89314326428759,174.38042113759724,2.643439174911845,25.54664600037708,64.65539897878062,-75.55000451666245
21.40450412611557,168.7273695982665,6.8045872894509465,32.120430362351,62.65079001615764,-76.16467189736326
22.70797771309008,162.13222890553428,10.836903393954875,38.60864600074765,60.43938480084351,-76.55866184753538
23.79783205698329,154.65476796727927,14.681605807787406,44.91419415318047,58.0651179883228,-76.75893651148417
24.67189453809321,146.37401323454768,18.283757864238503,50.9405420955286,55.57032466312969,-76.79266943944984
25.331408370589063,137.38506780090873,21.5936262416885,56.59460647770237,52.994239048350565,-76.68578659754195
25.780813308371364,127.79533901522886,24.56791325065288,61.78968990691729,50.37163761539009,-76.46157190762945
26.02746049188924,117.72035247873367,27.17081567530778,66.44834467740701,47.73169258771984,-76.13941262404916
26.08127366188488,107.27933932033363,29.37486812275355,70.50503217584868,45.09709525997111,-75.73375427107791
25.954370613633174,96.5907826590292,31.161536610007182,73.90844893379249,42.48349795591487,-75.25332448758343
25.66065961649506,85.76809951688459,32.521538001927084,76.62340088673584,39.89930897263169,-74.70067054634731
25.21542551502019,74.9156179902842,33.45487239919447,78.63212572548206,37.34585700755415,-74.07203753947364
24.634919381412907,64.12498832400479,33.970568005873474,79.93498815098656,34.81792123416105,-73.35759456746574
23.935964008595164,53.47214276384982,34.086150622871465,80.55050261360911,32.304601644754825,-72.54199623286767
23.135585386704488,43.01489456094023,33.826861926038404,80.51467055770583,29.790483068386653,-71.60524782589309
22.25067780281428,32.79124273002759,33.22466134177971,79.87965197483211,27.25702710969063,-70.52382615529956
21.297707568855333,22.818427078830013,32.317054976605455,78.71182200159538,24.684110838731662,-69.2719950974245
20.29245783241223,13.092758034777637,31.14580119375128,77.08929058413838,22.051620887091232,-67.82324631529262
19.249814644661765,3.590227805487268,29.75554575809172,75.0989856370644,19.34100777056267,-66.15179153521477
18.183592587584425,-5.732107073933631,28.1924399002534,72.83341702783525,16.536708309057353,-64.23403315818089
17.106396883736743,-14.933997472297598,26.5027923005876,70.38725003285006,13.627353840932928,-62.04994438156994
16.02951806077542,-24.08916911003769,24.73180116837976,67.8538229258479,10.606697751091463,-59.58429771531527
14.96285491072758,-33.281843710789424,22.92240574706955,65.32174452322882,7.474216269412568,-56.82769095461212
13.914861626941867,-42.602689657946605,21.11428827375285,62.87170423431758,4.235359724588112,-53.77733143778162
12.892515550278642,-52.144297171241305,19.34304827893926,60.57361967168995,0.901455404977578,-50.43755193680747
11.901302825042116,-61.996293357846845,17.639561758059738,58.484235156754295,-2.510714163861676,-46.82004406956038
10.945220360938158,-72.24023325885666,16.02952877459048,56.645268325465615,-5.97961417922974,-42.94380710368701
10.0267937221497,-82.94442312165621,14.533204991363151,55.08218130401813,-9.479883387971286,-38.8348210227227
9.147111817456157,-94.15885019382722,13.165305895283966,53.8036276049349,-12.983414728263435,-34.52546248010759
8.305880442879502,-105.9104077741616,11.935067376800768,52.8015964584856,-16.460518632406558,-30.05369063806783
7.501497725868479,-118.1986134267903,10.846442999209597,52.05224383110946,-19.88109799372977,-25.462036828612632
6.731155231471471,-130.99202059025055,9.898416742762835,51.51736564711175,-23.21576947125712,-20.79643749334972
5.9909688100142695,-144.22551791460296,9.085410085600223,51.14643603659428,-26.43687497423329,-16.10495399367111
5.276143091193109,-157.7986954667845,8.397763705465,50.879104402762565,-29.519338709737912,-11.436425666828256
4.581172774983769,-171.57543180289625,7.822276461945098,50.64802231777113,-32.44133799315123,-6.83910394739342
3.9000824770554976,-185.38482067224805,7.342787186012384,50.38185688339803,-35.18476914824666,-2.3593154602049435
3.226704839048035,-199.0235112404044,6.940787677301572,50.00834263436223,-37.73550248874371,1.959799317554458
2.5549939522376097,-212.2594823016684,6.596057740452745,49.45722971129829,-40.08343200741558,6.079427975340235
1.879367976872068,-224.8372107924445,6.287314723085104,48.66300117394878,-42.22233560946912,9.966069042794103
1.1950713563507671,-236.48413050449187,5.992870633843865,47.56725522563708,-44.149570252792834,13.592321898616358
0.4985434875514517,-246.91821135914927,5.69128947518755,46.12067626483613,-45.86563302754827,16.93745694051341
-0.2122225619262608,-255.8564265900272,5.36203605414762,44.28454914411712,-47.37362390869734,19.987747692084664
-0.9373503447884446,-263.0238186739248,4.9861055217167785,42.03180086996703,-48.67864857495125,22.73655603121139
-1.674800051486249,-268.1628288984496,4.546620636109712,39.34758065512589,-49.78720027261231,25.184171918267992
-2.4201593332646825,-271.04252385818074,4.02938170045712,36.22941082583535,-50.7065582341052,27.337419390075283
-3.1665248321282022,-271.4673381207524,3.423352735983957,32.68695649065276,-51.444236741808496,29.209050591799784
-3.904491483793685,-269.28495803279395,2.72106708803183,28.74147084016436,-52.007513768563015,30.816958636722823
-4.622262193636876,-264.39299810906385,1.9189365678795505,24.42497596465158,-52.40306155712969,32.18324753212041
-5.305884573954823,-256.7441681454654,1.017450493090502,19.77923720696132,-52.636693962985525,33.33320279074537
-5.939614416668479,-246.3496940218596,0.0212545233343337,14.854583682261683,-52.71323739576127,34.29420929994041
-6.506397940476063,-233.28083451242608,-1.060896231135508,9.708620135408491,-52.636524292398406,35.094663365223575
-6.988457175091466,-217.66842542626844,-2.216310068643552,4.40486708298787,-52.40950073620512,35.76292361668992
-7.367955747603803,-199.7004752930223,-3.4286521906949448,-0.9886417395746324,-52.03443350695302,36.3263409143557
-7.627716411977602,-179.6179274222263,-4.678348064604833,-6.400782486408992,-51.51319680058243,36.8104009451987
-7.751957418110006,-157.70878549317962,-5.943080979165497,-11.758768126252882,-50.84761526872096,37.23800542882841
-7.72701261460932,-134.30086857701073,-7.198364050094628,-16.98956620519754,-50.03983796606399,37.62890935952193
-7.54200020227846,-109.753512551514,-8.418163909843608,-22.021296633508022,-49.09271723398003,37.99932312486269
-7.189407290115095,-84.44856568552007,-9.575551435041682,-26.7845994295748,-48.010167397534815,38.361680207413634
-6.665561650866779,-58.78103591587134,-10.6433541191216,-31.213961920271075,-46.79748026900254,38.72456393644641
-5.97096796550636,-33.14973690975852,-11.594785008628548,-35.24899353795148,-45.46157766052875,39.09278071394486
-5.1104929025162855,-7.948251818646635,-12.404024369822306,-38.83563432517917,-44.01118521093029,39.46756245634369
-4.0933910490742536,16.44350870989691,-13.046732309757552,-41.92728082229494,-42.456916595997214,39.84687771605848
-2.933171439041661,39.66692984743198,-13.500473335253146,-44.48581045921673,-40.81126235912348,40.22582903106725
-1.6473116958053826,61.39133017518567,-13.745037226511045,-46.48248322185668,-39.08848289025028,40.59711339294231
-0.2568332076280679,81.31950467701635,-13.762644610991924,-47.89869754977341,-37.304410206720775,40.95152318639646
1.2142440164557702,99.19211944593796,-13.538030270726525,-48.72657646025719,-35.476167862751275,41.27846638498652
2.7395442608456104,114.79095364591416,-13.058402544658763,-48.9693600460738,-33.62182226896211,41.56648703000797
4.291051696928931,127.94102557153562,-12.313283223347684,-48.641581939783535,-31.759981722322905,41.803769903582165
5.839872308502724,138.51167202427504,-11.29423904757618,-47.76901015874801,-29.909361387726648,41.978616640909394
7.357015679673621,146.41667354725692,-9.99452319192023,-46.38833691878786,-28.08833328373907,42.0798840860644
8.814170997111567,151.61353287735048,-8.408652688264853,-44.546607413754856,-26.31448004887047,42.09737921865481
10.184453179760167,154.10202127839963,-6.531955223891003,-42.300384021365815,-24.6041700299901,42.022208174258175
11.443097161004122,153.92210843837083,-4.360125588424555,-39.71464970713681,-22.97216923943253,41.8470794560903
12.568080853906672,151.15138762632355,-1.888837576594298,-36.86146236048632,-21.431303206169133,41.56656313428342
13.540660114387318,145.90210002481754,0.8865393617797808,-33.81838022451466,-19.992178928729214,41.17730848455139
14.345802007219469,138.31785166256734,3.97106874787136,-30.66668727859978,-18.662974217881864,40.678222089323306
14.972505836829216,128.5701041187564,7.370173794476547,-27.489456166352884,-17.44929884471912,40.07060702261808
15.41400471082462,116.85450700193252,11.089321834529011,-24.369494733604668,-16.354129192786708,39.35826162731718
15.667843845030143,103.3871269197982,15.133437128147891,-21.38723007654609,-15.377815626246695,38.54753395488662
15.735835369623144,88.40061503945253,19.50602796362914,-18.618590736077618,-14.51815958119085,37.64732562764274
15.623893008052027,72.14034418574022,24.208032932648862,-16.1329527702656,-13.770555503852773,36.66903716267648
15.341753592680403,54.860537520935495,29.236413064570986,-13.9912183179585,-13.1281912349127,35.6264460663006
14.902595839150308,36.82040490593247,34.58253987567058,-12.24409539830547,-12.582299308313276,34.53550955360206
14.322569985933846,18.280300622442844,40.23045272550319,-10.930644660370133,-12.122450916585674,33.41408569383653
13.62025466653271,-0.5020824496050191,46.155080357569126,-10.077152385440131,-11.736883977861764,32.28157007255124
12.816059573760713,-19.275461877763743,52.32053924767716,-9.6963792825629,-11.412856750802506,31.15844946732569
11.93159397074658,-37.7986290046533,58.67863359863792,-9.787221816750211,-11.137018645373171,30.06577918828548
10.98902180493472,-55.8439864461552,65.16768697383154,-10.334807555175326,-10.895790084397412,29.024596174176
10.010424036832624,-73.20090715970053,71.71183253942928,-11.311029120429929,-10.67574329217484,28.055285151963428
9.017187806722312,-89.67885020652471,78.22087710592575,-12.675503758677117,-10.463975575548972,27.176919665481066
8.029440292013915,-105.1101579632416,84.5908336537379,-14.376928280655196,-10.248465955337828,26.40660312608467
7.065542674881476,-119.35245275394122,90.7051884522447,-16.35478320421714,-10.018404940215976,25.75883691804019
6.141656710671781,-132.29054914404867,96.43693348620188,-18.54132619674357,-9.76448595993321,25.24494282537447
5.271393157807407,-143.8378025416857,101.65135444861264,-20.863804077558505,-9.479145748381937,24.872565601031216
4.465548003369112,-153.93682583225873,106.20952120378,-23.246805151653643,-9.15674013899996,24.645278470759155
3.731929187876073,-162.55952343314632,109.97238379479604,-25.614669708138795,-8.79364170318945,24.562309962518324
3.075273562346752,-169.70641564219005,112.8053353230396,-27.89387608546847,-8.38824680505872,24.6184049785464
2.497251223123088,-175.40525409972088,114.58306591588844,-30.01532252519454,-7.940882241119191,24.80382685258217
1.996552239531011,-179.7089597307009,115.1945019436304,-31.916430696617034,-7.4536057890370495,25.10450066903632
1.5690491450955726,-182.69294550323767,114.54760381887915,-33.543004780528065,-6.929900599903219,25.5022917734395
1.2080273970004078,-184.45191544098745,112.573785922845,-34.8507898359589,-6.374270110207865,25.97540754619124
0.904475286227734,-185.09625637284844,109.23172479381708,-35.806684352219364,-5.7917475073526425,26.49890545812727
0.6474244498571868,-184.74815801298087,104.510337442788,-36.38957397466636,-5.187341101983892,27.0452864283874
0.4243321351786048,-183.53760872469667,98.43074059353432,-36.590766009933134,-4.565443527070155,27.58514975482447
0.2214966256363387,-181.59841789751044,91.04704305159568,-36.41401714139428,-3.9292378182350047,28.087884516094427
0.0244976873257068,-179.06441105327306,82.4458757038863,-35.87515953583918,-3.2801365820282053,28.522372415508823
-0.1813455564197839,-176.06593101928476,72.74462438853837,-35.00134293781181,-2.6172912746453942,28.85767853492037
-0.4105063748062641,-172.72675875732793,62.08839680602801,-33.82992217177957,-1.9372069658928075,29.06370929107852
-0.6767784544056769,-169.16154217145828,50.6458218802393,-32.40703043304438,-1.2334939481499514,29.111820840095064
-0.9928067271861456,-165.47379220722945,38.6038442414229,-30.78588854925298,-0.4967814576690482,28.975365957069904
-1.3696278203250871,-161.7544747407204,26.16173344140667,-29.024908708355333,0.2851889626410551,28.63017262292362
-1.8162277478263007,-158.08119609361694,13.524573073307494,-27.185657627423613,1.1272818088021015,28.054952689097338
-2.3391258069100247,-154.51795133455948,0.8965257779082615,-25.330748441539995,2.046498529765931,27.23164352984968
-2.9419954629532308,-151.11537943070272,-11.525816180767167,-23.52173244705257,3.061331545868758,26.14568901741478
