Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47,Segment 48,Segment 49,Segment 50,Segment 51,Segment 52,Segment 53,Segment 54,Segment 55,Segment 56,Segment 57,Segment 58,Segment 59,Segment 60,Segment 61,Segment 62,Segment 63,Segment 64,Segment 65,Segment 66,Segment 67,Segment 68,Segment 69,Segment 70,Segment 71,Segment 72,Segment 73,Segment 74,Segment 75,Segment 76,Segment 77,Segment 78,Segment 79,Segment 80,Segment 81,Segment 82,Segment 83,Segment 84,Segment 85,Segment 86,Segment 87,Segment 88,Segment 89,Segment 90,Segment 91,Segment 92,Segment 93,Segment 94,Segment 95,Segment 96,Segment 97,Segment 98,Segment 99
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.6389022628791545,0.4761675493500238,0.4525758305247945,0.4318728935965339,0.6663456909003371,0.4342802118440079,0.530572941742899,0.4930187770823311,0.5026480500722167,0.5440539239287429,0.7246027924891656,0.5166104959075603,0.5069812229176697,0.4896485315358677,0.5103514684641283,0.510832932113623,0.6990852190659621,0.7183437650457385,0.5912373615792013,0.6239768897448215,0.46268656716418,0.4675012036591227,0.4501685122773207,0.5767934520943678,0.723639865190176,0.4597977852672112,0.4853153586904196,0.5002407318247479,0.4776119402985081,0.4665382763601332,0.4809821858449666,0.4925373134328363,0.5093885411651435,0.5045739046701959,0.4886856042368781,0.464612421762159,0.4949446316803101,0.4636494944631694,0.9195955705344218,0.798748194511312,0.64949446316803,0.7737120847376031,0.4419836302359193,0.4838709677419353,0.5103514684641283,0.4472797303803569,0.5830524795377949,0.5902744342802116,0.7713047664901294,0.4607607125662008,0.5055368319691854,0.4963890226287896,0.4227250842561382,0.5122773230621073,0.6711603273952801,0.6711603273952801,0.4260953298026016,0.4737602311025499,0.4780934039480028,0.5233509870004823,0.4723158401540656,0.4747231584015394,0.3981704381319194,0.5729417428984097,0.467019740009628,0.4819451131439561,0.4819451131439561,0.4679826673086175,0.4443909484833883,0.4790563312469925,0.5036109773712063,0.4747231584015394,0.4650938854116489,0.5045739046701959,0.6427539720751079,0.4973519499277791,0.4785748675974977,0.4963890226287896,0.4790563312469925,0.5387578237843053,0.4857968223399144,0.5483870967741908,0.5392392874338,0.4270582571015863,0.5488685604236857,0.5334617236398628,0.4901299951853625,0.594126143476165,0.3861338468945598,0.4496870486278259,0.4939817043813208,0.6119402985074618,0.5252768415984564,0.7428984111699571,0.6504573904670194,0.5103514684641283,0.4848338950409248,0.724121328839671,0.4443909484833883
0.6571978815599413,0.4727973038035604,0.4545016851227736,0.4299470389985549,0.664419836302358,0.4299470389985549,0.5199807414540188,0.4959075589792949,0.4944631680308154,0.5406836783822795,0.7063071738083788,0.510832932113623,0.5050553683196908,0.4925373134328363,0.5166104959075603,0.515166104959076,0.7087144920558479,0.7000481463649469,0.5792007703418368,0.6114588348579671,0.4636494944631694,0.4723158401540656,0.4564275397207527,0.5820895522388057,0.7038998555609051,0.4535387578237841,0.4877226769378885,0.4983148772267687,0.4780934039480028,0.4987963408762634,0.4800192585459771,0.4944631680308154,0.5089070775156489,0.5050553683196908,0.4920558497833415,0.4694270582571019,0.4963890226287896,0.467019740009628,0.9133365430909944,0.809340394800192,0.6374578719306703,0.7804525758305252,0.4443909484833883,0.4800192585459771,0.5142031776600864,0.4443909484833883,0.5729417428984097,0.5782378430428523,0.7602311025517593,0.4641309581126642,0.5089070775156489,0.4987963408762634,0.4222436206066434,0.5166104959075603,0.6865671641791028,0.6591237361579204,0.420799229658159,0.4679826673086175,0.4785748675974977,0.5334617236398628,0.4660568127106385,0.4737602311025499,0.3933558016369765,0.5642753972075087,0.467019740009628,0.4790563312469925,0.4824265767934509,0.4665382763601332,0.4419836302359193,0.4776119402985081,0.5002407318247479,0.4742416947520447,0.4622051035146852,0.5324987963408782,0.6340876263842069,0.4925373134328363,0.4805007221954718,0.4973519499277791,0.4790563312469925,0.5377948964853158,0.4857968223399144,0.5758305247953782,0.5252768415984564,0.4256138661531068,0.5368319691863261,0.523832450649977,0.4901299951853625,0.5869041887337483,0.3890226287915235,0.4496870486278259,0.4925373134328363,0.6008666345690918,0.5199807414540188,0.727973038035629,0.6750120365912381,0.5084256138661541,0.4742416947520447,0.732306210881077,0.440539239287435
0.6706788637457851,0.4689455946076071,0.4593163216177165,0.4299470389985549,0.6620125180548841,0.4256138661531068,0.510832932113623,0.4973519499277791,0.486759749638904,0.5368319691863261,0.6875300914780924,0.5045739046701959,0.5026480500722167,0.4949446316803101,0.5233509870004823,0.5175734232065499,0.714973519499275,0.6822339913336548,0.5676456427539722,0.5999037072701024,0.4665382763601332,0.4771304766490133,0.4617236398651904,0.5864227250842535,0.6836783822821392,0.4487241213288414,0.4901299951853625,0.4963890226287896,0.4776119402985081,0.5363505055368315,0.4776119402985081,0.4954260953298,0.5093885411651435,0.5050553683196908,0.4959075589792949,0.4761675493500238,0.4968704862782844,0.4703899855560914,0.9041887337505988,0.818006740491093,0.6234954260953316,0.7838228213769836,0.4453538757823778,0.475686085700529,0.5166104959075603,0.4419836302359193,0.5623495426095344,0.5662012518054877,0.7491574386133845,0.4660568127106385,0.5103514684641283,0.5002407318247479,0.4227250842561382,0.5247953779489666,0.6981222917669726,0.6456427539720766,0.4159845931632163,0.4631680308136747,0.4805007221954718,0.5474241694752063,0.460279248916706,0.4752046220510342,0.3885411651420338,0.5556090515166126,0.4679826673086175,0.4761675493500238,0.4824265767934509,0.4655753490611437,0.4395763119884455,0.4776119402985081,0.497833413577274,0.475686085700529,0.4607607125662008,0.5652383245064981,0.6259027443428006,0.4882041405873833,0.4833895040924406,0.497833413577274,0.4780934039480028,0.5373134328358208,0.4857968223399144,0.6066441983630243,0.5127587867116021,0.4241694752046225,0.5252768415984564,0.515166104959076,0.4853153586904196,0.5806451612903212,0.3914299470389974,0.4511314395763102,0.4906114588348573,0.5893115069812224,0.5146846413095814,0.7130476649013009,0.6986037554164675,0.5084256138661541,0.4655753490611437,0.7395281656234937,0.4371689937409716
0.6803081367356757,0.4641309581126642,0.4650938854116489,0.4318728935965339,0.6586422725084256,0.4236880115551277,0.5036109773712063,0.4992778045257583,0.4800192585459771,0.5324987963408782,0.6701974000962905,0.4987963408762634,0.5002407318247479,0.4983148772267687,0.5291285507944148,0.5185363505055346,0.7173808377467489,0.664419836302358,0.5551275878671177,0.5888300433317274,0.4732787674530552,0.4819451131439561,0.4655753490611437,0.5883485796822328,0.6634569090033684,0.4453538757823778,0.4925373134328363,0.4939817043813208,0.4761675493500238,0.5777563793933574,0.4747231584015394,0.4959075589792949,0.5098700048146384,0.5050553683196908,0.5012036591237374,0.4829080404429458,0.4973519499277791,0.4737602311025499,0.8935965334617236,0.8213769860375514,0.6080885893115086,0.7833413577274889,0.4467982667308622,0.4713529128550809,0.5180548868560397,0.4400577756379402,0.5512758786711596,0.5532017332691388,0.7385652383245044,0.467019740009628,0.5113143957631179,0.5012036591237374,0.4241694752046225,0.5368319691863261,0.7053442465093893,0.6302359171882536,0.4130958112662476,0.4578719306692322,0.4848338950409248,0.5662012518054877,0.4554646124217633,0.4771304766490133,0.383726528647086,0.5493500240731805,0.4699085219065967,0.4747231584015394,0.4824265767934509,0.4641309581126642,0.4376504573904664,0.4800192585459771,0.4973519499277791,0.4771304766490133,0.4607607125662008,0.6013480982185817,0.6177178623013942,0.4838709677419353,0.4862782859894092,0.497833413577274,0.4776119402985081,0.5368319691863261,0.4872412132883987,0.6369764082811756,0.5021665864227268,0.4227250842561382,0.5132402503610969,0.5074626865671646,0.4780934039480028,0.5748675974963889,0.3928743379874817,0.4535387578237841,0.4882041405873833,0.5772749157438627,0.5093885411651435,0.697159364467983,0.7226769378911864,0.5084256138661541,0.4578719306692322,0.7448242657679363,0.4352431391429924
0.6870486278285978,0.4593163216177165,0.4727973038035604,0.4347616754934977,0.6543090996629728,0.4260953298026016,0.497833413577274,0.5026480500722167,0.475686085700529,0.5276841598459303,0.6543090996629728,0.4939817043813208,0.497833413577274,0.5026480500722167,0.5334617236398628,0.5190178141550293,0.7164179104477593,0.6470871449205561,0.5426095329802586,0.5777563793933574,0.4814636494944614,0.4872412132883987,0.4684641309581123,0.5888300433317274,0.6417910447761183,0.4448724121328831,0.4949446316803101,0.4915743861338467,0.4761675493500238,0.6201251805488681,0.4708714492055861,0.4949446316803101,0.5098700048146384,0.5050553683196908,0.5093885411651435,0.4862782859894092,0.4973519499277791,0.4761675493500238,0.8825228695233486,0.8218584496870464,0.5926817525276857,0.7799711121810303,0.4472797303803569,0.467019740009628,0.5185363505055346,0.4371689937409716,0.5397207510832949,0.5402022147327896,0.7260471834376498,0.4694270582571019,0.5117958594126126,0.5016851227732322,0.4256138661531068,0.5527202696196438,0.7077515647568583,0.61627347135291,0.4116514203177632,0.4501685122773207,0.4906114588348573,0.5869041887337483,0.4506499759268155,0.4780934039480028,0.3803562831006274,0.5459797785267221,0.4727973038035604,0.4742416947520447,0.4824265767934509,0.46268656716418,0.4366875300914768,0.4829080404429458,0.4973519499277791,0.4780934039480028,0.4631680308136747,0.6398651901781394,0.6100144439094829,0.4795377948964873,0.4906114588348573,0.4987963408762634,0.4785748675974977,0.5368319691863261,0.4896485315358677,0.6615310544053943,0.4935002407318258,0.4217621569571486,0.5026480500722167,0.5012036591237374,0.4713529128550809,0.570052961001446,0.3943187289359661,0.4549831487722685,0.4853153586904196,0.5647568608570034,0.5040924410207012,0.6817525276841602,0.7510832932113635,0.5084256138661541,0.4520943668752998,0.7477130476649,0.436206066441982
0.6894559460760716,0.4554646124217633,0.48435243139143,0.4410207029369298,0.6485315358690403,0.4333172845450183,0.4930187770823311,0.506499759268175,0.4742416947520447,0.5223880597014927,0.6393837265286444,0.4896485315358677,0.4954260953298,0.5079441502166593,0.5373134328358208,0.519499277804524,0.712566201251806,0.6297544535387589,0.5310544053923937,0.5662012518054877,0.4920558497833415,0.4930187770823311,0.4713529128550809,0.5869041887337483,0.6210881078478577,0.4463168030813674,0.4973519499277791,0.4886856042368781,0.4771304766490133,0.6605681271064047,0.467019740009628,0.4944631680308154,0.5098700048146384,0.5050553683196908,0.5175734232065499,0.4882041405873833,0.4973519499277791,0.4771304766490133,0.8709677419354839,0.8204140587385669,0.5767934520943678,0.7746750120365927,0.4477611940298517,0.4641309581126642,0.5190178141550293,0.4347616754934977,0.5281656234954252,0.5267212325469407,0.710640346653827,0.4723158401540656,0.5117958594126126,0.5016851227732322,0.4289841116995653,0.5719788155994201,0.7067886374578738,0.6027924891670662,0.4116514203177632,0.442946557534904,0.4983148772267687,0.6080885893115086,0.4443909484833883,0.4785748675974977,0.3760231102551745,0.5445353875782375,0.4761675493500238,0.4747231584015394,0.4824265767934509,0.4617236398651904,0.4352431391429924,0.4862782859894092,0.4973519499277791,0.4785748675974977,0.4679826673086175,0.6779008184882018,0.6018295618680766,0.4771304766490133,0.499759268175253,0.5007221954742426,0.4790563312469925,0.5368319691863261,0.4915743861338467,0.6827154549831498,0.4877226769378885,0.4222436206066434,0.4949446316803101,0.4968704862782844,0.4650938854116489,0.5676456427539722,0.396726047183435,0.4554646124217633,0.4824265767934509,0.5517573423206542,0.5002407318247479,0.6668271545498319,0.7794896485315356,0.5084256138661541,0.4467982667308622,0.7472315840154053,0.4381319210399612
0.688493018777082,0.4525758305247945,0.4992778045257583,0.4540202214732789,0.6422725084256132,0.4453538757823778,0.4886856042368781,0.5098700048146384,0.4747231584015394,0.5166104959075603,0.624939817043811,0.4872412132883987,0.4939817043813208,0.5142031776600864,0.5411651420317741,0.519499277804524,0.7053442465093893,0.6124217621569568,0.5204622051035136,0.5556090515166126,0.5098700048146384,0.4992778045257583,0.4742416947520447,0.5830524795377949,0.594126143476165,0.4487241213288414,0.499759268175253,0.4857968223399144,0.4761675493500238,0.6966779008184883,0.4641309581126642,0.4954260953298,0.5098700048146384,0.5050553683196908,0.523832450649977,0.4891670678863729,0.4973519499277791,0.4776119402985081,0.8589311506981192,0.8155994222436191,0.5609051516610501,0.7664901299951864,0.4477611940298517,0.460279248916706,0.5190178141550293,0.4323543572460288,0.5180548868560397,0.5137217140105917,0.6937891189215195,0.475686085700529,0.5117958594126126,0.5016851227732322,0.4371689937409716,0.5946076071256599,0.7043813192103997,0.5873856523832431,0.4135772749157424,0.4366875300914768,0.5089070775156489,0.6297544535387589,0.4386133846894559,0.4785748675974977,0.3707270101107369,0.5435724602792482,0.4805007221954718,0.4771304766490133,0.4824265767934509,0.460279248916706,0.4342802118440079,0.4901299951853625,0.4987963408762634,0.4785748675974977,0.4766490129995186,0.7082330284063529,0.5907558979297066,0.4761675493500238,0.5146846413095814,0.5036109773712063,0.4790563312469925,0.5368319691863261,0.4939817043813208,0.7058257101588842,0.4829080404429458,0.425132402503612,0.4896485315358677,0.4925373134328363,0.4569090033702475,0.5681271064034669,0.3996148290804037,0.4569090033702475,0.4800192585459771,0.5387578237843053,0.4983148772267687,0.6499759268175246,0.8059701492537285,0.5084256138661541,0.4415021665864246,0.7438613384689468,0.4410207029369298
0.6846413095811239,0.4496870486278259,0.5190178141550293,0.4742416947520447,0.6355320173326912,0.4622051035146852,0.4848338950409248,0.5117958594126126,0.4747231584015394,0.510832932113623,0.6109773712084723,0.4862782859894092,0.4925373134328363,0.5209436687530085,0.5440539239287429,0.519499277804524,0.6961964371689936,0.5960519980741441,0.5127587867116021,0.5464612421762167,0.5339431872893574,0.5055368319691854,0.4766490129995186,0.5772749157438627,0.5777563793933574,0.451612903225805,0.5016851227732322,0.4824265767934509,0.4737602311025499,0.727973038035629,0.46268656716418,0.4959075589792949,0.5113143957631179,0.5060182956186802,0.5291285507944148,0.4906114588348573,0.4963890226287896,0.4780934039480028,0.8459316321617703,0.8059701492537285,0.5459797785267221,0.7563793933558012,0.4477611940298517,0.4545016851227736,0.5190178141550293,0.4294655753490601,0.5103514684641283,0.5016851227732322,0.6764564275397225,0.4780934039480028,0.5117958594126126,0.5016851227732322,0.4501685122773207,0.6181993259508892,0.6990852190659621,0.5714973519499255,0.416466056812711,0.4299470389985549,0.5219065960519981,0.6509388541165142,0.4333172845450183,0.4785748675974977,0.3654309099662992,0.5430909966297532,0.486759749638904,0.4833895040924406,0.4824265767934509,0.4573904670197374,0.4337987481945131,0.4949446316803101,0.5012036591237374,0.4785748675974977,0.4891670678863729,0.7337506018295614,0.5782378430428523,0.4776119402985081,0.5339431872893574,0.506499759268175,0.4790563312469925,0.5368319691863261,0.4973519499277791,0.7270101107366395,0.4790563312469925,0.4318728935965339,0.4862782859894092,0.486759749638904,0.449205584978336,0.5739046701973993,0.4039480019258566,0.4573904670197374,0.4780934039480028,0.5272026961964356,0.4973519499277791,0.6336061627347119,0.8285989407799681,0.5103514684641283,0.4381319210399612,0.739046701973999,0.4439094848338935
0.6788637457871914,0.4463168030813674,0.5430909966297532,0.5007221954742426,0.6278285989407798,0.4829080404429458,0.4819451131439561,0.5137217140105917,0.4747231584015394,0.5045739046701959,0.5965334617236391,0.4872412132883987,0.4906114588348573,0.5300914780934041,0.5454983148772271,0.519499277804524,0.6865671641791028,0.5806451612903212,0.506499759268175,0.5368319691863261,0.561386615310545,0.5117958594126126,0.4790563312469925,0.5690900337024565,0.5637939335580139,0.4540202214732789,0.5026480500722167,0.4809821858449666,0.4708714492055861,0.7549350024073167,0.4622051035146852,0.4959075589792949,0.5161290322580656,0.5089070775156489,0.5339431872893574,0.4935002407318258,0.4954260953298,0.4780934039480028,0.8314877226769368,0.795859412614348,0.5310544053923937,0.7453057294174261,0.4477611940298517,0.4463168030813674,0.5190178141550293,0.4260953298026016,0.5040924410207012,0.4910929224843519,0.6615310544053943,0.4800192585459771,0.5117958594126126,0.5016851227732322,0.4689455946076071,0.6413095811266236,0.6904188733750611,0.5551275878671177,0.4193548387096747,0.423206547905633,0.5373134328358208,0.6716417910447747,0.4289841116995653,0.4785748675974977,0.3606162734713515,0.5430909966297532,0.4968704862782844,0.4944631680308154,0.4833895040924406,0.455946076071258,0.4337987481945131,0.5002407318247479,0.5036109773712063,0.4795377948964873,0.5031295137217116,0.7597496389022647,0.5671641791044773,0.4819451131439561,0.5560905151661024,0.5098700048146384,0.4790563312469925,0.5368319691863261,0.5016851227732322,0.7438613384689468,0.4761675493500238,0.4443909484833883,0.4833895040924406,0.4809821858449666,0.442946557534904,0.5859412614347589,0.4087626384207996,0.4578719306692322,0.4761675493500238,0.5175734232065499,0.4968704862782844,0.6186807896003839,0.8468945594607599,0.5127587867116021,0.4371689937409716,0.7332691381800666,0.4463168030813674
